FormattedTime,ARIMA,RNN,LSTM,CNN,GRU,TCN,Raw,Average
04:06:05,3623.363342120434,5274.609375,5350.5595703125,4692.98828125,4609.3671875,4616.14404296875,2120.0,4794.188894456465
04:06:10,3215.0149869837296,5918.341796875,6199.74609375,5395.8134765625,5595.3916015625,5194.92626953125,11300.0,5428.838155861739
04:06:15,2926.246126441398,6308.232421875,6211.28369140625,5697.27490234375,6011.58935546875,5950.8466796875,1940.0,5705.727848143033
04:06:20,2722.0394637477257,6406.1875,6368.9736328125,6155.01953125,6326.412109375,5457.62060546875,2360.0,5836.922159206032
04:06:25,5094.845514031445,5562.7548828125,5421.8173828125,4762.8388671875,5699.779296875,5473.20361328125,8690.0,5354.602400012644
04:06:30,5303.28842169017,6896.1357421875,6313.97314453125,5652.01904296875,6808.185546875,5529.6904296875,4200.0,6175.392864487844
04:06:35,5450.602698434223,7902.5283203125,6405.0478515625,6646.419921875,7357.208984375,6531.13671875,9430.0,6832.228187758136
04:06:40,5554.715121238044,8042.60986328125,6542.1455078125,6931.7548828125,7224.7158203125,6376.1376953125,11800.0,6893.5746795195455
04:06:45,5628.295203370304,7400.41943359375,6660.9599609375,6737.935546875,6644.6884765625,6197.74072265625,3390.0,6634.807475218213
04:06:50,6693.71823057617,6166.20654296875,5732.44921875,6212.115234375,6271.05224609375,7905.28515625,12200.0,6424.0071681400605
04:06:55,5717.475040599742,4546.7822265625,4978.2744140625,5375.13134765625,5114.263671875,6499.03955078125,1590.0,5291.732824694891
04:07:00,5027.329737175362,4138.177734375,4930.556640625,5391.99365234375,5057.71533203125,6437.29931640625,1740.0,5121.130360480788
04:07:05,4539.438456878464,4888.97998046875,5883.9501953125,6079.1484375,5418.0078125,6196.185546875,4750.0,5523.605692467956
04:07:10,4194.5286238206345,5788.40625,6498.98779296875,6914.56396484375,6205.82080078125,6804.71728515625,11600.0,6147.8945824551765
04:07:15,8233.335961606135,7960.89306640625,7431.48486328125,8273.8779296875,7585.1962890625,7179.740234375,6680.0,7772.844766633716
04:07:20,9177.057643074068,7722.2451171875,7529.1259765625,8388.1005859375,6799.91650390625,5897.0361328125,5680.0,7527.681768604445
04:07:25,9844.493157141376,6872.595703125,7174.7578125,7827.16259765625,6882.29052734375,6577.58447265625,9970.0,7386.255105570493
04:07:30,10316.52868857621,6141.0654296875,6489.4501953125,6902.798828125,6045.37255859375,6093.208984375,5680.0,6772.102758380715
04:07:35,10650.36999345244,5976.55712890625,6154.89990234375,6338.51025390625,6183.2666015625,6441.3994140625,5180.0,6708.956177375528
04:07:40,5337.277512397233,5495.65869140625,5719.43603515625,5127.7470703125,5460.46337890625,6616.49267578125,9060.0,5614.682760647263
04:07:45,4848.494028067367,5364.73388671875,5539.013671875,5027.33203125,5444.560546875,6330.27001953125,2530.0,5443.859029932712
04:07:50,4502.971292881313,5514.80810546875,6059.0478515625,5436.37109375,5449.26904296875,6913.86474609375,4710.0,5697.4647794223365
04:07:55,4258.720076631376,5817.6396484375,6556.9150390625,6244.287109375,5872.138671875,7180.54443359375,7440.0,6080.524058958348
04:08:00,4086.05804729357,6012.2783203125,6730.44580078125,6724.23046875,6450.32666015625,6974.392578125,10800.0,6292.473104192246
04:08:05,7567.120055958222,7171.72119140625,6775.39892578125,6844.0185546875,6235.31982421875,7403.40576171875,4830.0,6942.634071190274
04:08:10,7556.226263991441,5906.546875,6101.28857421875,5856.96337890625,5519.328125,7022.7080078125,8189.999999999999,6197.23277536535
04:08:15,7548.52853510865,5200.2197265625,5653.54345703125,5031.779296875,4797.95703125,6149.4345703125,2830.0,5556.0015107322215
04:08:20,7543.089195883739,5196.35693359375,5649.27783203125,5126.404296875,5296.80908203125,6287.6328125,6590.0,5691.501535458809
04:08:25,7539.245671169611,5797.13720703125,5924.82958984375,5802.509765625,6218.0498046875,5789.02001953125,6250.0,6071.777971776406
04:08:30,9581.449834254763,9354.744140625,9588.216796875,8776.2802734375,9377.130859375,9533.01953125,13800.0,9346.450162531615
04:08:35,10679.970023864447,9454.8818359375,9554.6279296875,9219.28515625,9891.4638671875,9529.16796875,7960.0,9646.167584627505
04:08:40,11456.605205143896,8510.2607421875,8409.5625,8761.1025390625,9105.6962890625,8619.7060546875,7710.0,8964.029111389122
04:08:45,12005.673133531514,7136.22314453125,7102.9013671875,7595.908203125,7964.48828125,7315.25244140625,5830.0,7886.416179795682
04:08:50,12393.854865766734,6314.91162109375,6525.7080078125,6715.70654296875,6915.240234375,6611.3857421875,5120.0,7184.866358352912
04:08:55,4123.401490759934,4217.88818359375,3690.4248046875,4127.52587890625,4265.49853515625,5315.93212890625,4810.0,4279.135581827173
04:09:00,3419.8915391414125,3828.17529296875,3833.994140625,4278.8505859375,4268.8154296875,5865.0751953125,3890.0,4285.2321749417915
04:09:05,2922.631877252291,4406.88330078125,4597.40869140625,4872.02734375,5053.5400390625,6089.984375,2460.0,4790.020042162163
04:09:10,2571.155440034578,5475.638671875,5337.2939453125,5651.017578125,5901.98876953125,7074.40966796875,5720.0,5564.333072279123
04:09:15,2322.7224876210707,6411.64892578125,6480.20654296875,6201.31103515625,6600.25,6964.38525390625,3410.0,6146.318242945859
04:09:20,5917.648454890175,6283.40185546875,6981.89794921875,6121.03857421875,6156.0029296875,5838.89013671875,5560.0,6257.448885635722
04:09:25,6705.455412661839,7519.970703125,8318.9873046875,6985.1640625,7246.6474609375,6902.578125,7700.0,7349.537252826599
04:09:30,7262.38694808387,7920.39599609375,7988.22705078125,7273.5595703125,7584.634765625,6946.2216796875,9760.0,7540.292012366121
04:09:35,7656.103622058006,7579.4619140625,7562.96484375,6894.337890625,7164.158203125,7405.90478515625,8970.0,7352.915009681033
04:09:40,7934.437330074361,6547.84375,6805.95166015625,6626.7880859375,6745.69970703125,7224.88330078125,5430.0,6877.914036180726
04:09:45,5157.694929747246,5511.90673828125,5285.85009765625,5448.240234375,5335.16455078125,6753.24658203125,3240.0,5585.916084320831
04:09:50,4262.953992315494,5184.01513671875,4985.48388671875,5206.7412109375,5219.56494140625,6223.4169921875,7850.0,5235.64654538004
04:09:55,3630.107361857044,5539.966796875,5531.1064453125,5574.2578125,5602.70947265625,6471.521484375,2820.0,5523.913427648656
04:10:00,3182.4975108624208,5887.94140625,5594.58935546875,6248.30322265625,6053.77734375,6270.19775390625,10500.0,5742.069745841492
04:10:05,2865.9048815198485,6230.91943359375,6732.30029296875,6507.76318359375,6428.5263671875,6322.8310546875,7440.0,6111.683081679707
04:10:10,7967.932438463165,7567.85498046875,7736.478515625,7626.45703125,7440.23193359375,7481.765625,7150.0,7608.0332571921335
04:10:15,8149.11452179903,7467.85595703125,6709.31591796875,7104.18310546875,7021.4541015625,6326.9111328125,6190.0,7058.26594677872
04:10:20,8277.175480577585,6986.2490234375,6466.43603515625,6599.8232421875,6771.1357421875,7575.0400390625,8780.0,6983.645578024867
04:10:25,8367.68999979129,6701.12841796875,6025.666015625,6250.96142578125,6096.93896484375,6948.6806640625,5220.0,6564.089446145613
04:10:30,8431.666392492325,6518.98779296875,6417.880859375,6242.9287109375,6365.25537109375,6693.185546875,7740.0,6617.665917423073
04:10:35,3832.514828117576,3643.49609375,4300.30615234375,4020.81982421875,3846.831787109375,5111.7548828125,2620.0,4119.184510804427
04:10:40,2911.7496065040154,2849.353271484375,3123.886474609375,3579.686279296875,3464.017822265625,5546.20556640625,3110.0,3578.8899281168256
04:10:45,2260.389116084659,3367.75,3689.657958984375,4376.88720703125,4244.8056640625,5734.265625,1350.0,4048.702529502589
04:10:50,1799.6088014938796,4797.04931640625,5030.95458984375,5472.734375,5548.70361328125,6885.94287109375,5000.0,5161.705127764657
04:10:55,1473.647215801626,6064.75830078125,6334.4248046875,6513.6474609375,6422.3271484375,6932.0751953125,11500.0,5978.450403805091
04:11:00,6036.692839744653,5360.90869140625,5021.60400390625,5692.13916015625,4970.20654296875,7076.0009765625,2740.0,5605.069167822494
04:11:05,6182.702665470651,4680.490234375,4737.47412109375,5252.3388671875,4725.1875,6716.64404296875,3890.0,5244.50609422041
04:11:10,6285.908340084812,4676.2109375,5471.56103515625,5188.63037109375,4623.232421875,6853.466796875,4300.0,5374.932589583911
04:11:15,6358.858302319221,5119.08740234375,6023.87841796875,5561.22998046875,5300.904296875,6283.91455078125,5930.0,5684.744830937159
04:11:20,6410.422298290345,5935.53271484375,6825.5302734375,6212.41064453125,6055.22705078125,6458.52685546875,6290.0,6295.169860549749
04:11:25,5518.2887278948565,5508.38427734375,4214.66357421875,5109.0693359375,5377.4013671875,6221.17724609375,5730.0,5273.325662989197
04:11:30,5522.960777023942,5040.96533203125,4896.11376953125,4818.74560546875,5221.9169921875,6299.498046875,3530.0,5236.589307753768
04:11:35,5526.261925207095,5190.52685546875,5499.05419921875,4565.39599609375,5199.68212890625,6624.70654296875,2780.0,5378.083293158624
04:11:40,5528.594430501034,5574.3115234375,6365.18017578125,5170.67822265625,5843.94580078125,5329.67919921875,4910.0,5659.635828381609
04:11:45,5530.242517967698,6102.65283203125,6595.884765625,5839.951171875,6160.61328125,5756.48681640625,3240.0,6057.719583315684
04:11:50,5155.853836680475,5390.783203125,5641.75830078125,5190.6796875,5347.1533203125,5696.80810546875,3110.0,5417.167699204741
04:11:55,5861.109434416721,6394.35107421875,6598.62890625,5998.35693359375,6455.1650390625,5799.201171875,9120.0,6235.827504533059
04:12:00,6359.463183858274,6854.02734375,7312.91748046875,6425.8154296875,6979.984375,6186.00244140625,6510.0,6741.36455127148
04:12:05,6711.614177596766,6689.3173828125,6751.05517578125,6118.462890625,6993.5224609375,6215.38134765625,6110.0,6584.784417087823
04:12:10,6960.454128194052,6468.76171875,6747.95556640625,5975.87158203125,6678.41943359375,5416.79296875,1470.0,6356.205909952053
04:12:15,3342.4152265369976,3798.943603515625,3933.003662109375,4124.14013671875,3931.23486328125,2791.345947265625,2100.0,3720.7594379142047
04:12:20,2907.8588165783067,4726.4697265625,4367.07275390625,4733.7138671875,4858.755859375,3956.328369140625,6800.0,4411.55849656808
04:12:25,2600.84979383499,5941.11376953125,5661.97412109375,5926.62744140625,5870.18310546875,4678.0400390625,7400.0,5388.17425457476
04:12:30,2383.951508857981,6684.671875,6330.80712890625,6338.48779296875,6717.5244140625,6354.35009765625,3840.0,6134.834442244615
04:12:35,2230.7154065258965,6912.05712890625,6381.7626953125,6545.47216796875,6957.92333984375,6415.9072265625,8360.0,6277.574607704852
04:12:40,6496.228566385934,6718.26953125,5730.609375,6351.05029296875,6675.4609375,5923.63427734375,2790.0,6320.068057041206
04:12:45,6587.040791422065,6981.9873046875,6064.0234375,6264.19970703125,7201.421875,5926.634765625,8530.0,6526.811445372168
04:12:50,6651.174531579401,7236.9091796875,6306.60595703125,6549.91943359375,7345.4716796875,5587.65283203125,8400.0,6655.64835280284
04:12:55,6696.467295025427,7201.9375,5932.16796875,6615.69384765625,7086.39892578125,5763.23388671875,4540.0,6573.901604455466
04:13:00,6728.454115309804,6886.5400390625,6263.9208984375,6072.828125,6710.48193359375,6321.326171875,2790.0,6486.330926107552
04:13:05,5385.106651897439,5641.55322265625,5468.12060546875,5506.09033203125,6221.53759765625,5546.5205078125,5280.0,5658.730263360936
04:13:10,5428.52061527007,6370.75927734375,5950.92919921875,6212.85546875,6960.19775390625,5876.36572265625,11100.0,6219.505131404076
04:13:15,5459.17829680688,6862.3291015625,6384.67431640625,6727.99462890625,7642.1455078125,6067.90380859375,4590.0,6655.280762933073
04:13:20,5480.827862158589,6920.96923828125,6045.88134765625,7170.72900390625,7074.3759765625,7077.607421875,6200.0,6735.4435066948045
04:13:25,5496.116157177086,6768.54296875,6423.828125,6678.60546875,7150.83349609375,6798.26904296875,8770.0,6654.66167387513
04:13:30,9616.777419906904,9594.9189453125,9488.3544921875,9552.2451171875,9283.99609375,8898.166015625,12500.0,9403.717629245271
04:13:35,10251.477388691656,9503.875,9276.5380859375,9481.291015625,9128.2041015625,8037.04833984375,6710.0,9227.094686726761
04:13:40,10700.01798548967,8778.0712890625,7616.65576171875,8895.416015625,8027.7919921875,7478.8037109375,13300.0,8413.09295195387
04:13:45,11017.000302916174,7268.869140625,7006.23583984375,7647.4033203125,6899.0361328125,6517.3701171875,5070.0,7433.0042977166
04:13:50,11241.01077215431,6264.58154296875,6401.8271484375,6826.56884765625,6174.30029296875,5955.53662109375,8890.0,6779.329421075005
04:13:55,6717.6177027304775,6158.52099609375,6759.40283203125,6728.1259765625,6776.271484375,6847.9873046875,10200.0,6647.835953422784
04:14:00,5922.47755654602,5466.01171875,5852.14404296875,6111.05615234375,6118.08642578125,5461.96826171875,1630.0,5822.170590995931
04:14:05,5360.379848153898,5016.04345703125,5676.38037109375,5928.7666015625,5641.3125,5048.51220703125,4340.0,5464.040458903394
04:14:10,4963.023689876889,5386.38623046875,5877.92578125,6157.23486328125,5903.48291015625,5704.83154296875,7990.0,5730.633032885085
04:14:15,4682.126055598477,6085.18798828125,6270.86767578125,6359.3984375,6262.83056640625,6271.59375,5420.0,6107.595040284346
04:14:20,8270.21504844225,8514.2900390625,8006.9111328125,8043.5,8281.123046875,7727.5751953125,9950.0,8145.6577115101545
04:14:25,9203.496637847264,9127.5361328125,8060.87890625,8464.5625,9020.64453125,8360.0986328125,6520.0,8675.82100632726
04:14:30,9863.585156966185,9034.7490234375,7218.32666015625,7981.3330078125,8522.4736328125,7799.45556640625,12600.0,8291.99700454135
04:14:35,10330.450525381291,7828.0947265625,6677.453125,7194.11376953125,7339.3525390625,6627.75390625,9620.0,7445.54979854928
04:14:40,10660.653620742363,6725.68310546875,6378.00048828125,6479.1767578125,6547.337890625,6347.01025390625,5860.0,6885.517906839873
04:14:45,6279.414697385115,6427.96435546875,5774.2734375,5927.75341796875,6531.28515625,6195.34765625,5390.0,6186.539623400014
04:14:50,5363.762138433704,5751.64453125,5501.7470703125,5281.6953125,6167.27685546875,6281.689453125,5000.0,5743.226097962287
04:14:55,4715.848886452238,5693.99609375,6014.4052734375,5142.3125,5851.88037109375,6538.44873046875,7410.0,5719.009697827525
04:15:00,4257.387237446489,5919.35791015625,6366.5,5662.37841796875,6375.89501953125,6582.69140625,2830.0,5988.415506757414
04:15:05,3932.981025710163,6252.48876953125,6550.6865234375,6296.548828125,6553.02490234375,6611.0478515625,1360.0,6215.349411765787
04:15:10,4702.046459347245,5201.2724609375,6261.943359375,4975.0517578125,5434.46728515625,4818.43798828125,7570.0,5289.355888030073
04:15:15,5170.173571935228,6792.00390625,6368.63134765625,6152.3662109375,6651.81689453125,5433.4482421875,4320.0,6207.7814451418
04:15:20,5501.414757899419,7737.63916015625,6848.826171875,6662.6962890625,7478.86572265625,5700.033203125,10800.0,6803.812422056684
04:15:25,5735.797087673882,7849.9794921875,6455.9482421875,6722.427734375,7282.529296875,6880.2548828125,8950.0,6930.601469043946
04:15:30,5901.643240985396,7078.43896484375,6487.4736328125,6522.58642578125,6989.97021484375,6928.13916015625,5460.0,6716.910783261254
04:15:35,5991.86759344403,5923.3408203125,5070.77490234375,5264.7734375,5770.45556640625,6813.70947265625,4630.0,5760.025122778028
04:15:40,5231.614901322862,5415.2216796875,5255.49951171875,4919.74169921875,5399.44189453125,6270.8203125,7630.0,5403.748489141509
04:15:45,4693.473595560005,5700.59716796875,5518.2021484375,4895.3955078125,5489.64453125,5741.2666015625,1500.0,5388.041370753291
04:15:50,4312.552793872141,6084.197265625,6516.92919921875,5834.77880859375,6031.3232421875,6273.5302734375,8880.0,5965.960994861226
04:15:55,4042.9197892975626,6348.7890625,6525.35546875,6155.14599609375,6588.12060546875,6015.92236328125,4100.0,6116.98811937106
04:16:00,4501.056281750175,4481.58251953125,4862.3896484375,5074.0458984375,4398.2197265625,4180.87939453125,3240.0,4601.317643873903
04:16:05,4407.226289161923,5014.3310546875,5763.8212890625,5470.001953125,4396.57080078125,4686.8662109375,3400.0,5010.386298549616
04:16:10,4340.817774566314,5862.01318359375,5948.0341796875,5834.38623046875,5356.70947265625,5087.89990234375,10700.0,5512.616643020578
04:16:15,4293.816909606773,6513.947265625,6314.130859375,6182.28271484375,5939.7568359375,5755.01123046875,5050.0,5977.416198573507
04:16:20,4260.551878452303,6781.52734375,6043.45458984375,6401.068359375,6484.9208984375,5851.5732421875,8420.0,6137.37975501712
04:16:25,7786.153452751391,7642.1865234375,7927.51123046875,7549.626953125,7549.69189453125,6450.3291015625,6230.0,7490.69357665906
04:16:30,7856.409459090845,7775.5302734375,7785.5654296875,6683.4736328125,7396.89892578125,6175.94677734375,10100.0,7265.898048770152
04:16:35,7906.142374731619,7528.525390625,7441.998046875,6519.224609375,7081.2314453125,6069.24365234375,5160.0,7053.517557766631
04:16:40,7941.347377506499,7156.44970703125,6400.61865234375,6244.37255859375,6528.13134765625,6769.45654296875,4370.0,6749.5480140785585
04:16:45,7966.268341910265,6504.79833984375,6061.7822265625,5966.53515625,6279.2607421875,6848.3427734375,8930.0,6475.797772525542
04:16:50,5658.612244675092,5119.861328125,5156.634765625,5440.79443359375,5275.962890625,5417.6708984375,6110.0,5312.905759231683
04:16:55,5251.91002909887,4227.724609375,4804.29150390625,4998.87939453125,4691.31201171875,5584.21142578125,5620.0,4868.870640349589
04:17:00,4963.977899599223,3850.7685546875,4687.59619140625,5017.22314453125,4590.1572265625,5676.12109375,1540.0,4744.747246629046
04:17:05,4760.13118319828,4806.38525390625,5016.8232421875,5462.09619140625,5101.1669921875,6443.49609375,2840.0,5268.225788710459
04:17:10,4615.814243440095,5634.49169921875,6162.12939453125,6001.65087890625,5716.27001953125,6605.56640625,10500.0,5861.778659706072
04:17:15,9615.841187158796,8866.9453125,8620.1435546875,9310.623046875,8951.2392578125,9253.2900390625,13700.0,9052.418474612026
04:17:20,10742.8436885005,8174.0283203125,8049.6103515625,9111.3115234375,8305.6123046875,9034.2919921875,5240.0,8731.593939233153
04:17:25,11541.433168713262,6735.06884765625,7387.7099609375,7911.671875,7711.876953125,8237.169921875,5300.0,7956.664704791108
04:17:30,12107.310491210104,5869.43505859375,6114.14794921875,6857.99560546875,5970.12255859375,6710.2919921875,3760.0,6850.879470392515
04:17:35,12508.288906341342,5708.310546875,5571.4150390625,6262.1494140625,6546.2626953125,6128.28271484375,5920.0,6653.8791717968215
04:17:40,5568.815270189172,5845.61181640625,6530.353515625,5564.62646484375,5892.3779296875,6252.8525390625,6570.0,5964.567508604447
04:17:45,5911.788801790381,6508.796875,6658.12890625,6319.1455078125,6550.43603515625,7451.72705078125,7400.0,6601.500754440687
04:17:50,6154.268442787287,6708.8759765625,6930.06982421875,6263.21533203125,6685.19140625,7348.2177734375,6380.0,6711.7051241014815
04:17:55,6325.699678379992,6505.65380859375,6737.8291015625,6177.36083984375,6715.6806640625,7641.830078125,9030.0,6686.515103523017
04:18:00,6446.900239449846,6301.42529296875,6202.0546875,6265.93994140625,6300.8134765625,5928.3291015625,3590.0,6231.806421977635
04:18:05,9591.79838608062,9404.693359375,9579.9140625,9682.150390625,9592.7109375,8743.7119140625,15500.0,9437.820200680537
04:18:10,10126.61531325639,9108.9091796875,9171.853515625,9546.2001953125,9737.4697265625,8387.423828125,9450.0,9298.589432776904
04:18:15,10504.962256816843,8186.89306640625,8178.96044921875,8601.11328125,8618.7265625,7275.9990234375,4090.0,8411.531082536629
04:18:20,10772.617228878888,7177.5322265625,6957.7431640625,7134.44482421875,7284.84228515625,6344.50244140625,9290.0,7344.416553802532
04:18:25,10961.965088796476,6488.11328125,6327.80126953125,6104.44091796875,6429.748046875,6008.4814453125,7790.0,6699.511319925976
04:18:30,5911.41752626668,5559.4658203125,6180.62158203125,5682.2109375,5936.81494140625,7205.10595703125,4460.0,6054.187771439161
04:18:35,5464.231985377669,5335.326171875,6107.67041015625,5829.52587890625,5429.87890625,6765.34716796875,7000.0,5819.75111904006
04:18:40,5147.847596626487,5308.12646484375,6297.04150390625,6117.05615234375,5511.13916015625,7018.43310546875,1860.0,5927.774881616611
04:18:45,4924.0052039443335,5994.89453125,5938.91455078125,6359.74951171875,6008.5107421875,6702.94873046875,9050.0,6068.792863458379
04:18:50,4765.636401490316,6415.71533203125,6168.3662109375,6465.40771484375,6431.32666015625,6227.48828125,5340.0,6204.847614910387
04:18:55,3846.352785563037,4019.503173828125,4093.5439453125,4040.19775390625,3856.88525390625,5608.6552734375,2260.0,4235.6871389853095
04:19:00,3349.622209442549,3639.042236328125,3460.262451171875,4219.6826171875,3839.835693359375,5815.03076171875,2610.0,4061.636899743724
04:19:05,2998.139853140463,4470.552734375,4394.28466796875,4980.23095703125,4578.80078125,6808.6826171875,2460.0,4797.061667020722
04:19:10,2749.433909253287,5486.93408203125,5887.123046875,6152.14208984375,5728.1376953125,6853.56103515625,11200.0,5688.76856266294
04:19:15,2573.451685919011,6346.6708984375,6606.96630859375,7296.416015625,6563.2255859375,7177.09619140625,3050.0,6391.343496351685
04:19:20,3812.268219910531,3952.226806640625,2942.545166015625,3231.43505859375,3427.5830078125,5080.08056640625,1880.0,3692.9470178130673
04:19:25,3311.628971933039,3599.464599609375,3161.06201171875,2956.25537109375,3150.19970703125,4945.841796875,2560.0,3493.7422529280584
04:19:30,2957.533618010856,4196.96923828125,4090.790771484375,3673.29345703125,4001.291748046875,5843.86376953125,6540.0,4180.250599889651
04:19:35,2707.086773949376,5423.24755859375,5624.00732421875,5011.43505859375,5356.72216796875,6077.69873046875,4410.0,5222.827716464625
04:19:40,2529.949115955309,6394.408203125,5542.08056640625,6110.13134765625,6252.73486328125,6260.9765625,8230.0,5786.756040273363
04:19:45,6932.52197458389,6719.26953125,6269.42578125,6501.947265625,6723.30810546875,6957.71044921875,7020.0,6652.543444938057
04:19:50,7225.958133293861,6592.19580078125,6502.9658203125,5986.5830078125,6585.50634765625,6712.2685546875,3330.0,6537.191321021571
04:19:55,7433.4842537863315,6097.11376953125,6442.71630859375,5695.30224609375,6532.55078125,6771.64306640625,9610.0,6391.381856884561
04:20:00,7580.25243285462,5815.80615234375,6413.716796875,5636.5673828125,6216.2529296875,6988.4560546875,3520.0,6304.986983878874
04:20:05,7684.05092499577,5886.9130859375,6149.4072265625,5940.4765625,6364.5673828125,6401.6953125,7440.0,6276.691650347672
04:20:10,6447.636650618575,6643.56494140625,6970.12939453125,6283.20361328125,6633.67822265625,5585.09521484375,7390.0,6456.157067667781
