Time,status,cpu_usage_0,cpu_usage_1,cpu_usage_2,cpu_usage_3,cpu_usage_4,cpu_usage_5,cpu_usage_6,cpu_usage_7,cpu_usage_8,cpu_usage_9,cpu_usage_10,cpu_usage_11,cpu_usage_12,cpu_usage_13,cpu_usage_14,cpu_usage_15,memory_usage_0,memory_usage_1,memory_usage_2,memory_usage_3,memory_usage_4,memory_usage_5,memory_usage_6,memory_usage_7,memory_usage_8,memory_usage_9,memory_usage_10,memory_usage_11,memory_usage_12,memory_usage_13,memory_usage_14,memory_usage_15,bandwidth_inbound_0,bandwidth_inbound_1,bandwidth_inbound_2,bandwidth_inbound_3,bandwidth_inbound_4,bandwidth_inbound_5,bandwidth_inbound_6,bandwidth_inbound_7,bandwidth_inbound_8,bandwidth_inbound_9,bandwidth_inbound_10,bandwidth_inbound_11,bandwidth_inbound_12,bandwidth_inbound_13,bandwidth_inbound_14,bandwidth_inbound_15,bandwidth_outbound_0,bandwidth_outbound_1,bandwidth_outbound_2,bandwidth_outbound_3,bandwidth_outbound_4,bandwidth_outbound_5,bandwidth_outbound_6,bandwidth_outbound_7,bandwidth_outbound_8,bandwidth_outbound_9,bandwidth_outbound_10,bandwidth_outbound_11,bandwidth_outbound_12,bandwidth_outbound_13,bandwidth_outbound_14,bandwidth_outbound_15,tps_0,tps_1,tps_2,tps_3,tps_4,tps_5,tps_6,tps_7,tps_8,tps_9,tps_10,tps_11,tps_12,tps_13,tps_14,tps_15,response_time_0,response_time_1,response_time_2,response_time_3,response_time_4,response_time_5,response_time_6,response_time_7,response_time_8,response_time_9,response_time_10,response_time_11,response_time_12,response_time_13,response_time_14,response_time_15
2023-09-08 04:03:20,0,-1.124949780765272,-0.7685354932326044,-0.43655700776511447,-0.02748367165325041,-0.053581314362014534,-0.6416029998099777,-0.619817500259999,-0.3507457670459037,-0.11623092305860123,0.05846938347082174,0.12412397823557617,0.15250081736549267,0.42337399837989,0.4570283974144793,0.38835263676919773,-0.5772595252328455,0.17569799839257824,0.15981977540531522,0.05060116290466746,-0.0955069696956183,-0.13382701864979565,0.131947118176145,0.2768448032841282,0.29933194011973835,0.2296826619530241,0.16877838144460264,1.1215818013615024,2.06380836992855,2.0056033225981507,1.3423946104787072,0.1839122115890058,-1.0893814555946557,0.14004738309225478,0.1306289168529679,0.6811489701070502,0.642544613578508,0.28177774732994787,0.36310273139388805,-0.30444285083118683,-0.7663183318045982,-0.5277350694434824,0.07846168697196122,2.2725393724079117,2.65220765899957,2.3180703008675736,1.1492637256945424,-0.15378219587199446,0.021577394950149237,0.5086960413048482,0.3561441293525328,0.41130569950961676,0.22221793001057585,0.03197932211430373,0.2434248256836352,-0.5615385992169392,-0.5913232141289972,-0.1923404694680246,0.33190931499709847,2.3354153851674453,2.640678926939641,2.0930482652327966,1.255138286051887,0.3703835307237019,0.09323626376177262,2.1999041736501295,2.751238706050471,2.490805762854719,1.5601737101331832,0.7532796014670303,-0.48858491605046134,-1.0106344760440205,-1.238824918441534,-0.5784679515781168,0.28573850805984546,0.4181157977896173,0.6713441807171372,0.6254660020976145,0.198983988830451,-0.03772276942305329,1.5596124287740225,2.0208311718179814,2.6346675489025846,2.389155112784433,1.581313225464681,0.6888525452408166,-0.7603518582995468,-0.9412592247188376,-0.7208412393670071,-0.2001733745139609,0.507873624867288,0.19329297485582633,1.292600042027566,1.4825491229714836,1.4548397433848437,0.8107600517341281,0.4660306040034707
2023-09-08 04:03:25,0,-0.7685354932326044,-0.43655700776511447,-0.02748367165325041,-0.053581314362014534,-0.6416029998099777,-0.619817500259999,-0.3507457670459037,-0.11623092305860123,0.05846938347082174,0.12412397823557617,0.15250081736549267,0.42337399837989,0.4570283974144793,0.38835263676919773,-0.5772595252328455,-0.46166259026363377,0.15981977540531522,0.05060116290466746,-0.0955069696956183,-0.13382701864979565,0.131947118176145,0.2768448032841282,0.29933194011973835,0.2296826619530241,0.16877838144460264,1.1215818013615024,2.06380836992855,2.0056033225981507,1.3423946104787072,0.1839122115890058,-1.0893814555946557,-1.0722992580963324,0.1306289168529679,0.6811489701070502,0.642544613578508,0.28177774732994787,0.36310273139388805,-0.30444285083118683,-0.7663183318045982,-0.5277350694434824,0.07846168697196122,2.2725393724079117,2.65220765899957,2.3180703008675736,1.1492637256945424,-0.15378219587199446,0.021577394950149237,-0.7116029340535726,0.3561441293525328,0.41130569950961676,0.22221793001057585,0.03197932211430373,0.2434248256836352,-0.5615385992169392,-0.5913232141289972,-0.1923404694680246,0.33190931499709847,2.3354153851674453,2.640678926939641,2.0930482652327966,1.255138286051887,0.3703835307237019,0.09323626376177262,-0.40170885007649976,2.751238706050471,2.490805762854719,1.5601737101331832,0.7532796014670303,-0.48858491605046134,-1.0106344760440205,-1.238824918441534,-0.5784679515781168,0.28573850805984546,0.4181157977896173,0.6713441807171372,0.6254660020976145,0.198983988830451,-0.03772276942305329,1.5596124287740225,0.20393736662493295,2.6346675489025846,2.389155112784433,1.581313225464681,0.6888525452408166,-0.7603518582995468,-0.9412592247188376,-0.7208412393670071,-0.2001733745139609,0.507873624867288,0.19329297485582633,1.292600042027566,1.4825491229714836,1.4548397433848437,0.8107600517341281,0.4660306040034707,-0.5839156641508637
2023-09-08 04:03:30,0,-0.43655700776511447,-0.02748367165325041,-0.053581314362014534,-0.6416029998099777,-0.619817500259999,-0.3507457670459037,-0.11623092305860123,0.05846938347082174,0.12412397823557617,0.15250081736549267,0.42337399837989,0.4570283974144793,0.38835263676919773,-0.5772595252328455,-0.46166259026363377,-0.19946250785490793,0.05060116290466746,-0.0955069696956183,-0.13382701864979565,0.131947118176145,0.2768448032841282,0.29933194011973835,0.2296826619530241,0.16877838144460264,1.1215818013615024,2.06380836992855,2.0056033225981507,1.3423946104787072,0.1839122115890058,-1.0893814555946557,-1.0722992580963324,-0.4325874678862917,0.6811489701070502,0.642544613578508,0.28177774732994787,0.36310273139388805,-0.30444285083118683,-0.7663183318045982,-0.5277350694434824,0.07846168697196122,2.2725393724079117,2.65220765899957,2.3180703008675736,1.1492637256945424,-0.15378219587199446,0.021577394950149237,-0.7116029340535726,-0.9384222686319786,0.41130569950961676,0.22221793001057585,0.03197932211430373,0.2434248256836352,-0.5615385992169392,-0.5913232141289972,-0.1923404694680246,0.33190931499709847,2.3354153851674453,2.640678926939641,2.0930482652327966,1.255138286051887,0.3703835307237019,0.09323626376177262,-0.40170885007649976,-0.5303576389874574,2.490805762854719,1.5601737101331832,0.7532796014670303,-0.48858491605046134,-1.0106344760440205,-1.238824918441534,-0.5784679515781168,0.28573850805984546,0.4181157977896173,0.6713441807171372,0.6254660020976145,0.198983988830451,-0.03772276942305329,1.5596124287740225,0.20393736662493295,-0.5001303105334782,2.389155112784433,1.581313225464681,0.6888525452408166,-0.7603518582995468,-0.9412592247188376,-0.7208412393670071,-0.2001733745139609,0.507873624867288,0.19329297485582633,1.292600042027566,1.4825491229714836,1.4548397433848437,0.8107600517341281,0.4660306040034707,-0.5839156641508637,-0.5943776144135718
2023-09-08 04:03:35,0,-0.02748367165325041,-0.053581314362014534,-0.6416029998099777,-0.619817500259999,-0.3507457670459037,-0.11623092305860123,0.05846938347082174,0.12412397823557617,0.15250081736549267,0.42337399837989,0.4570283974144793,0.38835263676919773,-0.5772595252328455,-0.46166259026363377,-0.19946250785490793,-0.17369226804046836,-0.0955069696956183,-0.13382701864979565,0.131947118176145,0.2768448032841282,0.29933194011973835,0.2296826619530241,0.16877838144460264,1.1215818013615024,2.06380836992855,2.0056033225981507,1.3423946104787072,0.1839122115890058,-1.0893814555946557,-1.0722992580963324,-0.4325874678862917,-0.008024628206478562,0.642544613578508,0.28177774732994787,0.36310273139388805,-0.30444285083118683,-0.7663183318045982,-0.5277350694434824,0.07846168697196122,2.2725393724079117,2.65220765899957,2.3180703008675736,1.1492637256945424,-0.15378219587199446,0.021577394950149237,-0.7116029340535726,-0.9384222686319786,-0.5456572357250121,0.22221793001057585,0.03197932211430373,0.2434248256836352,-0.5615385992169392,-0.5913232141289972,-0.1923404694680246,0.33190931499709847,2.3354153851674453,2.640678926939641,2.0930482652327966,1.255138286051887,0.3703835307237019,0.09323626376177262,-0.40170885007649976,-0.5303576389874574,-0.18821033936294926,1.5601737101331832,0.7532796014670303,-0.48858491605046134,-1.0106344760440205,-1.238824918441534,-0.5784679515781168,0.28573850805984546,0.4181157977896173,0.6713441807171372,0.6254660020976145,0.198983988830451,-0.03772276942305329,1.5596124287740225,0.20393736662493295,-0.5001303105334782,-0.6389903506568372,1.581313225464681,0.6888525452408166,-0.7603518582995468,-0.9412592247188376,-0.7208412393670071,-0.2001733745139609,0.507873624867288,0.19329297485582633,1.292600042027566,1.4825491229714836,1.4548397433848437,0.8107600517341281,0.4660306040034707,-0.5839156641508637,-0.5943776144135718,-0.4513844625471371
2023-09-08 04:03:40,0,-0.053581314362014534,-0.6416029998099777,-0.619817500259999,-0.3507457670459037,-0.11623092305860123,0.05846938347082174,0.12412397823557617,0.15250081736549267,0.42337399837989,0.4570283974144793,0.38835263676919773,-0.5772595252328455,-0.46166259026363377,-0.19946250785490793,-0.17369226804046836,-0.17122415151759268,-0.13382701864979565,0.131947118176145,0.2768448032841282,0.29933194011973835,0.2296826619530241,0.16877838144460264,1.1215818013615024,2.06380836992855,2.0056033225981507,1.3423946104787072,0.1839122115890058,-1.0893814555946557,-1.0722992580963324,-0.4325874678862917,-0.008024628206478562,0.181200032448499,0.28177774732994787,0.36310273139388805,-0.30444285083118683,-0.7663183318045982,-0.5277350694434824,0.07846168697196122,2.2725393724079117,2.65220765899957,2.3180703008675736,1.1492637256945424,-0.15378219587199446,0.021577394950149237,-0.7116029340535726,-0.9384222686319786,-0.5456572357250121,-0.20666613145759688,0.03197932211430373,0.2434248256836352,-0.5615385992169392,-0.5913232141289972,-0.1923404694680246,0.33190931499709847,2.3354153851674453,2.640678926939641,2.0930482652327966,1.255138286051887,0.3703835307237019,0.09323626376177262,-0.40170885007649976,-0.5303576389874574,-0.18821033936294926,0.04311292257559707,0.7532796014670303,-0.48858491605046134,-1.0106344760440205,-1.238824918441534,-0.5784679515781168,0.28573850805984546,0.4181157977896173,0.6713441807171372,0.6254660020976145,0.198983988830451,-0.03772276942305329,1.5596124287740225,0.20393736662493295,-0.5001303105334782,-0.6389903506568372,-0.39162314411637533,0.6888525452408166,-0.7603518582995468,-0.9412592247188376,-0.7208412393670071,-0.2001733745139609,0.507873624867288,0.19329297485582633,1.292600042027566,1.4825491229714836,1.4548397433848437,0.8107600517341281,0.4660306040034707,-0.5839156641508637,-0.5943776144135718,-0.4513844625471371,0.11709571430896643
2023-09-08 04:03:45,0,-0.6416029998099777,-0.619817500259999,-0.3507457670459037,-0.11623092305860123,0.05846938347082174,0.12412397823557617,0.15250081736549267,0.42337399837989,0.4570283974144793,0.38835263676919773,-0.5772595252328455,-0.46166259026363377,-0.19946250785490793,-0.17369226804046836,-0.17122415151759268,-0.5386074944644534,0.131947118176145,0.2768448032841282,0.29933194011973835,0.2296826619530241,0.16877838144460264,1.1215818013615024,2.06380836992855,2.0056033225981507,1.3423946104787072,0.1839122115890058,-1.0893814555946557,-1.0722992580963324,-0.4325874678862917,-0.008024628206478562,0.181200032448499,-0.6930602330748217,0.36310273139388805,-0.30444285083118683,-0.7663183318045982,-0.5277350694434824,0.07846168697196122,2.2725393724079117,2.65220765899957,2.3180703008675736,1.1492637256945424,-0.15378219587199446,0.021577394950149237,-0.7116029340535726,-0.9384222686319786,-0.5456572357250121,-0.20666613145759688,-0.3168397834597669,0.2434248256836352,-0.5615385992169392,-0.5913232141289972,-0.1923404694680246,0.33190931499709847,2.3354153851674453,2.640678926939641,2.0930482652327966,1.255138286051887,0.3703835307237019,0.09323626376177262,-0.40170885007649976,-0.5303576389874574,-0.18821033936294926,0.04311292257559707,-0.16300456688192236,-0.48858491605046134,-1.0106344760440205,-1.238824918441534,-0.5784679515781168,0.28573850805984546,0.4181157977896173,0.6713441807171372,0.6254660020976145,0.198983988830451,-0.03772276942305329,1.5596124287740225,0.20393736662493295,-0.5001303105334782,-0.6389903506568372,-0.39162314411637533,0.0004689974677150393,-0.7603518582995468,-0.9412592247188376,-0.7208412393670071,-0.2001733745139609,0.507873624867288,0.19329297485582633,1.292600042027566,1.4825491229714836,1.4548397433848437,0.8107600517341281,0.4660306040034707,-0.5839156641508637,-0.5943776144135718,-0.4513844625471371,0.11709571430896643,-0.6181645867169254
2023-09-08 04:03:50,0,-0.619817500259999,-0.3507457670459037,-0.11623092305860123,0.05846938347082174,0.12412397823557617,0.15250081736549267,0.42337399837989,0.4570283974144793,0.38835263676919773,-0.5772595252328455,-0.46166259026363377,-0.19946250785490793,-0.17369226804046836,-0.17122415151759268,-0.5386074944644534,-0.5031849707660891,0.2768448032841282,0.29933194011973835,0.2296826619530241,0.16877838144460264,1.1215818013615024,2.06380836992855,2.0056033225981507,1.3423946104787072,0.1839122115890058,-1.0893814555946557,-1.0722992580963324,-0.4325874678862917,-0.008024628206478562,0.181200032448499,-0.6930602330748217,-0.41539522970684994,-0.30444285083118683,-0.7663183318045982,-0.5277350694434824,0.07846168697196122,2.2725393724079117,2.65220765899957,2.3180703008675736,1.1492637256945424,-0.15378219587199446,0.021577394950149237,-0.7116029340535726,-0.9384222686319786,-0.5456572357250121,-0.20666613145759688,-0.3168397834597669,-0.05753320406950754,-0.5615385992169392,-0.5913232141289972,-0.1923404694680246,0.33190931499709847,2.3354153851674453,2.640678926939641,2.0930482652327966,1.255138286051887,0.3703835307237019,0.09323626376177262,-0.40170885007649976,-0.5303576389874574,-0.18821033936294926,0.04311292257559707,-0.16300456688192236,-0.02563968929224401,-1.0106344760440205,-1.238824918441534,-0.5784679515781168,0.28573850805984546,0.4181157977896173,0.6713441807171372,0.6254660020976145,0.198983988830451,-0.03772276942305329,1.5596124287740225,0.20393736662493295,-0.5001303105334782,-0.6389903506568372,-0.39162314411637533,0.0004689974677150393,0.2427956847298706,-0.9412592247188376,-0.7208412393670071,-0.2001733745139609,0.507873624867288,0.19329297485582633,1.292600042027566,1.4825491229714836,1.4548397433848437,0.8107600517341281,0.4660306040034707,-0.5839156641508637,-0.5943776144135718,-0.4513844625471371,0.11709571430896643,-0.6181645867169254,-0.46650845583328027
2023-09-08 04:03:55,0,-0.3507457670459037,-0.11623092305860123,0.05846938347082174,0.12412397823557617,0.15250081736549267,0.42337399837989,0.4570283974144793,0.38835263676919773,-0.5772595252328455,-0.46166259026363377,-0.19946250785490793,-0.17369226804046836,-0.17122415151759268,-0.5386074944644534,-0.5031849707660891,-0.27372025906506164,0.29933194011973835,0.2296826619530241,0.16877838144460264,1.1215818013615024,2.06380836992855,2.0056033225981507,1.3423946104787072,0.1839122115890058,-1.0893814555946557,-1.0722992580963324,-0.4325874678862917,-0.008024628206478562,0.181200032448499,-0.6930602330748217,-0.41539522970684994,-0.5007738522922552,-0.7663183318045982,-0.5277350694434824,0.07846168697196122,2.2725393724079117,2.65220765899957,2.3180703008675736,1.1492637256945424,-0.15378219587199446,0.021577394950149237,-0.7116029340535726,-0.9384222686319786,-0.5456572357250121,-0.20666613145759688,-0.3168397834597669,-0.05753320406950754,0.02053951786998581,-0.5913232141289972,-0.1923404694680246,0.33190931499709847,2.3354153851674453,2.640678926939641,2.0930482652327966,1.255138286051887,0.3703835307237019,0.09323626376177262,-0.40170885007649976,-0.5303576389874574,-0.18821033936294926,0.04311292257559707,-0.16300456688192236,-0.02563968929224401,0.26596283536682075,-1.238824918441534,-0.5784679515781168,0.28573850805984546,0.4181157977896173,0.6713441807171372,0.6254660020976145,0.198983988830451,-0.03772276942305329,1.5596124287740225,0.20393736662493295,-0.5001303105334782,-0.6389903506568372,-0.39162314411637533,0.0004689974677150393,0.2427956847298706,0.5038124346646496,-0.7208412393670071,-0.2001733745139609,0.507873624867288,0.19329297485582633,1.292600042027566,1.4825491229714836,1.4548397433848437,0.8107600517341281,0.4660306040034707,-0.5839156641508637,-0.5943776144135718,-0.4513844625471371,0.11709571430896643,-0.6181645867169254,-0.46650845583328027,-0.3688421858324726
2023-09-08 04:04:00,0,-0.11623092305860123,0.05846938347082174,0.12412397823557617,0.15250081736549267,0.42337399837989,0.4570283974144793,0.38835263676919773,-0.5772595252328455,-0.46166259026363377,-0.19946250785490793,-0.17369226804046836,-0.17122415151759268,-0.5386074944644534,-0.5031849707660891,-0.27372025906506164,0.05280634503464615,0.2296826619530241,0.16877838144460264,1.1215818013615024,2.06380836992855,2.0056033225981507,1.3423946104787072,0.1839122115890058,-1.0893814555946557,-1.0722992580963324,-0.4325874678862917,-0.008024628206478562,0.181200032448499,-0.6930602330748217,-0.41539522970684994,-0.5007738522922552,-0.2130563090550543,-0.5277350694434824,0.07846168697196122,2.2725393724079117,2.65220765899957,2.3180703008675736,1.1492637256945424,-0.15378219587199446,0.021577394950149237,-0.7116029340535726,-0.9384222686319786,-0.5456572357250121,-0.20666613145759688,-0.3168397834597669,-0.05753320406950754,0.02053951786998581,0.2619675766557957,-0.1923404694680246,0.33190931499709847,2.3354153851674453,2.640678926939641,2.0930482652327966,1.255138286051887,0.3703835307237019,0.09323626376177262,-0.40170885007649976,-0.5303576389874574,-0.18821033936294926,0.04311292257559707,-0.16300456688192236,-0.02563968929224401,0.26596283536682075,0.5607616940834651,-0.5784679515781168,0.28573850805984546,0.4181157977896173,0.6713441807171372,0.6254660020976145,0.198983988830451,-0.03772276942305329,1.5596124287740225,0.20393736662493295,-0.5001303105334782,-0.6389903506568372,-0.39162314411637533,0.0004689974677150393,0.2427956847298706,0.5038124346646496,0.5923270451361076,-0.2001733745139609,0.507873624867288,0.19329297485582633,1.292600042027566,1.4825491229714836,1.4548397433848437,0.8107600517341281,0.4660306040034707,-0.5839156641508637,-0.5943776144135718,-0.4513844625471371,0.11709571430896643,-0.6181645867169254,-0.46650845583328027,-0.3688421858324726,0.033268562556885185
2023-09-08 04:04:05,0,0.05846938347082174,0.12412397823557617,0.15250081736549267,0.42337399837989,0.4570283974144793,0.38835263676919773,-0.5772595252328455,-0.46166259026363377,-0.19946250785490793,-0.17369226804046836,-0.17122415151759268,-0.5386074944644534,-0.5031849707660891,-0.27372025906506164,0.05280634503464615,0.18770689511781552,0.16877838144460264,1.1215818013615024,2.06380836992855,2.0056033225981507,1.3423946104787072,0.1839122115890058,-1.0893814555946557,-1.0722992580963324,-0.4325874678862917,-0.008024628206478562,0.181200032448499,-0.6930602330748217,-0.41539522970684994,-0.5007738522922552,-0.2130563090550543,-0.016821409714709485,0.07846168697196122,2.2725393724079117,2.65220765899957,2.3180703008675736,1.1492637256945424,-0.15378219587199446,0.021577394950149237,-0.7116029340535726,-0.9384222686319786,-0.5456572357250121,-0.20666613145759688,-0.3168397834597669,-0.05753320406950754,0.02053951786998581,0.2619675766557957,0.20406454789304457,0.33190931499709847,2.3354153851674453,2.640678926939641,2.0930482652327966,1.255138286051887,0.3703835307237019,0.09323626376177262,-0.40170885007649976,-0.5303576389874574,-0.18821033936294926,0.04311292257559707,-0.16300456688192236,-0.02563968929224401,0.26596283536682075,0.5607616940834651,0.5345810100642823,0.28573850805984546,0.4181157977896173,0.6713441807171372,0.6254660020976145,0.198983988830451,-0.03772276942305329,1.5596124287740225,0.20393736662493295,-0.5001303105334782,-0.6389903506568372,-0.39162314411637533,0.0004689974677150393,0.2427956847298706,0.5038124346646496,0.5923270451361076,0.21214271621275224,0.507873624867288,0.19329297485582633,1.292600042027566,1.4825491229714836,1.4548397433848437,0.8107600517341281,0.4660306040034707,-0.5839156641508637,-0.5943776144135718,-0.4513844625471371,0.11709571430896643,-0.6181645867169254,-0.46650845583328027,-0.3688421858324726,0.033268562556885185,0.11013392301546429
