Time,Predicted,Actual,Raw
2023-09-08 04:02:40,3.294713214006694,3.0936715172188536,3.4
2023-09-08 04:02:45,3.754575659274584,3.352829375062214,3.8
2023-09-08 04:02:50,3.5006816980899504,3.4389938003719496,3.2
2023-09-08 04:02:55,3.044674086152339,3.226070808427586,3.6
2023-09-08 04:03:00,2.5788959323143925,2.79222303676661,2.4
2023-09-08 04:03:05,2.2046399750962333,2.333370586606321,2.4
2023-09-08 04:03:10,1.885798168554453,2.033459870044915,2.2
2023-09-08 04:03:15,1.988327091583218,1.9789750756593856,1.6
2023-09-08 04:03:20,2.349376953057897,2.135777179462119,2.2
2023-09-08 04:03:25,2.70277669051462,2.3961920846252327,2.8
2023-09-08 04:03:30,2.611381865184691,2.674752951328389,2.6
2023-09-08 04:03:35,2.711522802957767,2.95084228977305,2.6
2023-09-08 04:03:40,2.6905244904152967,3.203606451471093,3.4
2023-09-08 04:03:45,2.492632661506408,3.3429727327077385,3.0
2023-09-08 04:03:50,2.233268828353428,3.2571712886010955,3.8
2023-09-08 04:03:55,2.930565912504332,2.943365650808372,3.2
2023-09-08 04:04:00,2.390131481078549,2.5601927448768205,1.8
2023-09-08 04:04:05,2.0276465110360054,2.311449361519529,2.6
2023-09-08 04:04:10,2.034173159607064,2.2840045370932858,2.2
2023-09-08 04:04:15,2.2043636641886044,2.413520390582153,2.4
2023-09-08 04:04:20,2.556216209219404,2.5790826026962,2.8
2023-09-08 04:04:25,2.702628964368117,2.7044028650107568,3.0
2023-09-08 04:04:30,2.649338230694222,2.760536237918656,1.8
2023-09-08 04:04:35,2.480546545029807,2.691881785915198,2.8
2023-09-08 04:04:40,2.359611771079209,2.434194812221869,3.8
2023-09-08 04:04:45,1.8364761426317069,2.056971141764929,1.2
2023-09-08 04:04:50,1.5278880908273087,1.7755694272808338,1.4
2023-09-08 04:04:55,1.5154777004212592,1.7362403725786884,1.6
2023-09-08 04:05:00,1.965160892441196,1.869756004864517,2.8
2023-09-08 04:05:05,2.456423709426426,2.002545169838882,1.2
2023-09-08 04:05:10,1.918044987314513,2.034938553514884,2.6
2023-09-08 04:05:15,1.9236681459216207,1.992120694171444,1.8
2023-09-08 04:05:20,2.0950347148664856,1.9683948389279955,1.8
2023-09-08 04:05:25,2.3085146996259174,2.044628874470301,2.2
2023-09-08 04:05:30,2.501761906532399,2.229859110800282,2.2
2023-09-08 04:05:35,2.486413370993864,2.4515371955655523,2.2
2023-09-08 04:05:40,2.7048289236647447,2.594297629606219,2.8
2023-09-08 04:05:45,2.680637861457093,2.5826359756517347,3.0
2023-09-08 04:05:50,2.64213289209692,2.4519091314198187,2.0
2023-09-08 04:05:55,2.516527376398765,2.315799341443378,2.2
2023-09-08 04:06:00,2.2041431180331017,2.2575067630097223,2.6
2023-09-08 04:06:05,2.253175625893223,2.2748275190618914,1.8
2023-09-08 04:06:10,2.4407852858971832,2.319531471103209,3.0
2023-09-08 04:06:15,2.588359092206482,2.3582473587236383,1.8
2023-09-08 04:06:20,2.5492632104832023,2.390241694139549,2.6
2023-09-08 04:06:25,2.3606740972977067,2.4298300429461914,2.4
2023-09-08 04:06:30,2.3682943747304823,2.4940628177445063,2.8
2023-09-08 04:06:35,2.428339487460617,2.583960751359856,2.0
2023-09-08 04:06:40,2.4120807594838203,2.6345123870224687,2.8
2023-09-08 04:06:45,2.439172099316085,2.5117871865084163,2.2
2023-09-08 04:06:50,2.046757424714856,2.15364264209642,3.4
2023-09-08 04:06:55,1.5757087831750698,1.7431644110356832,1.4
2023-09-08 04:07:00,1.5518589131071834,1.637863548838553,0.8
2023-09-08 04:07:05,1.8183130737817843,2.021051458630742,1.6
2023-09-08 04:07:10,2.3445492874313745,2.664523378677102,3.6
2023-09-08 04:07:15,3.179500001026512,3.12086055010902,3.0
2023-09-08 04:07:20,3.145453980459417,3.1374715592599767,3.6
2023-09-08 04:07:25,2.8189684788956217,2.851600517036642,2.8
2023-09-08 04:07:30,2.3246000838658496,2.602242173353428,1.6
2023-09-08 04:07:35,2.008429145184532,2.580233149640783,2.6
2023-09-08 04:07:40,2.833083011252932,2.690622301684879,3.8
2023-09-08 04:07:45,2.948901022496319,2.739452867580442,2.2
2023-09-08 04:07:50,2.8302576473605376,2.657507966653544,2.4
2023-09-08 04:07:55,2.61488128524028,2.5179955676644625,3.2
2023-09-08 04:08:00,2.438593282504724,2.42809092111901,1.8
2023-09-08 04:08:05,2.3519198659861265,2.4297023888031224,2.2
2023-09-08 04:08:10,2.4869974101241183,2.466945789652443,3.2
2023-09-08 04:08:15,2.6001301159681782,2.45630914367481,2.2
2023-09-08 04:08:20,2.66469382422376,2.381793928462749,2.2
2023-09-08 04:08:25,2.6646766470847285,2.2991062675570526,2.4
2023-09-08 04:08:30,2.287266337556749,2.2830125171352185,2.6
2023-09-08 04:08:35,2.192245628652433,2.382395941983791,2.0
2023-09-08 04:08:40,2.3379740083013605,2.559094289686239,2.2
2023-09-08 04:08:45,2.44739189042519,2.655444580634072,3.0
2023-09-08 04:08:50,2.557073994871019,2.508051166486652,3.0
2023-09-08 04:08:55,1.9306054075903671,2.1426519787947824,2.0
2023-09-08 04:09:00,1.4790311581023912,1.8076807034564613,1.6
2023-09-08 04:09:05,1.524393384069666,1.7671733843853288,1.4
2023-09-08 04:09:10,1.9053485200887508,2.0646456948915204,2.2
2023-09-08 04:09:15,2.4764355818086097,2.496479725295368,2.6
2023-09-08 04:09:20,2.751361512969928,2.7998432680018563,3.2
2023-09-08 04:09:25,2.851650940775647,2.854126210144039,2.6
2023-09-08 04:09:30,2.496140522597218,2.715293301373081,2.6
2023-09-08 04:09:35,2.324502352839808,2.501272461767236,2.4
2023-09-08 04:09:40,2.34746236998176,2.292619243629176,2.4
2023-09-08 04:09:45,1.9838834789525024,2.1445080584184817,2.6
2023-09-08 04:09:50,2.029744174808897,2.128093546397444,1.6
2023-09-08 04:09:55,2.2245599879060545,2.2817441247557144,2.2
2023-09-08 04:10:00,2.4888643863020903,2.5161843302003466,2.6
2023-09-08 04:10:05,2.5417855981295263,2.634033001106933,2.4
2023-09-08 04:10:10,2.4369585318638505,2.502997614070765,3.8
2023-09-08 04:10:15,2.1522790897402126,2.201259291787561,1.2
2023-09-08 04:10:20,2.029224619949105,1.9288460041403543,1.4
2023-09-08 04:10:25,2.131487505546839,1.7787648243825442,2.2
2023-09-08 04:10:30,2.381221367809337,1.689944753872115,2.4
2023-09-08 04:10:35,1.4418174905941057,1.6235878128858463,1.0
2023-09-08 04:10:40,1.393927370460529,1.6557332007981571,2.0
2023-09-08 04:10:45,1.7180685472986337,1.8430599773308007,1.0
2023-09-08 04:10:50,2.301706371048184,2.071809100467367,2.4
2023-09-08 04:10:55,2.63679215434808,2.1273094887711586,2.6
2023-09-08 04:11:00,1.758561777132909,1.9433052120744256,2.4
2023-09-08 04:11:05,1.5155085422146934,1.7280917728852256,1.0
2023-09-08 04:11:10,1.601770928151803,1.76547445423921,1.4
2023-09-08 04:11:15,2.018473404175719,2.0959081448966783,2.2
2023-09-08 04:11:20,2.4788115233723764,2.4532155549770334,2.6
2023-09-08 04:11:25,2.534573494756319,2.529987533231156,3.2
2023-09-08 04:11:30,2.2680773395493485,2.280835663318093,2.0
2023-09-08 04:11:35,2.0542281783812952,1.9554915807413724,1.8
2023-09-08 04:11:40,2.079192308451052,1.8484650099954625,1.4
2023-09-08 04:11:45,2.205349259730182,2.027511018217208,2.4
2023-09-08 04:11:50,2.3233754031830003,2.286655268450536,1.8
2023-09-08 04:11:55,2.41831000067824,2.3419143576562247,3.2
2023-09-08 04:12:00,2.5152552515720044,2.0971209067545304,2.2
2023-09-08 04:12:05,2.581258161118096,1.7454602761360976,1.2
2023-09-08 04:12:10,2.435377245384321,1.5971032391847364,1.6
2023-09-08 04:12:15,1.6854910027269514,1.795830446732675,1.6
2023-09-08 04:12:20,2.202282264256813,2.196668742537484,2.2
2023-09-08 04:12:25,2.578511941407596,2.499313767529002,2.8
2023-09-08 04:12:30,2.809986782860852,2.511311063076936,3.0
2023-09-08 04:12:35,2.739506890647497,2.308115334386912,2.0
2023-09-08 04:12:40,2.174701293960481,2.126844936646469,1.4
2023-09-08 04:12:45,2.168644243109574,2.110549745020293,2.4
2023-09-08 04:12:50,2.412680319377061,2.2070072702477463,2.8
2023-09-08 04:12:55,2.6574157996660346,2.302977881219959,1.8
2023-09-08 04:13:00,2.690012827198123,2.368541696296401,2.6
2023-09-08 04:13:05,2.469977949955335,2.454513185237546,2.4
2023-09-08 04:13:10,2.5800425767567887,2.613198015439237,2.4
2023-09-08 04:13:15,2.6598540058045126,2.841411697885873,3.2
2023-09-08 04:13:20,2.7128854688228388,3.066458651467101,2.6
2023-09-08 04:13:25,2.661008454187077,3.176057469347137,3.2
2023-09-08 04:13:30,3.083999080709442,3.1000308471146374,4.2
2023-09-08 04:13:35,2.8186483348795504,2.886802691498044,1.4
2023-09-08 04:13:40,2.6175557480244844,2.665790566796632,3.8
2023-09-08 04:13:45,2.433916609132392,2.518614554259425,1.4
2023-09-08 04:13:50,2.4010197389173493,2.4186750732037225,3.2
2023-09-08 04:13:55,2.268386805821576,2.308597139116733,2.4
2023-09-08 04:14:00,2.110158372667782,2.2086025582645283,2.0
2023-09-08 04:14:05,2.107681231351437,2.212448206093147,2.0
2023-09-08 04:14:10,2.317692977994255,2.37879220924645,2.6
2023-09-08 04:14:15,2.4681346039442777,2.6598568703834675,2.4
2023-09-08 04:14:20,2.9807225988269823,2.9356861709139723,3.4
2023-09-08 04:14:25,3.145865443550843,3.090510582226544,2.6
2023-09-08 04:14:30,2.960734250933698,3.061566952048245,3.4
2023-09-08 04:14:35,2.778905953967481,2.8570227316209595,2.8
2023-09-08 04:14:40,2.4161137107509343,2.5575183327744826,2.6
2023-09-08 04:14:45,2.2751383348893657,2.2831053400317325,2.2
2023-09-08 04:14:50,2.032596304280447,2.125102716395457,1.8
2023-09-08 04:14:55,2.079290896168568,2.104661825616124,2.8
2023-09-08 04:15:00,2.303703185428285,2.195619476512937,1.6
2023-09-08 04:15:05,2.444181169983918,2.3598927770568108,2.6
2023-09-08 04:15:10,2.558749909811547,2.551714118498657,2.6
2023-09-08 04:15:15,2.8138486630445443,2.714671495285255,2.6
2023-09-08 04:15:20,2.88183114014776,2.78521362916654,2.8
2023-09-08 04:15:25,2.874950953169803,2.7029279638407995,2.4
2023-09-08 04:15:30,2.7298853777183347,2.458881914269964,3.4
2023-09-08 04:15:35,2.1192863251773826,2.1534947035813268,1.6
2023-09-08 04:15:40,1.8593740185226209,1.944683515191213,1.6
2023-09-08 04:15:45,1.894341281125569,1.891363836116963,1.8
2023-09-08 04:15:50,2.20954238477721,1.9011791800330031,2.6
2023-09-08 04:15:55,2.504774204497615,1.8743537784185949,1.8
2023-09-08 04:16:00,1.686101123327974,1.835869300853591,1.6
2023-09-08 04:16:05,1.887001255831522,1.880656759245774,1.2
2023-09-08 04:16:10,2.1120686770543857,2.063097757058765,3.6
2023-09-08 04:16:15,2.596333353971019,2.388904221468544,1.4
2023-09-08 04:16:20,2.798756765064341,2.812260760636909,2.4
2023-09-08 04:16:25,3.3127111684703303,3.173388946449172,3.6
2023-09-08 04:16:30,3.5304127546656328,3.255485198822447,3.6
2023-09-08 04:16:35,3.382133179638544,2.9981870297125504,3.4
2023-09-08 04:16:40,2.877006697473193,2.5855722599213107,1.6
2023-09-08 04:16:45,2.363248567251253,2.2614231504461224,2.2
2023-09-08 04:16:50,2.0545088071534323,2.125901248846663,2.6
2023-09-08 04:16:55,2.1090800643224124,2.1706881783292844,2.8
2023-09-08 04:17:00,2.3123442376282943,2.401666191888244,1.6
2023-09-08 04:17:05,2.418818325944572,2.7708979019226696,2.0
2023-09-08 04:17:10,2.592386700906348,3.046583770155607,3.6
2023-09-08 04:17:15,2.930407371755148,2.9707979633088555,4.6
2023-09-08 04:17:20,2.3838971347414764,2.591363810801828,1.4
2023-09-08 04:17:25,1.9067247518582384,2.263824619499655,1.6
2023-09-08 04:17:30,1.878630137686109,2.268684520491248,2.6
2023-09-08 04:17:35,2.108684633806998,2.554639430258095,2.8
2023-09-08 04:17:40,2.8250381489102367,2.8752487870361154,3.0
2023-09-08 04:17:45,2.9498553691316123,3.043334662011588,3.2
2023-09-08 04:17:50,2.7992372755288315,3.0057119080137737,2.0
2023-09-08 04:17:55,2.4939001736137434,2.7845603329573865,3.8
2023-09-08 04:18:00,2.3535585686594764,2.4756850898177074,2.6
2023-09-08 04:18:05,2.14118704705784,2.2762940770921043,2.0
2023-09-08 04:18:10,2.1128204726178863,2.354298946335118,1.6
2023-09-08 04:18:15,2.2386102015522296,2.630955378362001,2.6
2023-09-08 04:18:20,2.4481633246009293,2.8087382503623166,4.0
2023-09-08 04:18:25,2.57068448768592,2.6940521710967413,2.8
2023-09-08 04:18:30,2.361175459418982,2.408718941417692,1.4
2023-09-08 04:18:35,2.2504298997401846,2.2070015654882646,2.4
2023-09-08 04:18:40,2.2713616905521,2.162531251859773,1.8
2023-09-08 04:18:45,2.441958738947938,2.127895568086149,3.0
2023-09-08 04:18:50,2.546818718999561,1.965168534390424,1.8
2023-09-08 04:18:55,1.4937784994039052,1.730672549367424,1.6
2023-09-08 04:19:00,1.3925567038853934,1.6203499779114612,1.4
2023-09-08 04:19:05,1.6489212950660992,1.7902543501562345,1.8
2023-09-08 04:19:10,2.187065034979476,2.2521256762126427,3.0
2023-09-08 04:19:15,2.5858513480531475,2.8604262720942413,1.4
2023-09-08 04:19:20,3.4633651008237902,3.3307014121466527,3.8
2023-09-08 04:19:25,3.605552575628936,3.374273720907624,4.6
2023-09-08 04:19:30,3.3143499935047283,2.9519327341468635,2.4
2023-09-08 04:19:35,2.667132412451534,2.3481050813522084,1.8
2023-09-08 04:19:40,2.156587514221024,1.9120996910927863,2.0
2023-09-08 04:19:45,1.652023959555334,1.770704886755664,1.8
2023-09-08 04:19:50,1.6972335309973492,1.815148778278035,1.8
2023-09-08 04:19:55,2.1078169019851494,1.894996299253557,2.6
2023-09-08 04:20:00,2.416733751042643,1.9764279915091625,1.2
2023-09-08 04:20:05,2.630338827940612,2.126436908146584,2.4
2023-09-08 04:20:10,2.415942089664972,2.3824859719452047,2.4
2023-09-08 04:20:15,2.742540919276706,2.662727737345576,2.0
2023-09-08 04:20:20,2.893773763708224,2.8054051445166737,3.8
2023-09-08 04:20:25,2.793027159878124,2.7127697239390134,2.4
2023-09-08 04:20:30,2.5418554223755625,2.4660299280416944,2.6
2023-09-08 04:20:35,2.2441080205246786,2.269911548586871,2.0
2023-09-08 04:20:40,2.2187635462312896,2.2638531113203944,2.0
2023-09-08 04:20:45,2.5536224239685605,2.3977126655961025,2.4
2023-09-08 04:20:50,2.6818826140635634,2.509678109079834,3.4
2023-09-08 04:20:55,2.701768964475349,2.513838859997335,2.0
2023-09-08 04:21:00,2.4398959908115976,2.460384332616952,2.2
2023-09-08 04:21:05,2.4923747858030607,2.410639485109146,2.4
2023-09-08 04:21:10,2.519209882868485,2.336339527970923,2.6
2023-09-08 04:21:15,2.6223566806278487,2.182648669017582,2.4
2023-09-08 04:21:20,2.5977457480042068,1.9761330604507683,1.4
2023-09-08 04:21:25,1.6960042057989533,1.8331342604420096,2.6
2023-09-08 04:21:30,1.653006333121536,1.878180099322737,1.2
2023-09-08 04:21:35,1.93630578621325,2.145916564394058,2.0
2023-09-08 04:21:40,2.4184452015221667,2.536077299549792,3.4
2023-09-08 04:21:45,2.7376888555111902,2.8613955565530462,1.8
2023-09-08 04:21:50,3.028946860831075,2.945796121096931,3.6
2023-09-08 04:21:55,2.956135816367123,2.726300891166471,2.8
