Time,Predicted,Actual,Raw
2023-09-08 04:02:40,3.216376851754572,3.0936715172188536,3.4
2023-09-08 04:02:45,3.4030329594043747,3.352829375062214,3.8
2023-09-08 04:02:50,3.314862535416851,3.4389938003719496,3.2
2023-09-08 04:02:55,2.999794012756252,3.226070808427586,3.6
2023-09-08 04:03:00,2.726617375418729,2.79222303676661,2.4
2023-09-08 04:03:05,2.3061800847251424,2.333370586606321,2.4
2023-09-08 04:03:10,2.1294385001839933,2.033459870044915,2.2
2023-09-08 04:03:15,2.052183880206955,1.9789750756593856,1.6
2023-09-08 04:03:20,2.2757498893185564,2.135777179462119,2.2
2023-09-08 04:03:25,2.5683298103685703,2.3961920846252327,2.8
2023-09-08 04:03:30,2.6131465744022213,2.674752951328389,2.6
2023-09-08 04:03:35,2.6988778709671584,2.95084228977305,2.6
2023-09-08 04:03:40,2.6833456636702566,3.203606451471093,3.4
2023-09-08 04:03:45,2.5389587843784365,3.3429727327077385,3.0
2023-09-08 04:03:50,2.458820937837891,3.2571712886010955,3.8
2023-09-08 04:03:55,2.9996039891178974,2.943365650808372,3.2
2023-09-08 04:04:00,2.5406357666178976,2.5601927448768205,1.8
2023-09-08 04:04:05,2.302271353693732,2.311449361519529,2.6
2023-09-08 04:04:10,2.255259833329357,2.2840045370932858,2.2
2023-09-08 04:04:15,2.3390068094747223,2.413520390582153,2.4
2023-09-08 04:04:20,2.4717508853256045,2.5790826026962,2.8
2023-09-08 04:04:25,2.55379137719739,2.7044028650107568,3.0
2023-09-08 04:04:30,2.642159450864233,2.760536237918656,1.8
2023-09-08 04:04:35,2.672126361496168,2.691881785915198,2.8
2023-09-08 04:04:40,2.543413714535109,2.434194812221869,3.8
2023-09-08 04:04:45,1.9849163230886304,2.056971141764929,1.2
2023-09-08 04:04:50,1.6549836373405742,1.7755694272808338,1.4
2023-09-08 04:04:55,1.6871634585996933,1.7362403725786884,1.6
2023-09-08 04:05:00,2.056342472809273,1.869756004864517,2.8
2023-09-08 04:05:05,2.4152953550574856,2.002545169838882,1.2
2023-09-08 04:05:10,2.020819023035294,2.034938553514884,2.6
2023-09-08 04:05:15,2.071163435321233,1.992120694171444,1.8
2023-09-08 04:05:20,2.107805097192513,1.9683948389279955,1.8
2023-09-08 04:05:25,2.245421016126436,2.044628874470301,2.2
2023-09-08 04:05:30,2.416561081397985,2.229859110800282,2.2
2023-09-08 04:05:35,2.514868063448916,2.4515371955655523,2.2
2023-09-08 04:05:40,2.661954627873704,2.594297629606219,2.8
2023-09-08 04:05:45,2.704793967072378,2.5826359756517347,3.0
2023-09-08 04:05:50,2.632788165096485,2.4519091314198187,2.0
2023-09-08 04:05:55,2.4790729474924573,2.315799341443378,2.2
2023-09-08 04:06:00,2.2579115098623244,2.2575067630097223,2.6
2023-09-08 04:06:05,2.3965226033657467,2.2748275190618914,1.8
2023-09-08 04:06:10,2.411043756570458,2.319531471103209,3.0
2023-09-08 04:06:15,2.5097000614040343,2.3582473587236383,1.8
2023-09-08 04:06:20,2.5248809088754864,2.390241694139549,2.6
2023-09-08 04:06:25,2.40322264109827,2.4298300429461914,2.4
2023-09-08 04:06:30,2.527032852630436,2.4940628177445063,2.8
2023-09-08 04:06:35,2.557186693238909,2.583960751359856,2.0
2023-09-08 04:06:40,2.6283687587254345,2.6345123870224687,2.8
2023-09-08 04:06:45,2.501032075535868,2.5117871865084163,2.2
2023-09-08 04:06:50,2.1035495520828187,2.15364264209642,3.4
2023-09-08 04:06:55,1.7243696529263164,1.7431644110356832,1.4
2023-09-08 04:07:00,1.6379823407570977,1.637863548838553,0.8
2023-09-08 04:07:05,1.9730794536042089,2.021051458630742,1.6
2023-09-08 04:07:10,2.368454055961015,2.664523378677102,3.6
2023-09-08 04:07:15,3.137593981737467,3.12086055010902,3.0
2023-09-08 04:07:20,3.148134983626033,3.1374715592599767,3.6
2023-09-08 04:07:25,2.858434619147224,2.851600517036642,2.8
2023-09-08 04:07:30,2.4755903637964947,2.602242173353428,1.6
2023-09-08 04:07:35,2.265636255541615,2.580233149640783,2.6
2023-09-08 04:07:40,2.7251261035256715,2.690622301684879,3.8
2023-09-08 04:07:45,2.865935933684262,2.739452867580442,2.2
2023-09-08 04:07:50,2.767562835609673,2.657507966653544,2.4
2023-09-08 04:07:55,2.626675571734056,2.5179955676644625,3.2
2023-09-08 04:08:00,2.4375618855787207,2.42809092111901,1.8
2023-09-08 04:08:05,2.3782452563649983,2.4297023888031224,2.2
2023-09-08 04:08:10,2.487625414911496,2.466945789652443,3.2
2023-09-08 04:08:15,2.5541613417707696,2.45630914367481,2.2
2023-09-08 04:08:20,2.557300470409449,2.381793928462749,2.2
2023-09-08 04:08:25,2.4528154819272507,2.2991062675570526,2.4
2023-09-08 04:08:30,2.1897608351398707,2.2830125171352185,2.6
2023-09-08 04:08:35,2.2105553838808567,2.382395941983791,2.0
2023-09-08 04:08:40,2.254701773703532,2.559094289686239,2.2
2023-09-08 04:08:45,2.4095414854631545,2.655444580634072,3.0
2023-09-08 04:08:50,2.513692070557698,2.508051166486652,3.0
2023-09-08 04:08:55,2.092851562875482,2.1426519787947824,2.0
2023-09-08 04:09:00,1.740239978308011,1.8076807034564613,1.6
2023-09-08 04:09:05,1.7411199145495948,1.7671733843853288,1.4
2023-09-08 04:09:10,2.036592699458475,2.0646456948915204,2.2
2023-09-08 04:09:15,2.39118946444761,2.496479725295368,2.6
2023-09-08 04:09:20,2.8515880253183776,2.7998432680018563,3.2
2023-09-08 04:09:25,2.8737624021707413,2.854126210144039,2.6
2023-09-08 04:09:30,2.7013855134039653,2.715293301373081,2.6
2023-09-08 04:09:35,2.545137643782669,2.501272461767236,2.4
2023-09-08 04:09:40,2.3917210419839408,2.292619243629176,2.4
2023-09-08 04:09:45,2.0840941170548923,2.1445080584184817,2.6
2023-09-08 04:09:50,2.0574763299769168,2.128093546397444,1.6
2023-09-08 04:09:55,2.180230815497175,2.2817441247557144,2.2
2023-09-08 04:10:00,2.3769733128317667,2.5161843302003466,2.6
2023-09-08 04:10:05,2.52040957247334,2.634033001106933,2.4
2023-09-08 04:10:10,2.573979921743,2.502997614070765,3.8
2023-09-08 04:10:15,2.218774017801209,2.201259291787561,1.2
2023-09-08 04:10:20,2.0975059091120074,1.9288460041403543,1.4
2023-09-08 04:10:25,2.1751384296052425,1.7787648243825442,2.2
2023-09-08 04:10:30,2.338058165661775,1.689944753872115,2.4
2023-09-08 04:10:35,1.6213704409763117,1.6235878128858463,1.0
2023-09-08 04:10:40,1.678066378059533,1.6557332007981571,2.0
2023-09-08 04:10:45,1.837010068451087,1.8430599773308007,1.0
2023-09-08 04:10:50,2.250792744352002,2.071809100467367,2.4
2023-09-08 04:10:55,2.512281260488255,2.1273094887711586,2.6
2023-09-08 04:11:00,1.894302159351239,1.9433052120744256,2.4
2023-09-08 04:11:05,1.6873656531741266,1.7280917728852256,1.0
2023-09-08 04:11:10,1.7570598312388577,1.76547445423921,1.4
2023-09-08 04:11:15,1.9994788503016083,2.0959081448966783,2.2
2023-09-08 04:11:20,2.373102356347169,2.4532155549770334,2.6
2023-09-08 04:11:25,2.529557282428005,2.529987533231156,3.2
2023-09-08 04:11:30,2.387416837673872,2.280835663318093,2.0
2023-09-08 04:11:35,2.259874476117773,1.9554915807413724,1.8
2023-09-08 04:11:40,2.192480468359022,1.8484650099954625,1.4
2023-09-08 04:11:45,2.3077223223393144,2.027511018217208,2.4
2023-09-08 04:11:50,2.2662037223626195,2.286655268450536,1.8
2023-09-08 04:11:55,2.4751810999665675,2.3419143576562247,3.2
2023-09-08 04:12:00,2.5516456327680346,2.0971209067545304,2.2
2023-09-08 04:12:05,2.5636050616663963,1.7454602761360976,1.2
2023-09-08 04:12:10,2.5395681235709864,1.5971032391847364,1.6
2023-09-08 04:12:15,1.7642955884818383,1.795830446732675,1.6
2023-09-08 04:12:20,2.20602750782745,2.196668742537484,2.2
2023-09-08 04:12:25,2.608755498353569,2.499313767529002,2.8
2023-09-08 04:12:30,2.667061536156914,2.511311063076936,3.0
2023-09-08 04:12:35,2.6265779243288456,2.308115334386912,2.0
2023-09-08 04:12:40,2.1589626365037464,2.126844936646469,1.4
2023-09-08 04:12:45,2.1255541182464657,2.110549745020293,2.4
2023-09-08 04:12:50,2.361864815085174,2.2070072702477463,2.8
2023-09-08 04:12:55,2.4430672727662133,2.302977881219959,1.8
2023-09-08 04:13:00,2.6031691165144686,2.368541696296401,2.6
2023-09-08 04:13:05,2.395920157329772,2.454513185237546,2.4
2023-09-08 04:13:10,2.4963552097690465,2.613198015439237,2.4
2023-09-08 04:13:15,2.481155534854265,2.841411697885873,3.2
2023-09-08 04:13:20,2.527799834358277,3.066458651467101,2.6
2023-09-08 04:13:25,2.530132753564524,3.176057469347137,3.2
2023-09-08 04:13:30,3.114658015627226,3.1000308471146374,4.2
2023-09-08 04:13:35,2.953286103171304,2.886802691498044,1.4
2023-09-08 04:13:40,2.7302590288545785,2.665790566796632,3.8
2023-09-08 04:13:45,2.410947396750033,2.518614554259425,1.4
2023-09-08 04:13:50,2.367460381487468,2.4186750732037225,3.2
2023-09-08 04:13:55,2.234467035011284,2.308597139116733,2.4
2023-09-08 04:14:00,2.0874114371813386,2.2086025582645283,2.0
2023-09-08 04:14:05,2.208253738507374,2.212448206093147,2.0
2023-09-08 04:14:10,2.396474794391896,2.37879220924645,2.6
2023-09-08 04:14:15,2.462942731501948,2.6598568703834675,2.4
2023-09-08 04:14:20,2.9765661560002616,2.9356861709139723,3.4
2023-09-08 04:14:25,3.0401680274500995,3.090510582226544,2.6
2023-09-08 04:14:30,2.968432048252604,3.061566952048245,3.4
2023-09-08 04:14:35,2.702499027144799,2.8570227316209595,2.8
2023-09-08 04:14:40,2.4865997193858256,2.5575183327744826,2.6
2023-09-08 04:14:45,2.299931562104053,2.2831053400317325,2.2
2023-09-08 04:14:50,2.158718515013711,2.125102716395457,1.8
2023-09-08 04:14:55,2.2906015219277887,2.104661825616124,2.8
2023-09-08 04:15:00,2.362849022799894,2.195619476512937,1.6
2023-09-08 04:15:05,2.53187246577565,2.3598927770568108,2.6
2023-09-08 04:15:10,2.6563136023267586,2.551714118498657,2.6
2023-09-08 04:15:15,2.7147097922271293,2.714671495285255,2.6
2023-09-08 04:15:20,2.726403183414704,2.78521362916654,2.8
2023-09-08 04:15:25,2.641636546762582,2.7029279638407995,2.4
2023-09-08 04:15:30,2.557382614124468,2.458881914269964,3.4
2023-09-08 04:15:35,2.1224392562374303,2.1534947035813268,1.6
2023-09-08 04:15:40,1.9387160580098604,1.944683515191213,1.6
2023-09-08 04:15:45,1.9707194840913256,1.891363836116963,1.8
2023-09-08 04:15:50,2.218713273712234,1.9011791800330031,2.6
2023-09-08 04:15:55,2.491492097260064,1.8743537784185949,1.8
2023-09-08 04:16:00,1.807645192525736,1.835869300853591,1.6
2023-09-08 04:16:05,1.926304423241708,1.880656759245774,1.2
2023-09-08 04:16:10,2.1281233578334016,2.063097757058765,3.6
2023-09-08 04:16:15,2.230749694198236,2.388904221468544,1.4
2023-09-08 04:16:20,2.504530773948077,2.812260760636909,2.4
2023-09-08 04:16:25,3.246427745135132,3.173388946449172,3.6
2023-09-08 04:16:30,3.4602131879553264,3.255485198822447,3.6
2023-09-08 04:16:35,3.267364047388217,2.9981870297125504,3.4
2023-09-08 04:16:40,2.8692177836684727,2.5855722599213107,1.6
2023-09-08 04:16:45,2.459872847031127,2.2614231504461224,2.2
2023-09-08 04:16:50,2.106702881560239,2.125901248846663,2.6
2023-09-08 04:16:55,2.130080139373783,2.1706881783292844,2.8
2023-09-08 04:17:00,2.227696893748142,2.401666191888244,1.6
2023-09-08 04:17:05,2.3818975734755585,2.7708979019226696,2.0
2023-09-08 04:17:10,2.4721313461337915,3.046583770155607,3.6
2023-09-08 04:17:15,2.928332997264184,2.9707979633088555,4.6
2023-09-08 04:17:20,2.4134053949702405,2.591363810801828,1.4
2023-09-08 04:17:25,2.1904500167055505,2.263824619499655,1.6
2023-09-08 04:17:30,2.0915821102630003,2.268684520491248,2.6
2023-09-08 04:17:35,2.234531600892278,2.554639430258095,2.8
2023-09-08 04:17:40,2.889090244625645,2.8752487870361154,3.0
2023-09-08 04:17:45,3.014238627617697,3.043334662011588,3.2
2023-09-08 04:17:50,2.955237944242026,3.0057119080137737,2.0
2023-09-08 04:17:55,2.685832063673286,2.7845603329573865,3.8
2023-09-08 04:18:00,2.48526086396028,2.4756850898177074,2.6
2023-09-08 04:18:05,2.2147881756049106,2.2762940770921043,2.0
2023-09-08 04:18:10,2.203832732700036,2.354298946335118,1.6
2023-09-08 04:18:15,2.2510558568743626,2.630955378362001,2.6
2023-09-08 04:18:20,2.5056437025823346,2.8087382503623166,4.0
2023-09-08 04:18:25,2.5276865508231485,2.6940521710967413,2.8
