Time,ARIMA,SARIMA,ETS,RNN,LSTM,CNN,GRU,TCN,Actual,Raw
2023-09-08 02:40:40,2037.625660053179,2092.580265941782,2661.469527646861,1503.3617,1755.8279,1717.2017,1531.8352,2149.2356,1415.2071114464873,1060.0
2023-09-08 02:40:45,1910.9549871884903,1970.298289354882,2812.575650424757,1231.4707,1567.7748,1410.853,1293.8688,2046.9786,957.6367072015258,1040.0
2023-09-08 02:40:50,1818.596580204608,1822.2886172065216,2900.1833275787503,1293.4835,1491.9237,1321.3673,1385.7509,1694.7672,805.1133861529253,614.0
2023-09-08 02:40:55,1751.256009986651,1674.3151690978066,2950.1777151546858,1552.2361,1615.7552,1367.837,1604.4364,1912.7439,901.9782064955928,826.0
2023-09-08 02:41:00,1058.3393035270583,1099.1753551666295,1054.3439568738772,1090.5588,1141.7678,1144.3079,1076.963,1877.0354,1059.6758527741465,1480.0
2023-09-08 02:41:05,1172.4136092934032,1334.2428398791435,1334.5238909274633,1295.0293,1551.6516,1459.2815,1441.1611,1763.4376,1136.6309822272842,1120.0
2023-09-08 02:41:10,1255.637297813923,1561.7251038270242,1658.4806178138456,1545.0542,1467.6792,1629.6792,1573.1344,2196.1829,1161.0695375000982,1270.0
2023-09-08 02:41:15,1316.3537079154862,1687.925980106905,1892.995549156892,1548.2493,1454.9198,1689.7439,1692.6261,2148.2346,1276.6053068567155,1090.0
2023-09-08 02:41:20,1360.6497793965318,1684.958430136175,1983.7063598510504,1637.318,1618.8324,1660.4734,1687.1573,2089.3245,1547.3008653949364,798.0
2023-09-08 02:41:25,1841.2028946262767,1839.6990619438352,1740.16669458303,1887.6035,1879.0741,2064.5562,1878.4391,2556.4285,1828.097469527548,2380.0
2023-09-08 02:41:30,2055.694380336224,2095.449225256789,1901.5365352940053,2105.8596,1953.9448,2402.5376,2071.5708,2382.049,1885.959248266604,2510.0
2023-09-08 02:41:35,2212.231569148374,2373.855746110082,2180.061643375217,2061.3115,1828.2668,2582.0115,2055.8848,2362.6118,1665.9895601830676,1540.0
2023-09-08 02:41:40,2326.473360145835,2634.655357618129,2559.4011188016143,1819.5243,1724.2152,2360.9072,1806.9978,2270.1797,1366.7649264419445,885.0
2023-09-08 02:41:45,2409.847712971153,2804.368649182204,2935.219876614889,1523.4761,1444.2963,2108.3723,1527.0927,2272.7368,1217.6594744575032,716.0
2023-09-08 02:41:50,1188.4925137795872,1149.7556105885897,1001.3926995143656,1323.5228,1354.2369,1290.3245,1391.1388,1593.9825,1256.1598916359335,2090.0
2023-09-08 02:41:55,1167.222237116726,1057.4803607353251,747.502678120966,1510.7041,1511.4789,1501.5857,1685.5819,1868.7664,1369.949996973287,1530.0
2023-09-08 02:42:00,1151.7106905311673,1025.1910704803372,551.108192209299,1623.8119,1564.0522,1545.7885,1709.054,2200.8308,1463.2218649959875,887.0
2023-09-08 02:42:05,1140.398751279523,1086.157771191695,481.2503883639203,1660.2384,1519.4863,1580.8105,1808.4595,1959.453,1488.2528503504595,1290.0
2023-09-08 02:42:10,1132.149414636842,1180.5151131649018,455.9764864493822,1522.4021,1589.677,1589.2717,1718.3231,2211.2925,1393.8824325925953,2020.0
2023-09-08 02:42:15,1247.6710743660649,1206.944276035012,1212.0078002398618,1202.2292,1212.7771,1230.7186,1184.612,1684.0011,1180.832990554859,1150.0
2023-09-08 02:42:20,1141.0476503067132,982.6814759451984,885.1026734234933,1117.2473,1212.5592,1183.285,890.29865,1650.5316,1000.312019669376,1040.0
2023-09-08 02:42:25,1063.2933999117015,764.5416462365213,483.151439629404,1333.6976,1265.4949,1396.2299,951.27954,1934.7458,1091.007793735769,918.0
2023-09-08 02:42:30,1006.5917557108478,629.93042099148,48.03386329677578,1493.0337,1426.5507,1648.5778,1164.7439,1939.6287,1556.8275901495958,759.0
2023-09-08 02:42:35,965.2425505066716,598.0971684817016,-269.7536920257453,1693.3998,1682.5543,1795.3643,1434.0513,1930.9077,2222.908274584885,2880.0
2023-09-08 02:42:40,2816.597139180979,2814.937870179086,2991.6115564776446,2714.263,3058.6062,2927.5984,2857.8574,2663.21,2772.6977082142243,3040.0
2023-09-08 02:42:45,3250.502619661977,3214.024700794391,3757.5428238654144,2733.2925,2750.3645,3210.2349,2880.9233,2703.1135,3059.8988764220085,3610.0
2023-09-08 02:42:50,3567.6282678237203,3444.4933407147846,4458.9371684135385,2289.9631,2267.0283,2773.6072,2652.22,2786.0864,3234.576458355319,2480.0
2023-09-08 02:42:55,3799.4038070737024,3589.4928025846493,5121.3441016064335,1726.4644,1894.5537,2143.9346,2096.5251,2216.6748,3506.5123701697075,2680.0
2023-09-08 02:43:00,3968.800072894565,3741.17942817534,5841.105998880161,1335.4261,1609.4093,1639.7709,1591.5875,1713.5546,3835.314158806352,4610.0
2023-09-08 02:43:05,4096.86790763354,4140.43614518707,4291.497682401277,3886.6873,4096.5044,4059.7324,3701.4858,3029.4985,3957.210833657336,4090.0
2023-09-08 02:43:10,4287.933290582897,4422.169325730208,4792.6465876549455,3683.598,3450.045,3835.7905,3291.0208,2339.711,3714.3714308904086,4620.0
2023-09-08 02:43:15,4427.506822697339,4624.707026218233,5205.043405410859,3032.4473,2739.4263,3448.0903,2846.3901,2473.0322,3247.6640853842896,1650.0
2023-09-08 02:43:20,4529.465485047309,4715.581463804876,5473.424684382077,2436.6077,2377.3708,2831.0513,2133.34,2112.465,2834.21007123238,3140.0
2023-09-08 02:43:25,4603.946431905281,4710.4852073981,5666.669135438453,1879.3696,1980.1271,2219.677,1976.2856,1747.1594,2653.369848651243,3450.0
2023-09-08 02:43:30,2617.876510803139,2602.1598533278457,2435.4152405757395,2517.2817,2915.025,2547.8303,2710.359,2605.429,2757.524149536823,2770.0
2023-09-08 02:43:35,2591.964899637255,2551.18257573162,2335.3755943650413,2586.2148,2699.0261,2491.7354,2589.4585,2299.7043,3087.460632756964,1730.0
2023-09-08 02:43:40,2573.0483470130603,2518.865269531166,2337.251143093525,2172.6223,2336.3418,2276.2615,2396.1436,2599.7744,3376.93267192246,3510.0
2023-09-08 02:43:45,2559.2384777273146,2487.559290282344,2336.5730986404287,1802.2123,1970.6156,2117.475,2290.1567,2408.7734,3218.32453992037,4510.0
2023-09-08 02:43:50,2549.156699430911,2430.335155347855,2271.999239320704,1630.899,1916.038,1774.3055,1915.495,1610.3634,2452.215781611368,2850.0
2023-09-08 02:43:55,1546.1472926264737,1540.7781981740948,1653.0472713305974,1275.9679,558.7836,1643.2993,1317.5754,1992.2516,1450.3449212525388,379.0
2023-09-08 02:44:00,883.2516062492765,903.5327249276736,907.6791523596828,689.1805,890.2803,966.56067,681.1316,1940.3005,868.7131714768195,826.0
2023-09-08 02:44:05,398.2654309659844,527.5625073031174,288.5331423951847,708.21515,1268.318,1127.0231,884.29193,1912.9596,1113.2461825507366,1080.0
2023-09-08 02:44:10,43.440991692023886,335.6302755365558,-285.01735431017767,1181.12,1726.0695,1680.9714,1404.6964,1982.8755,2043.726344552768,1830.0
2023-09-08 02:44:15,-216.1548259259505,207.41863813399675,-946.4312552719338,1727.0503,1667.98,1989.2698,1988.7941,2430.9883,3084.128888742612,3390.0
2023-09-08 02:44:20,3876.7446003292935,3841.5136885516567,3980.8615767476153,3752.4443,2131.6016,3252.4263,3445.5178,3004.7686,3580.7929123747954,3310.0
2023-09-08 02:44:25,4457.075123744113,4341.092186818047,4802.92042291319,3448.518,2069.5352,3116.1006,3320.4048,2622.0933,3208.518996183073,4610.0
2023-09-08 02:44:30,4881.976512252718,4683.879628560459,5591.283270369289,2753.307,2096.8665,2724.2476,2615.9275,1935.2911,2204.062784712281,1440.0
2023-09-08 02:44:35,5193.077139692041,4933.2601533382185,6495.4537553295695,1828.3217,2035.115,1619.5878,1890.5994,1350.0992,1214.9155550374653,856.0
2023-09-08 02:44:40,5420.856109143868,5123.233835364215,7501.425496897556,1337.5101,2065.038,1089.9214,1577.767,905.6034,824.4141725592724,574.0
2023-09-08 02:44:45,833.8841143633381,855.6854603019403,423.241714501252,1228.2893,1484.923,1195.5421,1283.8859,1600.7177,1149.7858792157745,972.0
2023-09-08 02:44:50,840.7735852479655,930.5477100097474,-38.82369626283111,2006.5464,1724.1733,1486.9863,1854.6786,1642.3683,1841.754851057509,2620.0
2023-09-08 02:44:55,845.7857394989821,1038.1792825952805,-538.817376282969,2438.653,2114.0022,2113.2893,2219.6138,2298.786,2410.2516225931736,2170.0
2023-09-08 02:45:00,849.4321284099273,1143.375139396288,-981.7146315940806,2509.2683,2101.018,2298.6006,2291.6257,2608.7131,2554.0245244534544,2410.0
2023-09-08 02:45:05,852.0849103124727,1200.064785316682,-1298.9475547136597,2200.1973,1982.5098,2165.5327,2018.0607,2680.9053,2293.54706241898,2850.0
2023-09-08 02:45:10,1934.4530487243017,1885.5827308729347,2083.2762716105312,2003.4176,1330.3196,1595.1025,1932.3258,1983.9828,1920.3546872912025,1840.0
2023-09-08 02:45:15,1673.3104281379792,1505.345452741142,1781.4886016346263,1706.2915,1232.4894,1181.8163,1713.0238,1484.1842,1798.305632465631,1290.0
2023-09-08 02:45:20,1483.4006393753189,1207.243984798837,1335.4427647428324,1606.6254,1281.5121,1088.5876,1615.6537,1345.1935,2068.1602233068606,1520.0
2023-09-08 02:45:25,1345.293241253546,1065.2088235445378,814.2128558629275,1758.829,1567.3108,1366.6079,1589.3611,1466.2208,2487.026063529084,2880.0
2023-09-08 02:45:30,1244.8579054015163,1085.6724457404666,260.7668778093743,1884.9984,1394.0406,1576.329,1670.988,1614.8657,2630.323142104397,3540.0
2023-09-08 02:45:35,2546.013526375018,2559.6563299923355,2894.991684204787,2309.1843,2321.502,2551.4453,2048.958,2948.419,2296.585361603689,2110.0
2023-09-08 02:45:40,2484.80981441272,2473.832551866596,3260.501069967631,1670.3816,2153.0623,2103.947,1348.5436,2687.0273,1679.4532582385066,1080.0
2023-09-08 02:45:45,2440.3795993588687,2292.0258060519086,3622.3903603783847,1218.1743,1885.0713,1894.5991,1066.8438,2714.5046,1151.6916936895254,1310.0
2023-09-08 02:45:50,2408.125934565669,2044.2023342773848,3919.604139197738,1184.922,1748.9485,1640.1547,1276.3969,2041.0773,954.2708356735034,712.0
2023-09-08 02:45:55,2384.711713155055,1839.178154954576,4178.307627944339,1380.1327,1809.8112,1857.2982,1637.9305,2202.3545,1087.622494557119,1780.0
2023-09-08 02:46:00,1321.1661083636932,1391.076652820902,1274.7455073935564,1418.6127,1700.2942,1383.9927,1407.483,1666.9512,1382.811016740637,381.0
2023-09-08 02:46:05,1490.7529540590797,1747.683167449568,1590.2846347053814,1798.7367,1590.4098,1612.5188,1657.184,1672.8823,1607.6812835011376,2220.0
2023-09-08 02:46:10,1613.8978252210463,2081.1484688400988,1951.4819892063013,1951.3658,1741.6237,1837.299,1799.2987,1803.3331,1589.2566787620951,1790.0
2023-09-08 02:46:15,1703.3190254993765,2279.011545228668,2224.169544191924,1792.7035,2025.9421,1782.1056,1760.7689,2077.3752,1348.139689673796,1470.0
2023-09-08 02:46:20,1768.251904828961,2306.2848113093787,2351.845704111448,1645.9763,1906.3789,1515.9915,1668.8478,1894.6798,1106.7568617498762,803.0
2023-09-08 02:46:25,962.2392803959224,946.8456975333032,786.0601943764968,1169.2882,1083.0388,1180.2875,1068.4581,930.3318,1091.6621207093565,665.0
2023-09-08 02:46:30,857.3166871867822,855.8505417156812,433.4637909921271,1371.511,1198.8162,1341.1995,1211.9386,959.40924,1306.6464868216042,1360.0
2023-09-08 02:46:35,781.1408305014429,885.0043736779567,197.7462748496968,1681.7793,1569.2666,1513.625,1445.3021,1777.7561,1526.330818686704,2050.0
2023-09-08 02:46:40,725.8356672924205,979.0928070178728,65.48516732430772,1850.6036,1677.9474,1842.9224,1613.1941,1423.6105,1521.2859759861233,1350.0
2023-09-08 02:46:45,685.6830361220083,1038.7258055950924,-69.70083347570791,1906.9819,1833.0322,1790.4685,1647.2863,1706.3059,1276.605404664289,1720.0
2023-09-08 02:46:50,989.5899595803916,948.4090572245116,968.766672896152,995.6036,1120.8268,862.9734,992.6999,1110.5516,990.5214909729984,457.0
2023-09-08 02:46:55,781.2884564855749,656.3517768600237,620.3826169707457,930.9871,1250.4349,767.40533,1023.4001,989.7992,868.7091268576962,497.0
2023-09-08 02:47:00,630.1136088083817,460.8278018244536,328.78285388818745,1212.681,1469.0796,998.54816,1248.2698,819.64655,931.8673380248184,1190.0
