Time,RNN,Actual,Raw
2023-09-08 02:39:20,2.4116855,2.3852069800174722,1.8
2023-09-08 02:39:25,2.5910647,2.488261884589467,2.0
2023-09-08 02:39:30,2.503448,2.5953807348656346,3.8
2023-09-08 02:39:35,2.5080535,2.60334664262719,1.6
2023-09-08 02:39:40,2.559733,2.4933563295549726,3.2
2023-09-08 02:39:45,2.3779116,2.348493664441646,2.0
2023-09-08 02:39:50,2.3537343,2.2853203219524176,2.4
2023-09-08 02:39:55,2.176429,2.359990767448114,2.0
2023-09-08 02:40:00,2.239453,2.5112689543134326,2.8
2023-09-08 02:40:05,2.4497097,2.6020119036133487,2.4
2023-09-08 02:40:10,2.65541,2.545986234727426,3.2
2023-09-08 02:40:15,2.5741608,2.4013667702672277,2.0
2023-09-08 02:40:20,2.2935543,2.3170810778423148,2.0
2023-09-08 02:40:25,2.2503023,2.3820489050535696,2.4
2023-09-08 02:40:30,2.4035947,2.561392776646877,3.2
2023-09-08 02:40:35,2.8488312,2.7737997277893705,2.2
2023-09-08 02:40:40,2.9702191,2.9627494103329375,3.2
2023-09-08 02:40:45,2.723683,3.0772812163851464,2.8
2023-09-08 02:40:50,2.540316,3.048898904279044,3.4
2023-09-08 02:40:55,2.4941654,2.8318845153862755,2.6
2023-09-08 02:41:00,2.518857,2.4594955713099242,2.8
2023-09-08 02:41:05,2.3219836,2.0497095784924437,1.6
2023-09-08 02:41:10,2.0344143,1.7598450944439519,2.0
2023-09-08 02:41:15,2.088228,1.7322327445276389,2.2
2023-09-08 02:41:20,2.3583853,2.0273317278550342,1.0
2023-09-08 02:41:25,2.5959206,2.5294703522037825,2.8
2023-09-08 02:41:30,3.0420759,2.944556384167129,2.8
2023-09-08 02:41:35,3.0116467,3.0177018939846763,4.4
2023-09-08 02:41:40,2.8539953,2.7899709144812657,2.2
2023-09-08 02:41:45,2.6771884,2.5425456037124965,1.2
2023-09-08 02:41:50,2.5161448,2.4675572351679915,3.2
2023-09-08 02:41:55,2.71041,2.5190315560802548,3.4
2023-09-08 02:42:00,2.5908935,2.591533887764665,2.0
2023-09-08 02:42:05,2.5359828,2.655670672275191,2.2
2023-09-08 02:42:10,2.5537157,2.664760361021009,2.6
2023-09-08 02:42:15,2.6581318,2.514002882364002,3.4
2023-09-08 02:42:20,2.5600574,2.2103978572000664,2.2
2023-09-08 02:42:25,2.2700777,1.9805899155492823,1.8
2023-09-08 02:42:30,2.2288342,2.0719626349605638,1.0
2023-09-08 02:42:35,2.3939767,2.453133662869056,3.0
2023-09-08 02:42:40,2.9830885,2.810539983997702,3.4
2023-09-08 02:42:45,3.1563842,2.8666795775648515,2.8
2023-09-08 02:42:50,2.8889527,2.6385225926146347,2.6
2023-09-08 02:42:55,2.6238678,2.3707792697253436,2.0
2023-09-08 02:43:00,2.5058687,2.280489198801836,2.2
2023-09-08 02:43:05,2.4354036,2.399082024066649,2.6
2023-09-08 02:43:10,2.581687,2.6194256293343985,3.0
2023-09-08 02:43:15,2.4586875,2.819952740299443,2.2
2023-09-08 02:43:20,2.4452605,2.9164506385254336,3.0
2023-09-08 02:43:25,2.5289335,2.872409501825342,3.4
2023-09-08 02:43:30,2.773106,2.739351230655529,2.8
2023-09-08 02:43:35,2.6686397,2.6336588284030045,1.8
2023-09-08 02:43:40,2.3516111,2.592454702359939,2.6
2023-09-08 02:43:45,2.2709355,2.5055911627927543,3.2
2023-09-08 02:43:50,2.3916082,2.271424297103751,2.4
2023-09-08 02:43:55,2.0130503,1.9760807407577885,1.4
2023-09-08 02:44:00,1.9656092,1.8552687948377546,2.2
2023-09-08 02:44:05,1.8819262,2.0979451952093826,2.2
2023-09-08 02:44:10,2.110881,2.675126290499075,1.4
2023-09-08 02:44:15,2.4605584,3.3097812992339066,4.6
2023-09-08 02:44:20,3.5846047,3.649664460811853,3.8
2023-09-08 02:44:25,3.6454463,3.5214644056336146,2.8
2023-09-08 02:44:30,3.219103,3.0209753283137073,3.4
2023-09-08 02:44:35,2.7799544,2.419860446044548,2.8
2023-09-08 02:44:40,2.468783,2.0273961534636116,1.4
2023-09-08 02:44:45,1.9738314,2.0284744369617926,2.0
2023-09-08 02:44:50,2.1241028,2.3441382929013197,2.0
2023-09-08 02:44:55,2.1354954,2.681685788757511,3.6
2023-09-08 02:45:00,2.3255968,2.782301240501988,2.6
2023-09-08 02:45:05,2.5617132,2.6199088584789325,2.4
2023-09-08 02:45:10,2.3722343,2.368588745441491,2.4
2023-09-08 02:45:15,2.3077648,2.2293120548005505,2.4
2023-09-08 02:45:20,2.1208541,2.2830317640817652,1.8
2023-09-08 02:45:25,2.204526,2.4382438025852355,2.2
2023-09-08 02:45:30,2.435258,2.516818339113291,3.8
2023-09-08 02:45:35,2.535937,2.440507840605204,1.8
2023-09-08 02:45:40,2.4252708,2.302973427008611,2.0
2023-09-08 02:45:45,2.1631763,2.2233413120425585,2.2
2023-09-08 02:45:50,2.1775863,2.1986047483878197,2.4
2023-09-08 02:45:55,2.393775,2.1520336870526737,2.4
2023-09-08 02:46:00,2.1556296,2.0680090922090315,2.0
2023-09-08 02:46:05,2.1835334,2.0131815363193155,1.6
2023-09-08 02:46:10,2.0843835,2.0417862271863787,2.2
2023-09-08 02:46:15,2.2213924,2.1408481179483925,2.4
2023-09-08 02:46:20,2.483187,2.273102315500082,2.4
2023-09-08 02:46:25,2.4918113,2.4075585893411047,1.4
2023-09-08 02:46:30,2.651904,2.495635984684779,3.6
2023-09-08 02:46:35,2.5229132,2.491960051495064,2.4
2023-09-08 02:46:40,2.4855757,2.4119552115492002,1.6
2023-09-08 02:46:45,2.5358357,2.316931729653341,3.2
2023-09-08 02:46:50,2.31691,2.258639311901941,1.8
2023-09-08 02:46:55,2.3630884,2.261566080363997,2.4
2023-09-08 02:47:00,2.2289493,2.314310630000811,2.0
2023-09-08 02:47:05,2.2937403,2.368357239059396,2.8
2023-09-08 02:47:10,2.4848375,2.3847204385345075,2.4
2023-09-08 02:47:15,2.4311414,2.3775444900686415,2.0
2023-09-08 02:47:20,2.5055463,2.383990498340245,2.8
2023-09-08 02:47:25,2.357229,2.3991587907598926,1.8
2023-09-08 02:47:30,2.3711376,2.365292943536855,2.8
2023-09-08 02:47:35,2.4971583,2.245013156894117,2.4
2023-09-08 02:47:40,2.1490057,2.106957466511123,2.2
2023-09-08 02:47:45,2.1372938,2.0951101406478707,1.6
2023-09-08 02:47:50,2.0243495,2.271274776051418,2.0
2023-09-08 02:47:55,2.1770637,2.5176530277518374,3.2
2023-09-08 02:48:00,2.4649637,2.6425963840179167,2.4
2023-09-08 02:48:05,2.6726146,2.5671467175090004,3.0
2023-09-08 02:48:10,2.556701,2.3768133883667577,1.6
2023-09-08 02:48:15,2.2570617,2.2166612760847104,2.8
2023-09-08 02:48:20,2.2167065,2.1778147002443937,1.8
2023-09-08 02:48:25,2.3859606,2.2667894366243475,2.6
2023-09-08 02:48:30,2.5191073,2.422341314812353,2.0
2023-09-08 02:48:35,2.6704974,2.5409013342956914,2.8
2023-09-08 02:48:40,2.5236177,2.529331678620446,2.6
2023-09-08 02:48:45,2.4690554,2.379809465797178,2.4
2023-09-08 02:48:50,2.524037,2.199150728102723,2.2
2023-09-08 02:48:55,2.1463244,2.1424920119643516,2.2
2023-09-08 02:49:00,2.26148,2.2843171723927576,1.6
2023-09-08 02:49:05,2.2100985,2.538594314585306,3.0
2023-09-08 02:49:10,2.335753,2.735642665557555,3.2
2023-09-08 02:49:15,2.534373,2.7952487919606055,2.4
2023-09-08 02:49:20,2.795466,2.7861264622691344,3.0
2023-09-08 02:49:25,2.805647,2.8000164539696506,2.0
2023-09-08 02:49:30,2.5379558,2.822188755000555,3.4
2023-09-08 02:49:35,2.4228833,2.776234432075849,3.4
2023-09-08 02:49:40,2.4531095,2.6556883084784544,1.8
2023-09-08 02:49:45,2.563661,2.5304308893498675,2.4
2023-09-08 02:49:50,2.5882914,2.4569815590778594,3.0
2023-09-08 02:49:55,2.3855758,2.4790044314689523,3.0
2023-09-08 02:50:00,2.3607957,2.6584787245957964,1.4
2023-09-08 02:50:05,2.468364,2.9719939245793987,3.2
2023-09-08 02:50:10,3.2702212,3.218096622582529,3.4
2023-09-08 02:50:15,3.3576577,3.1699328716657096,4.0
2023-09-08 02:50:20,2.9940476,2.8263201873151558,2.2
2023-09-08 02:50:25,2.6507761,2.4340341524936817,2.0
2023-09-08 02:50:30,2.4661021,2.2792711950301894,3.2
2023-09-08 02:50:35,2.4447148,2.496748085544052,1.6
2023-09-08 02:50:40,2.6934953,2.99694914688015,3.2
2023-09-08 02:50:45,2.6176405,3.497000684883782,3.0
2023-09-08 02:50:50,2.578285,3.70037758393041,5.6
2023-09-08 02:50:55,2.5849888,3.5343489106385846,1.8
2023-09-08 02:51:00,3.092256,3.1845227701660948,3.8
2023-09-08 02:51:05,2.8331182,2.8963845268360466,2.8
2023-09-08 02:51:10,2.3836093,2.790876318828988,2.6
2023-09-08 02:51:15,2.2288826,2.829763114085614,2.8
2023-09-08 02:51:20,2.3197203,2.8839061648472444,3.4
2023-09-08 02:51:25,2.931039,2.837200480355659,2.2
2023-09-08 02:51:30,2.8636217,2.6619386308288826,3.2
2023-09-08 02:51:35,2.5178576,2.4371105877984522,2.2
2023-09-08 02:51:40,2.3567095,2.318170281025113,2.8
2023-09-08 02:51:45,2.4001741,2.435896072256434,1.4
2023-09-08 02:51:50,2.7967923,2.754413972455,3.2
2023-09-08 02:51:55,3.1058993,3.0462756791319414,3.0
2023-09-08 02:52:00,2.9606678,3.072983112339208,3.6
2023-09-08 02:52:05,2.7546375,2.8072581821632503,2.8
2023-09-08 02:52:10,2.5967278,2.455696205137121,1.8
2023-09-08 02:52:15,2.2612371,2.266806263992226,2.6
2023-09-08 02:52:20,2.3975778,2.34039473432357,2.2
2023-09-08 02:52:25,2.3276894,2.6012832947599427,2.6
2023-09-08 02:52:30,2.4031448,2.897227785337452,3.2
2023-09-08 02:52:35,2.5425155,3.098281491533366,3.0
2023-09-08 02:52:40,3.1826687,3.1289408902819034,2.4
2023-09-08 02:52:45,3.1736727,2.969662099407873,4.4
2023-09-08 02:52:50,2.8012884,2.6805957777986116,1.8
2023-09-08 02:52:55,2.5335355,2.382495630553671,2.0
