Time,RNN,Actual,Raw
2023-09-08 02:39:20,2.3553233,2.3852069800174722,1.8
2023-09-08 02:39:25,2.438198,2.488261884589467,2.0
2023-09-08 02:39:30,2.5262165,2.5953807348656346,3.8
2023-09-08 02:39:35,2.4474266,2.60334664262719,1.6
2023-09-08 02:39:40,2.430539,2.4933563295549726,3.2
2023-09-08 02:39:45,2.3267193,2.348493664441646,2.0
2023-09-08 02:39:50,2.3672233,2.2853203219524176,2.4
2023-09-08 02:39:55,2.3829713,2.359990767448114,2.0
2023-09-08 02:40:00,2.4277637,2.5112689543134326,2.8
2023-09-08 02:40:05,2.4756238,2.6020119036133487,2.4
2023-09-08 02:40:10,2.5679288,2.545986234727426,3.2
2023-09-08 02:40:15,2.4751804,2.4013667702672277,2.0
2023-09-08 02:40:20,2.4355652,2.3170810778423148,2.0
2023-09-08 02:40:25,2.4259522,2.3820489050535696,2.4
2023-09-08 02:40:30,2.503114,2.561392776646877,3.2
2023-09-08 02:40:35,2.747851,2.7737997277893705,2.2
2023-09-08 02:40:40,2.8201861,2.9627494103329375,3.2
2023-09-08 02:40:45,2.7821698,3.0772812163851464,2.8
2023-09-08 02:40:50,2.6316762,3.048898904279044,3.4
2023-09-08 02:40:55,2.5462992,2.8318845153862755,2.6
2023-09-08 02:41:00,2.57268,2.4594955713099242,2.8
2023-09-08 02:41:05,2.3568296,2.0497095784924437,1.6
2023-09-08 02:41:10,2.3094237,1.7598450944439519,2.0
2023-09-08 02:41:15,2.3325865,1.7322327445276389,2.2
2023-09-08 02:41:20,2.468826,2.0273317278550342,1.0
2023-09-08 02:41:25,2.448732,2.5294703522037825,2.8
2023-09-08 02:41:30,2.9030464,2.944556384167129,2.8
2023-09-08 02:41:35,3.003444,3.0177018939846763,4.4
2023-09-08 02:41:40,2.8274772,2.7899709144812657,2.2
2023-09-08 02:41:45,2.6399298,2.5425456037124965,1.2
2023-09-08 02:41:50,2.5333092,2.4675572351679915,3.2
2023-09-08 02:41:55,2.693338,2.5190315560802548,3.4
2023-09-08 02:42:00,2.718389,2.591533887764665,2.0
2023-09-08 02:42:05,2.6831346,2.655670672275191,2.2
2023-09-08 02:42:10,2.5160403,2.664760361021009,2.6
2023-09-08 02:42:15,2.6286821,2.514002882364002,3.4
2023-09-08 02:42:20,2.444963,2.2103978572000664,2.2
2023-09-08 02:42:25,2.3051178,1.9805899155492823,1.8
2023-09-08 02:42:30,2.3018024,2.0719626349605638,1.0
2023-09-08 02:42:35,2.3587353,2.453133662869056,3.0
2023-09-08 02:42:40,2.8593512,2.810539983997702,3.4
2023-09-08 02:42:45,2.9243631,2.8666795775648515,2.8
2023-09-08 02:42:50,2.8404868,2.6385225926146347,2.6
2023-09-08 02:42:55,2.6354558,2.3707792697253436,2.0
2023-09-08 02:43:00,2.50422,2.280489198801836,2.2
2023-09-08 02:43:05,2.3186414,2.399082024066649,2.6
2023-09-08 02:43:10,2.433738,2.6194256293343985,3.0
2023-09-08 02:43:15,2.5240216,2.819952740299443,2.2
2023-09-08 02:43:20,2.5879605,2.9164506385254336,3.0
2023-09-08 02:43:25,2.5988219,2.872409501825342,3.4
2023-09-08 02:43:30,2.719039,2.739351230655529,2.8
2023-09-08 02:43:35,2.5952113,2.6336588284030045,1.8
2023-09-08 02:43:40,2.4823353,2.592454702359939,2.6
2023-09-08 02:43:45,2.505523,2.5055911627927543,3.2
2023-09-08 02:43:50,2.5121295,2.271424297103751,2.4
2023-09-08 02:43:55,1.9715174,1.9760807407577885,1.4
2023-09-08 02:44:00,1.7741252,1.8552687948377546,2.2
2023-09-08 02:44:05,1.8748764,2.0979451952093826,2.2
2023-09-08 02:44:10,2.1783316,2.675126290499075,1.4
2023-09-08 02:44:15,2.410897,3.3097812992339066,4.6
2023-09-08 02:44:20,3.5955474,3.649664460811853,3.8
2023-09-08 02:44:25,3.5690658,3.5214644056336146,2.8
2023-09-08 02:44:30,3.1560075,3.0209753283137073,3.4
2023-09-08 02:44:35,2.7471714,2.419860446044548,2.8
2023-09-08 02:44:40,2.4425714,2.0273961534636116,1.4
2023-09-08 02:44:45,1.9854718,2.0284744369617926,2.0
2023-09-08 02:44:50,2.2768836,2.3441382929013197,2.0
2023-09-08 02:44:55,2.5984528,2.681685788757511,3.6
2023-09-08 02:45:00,2.6222632,2.782301240501988,2.6
2023-09-08 02:45:05,2.6422174,2.6199088584789325,2.4
2023-09-08 02:45:10,2.370179,2.368588745441491,2.4
2023-09-08 02:45:15,2.3637238,2.2293120548005505,2.4
2023-09-08 02:45:20,2.3422697,2.2830317640817652,1.8
2023-09-08 02:45:25,2.4253032,2.4382438025852355,2.2
2023-09-08 02:45:30,2.3914058,2.516818339113291,3.8
2023-09-08 02:45:35,2.4044235,2.440507840605204,1.8
2023-09-08 02:45:40,2.1953106,2.302973427008611,2.0
2023-09-08 02:45:45,2.1189945,2.2233413120425585,2.2
2023-09-08 02:45:50,2.2253027,2.1986047483878197,2.4
2023-09-08 02:45:55,2.3949397,2.1520336870526737,2.4
2023-09-08 02:46:00,2.025082,2.0680090922090315,2.0
2023-09-08 02:46:05,2.012585,2.0131815363193155,1.6
2023-09-08 02:46:10,2.1633286,2.0417862271863787,2.2
2023-09-08 02:46:15,2.4093158,2.1408481179483925,2.4
2023-09-08 02:46:20,2.6281495,2.273102315500082,2.4
2023-09-08 02:46:25,2.393145,2.4075585893411047,1.4
2023-09-08 02:46:30,2.5625744,2.495635984684779,3.6
2023-09-08 02:46:35,2.6543674,2.491960051495064,2.4
2023-09-08 02:46:40,2.6976154,2.4119552115492002,1.6
2023-09-08 02:46:45,2.6676908,2.316931729653341,3.2
2023-09-08 02:46:50,2.294076,2.258639311901941,1.8
2023-09-08 02:46:55,2.383269,2.261566080363997,2.4
2023-09-08 02:47:00,2.4905748,2.314310630000811,2.0
2023-09-08 02:47:05,2.5452225,2.368357239059396,2.8
2023-09-08 02:47:10,2.5429413,2.3847204385345075,2.4
2023-09-08 02:47:15,2.3135827,2.3775444900686415,2.0
2023-09-08 02:47:20,2.279066,2.383990498340245,2.8
2023-09-08 02:47:25,2.2971337,2.3991587907598926,1.8
2023-09-08 02:47:30,2.4284914,2.365292943536855,2.8
2023-09-08 02:47:35,2.4878945,2.245013156894117,2.4
2023-09-08 02:47:40,2.084036,2.106957466511123,2.2
2023-09-08 02:47:45,2.0708816,2.0951101406478707,1.6
2023-09-08 02:47:50,2.2125309,2.271274776051418,2.0
2023-09-08 02:47:55,2.4473288,2.5176530277518374,3.2
2023-09-08 02:48:00,2.6059842,2.6425963840179167,2.4
2023-09-08 02:48:05,2.5516775,2.5671467175090004,3.0
2023-09-08 02:48:10,2.3850124,2.3768133883667577,1.6
2023-09-08 02:48:15,2.334193,2.2166612760847104,2.8
2023-09-08 02:48:20,2.4466727,2.1778147002443937,1.8
2023-09-08 02:48:25,2.5390165,2.2667894366243475,2.6
2023-09-08 02:48:30,2.4408658,2.422341314812353,2.0
2023-09-08 02:48:35,2.6040688,2.5409013342956914,2.8
2023-09-08 02:48:40,2.6717038,2.529331678620446,2.6
2023-09-08 02:48:45,2.6206045,2.379809465797178,2.4
2023-09-08 02:48:50,2.5137627,2.199150728102723,2.2
2023-09-08 02:48:55,2.0845275,2.1424920119643516,2.2
2023-09-08 02:49:00,2.2447195,2.2843171723927576,1.6
2023-09-08 02:49:05,2.4161203,2.538594314585306,3.0
2023-09-08 02:49:10,2.5916731,2.735642665557555,3.2
2023-09-08 02:49:15,2.6477046,2.7952487919606055,2.4
2023-09-08 02:49:20,2.7210643,2.7861264622691344,3.0
2023-09-08 02:49:25,2.6579945,2.8000164539696506,2.0
2023-09-08 02:49:30,2.6030033,2.822188755000555,3.4
2023-09-08 02:49:35,2.5946205,2.776234432075849,3.4
2023-09-08 02:49:40,2.5773365,2.6556883084784544,1.8
2023-09-08 02:49:45,2.584803,2.5304308893498675,2.4
2023-09-08 02:49:50,2.4731145,2.4569815590778594,3.0
2023-09-08 02:49:55,2.4148893,2.4790044314689523,3.0
2023-09-08 02:50:00,2.354788,2.6584787245957964,1.4
2023-09-08 02:50:05,2.3346786,2.9719939245793987,3.2
2023-09-08 02:50:10,3.2146828,3.218096622582529,3.4
2023-09-08 02:50:15,3.3143482,3.1699328716657096,4.0
2023-09-08 02:50:20,3.0358713,2.8263201873151558,2.2
2023-09-08 02:50:25,2.6642692,2.4340341524936817,2.0
2023-09-08 02:50:30,2.3732705,2.2792711950301894,3.2
2023-09-08 02:50:35,2.418242,2.496748085544052,1.6
2023-09-08 02:50:40,2.5591881,2.99694914688015,3.2
2023-09-08 02:50:45,2.655364,3.497000684883782,3.0
2023-09-08 02:50:50,2.5481458,3.70037758393041,5.6
2023-09-08 02:50:55,2.550459,3.5343489106385846,1.8
2023-09-08 02:51:00,3.075459,3.1845227701660948,3.8
2023-09-08 02:51:05,2.787423,2.8963845268360466,2.8
2023-09-08 02:51:10,2.4902015,2.790876318828988,2.6
2023-09-08 02:51:15,2.5199907,2.829763114085614,2.8
2023-09-08 02:51:20,2.5878708,2.8839061648472444,3.4
2023-09-08 02:51:25,2.8381069,2.837200480355659,2.2
2023-09-08 02:51:30,2.6782892,2.6619386308288826,3.2
2023-09-08 02:51:35,2.5293076,2.4371105877984522,2.2
2023-09-08 02:51:40,2.4780495,2.318170281025113,2.8
2023-09-08 02:51:45,2.4027517,2.435896072256434,1.4
2023-09-08 02:51:50,2.7371454,2.754413972455,3.2
2023-09-08 02:51:55,2.96594,3.0462756791319414,3.0
2023-09-08 02:52:00,2.911841,3.072983112339208,3.6
2023-09-08 02:52:05,2.6992626,2.8072581821632503,2.8
2023-09-08 02:52:10,2.451705,2.455696205137121,1.8
2023-09-08 02:52:15,2.2485757,2.266806263992226,2.6
2023-09-08 02:52:20,2.2255893,2.34039473432357,2.2
2023-09-08 02:52:25,2.3005292,2.6012832947599427,2.6
2023-09-08 02:52:30,2.4533384,2.897227785337452,3.2
2023-09-08 02:52:35,2.521623,3.098281491533366,3.0
2023-09-08 02:52:40,3.0969632,3.1289408902819034,2.4
2023-09-08 02:52:45,2.9669383,2.969662099407873,4.4
2023-09-08 02:52:50,2.722497,2.6805957777986116,1.8
2023-09-08 02:52:55,2.6056283,2.382495630553671,2.0
2023-09-08 02:53:00,2.4801,2.162557289788786,3.0
2023-09-08 02:53:05,2.0952578,2.034818127026722,1.4
2023-09-08 02:53:10,2.0192094,2.0014448441998702,2.6
2023-09-08 02:53:15,2.1183088,2.088094357887418,1.8
2023-09-08 02:53:20,2.2749076,2.2838774059694225,1.8
2023-09-08 02:53:25,2.4192026,2.476070217739407,2.8
2023-09-08 02:53:30,2.5293922,2.5112893543597195,3.0
