Time,ARIMA,SARIMA,RNN,LSTM,CNN,GRU,TCN,Actual,Raw
2023-09-08 02:41:05,2.37011004657933,2.387759029243746,2.3580747,2.3800428,2.4325264,2.2569718,2.6942317,2.049709578492444,1.6
2023-09-08 02:41:10,2.233588085992218,2.327733590861135,2.2890446,2.287694,2.437756,2.301429,2.6308453,1.759845094443952,2.0
2023-09-08 02:41:15,2.1364809846894413,2.3286176612741163,2.3649433,2.324333,2.4404895,2.4264925,2.7250624,1.7322327445276389,2.2
2023-09-08 02:41:20,2.06740939296255,2.323641736967777,2.3987625,2.5712788,2.408744,2.4363174,2.7031112,2.0273317278550342,1.0
2023-09-08 02:41:25,2.417581741764059,2.400823695480974,2.5519352,2.5309901,2.4251244,2.5366962,2.3836265,2.5294703522037825,2.8
2023-09-08 02:41:30,2.695559231976148,2.6464776969011106,2.9722526,2.586569,2.8049748,2.8169062,2.4669244,2.9445563841671296,2.8
2023-09-08 02:41:35,2.893564311567576,2.8261830279602744,3.0720878,2.6373734,2.9586399,2.9035408,2.7170737,3.0177018939846763,4.4
2023-09-08 02:41:40,3.0346045501642127,2.971574113069372,2.869836,2.6106012,2.9290607,2.7224386,2.6725197,2.7899709144812657,2.2
2023-09-08 02:41:45,3.135068381417649,3.0805491613714464,2.61661,2.5483127,2.7187688,2.5707755,2.756498,2.542545603712497,1.2
2023-09-08 02:41:50,2.3927975662139565,2.3735088224605114,2.4904482,2.5068328,2.3632593,2.445992,2.3557844,2.467557235167992,3.2
2023-09-08 02:41:55,2.286215372559029,2.213806392792064,2.5942867,2.385098,2.3092167,2.4535682,2.0581272,2.5190315560802548,3.4
2023-09-08 02:42:00,2.210356188064493,2.08112859562532,2.5578182,2.3965826,2.2845132,2.4339337,2.1081572,2.591533887764665,2.0
2023-09-08 02:42:05,2.15636390591268,2.0145348633892275,2.6007938,2.4820232,2.2252507,2.4919088,2.1756825,2.655670672275191,2.2
2023-09-08 02:42:10,2.1179352495622945,2.021640482228471,2.6175463,2.5291567,2.3043084,2.5380948,2.354156,2.664760361021009,2.6
2023-09-08 02:42:15,2.6279266926390554,2.6318276667510423,2.6020744,2.7738967,2.718475,2.5216734,2.4974964,2.514002882364002,3.4
2023-09-08 02:42:20,2.601729982251234,2.593930251426268,2.5338056,2.7432175,2.59618,2.3755105,2.4954772,2.2103978572000664,2.2
2023-09-08 02:42:25,2.583098451228393,2.531318023357427,2.4791563,2.6103241,2.4878268,2.426323,2.3466866,1.9805899155492823,1.8
2023-09-08 02:42:30,2.569847400118692,2.46851336846461,2.4459221,2.521791,2.3884332,2.3547502,2.2108798,2.071962634960564,1.0
2023-09-08 02:42:35,2.5604230347621,2.4377713481463674,2.4713864,2.517928,2.396604,2.4374385,2.6713035,2.453133662869056,3.0
2023-09-08 02:42:40,2.85436797731558,2.869121394885218,2.8046846,2.9716232,2.8959844,2.9484782,2.57688,2.810539983997702,3.4
2023-09-08 02:42:45,3.140023940852266,3.1755361575592955,2.934012,2.8046992,3.178206,3.1080806,2.8774238,2.8666795775648515,2.8
2023-09-08 02:42:50,3.3433947059291103,3.3642177177959898,2.808447,2.5544152,3.1913188,2.9516416,2.9113135,2.6385225926146347,2.6
2023-09-08 02:42:55,3.488183099547328,3.4480939176829626,2.534451,2.5022242,2.938827,2.6454039,2.7472594,2.370779269725343,2.0
2023-09-08 02:43:00,3.59126418358919,3.4795303854728936,2.3679423,2.5228112,2.6487873,2.4262297,2.5632188,2.280489198801836,2.2
2023-09-08 02:43:05,2.308089896848339,2.3322615024431563,2.3151972,2.2848744,2.3617845,2.4523184,2.4976652,2.399082024066649,2.6
2023-09-08 02:43:10,2.3276770269554365,2.42646436910322,2.4929273,2.390035,2.581043,2.559904,2.5710912,2.619425629334399,3.0
2023-09-08 02:43:15,2.3415772430001884,2.542967150444477,2.580737,2.4845736,2.615265,2.5723574,2.6967914,2.819952740299443,2.2
2023-09-08 02:43:20,2.3514416797519906,2.634443004589616,2.611009,2.5189543,2.7372236,2.5485125,2.4992855,2.9164506385254336,3.0
2023-09-08 02:43:25,2.358442082631847,2.673194224777175,2.5825143,2.5321405,2.6243443,2.5336816,2.5897627,2.872409501825341,3.4
2023-09-08 02:43:30,2.773377535433579,2.7658710907982167,2.7076051,2.667842,2.8661048,2.6739633,2.6500108,2.739351230655529,2.8
2023-09-08 02:43:35,2.7030806743969107,2.6828127934863453,2.5269387,2.5482755,2.7404382,2.5195692,2.4478679,2.6336588284030045,1.8
2023-09-08 02:43:40,2.6531811434509147,2.6293350949954646,2.3954346,2.3951125,2.621077,2.4495342,2.342877,2.592454702359939,2.6
2023-09-08 02:43:45,2.6177604553588587,2.5958459274149086,2.3548892,2.4672794,2.5293574,2.399083,2.4268034,2.5055911627927543,3.2
2023-09-08 02:43:50,2.592617430542202,2.55379554647798,2.3531501,2.4145558,2.4508116,2.439849,2.495508,2.271424297103751,2.4
2023-09-08 02:43:55,2.0013404523695524,1.9770885465037809,1.9607744,1.8668479,1.9782107,1.8718916,2.4911873,1.9760807407577885,1.4
2023-09-08 02:44:00,1.80948029235485,1.737793587507788,1.7629744,2.0252912,1.9271494,1.8438644,2.3720088,1.8552687948377544,2.2
2023-09-08 02:44:05,1.6731880937707628,1.5828967912125658,1.9127765,2.228363,2.0515306,2.0681314,2.3302734,2.0979451952093826,2.2
2023-09-08 02:44:10,1.57636985181026,1.5196794094570945,2.1568074,2.3555999,2.2092476,2.384258,2.2365806,2.675126290499075,1.4
2023-09-08 02:44:15,1.507592826612158,1.5081152466900816,2.5111525,2.5516906,2.4823585,2.550707,2.5108204,3.309781299233906,4.6
2023-09-08 02:44:20,3.795698146837652,3.788019868205129,3.536537,3.5761883,3.3600883,3.5217059,3.288073,3.649664460811853,3.8
2023-09-08 02:44:25,4.1424237518158655,4.114691292329161,3.4343247,3.3209033,3.3099205,3.4349358,3.156074,3.521464405633614,2.8
2023-09-08 02:44:30,4.389829549207653,4.343124230722815,3.0303562,2.8578172,2.898187,3.0575917,2.8211296,3.020975328313707,3.4
2023-09-08 02:44:35,4.566365771812016,4.516687645400312,2.5938587,2.4877148,2.570558,2.3774705,2.518422,2.419860446044548,2.8
2023-09-08 02:44:40,4.692333062069426,4.655490770991078,2.3330736,2.3411663,2.3655975,2.3551238,2.3884983,2.027396153463612,1.4
2023-09-08 02:44:45,1.8436440632930349,1.8430702489732032,1.9838094,2.547275,2.024303,1.9179521,2.231127,2.0284744369617926,2.0
2023-09-08 02:44:50,1.7128840082857562,1.6932302825462868,2.0981734,2.4989386,2.0667343,2.1065366,2.507235,2.34413829290132,2.0
2023-09-08 02:44:55,1.6198336817853376,1.544317666929982,2.3005402,2.468793,2.3202763,2.3442564,2.651547,2.681685788757511,3.6
2023-09-08 02:45:00,1.5536180224132723,1.4073788341557056,2.4748158,2.4406476,2.5737011,2.513256,2.6138105,2.782301240501988,2.6
2023-09-08 02:45:05,1.506498214122673,1.321151625818482,2.534228,2.4577522,2.5641882,2.6536775,2.4342709,2.6199088584789325,2.4
2023-09-08 02:45:10,2.392965940437997,2.414202704557267,2.434674,2.2639868,2.295099,2.3826458,2.4142177,2.368588745441491,2.4
2023-09-08 02:45:15,2.2318388788906884,2.295787584182768,2.2637017,2.216887,2.129563,2.317733,2.3916667,2.2293120548005505,2.4
2023-09-08 02:45:20,2.117440376452347,2.2119831982077938,2.252248,2.3269658,2.2165687,2.3173852,2.4089184,2.283031764081765,1.8
2023-09-08 02:45:25,2.0362186546977257,2.1426262759036434,2.445381,2.4695222,2.471141,2.4081216,2.2956011,2.4382438025852355,2.2
2023-09-08 02:45:30,1.978552094872428,2.095584753636889,2.5463338,2.6696684,2.7142541,2.4944072,2.2320013,2.516818339113291,3.8
2023-09-08 02:45:35,2.513060358124141,2.524499576764998,2.431413,2.4461565,2.4603813,2.4316008,2.412618,2.440507840605204,1.8
2023-09-08 02:45:40,2.510393718843857,2.5441462995923323,2.3535175,2.3923957,2.3530867,2.3202868,2.3467817,2.3029734270086104,2.0
2023-09-08 02:45:45,2.50850148866183,2.546267958690283,2.3134515,2.4008315,2.2192917,2.3175037,2.3249462,2.2233413120425585,2.2
2023-09-08 02:45:50,2.50715877422413,2.5038238076927968,2.3835623,2.4939415,2.2038789,2.3863974,2.2901568,2.19860474838782,2.4
2023-09-08 02:45:55,2.506205992644843,2.4217355962578937,2.461707,2.5111394,2.2573051,2.4700263,2.4163814,2.1520336870526737,2.4
2023-09-08 02:46:00,2.0870320218166247,2.090677798318716,2.0254428,2.3478293,2.1648774,2.0170224,2.3168917,2.0680090922090315,2.0
2023-09-08 02:46:05,2.040866698161385,2.083099217538144,1.9682829,2.3908997,2.2010334,2.0838544,2.4205053,2.0131815363193155,1.6
2023-09-08 02:46:10,2.0080792749399388,2.1436143437812425,2.124914,2.4547927,2.2841034,2.246952,2.2631896,2.0417862271863787,2.2
2023-09-08 02:46:15,1.98479307143511,2.227605081556146,2.3489382,2.4741676,2.4460955,2.4210818,2.2294912,2.1408481179483925,2.4
2023-09-08 02:46:20,1.968254800952372,2.276998320279529,2.5666656,2.4854975,2.5820885,2.5356777,2.4116352,2.273102315500082,2.4
2023-09-08 02:46:25,2.3938272432778445,2.3787279011900755,2.42928,2.3019612,2.373456,2.384088,2.3299868,2.4075585893411047,1.4
2023-09-08 02:46:30,2.479505881458125,2.437574907162022,2.6171653,2.4186869,2.4419608,2.4899278,2.554329,2.495635984684779,3.6
2023-09-08 02:46:35,2.54031212235264,2.488185505011415,2.620193,2.5283005,2.486199,2.5989776,2.4544275,2.491960051495064,2.4
2023-09-08 02:46:40,2.5834663905605653,2.54202788944194,2.5951114,2.4698117,2.464846,2.601084,2.5572033,2.4119552115492,1.6
2023-09-08 02:46:45,2.6140930308061328,2.582870753777855,2.582879,2.5462482,2.4070334,2.5520256,2.5768185,2.316931729653341,3.2
2023-09-08 02:46:50,2.243524680170464,2.223230543342565,2.3264828,2.2447882,2.2442248,2.2927976,2.3129995,2.258639311901941,1.8
2023-09-08 02:46:55,2.1914288230504138,2.112582720359118,2.3769486,2.2870033,2.2761426,2.364799,2.3635254,2.261566080363997,2.4
2023-09-08 02:47:00,2.1544571922848195,2.0069520541190493,2.4246912,2.284702,2.342691,2.414664,2.6791878,2.314310630000811,2.0
2023-09-08 02:47:05,2.1282189929915907,1.9532594448134928,2.4498124,2.4255335,2.464154,2.4645987,2.652239,2.368357239059396,2.8
2023-09-08 02:47:10,2.109598145387761,1.9701154934666347,2.4244547,2.4622338,2.5232136,2.494314,2.6005404,2.3847204385345075,2.4
2023-09-08 02:47:15,2.3792164986308144,2.387936826891585,2.3813941,2.3363514,2.3114052,2.3556514,2.4117496,2.377544490068641,2.0
2023-09-08 02:47:20,2.375310974794548,2.3858141519085567,2.2810366,2.3514912,2.361335,2.3042023,2.3043904,2.3839904983402453,2.8
2023-09-08 02:47:25,2.372539666113396,2.355260894082301,2.3083842,2.4368126,2.398493,2.370892,2.5398827,2.399158790759893,1.8
2023-09-08 02:47:30,2.370573181685644,2.312647250540825,2.373852,2.420526,2.4553711,2.4472816,2.769143,2.365292943536855,2.8
2023-09-08 02:47:35,2.3691777900315527,2.28568908549038,2.4318397,2.4794788,2.4848719,2.492715,2.9694076,2.245013156894117,2.4
2023-09-08 02:47:40,2.10544340744942,2.11483760505998,2.1184008,2.1394832,2.1908886,2.033793,2.334242,2.106957466511123,2.2
2023-09-08 02:47:45,2.0063857498592306,2.029111721407435,2.1735897,2.1976492,2.1907678,2.0621152,2.5035875,2.0951101406478707,1.6
2023-09-08 02:47:50,1.9360809770392204,1.9444469690533384,2.3079727,2.4703906,2.1888545,2.1943371,2.509704,2.271274776051418,2.0
2023-09-08 02:47:55,1.8861831579153128,1.8385238492046567,2.4605985,2.5585074,2.3604572,2.4583552,2.4852488,2.5176530277518374,3.2
2023-09-08 02:48:00,1.850768885833154,1.73597174165674,2.5677664,2.5855696,2.414624,2.6123223,2.7136319,2.6425963840179167,2.4
2023-09-08 02:48:05,2.660021451796387,2.686497849900308,2.5741787,2.4414022,2.5782132,2.4578168,2.8750114,2.5671467175090004,3.0
2023-09-08 02:48:10,2.6723821627014392,2.776016096972429,2.5362842,2.410362,2.4306834,2.391225,2.745069,2.3768133883667577,1.6
2023-09-08 02:48:15,2.6811504025740587,2.882329326211979,2.4622295,2.4207387,2.338248,2.256963,2.7295492,2.2166612760847104,2.8
2023-09-08 02:48:20,2.687370273830199,2.956633697647693,2.4737122,2.4760203,2.3282475,2.3556366,2.7120144,2.1778147002443937,1.8
2023-09-08 02:48:25,2.691782424843969,2.9822869055198487,2.4741433,2.4928522,2.3181918,2.4000864,2.7018056,2.2667894366243475,2.6
2023-09-08 02:48:30,2.39049185762736,2.3848065752342795,2.3593476,2.4549096,2.4101863,2.420219,2.5905077,2.422341314812353,2.0
2023-09-08 02:48:35,2.4782274827383093,2.472533602714009,2.4516401,2.5184317,2.5554836,2.5445693,2.6418004,2.5409013342956914,2.8
2023-09-08 02:48:40,2.5404537500271407,2.5564895370397616,2.4856148,2.54714,2.5622067,2.5804868,2.6664603,2.529331678620446,2.6
2023-09-08 02:48:45,2.584587570647949,2.625671636040606,2.4852145,2.4736657,2.5299096,2.5440307,2.7180336,2.379809465797178,2.4
2023-09-08 02:48:50,2.615889369831061,2.649324450028964,2.4869342,2.4032989,2.4752684,2.4855924,2.5828128,2.199150728102723,2.2
2023-09-08 02:48:55,2.065628861684398,2.041151863451918,2.1376257,1.9810994,2.0487611,2.1272812,2.1729167,2.142492011964352,2.2
2023-09-08 02:49:00,1.970912152247237,1.904361814374752,2.1614962,2.099704,2.1309333,2.1676526,2.2110815,2.2843171723927576,1.6
2023-09-08 02:49:05,1.90372274509428,1.8354084685290355,2.279485,2.403935,2.2489114,2.302206,2.3803263,2.538594314585306,3.0
2023-09-08 02:49:10,1.8560604428416785,1.847075099427662,2.4289138,2.5389752,2.4784348,2.480377,2.6063955,2.735642665557555,3.2
2023-09-08 02:49:15,1.8222501273131184,1.8975087852173704,2.4704077,2.6235046,2.584031,2.5348141,2.6001408,2.795248791960605,2.4
2023-09-08 02:49:20,2.7892001101084243,2.7783955175968025,2.7036386,2.5507014,2.716656,2.6827245,2.7791893,2.7861264622691344,3.0
2023-09-08 02:49:25,2.784911404500395,2.7423481002746795,2.568881,2.6912792,2.523013,2.580035,2.6786568,2.8000164539696506,2.0
2023-09-08 02:49:30,2.7818705773843666,2.697477473212936,2.5001214,2.6094296,2.4162736,2.520937,2.4857283,2.822188755000555,3.4
2023-09-08 02:49:35,2.779714535353349,2.6629636423274983,2.461465,2.4772677,2.4248273,2.4502888,2.4087784,2.776234432075849,3.4
2023-09-08 02:49:40,2.778185833765871,2.6488541302219013,2.4994683,2.4266675,2.4249094,2.4235625,2.4457862,2.6556883084784544,1.8
2023-09-08 02:49:45,2.5327639007062794,2.5333150875565376,2.5624323,2.4729152,2.4855711,2.5441086,2.725403,2.5304308893498675,2.4
2023-09-08 02:49:50,2.445466841668944,2.429434618284773,2.483835,2.4452236,2.367138,2.463863,2.6283832,2.4569815590778594,3.0
2023-09-08 02:49:55,2.383471208298131,2.314315802637874,2.4567065,2.4133058,2.2965524,2.4731905,2.595928,2.4790044314689523,3.0
2023-09-08 02:50:00,2.3394438538897253,2.2029562952683666,2.4919631,2.4920897,2.3693001,2.468258,2.7637525,2.6584787245957964,1.4
2023-09-08 02:50:05,2.308177007648972,2.140059921636372,2.5036633,2.5784943,2.4972377,2.5099494,2.7055953,2.9719939245793987,3.2
2023-09-08 02:50:10,3.273197464804932,3.303168128085109,3.288458,3.3823822,3.1533172,3.227957,2.8492055,3.218096622582529,3.4
2023-09-08 02:50:15,3.487090925314764,3.580107515299895,3.3800895,3.16899,3.1725507,3.1785996,2.7510324,3.1699328716657096,4.0
2023-09-08 02:50:20,3.638982939647048,3.779917079425597,3.0794716,2.8659627,2.9341812,2.9178772,2.6139088,2.826320187315156,2.2
2023-09-08 02:50:25,3.7468459101321048,3.9006196934746407,2.6926634,2.4384956,2.6572955,2.6465783,2.3356466,2.4340341524936817,2.0
2023-09-08 02:50:30,3.82344256633556,3.969013241012503,2.4104364,2.2215478,2.4459805,2.4572854,2.3418782,2.2792711950301894,3.2
2023-09-08 02:50:35,2.2997536847061206,2.303758100977129,2.4270713,2.2193847,2.4482064,2.5269783,2.1874263,2.496748085544052,1.6
2023-09-08 02:50:40,2.314263945382844,2.3312493416187503,2.5771832,2.2576883,2.6861925,2.7177927,2.2956183,2.99694914688015,3.2
2023-09-08 02:50:45,2.324543343455915,2.35361166851826,2.7080028,2.319639,2.7944949,2.7415926,2.4725547,3.497000684883782,3.0
2023-09-08 02:50:50,2.331825502412174,2.348963417889208,2.6818635,2.400398,2.7371266,2.7365243,2.4242501,3.70037758393041,5.6
2023-09-08 02:50:55,2.336984349135227,2.307728035793017,2.5457637,2.4299755,2.6013527,2.57123,2.59934,3.5343489106385846,1.8
2023-09-08 02:51:00,3.254010588946329,3.2499612336459487,3.157691,2.6339545,3.204541,3.1672237,3.0207708,3.1845227701660948,3.8
2023-09-08 02:51:05,3.0553845404887947,3.064697365417676,2.8651505,2.5439768,2.7917354,2.8456354,2.705358,2.896384526836046,2.8
2023-09-08 02:51:10,2.91465348778183,2.9818730966651708,2.6368577,2.5569503,2.6230338,2.5846858,2.416845,2.790876318828988,2.6
2023-09-08 02:51:15,2.814942350447067,2.965981667577857,2.5455337,2.5006158,2.558453,2.409659,2.401695,2.829763114085614,2.8
2023-09-08 02:51:20,2.744294751943742,2.96747585796469,2.5208042,2.5056577,2.5967932,2.5775998,2.399028,2.8839061648472444,3.4
2023-09-08 02:51:25,2.90472943196757,2.8928530007082265,2.919498,2.8651135,2.87672,2.8686953,2.7246897,2.837200480355659,2.2
2023-09-08 02:51:30,2.9194796891796244,2.8773525019367083,2.7940235,2.671544,2.7610276,2.7092779,2.6791449,2.6619386308288826,3.2
2023-09-08 02:51:35,2.9299281018405465,2.8529348627316824,2.5429525,2.5591025,2.599431,2.5518396,2.6574502,2.437110587798452,2.2
2023-09-08 02:51:40,2.937329283092064,2.832929212400973,2.473886,2.4239416,2.5249608,2.4672542,2.4907558,2.318170281025113,2.8
2023-09-08 02:51:45,2.9425719439340003,2.817490808260911,2.4390283,2.5037637,2.4718482,2.4590256,2.5182445,2.435896072256434,1.4
2023-09-08 02:51:50,2.654862836748224,2.643099959539782,2.7930286,2.6015756,2.6340911,2.7961307,2.5381906,2.754413972455,3.2
2023-09-08 02:51:55,2.8099531739157086,2.7641114692917954,3.063558,2.5507057,2.6710532,3.0647833,2.5484004,3.0462756791319414,3.0
2023-09-08 02:52:00,2.9198009525891067,2.8377733219160084,2.9832404,2.466463,2.7014956,2.970673,2.4648476,3.072983112339208,3.6
2023-09-08 02:52:05,2.9976042168018147,2.9162018106448664,2.8237607,2.5553684,2.4741526,2.7651477,2.383206,2.8072581821632503,2.8
2023-09-08 02:52:10,3.052710910767383,3.021271563171387,2.5511239,2.537237,2.3946207,2.5260954,2.3517008,2.455696205137121,1.8
2023-09-08 02:52:15,2.1811069155930483,2.184333365864097,2.290772,2.5019977,2.226938,2.2605407,2.0464954,2.266806263992226,2.6
2023-09-08 02:52:20,1.986511960342856,1.983644520387847,2.2903738,2.5301456,2.2042866,2.2359378,2.0407674,2.34039473432357,2.2
2023-09-08 02:52:25,1.848607103705152,1.820062539297878,2.3925648,2.550647,2.3492777,2.3390021,2.213274,2.6012832947599427,2.6
2023-09-08 02:52:30,1.7508771833183954,1.6936602667592189,2.4767706,2.538399,2.490456,2.4455502,2.5292492,2.897227785337452,3.2
2023-09-08 02:52:35,1.681618293010464,1.6101285296386252,2.4694798,2.5642133,2.574188,2.5350556,2.7008884,3.098281491533366,3.0
2023-09-08 02:52:40,3.207985457175828,3.2175006896055827,3.1640658,3.0833683,3.0981758,3.1363094,2.7955213,3.128940890281904,2.4
2023-09-08 02:52:45,3.2856680995939,3.306888750154311,2.9768367,2.9628513,2.8967345,2.9559488,2.6670015,2.969662099407873,4.4
2023-09-08 02:52:50,3.340676073988567,3.3431216607138485,2.7878487,2.7065845,2.739419,2.709702,2.5339766,2.680595777798612,1.8
2023-09-08 02:52:55,3.3796278546285685,3.324178306612983,2.6094878,2.4982839,2.5080845,2.5646474,2.4908767,2.382495630553671,2.0
2023-09-08 02:53:00,3.4072100594220225,3.2916615836440126,2.492826,2.3017147,2.499656,2.4472883,2.3550384,2.162557289788786,3.0
2023-09-08 02:53:05,2.017008957665853,2.047036727405818,2.1461067,2.061051,2.0071645,2.096272,2.1566546,2.034818127026722,1.4
2023-09-08 02:53:10,1.9138579975222083,2.0245572086019648,2.2190335,2.1291182,2.173243,2.180608,2.329867,2.0014448441998702,2.6
2023-09-08 02:53:15,1.8407543045883112,2.042743858504311,2.339869,2.5096428,2.1555603,2.3269885,2.419236,2.088094357887418,1.8
2023-09-08 02:53:20,1.7889452868813365,2.043139885278248,2.4399786,2.624951,2.3914135,2.4440813,2.6717439,2.283877405969422,1.8
2023-09-08 02:53:25,1.7522279309169977,2.007634583349966,2.4232366,2.825126,2.608585,2.5030181,2.742554,2.476070217739407,2.8
2023-09-08 02:53:30,2.6023240356476056,2.596784250956388,2.552026,2.6861074,2.6268551,2.5190296,2.6491497,2.5112893543597195,3.0
2023-09-08 02:53:35,2.691808755449527,2.684468656265151,2.4696832,2.65335,2.7328556,2.422215,2.6788077,2.350579337347489,2.2
2023-09-08 02:53:40,2.755232699459289,2.7676081759195377,2.4114485,2.5843809,2.6430135,2.503582,2.561325,2.113973418419703,1.6
2023-09-08 02:53:45,2.8001855884291347,2.844337408631009,2.4014924,2.4593744,2.4922867,2.491034,2.422289,1.9554439767497405,2.0
2023-09-08 02:53:50,2.832046776790808,2.888778042584484,2.4109747,2.4417963,2.4445372,2.4782867,2.5500543,1.9606033870346444,2.8
2023-09-08 02:53:55,2.0445027708905834,2.023935173365825,2.0875924,2.0771797,2.105347,2.0722015,2.10493,2.164259204064669,1.4
2023-09-08 02:54:00,2.103916742591545,2.045577276597155,2.2439709,2.2381966,2.3595185,2.2837462,2.364238,2.5451384009074376,2.6
2023-09-08 02:54:05,2.145991187850214,2.0798861482582724,2.4294138,2.5294971,2.5355017,2.4582794,2.455856,2.9505860444771623,2.4
2023-09-08 02:54:10,2.175786518698228,2.150861601158277,2.5448134,2.567754,2.5804925,2.5973914,2.6448514,3.136038642932072,4.4
2023-09-08 02:54:15,2.1968863034936006,2.231726200681166,2.5962348,2.569511,2.5714145,2.6007593,2.630473,2.979531126335797,2.6
2023-09-08 02:54:20,2.701293475264992,2.689293355233489,2.6106808,2.4230318,2.5344234,2.554031,2.857606,2.620938772057027,2.6
2023-09-08 02:54:25,2.504119431271254,2.460660131220064,2.268043,2.274467,2.1942174,2.2493632,2.5252316,2.3239718903088504,1.6
2023-09-08 02:54:30,2.3643913841316127,2.28708118307615,2.1592975,2.2405057,2.0655906,2.2059817,2.3888152,2.2267648892369527,2.8
2023-09-08 02:54:35,2.2653726352029864,2.171323239252427,2.302812,2.4283128,2.2190938,2.3304565,2.287769,2.273913865419518,2.2
2023-09-08 02:54:40,2.195202666895967,2.105328325874879,2.5103893,2.3427,2.5039573,2.4571645,2.4523935,2.3472531041685207,2.8
2023-09-08 02:54:45,2.398917718161885,2.397772769899721,2.3650854,2.3709807,2.4153168,2.3582487,2.567545,2.376443112885114,1.4
2023-09-08 02:54:50,2.4355241876894875,2.4108020835364226,2.3286364,2.4091356,2.4467916,2.3569255,2.622971,2.329226933161556,3.0
2023-09-08 02:54:55,2.461461352563058,2.370414570143824,2.3362489,2.4808812,2.447903,2.4193077,2.6020114,2.200608356889298,2.2
2023-09-08 02:55:00,2.4798388833755163,2.3052035422086377,2.3922203,2.4082932,2.442865,2.4679384,2.5908473,2.0631260301742125,2.4
2023-09-08 02:55:05,2.492860107569028,2.27251402737912,2.4125636,2.4888716,2.504652,2.5972013,2.6196604,2.045970626607549,1.2
2023-09-08 02:55:10,2.1106382161449555,2.1436420437279144,2.250913,2.1632752,2.2452486,2.202699,2.0135818,2.1861549863183365,2.2
2023-09-08 02:55:15,2.1564492888931577,2.2629415929647023,2.5151823,2.3962936,2.421748,2.4148057,2.3088267,2.3452554081957264,2.8
2023-09-08 02:55:20,2.1889022440961217,2.358429076557277,2.6771126,2.421895,2.5211194,2.5827026,2.4403327,2.3472911591596386,2.6
2023-09-08 02:55:25,2.211892194739592,2.4050192635177767,2.6801558,2.630145,2.5682235,2.5620089,2.3957617,2.1782453797372976,2.0
2023-09-08 02:55:30,2.2281784721304683,2.413532826111372,2.5949795,2.613449,2.5033517,2.494189,2.3994868,2.001071348639057,1.4
