Time,status,cpu_usage_0,cpu_usage_1,cpu_usage_2,cpu_usage_3,cpu_usage_4,cpu_usage_5,cpu_usage_6,cpu_usage_7,cpu_usage_8,cpu_usage_9,cpu_usage_10,cpu_usage_11,cpu_usage_12,cpu_usage_13,cpu_usage_14,memory_usage_0,memory_usage_1,memory_usage_2,memory_usage_3,memory_usage_4,memory_usage_5,memory_usage_6,memory_usage_7,memory_usage_8,memory_usage_9,memory_usage_10,memory_usage_11,memory_usage_12,memory_usage_13,memory_usage_14,bandwidth_inbound_0,bandwidth_inbound_1,bandwidth_inbound_2,bandwidth_inbound_3,bandwidth_inbound_4,bandwidth_inbound_5,bandwidth_inbound_6,bandwidth_inbound_7,bandwidth_inbound_8,bandwidth_inbound_9,bandwidth_inbound_10,bandwidth_inbound_11,bandwidth_inbound_12,bandwidth_inbound_13,bandwidth_inbound_14,bandwidth_outbound_0,bandwidth_outbound_1,bandwidth_outbound_2,bandwidth_outbound_3,bandwidth_outbound_4,bandwidth_outbound_5,bandwidth_outbound_6,bandwidth_outbound_7,bandwidth_outbound_8,bandwidth_outbound_9,bandwidth_outbound_10,bandwidth_outbound_11,bandwidth_outbound_12,bandwidth_outbound_13,bandwidth_outbound_14,tps_0,tps_1,tps_2,tps_3,tps_4,tps_5,tps_6,tps_7,tps_8,tps_9,tps_10,tps_11,tps_12,tps_13,tps_14,response_time_0,response_time_1,response_time_2,response_time_3,response_time_4,response_time_5,response_time_6,response_time_7,response_time_8,response_time_9,response_time_10,response_time_11,response_time_12,response_time_13,response_time_14
2023-09-08 04:03:30,0,-0.04747704106173822,-0.03243504002888553,-0.018424320212191425,-0.0011599125844720393,-0.002261329621644742,-0.02707801938197693,-0.026158590733365433,-0.014802768504867031,-0.00490537480076933,0.0024676242151985828,0.005238490919503874,0.00643609847462237,0.017867948462446465,0.01928828856312756,0.016389917485723465,0.0016178660790125976,0.0014716558853785644,0.0004659467140833984,-0.0008794493277867188,-0.0012323088248570313,0.0012149982849757324,0.0025492482582728515,0.0027563147942225585,0.0021149688164393554,0.001554148713747705,0.010327773610750879,0.019004004518191064,0.018468039552370752,0.01236106685797378,0.0016935043732325683,201.28403596455883,187.74728250740372,978.9859029778054,923.5015339285028,404.9869478118817,521.8718238852898,-437.5625190760629,-1101.3961364608176,-758.4907504315624,112.76958321956408,3266.222378930889,3811.9031575754716,3331.662009713117,1651.786959439848,-221.02448729239586,628.2843870442712,439.86934798177117,507.99874251302117,274.45870345052117,39.49727766927117,300.65108626302117,-693.5495973307288,-730.3362184244788,-237.55740983072883,409.93721907552117,2884.443566731771,3261.470910481771,2585.098840169271,1550.2062620442712,457.45626204427117,0.744784747054299,0.9314408547041015,0.8432704307165779,0.528201908055979,0.25502527071845593,-0.16541201997513078,-0.34215360451627985,-0.41940822449331794,-0.19584221538171676,0.0967377056682972,0.14155446970194818,0.22728576626688524,0.2117535589699835,0.06736667967816334,-0.012771166862382,1152.951808176819,1503.166002590555,1363.0929420104037,902.1921118493303,393.01342867158587,-433.80617940904745,-537.0198857960027,-411.2640491332779,-114.2056087184676,289.75889835927205,110.28011046930465,737.4715792633012,845.8438863565236,830.0347580416958,462.5657406122939
2023-09-08 04:03:35,0,-0.03243504002888553,-0.018424320212191425,-0.0011599125844720393,-0.002261329621644742,-0.02707801938197693,-0.026158590733365433,-0.014802768504867031,-0.00490537480076933,0.0024676242151985828,0.005238490919503874,0.00643609847462237,0.017867948462446465,0.01928828856312756,0.016389917485723465,-0.02436248679840214,0.0014716558853785644,0.0004659467140833984,-0.0008794493277867188,-0.0012323088248570313,0.0012149982849757324,0.0025492482582728515,0.0027563147942225585,0.0021149688164393554,0.001554148713747705,0.010327773610750879,0.019004004518191064,0.018468039552370752,0.01236106685797378,0.0016935043732325683,-0.010031265695889746,187.74728250740372,978.9859029778054,923.5015339285028,404.9869478118817,521.8718238852898,-437.5625190760629,-1101.3961364608176,-758.4907504315624,112.76958321956408,3266.222378930889,3811.9031575754716,3331.662009713117,1651.786959439848,-221.02448729239586,31.012254890234544,439.86934798177117,507.99874251302117,274.45870345052117,39.49727766927117,300.65108626302117,-693.5495973307288,-730.3362184244788,-237.55740983072883,409.93721907552117,2884.443566731771,3261.470910481771,2585.098840169271,1550.2062620442712,457.45626204427117,115.15499251302117,0.9314408547041015,0.8432704307165779,0.528201908055979,0.25502527071845593,-0.16541201997513078,-0.34215360451627985,-0.41940822449331794,-0.19584221538171676,0.0967377056682972,0.14155446970194818,0.22728576626688524,0.2117535589699835,0.06736667967816334,-0.012771166862382,0.5280118844176243,1503.166002590555,1363.0929420104037,902.1921118493303,393.01342867158587,-433.80617940904745,-537.0198857960027,-411.2640491332779,-114.2056087184676,289.75889835927205,110.28011046930465,737.4715792633012,845.8438863565236,830.0347580416958,462.5657406122939,265.8860547307179
2023-09-08 04:03:40,0,-0.018424320212191425,-0.0011599125844720393,-0.002261329621644742,-0.02707801938197693,-0.026158590733365433,-0.014802768504867031,-0.00490537480076933,0.0024676242151985828,0.005238490919503874,0.00643609847462237,0.017867948462446465,0.01928828856312756,0.016389917485723465,-0.02436248679840214,-0.019483868639633417,0.0004659467140833984,-0.0008794493277867188,-0.0012323088248570313,0.0012149982849757324,0.0025492482582728515,0.0027563147942225585,0.0021149688164393554,0.001554148713747705,0.010327773610750879,0.019004004518191064,0.018468039552370752,0.01236106685797378,0.0016935043732325683,-0.010031265695889746,-0.00987396903832749,978.9859029778054,923.5015339285028,404.9869478118817,521.8718238852898,-437.5625190760629,-1101.3961364608176,-758.4907504315624,112.76958321956408,3266.222378930889,3811.9031575754716,3331.662009713117,1651.786959439848,-221.02448729239586,31.012254890234544,-1022.7560658964312,507.99874251302117,274.45870345052117,39.49727766927117,300.65108626302117,-693.5495973307288,-730.3362184244788,-237.55740983072883,409.93721907552117,2884.443566731771,3261.470910481771,2585.098840169271,1550.2062620442712,457.45626204427117,115.15499251302117,-496.14578873697883,0.8432704307165779,0.528201908055979,0.25502527071845593,-0.16541201997513078,-0.34215360451627985,-0.41940822449331794,-0.19584221538171676,0.0967377056682972,0.14155446970194818,0.22728576626688524,0.2117535589699835,0.06736667967816334,-0.012771166862382,0.5280118844176243,0.06904366191762445,1363.0929420104037,902.1921118493303,393.01342867158587,-433.80617940904745,-537.0198857960027,-411.2640491332779,-114.2056087184676,289.75889835927205,110.28011046930465,737.4715792633012,845.8438863565236,830.0347580416958,462.5657406122939,265.8860547307179,-333.14342642481006
2023-09-08 04:03:45,0,-0.0011599125844720393,-0.002261329621644742,-0.02707801938197693,-0.026158590733365433,-0.014802768504867031,-0.00490537480076933,0.0024676242151985828,0.005238490919503874,0.00643609847462237,0.017867948462446465,0.01928828856312756,0.016389917485723465,-0.02436248679840214,-0.019483868639633417,-0.008418055488008225,-0.0008794493277867188,-0.0012323088248570313,0.0012149982849757324,0.0025492482582728515,0.0027563147942225585,0.0021149688164393554,0.001554148713747705,0.010327773610750879,0.019004004518191064,0.018468039552370752,0.01236106685797378,0.0016935043732325683,-0.010031265695889746,-0.00987396903832749,-0.003983361204465186,923.5015339285028,404.9869478118817,521.8718238852898,-437.5625190760629,-1101.3961364608176,-758.4907504315624,112.76958321956408,3266.222378930889,3811.9031575754716,3331.662009713117,1651.786959439848,-221.02448729239586,31.012254890234544,-1022.7560658964312,-1348.7536682126583,274.45870345052117,39.49727766927117,300.65108626302117,-693.5495973307288,-730.3362184244788,-237.55740983072883,409.93721907552117,2884.443566731771,3261.470910481771,2585.098840169271,1550.2062620442712,457.45626204427117,115.15499251302117,-496.14578873697883,-655.0383668619788,0.528201908055979,0.25502527071845593,-0.16541201997513078,-0.34215360451627985,-0.41940822449331794,-0.19584221538171676,0.0967377056682972,0.14155446970194818,0.22728576626688524,0.2117535589699835,0.06736667967816334,-0.012771166862382,0.5280118844176243,0.06904366191762445,-0.16932075100654131,902.1921118493303,393.01342867158587,-433.80617940904745,-537.0198857960027,-411.2640491332779,-114.2056087184676,289.75889835927205,110.28011046930465,737.4715792633012,845.8438863565236,830.0347580416958,462.5657406122939,265.8860547307179,-333.14342642481006,-339.11231914611244
2023-09-08 04:03:50,0,-0.002261329621644742,-0.02707801938197693,-0.026158590733365433,-0.014802768504867031,-0.00490537480076933,0.0024676242151985828,0.005238490919503874,0.00643609847462237,0.017867948462446465,0.01928828856312756,0.016389917485723465,-0.02436248679840214,-0.019483868639633417,-0.008418055488008225,-0.007330456063784435,-0.0012323088248570313,0.0012149982849757324,0.0025492482582728515,0.0027563147942225585,0.0021149688164393554,0.001554148713747705,0.010327773610750879,0.019004004518191064,0.018468039552370752,0.01236106685797378,0.0016935043732325683,-0.010031265695889746,-0.00987396903832749,-0.003983361204465186,-7.389255364731451e-05,404.9869478118817,521.8718238852898,-437.5625190760629,-1101.3961364608176,-758.4907504315624,112.76958321956408,3266.222378930889,3811.9031575754716,3331.662009713117,1651.786959439848,-221.02448729239586,31.012254890234544,-1022.7560658964312,-1348.7536682126583,-784.2495035244201,39.49727766927117,300.65108626302117,-693.5495973307288,-730.3362184244788,-237.55740983072883,409.93721907552117,2884.443566731771,3261.470910481771,2585.098840169271,1550.2062620442712,457.45626204427117,115.15499251302117,-496.14578873697883,-655.0383668619788,-232.45633561197883,0.25502527071845593,-0.16541201997513078,-0.34215360451627985,-0.41940822449331794,-0.19584221538171676,0.0967377056682972,0.14155446970194818,0.22728576626688524,0.2117535589699835,0.06736667967816334,-0.012771166862382,0.5280118844176243,0.06904366191762445,-0.16932075100654131,-0.21633227137091593,393.01342867158587,-433.80617940904745,-537.0198857960027,-411.2640491332779,-114.2056087184676,289.75889835927205,110.28011046930465,737.4715792633012,845.8438863565236,830.0347580416958,462.5657406122939,265.8860547307179,-333.14342642481006,-339.11231914611244,-257.52994091458845
2023-09-08 04:03:55,0,-0.02707801938197693,-0.026158590733365433,-0.014802768504867031,-0.00490537480076933,0.0024676242151985828,0.005238490919503874,0.00643609847462237,0.017867948462446465,0.01928828856312756,0.016389917485723465,-0.02436248679840214,-0.019483868639633417,-0.008418055488008225,-0.007330456063784435,-0.007226292418877539,0.0012149982849757324,0.0025492482582728515,0.0027563147942225585,0.0021149688164393554,0.001554148713747705,0.010327773610750879,0.019004004518191064,0.018468039552370752,0.01236106685797378,0.0016935043732325683,-0.010031265695889746,-0.00987396903832749,-0.003983361204465186,-7.389255364731451e-05,0.0016685300270716796,521.8718238852898,-437.5625190760629,-1101.3961364608176,-758.4907504315624,112.76958321956408,3266.222378930889,3811.9031575754716,3331.662009713117,1651.786959439848,-221.02448729239586,31.012254890234544,-1022.7560658964312,-1348.7536682126583,-784.2495035244201,-297.03227663714733,300.65108626302117,-693.5495973307288,-730.3362184244788,-237.55740983072883,409.93721907552117,2884.443566731771,3261.470910481771,2585.098840169271,1550.2062620442712,457.45626204427117,115.15499251302117,-496.14578873697883,-655.0383668619788,-232.45633561197883,53.24825423177117,-0.16541201997513078,-0.34215360451627985,-0.41940822449331794,-0.19584221538171676,0.0967377056682972,0.14155446970194818,0.22728576626688524,0.2117535589699835,0.06736667967816334,-0.012771166862382,0.5280118844176243,0.06904366191762445,-0.16932075100654131,-0.21633227137091593,-0.13258529522555085,-433.80617940904745,-537.0198857960027,-411.2640491332779,-114.2056087184676,289.75889835927205,110.28011046930465,737.4715792633012,845.8438863565236,830.0347580416958,462.5657406122939,265.8860547307179,-333.14342642481006,-339.11231914611244,-257.52994091458845,66.80702347877241
2023-09-08 04:04:00,0,-0.026158590733365433,-0.014802768504867031,-0.00490537480076933,0.0024676242151985828,0.005238490919503874,0.00643609847462237,0.017867948462446465,0.01928828856312756,0.016389917485723465,-0.02436248679840214,-0.019483868639633417,-0.008418055488008225,-0.007330456063784435,-0.007226292418877539,-0.02273122815620554,0.0025492482582728515,0.0027563147942225585,0.0021149688164393554,0.001554148713747705,0.010327773610750879,0.019004004518191064,0.018468039552370752,0.01236106685797378,0.0016935043732325683,-0.010031265695889746,-0.00987396903832749,-0.003983361204465186,-7.389255364731451e-05,0.0016685300270716796,-0.006381852110226904,-437.5625190760629,-1101.3961364608176,-758.4907504315624,112.76958321956408,3266.222378930889,3811.9031575754716,3331.662009713117,1651.786959439848,-221.02448729239586,31.012254890234544,-1022.7560658964312,-1348.7536682126583,-784.2495035244201,-297.03227663714733,-455.38009322821654,-693.5495973307288,-730.3362184244788,-237.55740983072883,409.93721907552117,2884.443566731771,3261.470910481771,2585.098840169271,1550.2062620442712,457.45626204427117,115.15499251302117,-496.14578873697883,-655.0383668619788,-232.45633561197883,53.24825423177117,-201.32498795572883,-0.34215360451627985,-0.41940822449331794,-0.19584221538171676,0.0967377056682972,0.14155446970194818,0.22728576626688524,0.2117535589699835,0.06736667967816334,-0.012771166862382,0.5280118844176243,0.06904366191762445,-0.16932075100654131,-0.21633227137091593,-0.13258529522555085,0.00015878062533136728,-537.0198857960027,-411.2640491332779,-114.2056087184676,289.75889835927205,110.28011046930465,737.4715792633012,845.8438863565236,830.0347580416958,462.5657406122939,265.8860547307179,-333.14342642481006,-339.11231914611244,-257.52994091458845,66.80702347877241,-352.6835828472415
2023-09-08 04:04:05,0,-0.014802768504867031,-0.00490537480076933,0.0024676242151985828,0.005238490919503874,0.00643609847462237,0.017867948462446465,0.01928828856312756,0.016389917485723465,-0.02436248679840214,-0.019483868639633417,-0.008418055488008225,-0.007330456063784435,-0.007226292418877539,-0.02273122815620554,-0.021236266655796532,0.0027563147942225585,0.0021149688164393554,0.001554148713747705,0.010327773610750879,0.019004004518191064,0.018468039552370752,0.01236106685797378,0.0016935043732325683,-0.010031265695889746,-0.00987396903832749,-0.003983361204465186,-7.389255364731451e-05,0.0016685300270716796,-0.006381852110226904,-0.003825051267941748,-1101.3961364608176,-758.4907504315624,112.76958321956408,3266.222378930889,3811.9031575754716,3331.662009713117,1651.786959439848,-221.02448729239586,31.012254890234544,-1022.7560658964312,-1348.7536682126583,-784.2495035244201,-297.03227663714733,-455.38009322821654,-82.68998150043626,-730.3362184244788,-237.55740983072883,409.93721907552117,2884.443566731771,3261.470910481771,2585.098840169271,1550.2062620442712,457.45626204427117,115.15499251302117,-496.14578873697883,-655.0383668619788,-232.45633561197883,53.24825423177117,-201.32498795572883,-31.66727311197883,-0.41940822449331794,-0.19584221538171676,0.0967377056682972,0.14155446970194818,0.22728576626688524,0.2117535589699835,0.06736667967816334,-0.012771166862382,0.5280118844176243,0.06904366191762445,-0.16932075100654131,-0.21633227137091593,-0.13258529522555085,0.00015878062533136728,0.082199272497117,-411.2640491332779,-114.2056087184676,289.75889835927205,110.28011046930465,737.4715792633012,845.8438863565236,830.0347580416958,462.5657406122939,265.8860547307179,-333.14342642481006,-339.11231914611244,-257.52994091458845,66.80702347877241,-352.6835828472415,-266.15868519035394
2023-09-08 04:04:10,0,-0.00490537480076933,0.0024676242151985828,0.005238490919503874,0.00643609847462237,0.017867948462446465,0.01928828856312756,0.016389917485723465,-0.02436248679840214,-0.019483868639633417,-0.008418055488008225,-0.007330456063784435,-0.007226292418877539,-0.02273122815620554,-0.021236266655796532,-0.011552007210687332,0.0021149688164393554,0.001554148713747705,0.010327773610750879,0.019004004518191064,0.018468039552370752,0.01236106685797378,0.0016935043732325683,-0.010031265695889746,-0.00987396903832749,-0.003983361204465186,-7.389255364731451e-05,0.0016685300270716796,-0.006381852110226904,-0.003825051267941748,-0.0046112365325291504,-758.4907504315624,112.76958321956408,3266.222378930889,3811.9031575754716,3331.662009713117,1651.786959439848,-221.02448729239586,31.012254890234544,-1022.7560658964312,-1348.7536682126583,-784.2495035244201,-297.03227663714733,-455.38009322821654,-82.68998150043626,29.52055913043023,-237.55740983072883,409.93721907552117,2884.443566731771,3261.470910481771,2585.098840169271,1550.2062620442712,457.45626204427117,115.15499251302117,-496.14578873697883,-655.0383668619788,-232.45633561197883,53.24825423177117,-201.32498795572883,-31.66727311197883,328.48751204427117,-0.19584221538171676,0.0967377056682972,0.14155446970194818,0.22728576626688524,0.2117535589699835,0.06736667967816334,-0.012771166862382,0.5280118844176243,0.06904366191762445,-0.16932075100654131,-0.21633227137091593,-0.13258529522555085,0.00015878062533136728,0.082199272497117,0.17056734616395985,-114.2056087184676,289.75889835927205,110.28011046930465,737.4715792633012,845.8438863565236,830.0347580416958,462.5657406122939,265.8860547307179,-333.14342642481006,-339.11231914611244,-257.52994091458845,66.80702347877241,-352.6835828472415,-266.15868519035394,-210.43680987208313
2023-09-08 04:04:15,0,0.0024676242151985828,0.005238490919503874,0.00643609847462237,0.017867948462446465,0.01928828856312756,0.016389917485723465,-0.02436248679840214,-0.019483868639633417,-0.008418055488008225,-0.007330456063784435,-0.007226292418877539,-0.02273122815620554,-0.021236266655796532,-0.011552007210687332,0.002228623050021583,0.001554148713747705,0.010327773610750879,0.019004004518191064,0.018468039552370752,0.01236106685797378,0.0016935043732325683,-0.010031265695889746,-0.00987396903832749,-0.003983361204465186,-7.389255364731451e-05,0.0016685300270716796,-0.006381852110226904,-0.003825051267941748,-0.0046112365325291504,-0.0019618696769078126,112.76958321956408,3266.222378930889,3811.9031575754716,3331.662009713117,1651.786959439848,-221.02448729239586,31.012254890234544,-1022.7560658964312,-1348.7536682126583,-784.2495035244201,-297.03227663714733,-455.38009322821654,-82.68998150043626,29.52055913043023,376.5146478060087,409.93721907552117,2884.443566731771,3261.470910481771,2585.098840169271,1550.2062620442712,457.45626204427117,115.15499251302117,-496.14578873697883,-655.0383668619788,-232.45633561197883,53.24825423177117,-201.32498795572883,-31.66727311197883,328.48751204427117,692.5900511067712,0.0967377056682972,0.14155446970194818,0.22728576626688524,0.2117535589699835,0.06736667967816334,-0.012771166862382,0.5280118844176243,0.06904366191762445,-0.16932075100654131,-0.21633227137091593,-0.13258529522555085,0.00015878062533136728,0.082199272497117,0.17056734616395985,0.20053425679589498,289.75889835927205,110.28011046930465,737.4715792633012,845.8438863565236,830.0347580416958,462.5657406122939,265.8860547307179,-333.14342642481006,-339.11231914611244,-257.52994091458845,66.80702347877241,-352.6835828472415,-266.15868519035394,-210.43680987208313,18.980828230642146
