time,cpu_usage,memory_usage,bandwidth_inbound,bandwidth_outbound,tps,tps_error,response_time
2023-09-08 01:16:00,0.09001586875210081,0.5350058296367637,7460.900726531479,6450.796360911799,2.0003683604885882,3.2437693420455966e-27,607.0788375329336
2023-09-08 01:16:05,0.15824000737198343,0.544624016291448,7629.574428983442,6706.147490263993,2.5956066143373024,1.4128407239531497e-26,2280.451334046418
2023-09-08 01:16:10,0.179757568822149,0.5542353751575633,7721.506552229395,6793.234730003504,2.9641728984935702,7.522926859498385e-27,2958.409473317948
2023-09-08 01:16:15,0.1540918596270567,0.5590642437270217,7529.542484329044,6551.449419625642,2.952457275014317,-3.088334096568674e-26,2433.5371049185856
2023-09-08 01:16:20,0.121069296936781,0.5558601661186163,7018.561185463719,6055.846303806119,2.6705075483506264,-5.755742999897951e-26,1403.5668108510404
2023-09-08 01:16:25,0.11070597645897831,0.5477874484736391,6204.2895477817965,5394.447145049188,2.410752052928185,1.9060691851779896e-26,721.9514970970404
2023-09-08 01:16:30,0.11293036654804105,0.5395726217640614,4974.875331078132,4441.25250162755,2.2864233350436463,1.8439081103161765e-25,618.312317013268
2023-09-08 01:16:35,0.1061157094974772,0.5331869455270888,3724.5265736302,3425.5700463750145,2.21961427268182,1.636602930796352e-25,808.4349786323623
2023-09-08 01:16:40,0.09780970560495972,0.5293080512823742,3480.222402512981,3167.1577418478687,2.2561144028018614,-3.2590169278560224e-25,1071.2099014938633
2023-09-08 01:16:45,0.11230905001878617,0.5294581851752933,4702.364526510154,4138.051153839056,2.49678859532139,-8.444758315176683e-25,1347.684599415691
2023-09-08 01:16:50,0.14629795567893064,0.5356290829401852,6609.830261174337,5766.298711185212,2.7659814600716843,-7.824560638389902e-26,1492.2924474677377
2023-09-08 01:16:55,0.16744851125893817,0.5469308114022331,8049.3670011780305,7027.358928725154,2.7409521220284305,2.283611132758426e-24,1334.9467973526614
2023-09-08 01:17:00,0.16046732853076612,0.5568856529395121,8513.517508265124,7402.329612412364,2.391430627835744,2.9111251924365968e-24,959.2074264398319
2023-09-08 01:17:05,0.14748916413178842,0.557704056132478,8182.155627459617,7069.779633125128,2.0414768253617397,-2.994171691742794e-24,680.3353834083907
2023-09-08 01:17:10,0.15320398778640687,0.5482129397604383,7389.581652518763,6398.874569976444,1.9997464993382132,-1.1718357477922389e-23,722.7888732042212
2023-09-08 01:17:15,0.17321168168024667,0.5353224083158635,6450.93943268697,5667.593513864445,2.266662872329222,-5.385148612182485e-24,1018.8252468392955
2023-09-08 01:17:20,0.18712528035071024,0.5275944655430224,5817.993799200569,5196.653420751898,2.612431089860547,2.6622144925550955e-23,1295.3821424459913
2023-09-08 01:17:25,0.1818953907556333,0.5276527018407143,5693.660563939855,5104.525421102424,2.7992544752708697,4.6521723520961475e-23,1295.749722883893
2023-09-08 01:17:30,0.15704161860055793,0.5313480813272398,5654.70569337937,5021.994853705072,2.7268611745758102,-2.0076812416585452e-23,1010.3880702344078
2023-09-08 01:17:35,0.12608296330332308,0.5356352675672869,5428.333770564974,4751.149092269857,2.546392603666293,-1.545407762977626e-22,750.024482697701
2023-09-08 01:17:40,0.11164820148170912,0.5439657186562175,5511.451608216155,4787.428645781138,2.5547378229496847,-1.2562649822256978e-22,841.982208722786
2023-09-08 01:17:45,0.12178013204685582,0.559548228410781,6120.898881850446,5368.755120220454,2.7578479868442773,2.8674154329663015e-22,1178.0126796547627
2023-09-08 01:17:50,0.13648755647053823,0.5763369143968472,6389.946685182432,5706.649582027103,2.7342726821331342,6.913269846776017e-22,1287.601268160085
2023-09-08 01:17:55,0.13400844650955546,0.5825818744236197,5721.077139259338,5183.418590719721,2.2442128919513564,7.947661654732155e-24,1023.148975662994
2023-09-08 01:18:00,0.12264358680302209,0.5736118608653114,5110.979122171611,4639.878772734836,1.7697988727582215,-1.93558679232655e-21,870.5244420996061
2023-09-08 01:18:05,0.1279266250112729,0.557789281911344,5914.168527645582,5320.135777957634,1.9629649677436054,-2.3032421554769892e-21,1246.1569945098256
2023-09-08 01:18:10,0.15130885078167758,0.5487253637641591,7736.413790641956,6885.732090953912,2.6136186746713266,2.731378942760635e-21,1781.1951950778189
