Time,status,cpu_usage_0,cpu_usage_1,cpu_usage_2,cpu_usage_3,cpu_usage_4,cpu_usage_5,cpu_usage_6,cpu_usage_7,cpu_usage_8,cpu_usage_9,memory_usage_0,memory_usage_1,memory_usage_2,memory_usage_3,memory_usage_4,memory_usage_5,memory_usage_6,memory_usage_7,memory_usage_8,memory_usage_9,bandwidth_inbound_0,bandwidth_inbound_1,bandwidth_inbound_2,bandwidth_inbound_3,bandwidth_inbound_4,bandwidth_inbound_5,bandwidth_inbound_6,bandwidth_inbound_7,bandwidth_inbound_8,bandwidth_inbound_9,bandwidth_outbound_0,bandwidth_outbound_1,bandwidth_outbound_2,bandwidth_outbound_3,bandwidth_outbound_4,bandwidth_outbound_5,bandwidth_outbound_6,bandwidth_outbound_7,bandwidth_outbound_8,bandwidth_outbound_9,tps_0,tps_1,tps_2,tps_3,tps_4,tps_5,tps_6,tps_7,tps_8,tps_9,response_time_0,response_time_1,response_time_2,response_time_3,response_time_4,response_time_5,response_time_6,response_time_7,response_time_8,response_time_9
8/9/2023 06:09:05,0,0.127316,0.111667,0.103308,0.110288,0.131812,0.158214,0.177857,0.184222,0.176939,0.16041,0.540882,0.544333,0.549377,0.555333,0.559895,0.559781,0.554083,0.546079,0.540433,0.539293,6176.253935,7351.975923,8300.469563,8858.582945,9012.127319,8721.190097,8103.204071,7596.119967,7580.288758,7927.867718,5442.869986,6399.707729,7164.626824,7635.219688,7821.959463,7676.648173,7246.646374,6843.401814,6769.206032,6953.381068,2.407486675,2.294747057,2.241920818,2.329241983,2.506880704,2.689401635,2.843961185,2.956591069,2.975941643,2.840842655,1107.004069,624.8996855,449.6172675,789.5270998,1553.855155,2431.476153,3077.919303,3268.210303,2983.64592,2403.170705

8/9/2023 06:09:10,0,0.111667,0.103308,0.110288,0.131812,0.158214,0.177857,0.184222,0.176939,0.16041,0.14284,0.544333,0.549377,0.555333,0.559895,0.559781,0.554083,0.546079,0.540433,0.539293,0.541451,7351.975923,8300.469563,8858.582945,9012.127319,8721.190097,8103.204071,7596.119967,7580.288758,7927.867718,8138.587355,6399.707729,7164.626824,7635.219688,7821.959463,7676.648173,7246.646374,6843.401814,6769.206032,6953.381068,7033.242183,2.294747057,2.241920818,2.329241983,2.506880704,2.689401635,2.843961185,2.956591069,2.975941643,2.840842655,2.548365013,624.8996855,449.6172675,789.5270998,1553.855155,2431.476153,3077.919303,3268.210303,2983.64592,2403.170705,1759.450039

8/9/2023 06:09:15,0,0.103308,0.110288,0.131812,0.158214,0.177857,0.184222,0.176939,0.16041,0.14284,0.133115,0.549377,0.555333,0.559895,0.559781,0.554083,0.546079,0.540433,0.539293,0.541451,0.543944,8300.469563,8858.582945,9012.127319,8721.190097,8103.204071,7596.119967,7580.288758,7927.867718,8138.587355,7856.604014,7164.626824,7635.219688,7821.959463,7676.648173,7246.646374,6843.401814,6769.206032,6953.381068,7033.242183,6748.40268,2.241920818,2.329241983,2.506880704,2.689401635,2.843961185,2.956591069,2.975941643,2.840842655,2.548365013,2.19762522,449.6172675,789.5270998,1553.855155,2431.476153,3077.919303,3268.210303,2983.64592,2403.170705,1759.450039,1206.846374

8/9/2023 06:09:20,0,0.110288,0.131812,0.158214,0.177857,0.184222,0.176939,0.16041,0.14284,0.133115,0.135752,0.555333,0.559895,0.559781,0.554083,0.546079,0.540433,0.539293,0.541451,0.543944,0.54396,8858.582945,9012.127319,8721.190097,8103.204071,7596.119967,7580.288758,7927.867718,8138.587355,7856.604014,7160.723194,7635.219688,7821.959463,7676.648173,7246.646374,6843.401814,6769.206032,6953.381068,7033.242183,6748.40268,6173.449258,2.329241983,2.506880704,2.689401635,2.843961185,2.956591069,2.975941643,2.840842655,2.548365013,2.19762522,1.962168138,789.5270998,1553.855155,2431.476153,3077.919303,3268.210303,2983.64592,2403.170705,1759.450039,1206.846374,845.3015931

8/9/2023 06:09:25,0,0.131812,0.158214,0.177857,0.184222,0.176939,0.16041,0.14284,0.133115,0.135752,0.147446,0.559895,0.559781,0.554083,0.546079,0.540433,0.539293,0.541451,0.543944,0.54396,0.540405,9012.127319,8721.190097,8103.204071,7596.119967,7580.288758,7927.867718,8138.587355,7856.604014,7160.723194,6380.379339,7821.959463,7676.648173,7246.646374,6843.401814,6769.206032,6953.381068,7033.242183,6748.40268,6173.449258,5569.094425,2.506880704,2.689401635,2.843961185,2.956591069,2.975941643,2.840842655,2.548365013,2.19762522,1.962168138,1.965592947,1553.855155,2431.476153,3077.919303,3268.210303,2983.64592,2403.170705,1759.450039,1206.846374,845.3015931,777.2195698

8/9/2023 06:09:30,0,0.158214,0.177857,0.184222,0.176939,0.16041,0.14284,0.133115,0.135752,0.147446,0.159536,0.559781,0.554083,0.546079,0.540433,0.539293,0.541451,0.543944,0.54396,0.540405,0.535041,8721.190097,8103.204071,7596.119967,7580.288758,7927.867718,8138.587355,7856.604014,7160.723194,6380.379339,5777.985592,7676.648173,7246.646374,6843.401814,6769.206032,6953.381068,7033.242183,6748.40268,6173.449258,5569.094425,5124.758728,2.689401635,2.843961185,2.956591069,2.975941643,2.840842655,2.548365013,2.19762522,1.962168138,1.965592947,2.190743241,2431.476153,3077.919303,3268.210303,2983.64592,2403.170705,1759.450039,1206.846374,845.3015931,777.2195698,1071.69774

8/9/2023 06:09:35,0,0.177857,0.184222,0.176939,0.16041,0.14284,0.133115,0.135752,0.147446,0.159536,0.166347,0.554083,0.546079,0.540433,0.539293,0.541451,0.543944,0.54396,0.540405,0.535041,0.532045,8103.204071,7596.119967,7580.288758,7927.867718,8138.587355,7856.604014,7160.723194,6380.379339,5777.985592,5537.269674,7246.646374,6843.401814,6769.206032,6953.381068,7033.242183,6748.40268,6173.449258,5569.094425,5124.758728,4963.025488,2.843961185,2.956591069,2.975941643,2.840842655,2.548365013,2.19762522,1.962168138,1.965592947,2.190743241,2.546634892,3077.919303,3268.210303,2983.64592,2403.170705,1759.450039,1206.846374,845.3015931,777.2195698,1071.69774,1680.660718

8/9/2023 06:09:40,0,0.184222,0.176939,0.16041,0.14284,0.133115,0.135752,0.147446,0.159536,0.166347,0.169245,0.546079,0.540433,0.539293,0.541451,0.543944,0.54396,0.540405,0.535041,0.532045,0.534533,7596.119967,7580.288758,7927.867718,8138.587355,7856.604014,7160.723194,6380.379339,5777.985592,5537.269674,5838.815349,6843.401814,6769.206032,6953.381068,7033.242183,6748.40268,6173.449258,5569.094425,5124.758728,4963.025488,5217.368732,2.956591069,2.975941643,2.840842655,2.548365013,2.19762522,1.962168138,1.965592947,2.190743241,2.546634892,2.945457932,3268.210303,2983.64592,2403.170705,1759.450039,1206.846374,845.3015931,777.2195698,1071.69774,1680.660718,2366.317931

8/9/2023 06:09:45,1,0.176939,0.16041,0.14284,0.133115,0.135752,0.147446,0.159536,0.166347,0.169245,0.169846,0.540433,0.539293,0.541451,0.543944,0.54396,0.540405,0.535041,0.532045,0.534533,0.540644,7580.288758,7927.867718,8138.587355,7856.604014,7160.723194,6380.379339,5777.985592,5537.269674,5838.815349,6589.067458,6769.206032,6953.381068,7033.242183,6748.40268,6173.449258,5569.094425,5124.758728,4963.025488,5217.368732,5812.922253,2.975941643,2.840842655,2.548365013,2.19762522,1.962168138,1.965592947,2.190743241,2.546634892,2.945457932,3.246746645,2983.64592,2403.170705,1759.450039,1206.846374,845.3015931,777.2195698,1071.69774,1680.660718,2366.317931,2739.240007

8/9/2023 06:09:50,1,0.16041,0.14284,0.133115,0.135752,0.147446,0.159536,0.166347,0.169245,0.169846,0.163755,0.539293,0.541451,0.543944,0.54396,0.540405,0.535041,0.532045,0.534533,0.540644,0.544744,7927.867718,8138.587355,7856.604014,7160.723194,6380.379339,5777.985592,5537.269674,5838.815349,6589.067458,7182.103687,6953.381068,7033.242183,6748.40268,6173.449258,5569.094425,5124.758728,4963.025488,5217.368732,5812.922253,6263.863278,2.840842655,2.548365013,2.19762522,1.962168138,1.965592947,2.190743241,2.546634892,2.945457932,3.246746645,3.241678661,2403.170705,1759.450039,1206.846374,845.3015931,777.2195698,1071.69774,1680.660718,2366.317931,2739.240007,2509.247995

8/9/2023 06:09:55,0,0.14284,0.133115,0.135752,0.147446,0.159536,0.166347,0.169245,0.169846,0.163755,0.147309,0.541451,0.543944,0.54396,0.540405,0.535041,0.532045,0.534533,0.540644,0.544744,0.543394,8138.587355,7856.604014,7160.723194,6380.379339,5777.985592,5537.269674,5838.815349,6589.067458,7182.103687,6940.041492,7033.242183,6748.40268,6173.449258,5569.094425,5124.758728,4963.025488,5217.368732,5812.922253,6263.863278,6028.332849,2.548365013,2.19762522,1.962168138,1.965592947,2.190743241,2.546634892,2.945457932,3.246746645,3.241678661,2.836316358,1759.450039,1206.846374,845.3015931,777.2195698,1071.69774,1680.660718,2366.317931,2739.240007,2509.247995,1775.398042

8/9/2023 06:10:00,0,0.133115,0.135752,0.147446,0.159536,0.166347,0.169245,0.169846,0.163755,0.147309,0.128212,0.543944,0.54396,0.540405,0.535041,0.532045,0.534533,0.540644,0.544744,0.543394,0.538678,7856.604014,7160.723194,6380.379339,5777.985592,5537.269674,5838.815349,6589.067458,7182.103687,6940.041492,5866.03559,6748.40268,6173.449258,5569.094425,5124.758728,4963.025488,5217.368732,5812.922253,6263.863278,6028.332849,5126.341861,2.19762522,1.962168138,1.965592947,2.190743241,2.546634892,2.945457932,3.246746645,3.241678661,2.836316358,2.231023541,1206.846374,845.3015931,777.2195698,1071.69774,1680.660718,2366.317931,2739.240007,2509.247995,1775.398042,1007.229148

8/9/2023 06:10:05,0,0.135752,0.147446,0.159536,0.166347,0.169245,0.169846,0.163755,0.147309,0.128212,0.121751,0.54396,0.540405,0.535041,0.532045,0.534533,0.540644,0.544744,0.543394,0.538678,0.535095,7160.723194,6380.379339,5777.985592,5537.269674,5838.815349,6589.067458,7182.103687,6940.041492,5866.03559,4719.095793,6173.449258,5569.094425,5124.758728,4963.025488,5217.368732,5812.922253,6263.863278,6028.332849,5126.341861,4196.088283,1.962168138,1.965592947,2.190743241,2.546634892,2.945457932,3.246746645,3.241678661,2.836316358,2.231023541,1.809872035,845.3015931,777.2195698,1071.69774,1680.660718,2366.317931,2739.240007,2509.247995,1775.398042,1007.229148,684.6301431

8/9/2023 06:10:10,0,0.147446,0.159536,0.166347,0.169245,0.169846,0.163755,0.147309,0.128212,0.121751,0.133819,0.540405,0.535041,0.532045,0.534533,0.540644,0.544744,0.543394,0.538678,0.535095,0.534709,6380.379339,5777.985592,5537.269674,5838.815349,6589.067458,7182.103687,6940.041492,5866.03559,4719.095793,4230.538693,5569.094425,5124.758728,4963.025488,5217.368732,5812.922253,6263.863278,6028.332849,5126.341861,4196.088283,3835.984441,1.965592947,2.190743241,2.546634892,2.945457932,3.246746645,3.241678661,2.836316358,2.231023541,1.809872035,1.806674853,777.2195698,1071.69774,1680.660718,2366.317931,2739.240007,2509.247995,1775.398042,1007.229148,684.6301431,956.5398181

8/9/2023 06:10:15,0,0.159536,0.166347,0.169245,0.169846,0.163755,0.147309,0.128212,0.121751,0.133819,0.152557,0.535041,0.532045,0.534533,0.540644,0.544744,0.543394,0.538678,0.535095,0.534709,0.53609,5777.985592,5537.269674,5838.815349,6589.067458,7182.103687,6940.041492,5866.03559,4719.095793,4230.538693,4395.365373,5124.758728,4963.025488,5217.368732,5812.922253,6263.863278,6028.332849,5126.341861,4196.088283,3835.984441,4032.305409,2.190743241,2.546634892,2.945457932,3.246746645,3.241678661,2.836316358,2.231023541,1.809872035,1.806674853,2.119250854,1071.69774,1680.660718,2366.317931,2739.240007,2509.247995,1775.398042,1007.229148,684.6301431,956.5398181,1625.132178

8/9/2023 06:10:20,0,0.166347,0.169245,0.169846,0.163755,0.147309,0.128212,0.121751,0.133819,0.152557,0.161294,0.532045,0.534533,0.540644,0.544744,0.543394,0.538678,0.535095,0.534709,0.53609,0.536849,5537.269674,5838.815349,6589.067458,7182.103687,6940.041492,5866.03559,4719.095793,4230.538693,4395.365373,4703.608701,4963.025488,5217.368732,5812.922253,6263.863278,6028.332849,5126.341861,4196.088283,3835.984441,4032.305409,4376.834036,2.546634892,2.945457932,3.246746645,3.241678661,2.836316358,2.231023541,1.809872035,1.806674853,2.119250854,2.471803608,1680.660718,2366.317931,2739.240007,2509.247995,1775.398042,1007.229148,684.6301431,956.5398181,1625.132178,2384.566145

8/9/2023 06:10:25,1,0.169245,0.169846,0.163755,0.147309,0.128212,0.121751,0.133819,0.152557,0.161294,0.156911,0.534533,0.540644,0.544744,0.543394,0.538678,0.535095,0.534709,0.53609,0.536849,0.53608,5838.815349,6589.067458,7182.103687,6940.041492,5866.03559,4719.095793,4230.538693,4395.365373,4703.608701,4914.143914,5217.368732,5812.922253,6263.863278,6028.332849,5126.341861,4196.088283,3835.984441,4032.305409,4376.834036,4670.827998,2.945457932,3.246746645,3.241678661,2.836316358,2.231023541,1.809872035,1.806674853,2.119250854,2.471803608,2.68804894,2366.317931,2739.240007,2509.247995,1775.398042,1007.229148,684.6301431,956.5398181,1625.132178,2384.566145,3013.207273

8/9/2023 06:10:30,1,0.169846,0.163755,0.147309,0.128212,0.121751,0.133819,0.152557,0.161294,0.156911,0.150264,0.540644,0.544744,0.543394,0.538678,0.535095,0.534709,0.53609,0.536849,0.53608,0.534524,6589.067458,7182.103687,6940.041492,5866.03559,4719.095793,4230.538693,4395.365373,4703.608701,4914.143914,5259.654721,5812.922253,6263.863278,6028.332849,5126.341861,4196.088283,3835.984441,4032.305409,4376.834036,4670.827998,5037.555063,3.246746645,3.241678661,2.836316358,2.231023541,1.809872035,1.806674853,2.119250854,2.471803608,2.68804894,2.764050644,2739.240007,2509.247995,1775.398042,1007.229148,684.6301431,956.5398181,1625.132178,2384.566145,3013.207273,3378.539144

8/9/2023 06:10:35,0,0.163755,0.147309,0.128212,0.121751,0.133819,0.152557,0.161294,0.156911,0.150264,0.150733,0.544744,0.543394,0.538678,0.535095,0.534709,0.53609,0.536849,0.53608,0.534524,0.53333,7182.103687,6940.041492,5866.03559,4719.095793,4230.538693,4395.365373,4703.608701,4914.143914,5259.654721,5886.270039,6263.863278,6028.332849,5126.341861,4196.088283,3835.984441,4032.305409,4376.834036,4670.827998,5037.555063,5516.414996,3.241678661,2.836316358,2.231023541,1.809872035,1.806674853,2.119250854,2.471803608,2.68804894,2.764050644,2.762788629,2509.247995,1775.398042,1007.229148,684.6301431,956.5398181,1625.132178,2384.566145,3013.207273,3378.539144,3397.206394

8/9/2023 06:10:40,0,0.147309,0.128212,0.121751,0.133819,0.152557,0.161294,0.156911,0.150264,0.150733,0.156505,0.543394,0.538678,0.535095,0.534709,0.53609,0.536849,0.53608,0.534524,0.53333,0.533139,6940.041492,5866.03559,4719.095793,4230.538693,4395.365373,4703.608701,4914.143914,5259.654721,5886.270039,6420.428928,6028.332849,5126.341861,4196.088283,3835.984441,4032.305409,4376.834036,4670.827998,5037.555063,5516.414996,5816.523665,2.836316358,2.231023541,1.809872035,1.806674853,2.119250854,2.471803608,2.68804894,2.764050644,2.762788629,2.717426779,1775.398042,1007.229148,684.6301431,956.5398181,1625.132178,2384.566145,3013.207273,3378.539144,3397.206394,3092.503635

8/9/2023 06:10:45,0,0.128212,0.121751,0.133819,0.152557,0.161294,0.156911,0.150264,0.150733,0.156505,0.160472,0.538678,0.535095,0.534709,0.53609,0.536849,0.53608,0.534524,0.53333,0.533139,0.534041,5866.03559,4719.095793,4230.538693,4395.365373,4703.608701,4914.143914,5259.654721,5886.270039,6420.428928,6327.969404,5126.341861,4196.088283,3835.984441,4032.305409,4376.834036,4670.827998,5037.555063,5516.414996,5816.523665,5604.107468,2.231023541,1.809872035,1.806674853,2.119250854,2.471803608,2.68804894,2.764050644,2.762788629,2.717426779,2.615004867,1007.229148,684.6301431,956.5398181,1625.132178,2384.566145,3013.207273,3378.539144,3397.206394,3092.503635,2661.414991

8/9/2023 06:10:50,0,0.121751,0.133819,0.152557,0.161294,0.156911,0.150264,0.150733,0.156505,0.160472,0.161523,0.535095,0.534709,0.53609,0.536849,0.53608,0.534524,0.53333,0.533139,0.534041,0.536005,4719.095793,4230.538693,4395.365373,4703.608701,4914.143914,5259.654721,5886.270039,6420.428928,6327.969404,5633.950233,4196.088283,3835.984441,4032.305409,4376.834036,4670.827998,5037.555063,5516.414996,5816.523665,5604.107468,4987.944236,1.809872035,1.806674853,2.119250854,2.471803608,2.68804894,2.764050644,2.762788629,2.717426779,2.615004867,2.446796529,684.6301431,956.5398181,1625.132178,2384.566145,3013.207273,3378.539144,3397.206394,3092.503635,2661.414991,2370.281321

8/9/2023 06:10:55,0,0.133819,0.152557,0.161294,0.156911,0.150264,0.150733,0.156505,0.160472,0.161523,0.166574,0.534709,0.53609,0.536849,0.53608,0.534524,0.53333,0.533139,0.534041,0.536005,0.538819,4230.538693,4395.365373,4703.608701,4914.143914,5259.654721,5886.270039,6420.428928,6327.969404,5633.950233,5019.599203,3835.984441,4032.305409,4376.834036,4670.827998,5037.555063,5516.414996,5816.523665,5604.107468,4987.944236,4531.44925,1.806674853,2.119250854,2.471803608,2.68804894,2.764050644,2.762788629,2.717426779,2.615004867,2.446796529,2.276474769,956.5398181,1625.132178,2384.566145,3013.207273,3378.539144,3397.206394,3092.503635,2661.414991,2370.281321,2323.164639

8/9/2023 06:11:00,0,0.152557,0.161294,0.156911,0.150264,0.150733,0.156505,0.160472,0.161523,0.166574,0.180284,0.53609,0.536849,0.53608,0.534524,0.53333,0.533139,0.534041,0.536005,0.538819,0.540916,4395.365373,4703.608701,4914.143914,5259.654721,5886.270039,6420.428928,6327.969404,5633.950233,5019.599203,5103.298831,4032.305409,4376.834036,4670.827998,5037.555063,5516.414996,5816.523665,5604.107468,4987.944236,4531.44925,4675.338819,2.119250854,2.471803608,2.68804894,2.764050644,2.762788629,2.717426779,2.615004867,2.446796529,2.276474769,2.230810147,1625.132178,2384.566145,3013.207273,3378.539144,3397.206394,3092.503635,2661.414991,2370.281321,2323.164639,2395.190621

8/9/2023 06:11:05,0,0.161294,0.156911,0.150264,0.150733,0.156505,0.160472,0.161523,0.166574,0.180284,0.195188,0.536849,0.53608,0.534524,0.53333,0.533139,0.534041,0.536005,0.538819,0.540916,0.538696,4703.608701,4914.143914,5259.654721,5886.270039,6420.428928,6327.969404,5633.950233,5019.599203,5103.298831,5745.497857,4376.834036,4670.827998,5037.555063,5516.414996,5816.523665,5604.107468,4987.944236,4531.44925,4675.338819,5224.175645,2.471803608,2.68804894,2.764050644,2.762788629,2.717426779,2.615004867,2.446796529,2.276474769,2.230810147,2.37824689,2384.566145,3013.207273,3378.539144,3397.206394,3092.503635,2661.414991,2370.281321,2323.164639,2395.190621,2428.036235

8/9/2023 06:11:10,0,0.156911,0.150264,0.150733,0.156505,0.160472,0.161523,0.166574,0.180284,0.195188,0.196612,0.53608,0.534524,0.53333,0.533139,0.534041,0.536005,0.538819,0.540916,0.538696,0.529365,4914.143914,5259.654721,5886.270039,6420.428928,6327.969404,5633.950233,5019.599203,5103.298831,5745.497857,6133.665276,4670.827998,5037.555063,5516.414996,5816.523665,5604.107468,4987.944236,4531.44925,4675.338819,5224.175645,5480.708332,2.68804894,2.764050644,2.762788629,2.717426779,2.615004867,2.446796529,2.276474769,2.230810147,2.37824689,2.618210907,3013.207273,3378.539144,3397.206394,3092.503635,2661.414991,2370.281321,2323.164639,2395.190621,2428.036235,2395.039658

8/9/2023 06:11:15,1,0.150264,0.150733,0.156505,0.160472,0.161523,0.166574,0.180284,0.195188,0.196612,0.179145,0.534524,0.53333,0.533139,0.534041,0.536005,0.538819,0.540916,0.538696,0.529365,0.51613,5259.654721,5886.270039,6420.428928,6327.969404,5633.950233,5019.599203,5103.298831,5745.497857,6133.665276,5608.328586,5037.555063,5516.414996,5816.523665,5604.107468,4987.944236,4531.44925,4675.338819,5224.175645,5480.708332,4954.474398,2.764050644,2.762788629,2.717426779,2.615004867,2.446796529,2.276474769,2.230810147,2.37824689,2.618210907,2.735436867,3378.539144,3397.206394,3092.503635,2661.414991,2370.281321,2323.164639,2395.190621,2428.036235,2395.039658,2342.635766

