Time,LINEAR_REGRESSION,RANDOM_FOREST,FEEDFORWARD_NEURAL_NETWORK,Actual,Raw
2023-09-08 04:02:40,0.5442564247327533,0.5436518817704062,0.5445331335067749,0.5426822912070376,0.5489999999999999
2023-09-08 04:02:45,0.5441062833291461,0.5426124561820369,0.5443164706230164,0.5420575929733552,0.5429999999999999
2023-09-08 04:02:50,0.5430735332667477,0.5432120601220228,0.5431126952171326,0.5404980142081378,0.5379999999999999
2023-09-08 04:02:55,0.5416919630416271,0.5425713511912603,0.5421127080917358,0.5400887127755253,0.531
2023-09-08 04:03:00,0.5413296160749111,0.5413893297286885,0.541659414768219,0.5413980542438235,0.5529999999999999
2023-09-08 04:03:05,0.5438349003093472,0.5461019450861453,0.5437206625938416,0.5429880123167645,0.537
2023-09-08 04:03:10,0.5452048882889928,0.5457633769362451,0.5456202626228333,0.5429713970514883,0.5379999999999999
2023-09-08 04:03:15,0.5454175011208574,0.5462443837346646,0.5458253026008606,0.5410958699026922,0.56
2023-09-08 04:03:20,0.5447589766329867,0.5436127493048946,0.5450974106788635,0.5400255179098777,0.5329999999999999
2023-09-08 04:03:25,0.5441831349130632,0.5418972403363091,0.5442301034927368,0.5437532586388463,0.535
2023-09-08 04:03:30,0.5531739141751555,0.5548718138454984,0.5530749559402466,0.552854246804326,0.546
2023-09-08 04:03:35,0.5620780157529311,0.5603794938079077,0.5618053078651428,0.5616394060679506,0.5579999999999999
2023-09-08 04:03:40,0.561527974318038,0.5582612393651619,0.5612660050392151,0.5624336352333767,0.601
2023-09-08 04:03:45,0.5552606094007463,0.554358882951785,0.5551209449768066,0.5534788923182441,0.537
2023-09-08 04:03:50,0.5443128763396134,0.5418613858557552,0.5444219708442688,0.5407720121556253,0.516
2023-09-08 04:03:55,0.5322790102242919,0.5324921309460572,0.5313398241996765,0.531693738772972,0.5579999999999999
2023-09-08 04:04:00,0.5324403764167298,0.5298842607683308,0.531518280506134,0.5289544081195585,0.511
2023-09-08 04:04:05,0.5384833843993947,0.5363510238998986,0.5384415984153748,0.5305736411576623,0.54
2023-09-08 04:04:10,0.5424939977233818,0.5353464722183111,0.5427908301353455,0.533164110216065,0.532
2023-09-08 04:04:15,0.5442814997709517,0.5400814342512954,0.5445091128349304,0.5349146451508079,0.541
2023-09-08 04:04:20,0.5359865817531595,0.5354591025905076,0.5355244278907776,0.5367065644200619,0.5329999999999999
2023-09-08 04:04:25,0.5386120103358648,0.5382761996441259,0.5385436415672302,0.540490221363677,0.534
2023-09-08 04:04:30,0.5378047228730272,0.5382138413112307,0.5376145839691162,0.546337199598667,0.546
2023-09-08 04:04:35,0.5405252020569294,0.5403928067841245,0.5408623814582825,0.5515445180191775,0.557
2023-09-08 04:04:40,0.5423806779267843,0.5428998990955438,0.5424714684486389,0.5529787143913167,0.5579999999999999
2023-09-08 04:04:45,0.5485620580492445,0.5478129717101167,0.548579752445221,0.5498943702614307,0.541
2023-09-08 04:04:50,0.5441526022133688,0.5455141908331577,0.5439943671226501,0.5442939086678913,0.55
2023-09-08 04:04:55,0.5397188168275967,0.5416015362280632,0.5399067997932434,0.5392637774573605,0.5379999999999999
2023-09-08 04:05:00,0.5375349646415423,0.5410586242345536,0.5374519228935242,0.5371821477682559,0.534
