Time,LINEAR_REGRESSION,RANDOM_FOREST,FEEDFORWARD_NEURAL_NETWORK,Actual,Raw
2023-09-08 04:02:40,0.5430327495418763,0.5414399999999998,0.5432586669921875,0.5426822912070376,0.5489999999999999
2023-09-08 04:02:45,0.5423369286613776,0.5426999999999996,0.5443266034126282,0.5420575929733552,0.5429999999999999
2023-09-08 04:02:50,0.5408444940799104,0.5394699999999998,0.5422747731208801,0.5404980142081378,0.5379999999999999
2023-09-08 04:02:55,0.5375435683980684,0.5369399999999995,0.5419756770133972,0.5400887127755253,0.531
2023-09-08 04:03:00,0.5342324662126295,0.5388299999999995,0.5418887734413147,0.5413980542438235,0.5529999999999999
2023-09-08 04:03:05,0.5429250290690338,0.5447699999999999,0.5436370968818665,0.5429880123167645,0.537
2023-09-08 04:03:10,0.5415447223752289,0.5423599999999995,0.5431329607963562,0.5429713970514883,0.5379999999999999
2023-09-08 04:03:15,0.5402874299924727,0.5445699999999996,0.5433040261268616,0.5410958699026922,0.56
2023-09-08 04:03:20,0.5391754399238212,0.5432599999999999,0.5428674221038818,0.5400255179098777,0.5329999999999999
2023-09-08 04:03:25,0.5406427034027178,0.5435599999999997,0.5427922606468201,0.5437532586388463,0.535
2023-09-08 04:03:30,0.5576706829123153,0.5592499999999998,0.5591198205947876,0.552854246804326,0.546
2023-09-08 04:03:35,0.5670655247303011,0.5682300000000001,0.5712369084358215,0.5616394060679506,0.5579999999999999
2023-09-08 04:03:40,0.5667924839646881,0.5603200000000002,0.5711544156074524,0.5624336352333767,0.601
2023-09-08 04:03:45,0.5594383951931285,0.5544699999999999,0.5589502453804016,0.5534788923182441,0.537
2023-09-08 04:03:50,0.550392865095718,0.54282,0.5460463166236877,0.5407720121556253,0.516
2023-09-08 04:03:55,0.5307890168751337,0.5405100000000003,0.534477710723877,0.531693738772972,0.5579999999999999
2023-09-08 04:04:00,0.5282965561426213,0.52514,0.5319200158119202,0.5289544081195585,0.511
2023-09-08 04:04:05,0.534534145909654,0.5321100000000002,0.5321398377418518,0.5305736411576623,0.54
2023-09-08 04:04:10,0.5415958028040423,0.5356899999999998,0.5364552736282349,0.533164110216065,0.532
2023-09-08 04:04:15,0.5479957708327224,0.54648,0.5425178408622742,0.5349146451508079,0.541
2023-09-08 04:04:20,0.5323898969400137,0.53547,0.5329316854476929,0.5367065644200619,0.5329999999999999
2023-09-08 04:04:25,0.5352612817486541,0.53689,0.5352761745452881,0.540490221363677,0.534
2023-09-08 04:04:30,0.5385175518532609,0.5401599999999994,0.5406509041786194,0.546337199598667,0.546
2023-09-08 04:04:35,0.5439689543182928,0.5412299999999994,0.5434208512306213,0.5515445180191775,0.557
2023-09-08 04:04:40,0.5489071021230241,0.5434899999999998,0.546772301197052,0.5529787143913167,0.5579999999999999
2023-09-08 04:04:45,0.5491764769214822,0.5530699999999997,0.5505629777908325,0.5498943702614307,0.541
2023-09-08 04:04:50,0.5432320135002001,0.5431799999999997,0.540917158126831,0.5442939086678913,0.55
2023-09-08 04:04:55,0.5399229774829296,0.5394899999999995,0.5421077609062195,0.5392637774573605,0.5379999999999999
2023-09-08 04:05:00,0.5385983523412965,0.5381899999999998,0.5429054498672485,0.5371821477682559,0.534
2023-09-08 04:05:05,0.5409805249402677,0.5382799999999999,0.5430614352226257,0.5385423063656876,0.5379999999999999
2023-09-08 04:05:10,0.5414623831867647,0.5414299999999997,0.5416128635406494,0.5417070037259846,0.547
2023-09-08 04:05:15,0.5440853216131527,0.54679,0.5461413860321045,0.5438920172260646,0.5329999999999999
2023-09-08 04:05:20,0.5462998224913216,0.5476699999999998,0.5467652082443237,0.5430173757611156,0.5579999999999999
2023-09-08 04:05:25,0.5445858826699448,0.5421099999999999,0.5440182089805603,0.5395777317384253,0.535
2023-09-08 04:05:30,0.5432718265792956,0.5420599999999995,0.5446207523345947,0.537011481328696,0.539
2023-09-08 04:05:35,0.5373367466433895,0.5394399999999998,0.5377106070518494,0.539183059573383,0.5329999999999999
2023-09-08 04:05:40,0.542670390466623,0.5422899999999999,0.5427266359329224,0.5463608336882371,0.535
2023-09-08 04:05:45,0.5470160541846059,0.5498399999999998,0.5442708134651184,0.5539488016373278,0.565
2023-09-08 04:05:50,0.5467711971168582,0.5481300000000002,0.5471948981285095,0.5564887065743622,0.5760000000000001
2023-09-08 04:05:55,0.5444085089958542,0.5470699999999998,0.5450555682182312,0.5530372573491488,0.5329999999999999
2023-09-08 04:06:00,0.5467735178693902,0.5496499999999993,0.5477449893951416,0.5473080421903903,0.5489999999999999
2023-09-08 04:06:05,0.5417621452486168,0.5435399999999998,0.5445302724838257,0.5428046598580979,0.5329999999999999
2023-09-08 04:06:10,0.5375355384718958,0.5355599999999997,0.538006067276001,0.5398427160339041,0.5579999999999999
2023-09-08 04:06:15,0.5378361772981669,0.5397299999999997,0.5376753211021423,0.5375486213783373,0.534
2023-09-08 04:06:20,0.5403300209461757,0.5432299999999998,0.541447103023529,0.536602698941984,0.53
