Time,cpu_usage,memory_usage,bandwidth_inbound,bandwidth_outbound,tps,response_time,status
8/9/2023 06:10:40,0.156505,0.533139,6420.428928,5816.523665,2.717426779,3092.503635,0
8/9/2023 06:10:45,0.160472,0.534041,6327.969404,5604.107468,2.615004867,2661.414991,0
8/9/2023 06:10:50,0.161523,0.536005,5633.950233,4987.944236,2.446796529,2370.281321,0
8/9/2023 06:10:55,0.166574,0.538819,5019.599203,4531.44925,2.276474769,2323.164639,0
8/9/2023 06:11:00,0.180284,0.540916,5103.298831,4675.338819,2.230810147,2395.190621,0
8/9/2023 06:11:05,0.195188,0.538696,5745.497857,5224.175645,2.37824689,2428.036235,0
8/9/2023 06:11:10,0.196612,0.529365,6133.665276,5480.708332,2.618210907,2395.039658,0
8/9/2023 06:11:15,0.179145,0.516130,5608.328586,4954.474398,2.735436867,2342.635766,1
8/9/2023 06:11:20,0.155167,0.508830,4460.864947,3967.576357,2.609670668,2300.592122,1
8/9/2023 06:11:25,0.144120,0.516410,3804.816422,3458.239274,2.37467252,2301.575796,0
8/9/2023 06:11:30,0.154559,0.538008,4559.349868,4134.170113,2.306162899,2360.427822,0
8/9/2023 06:11:35,0.177407,0.562079,6592.009092,5845.704087,2.524643587,2388.403616,0
8/9/2023 06:11:40,0.194470,0.574963,8808.477277,7694.027044,2.871623465,2245.54701,0
8/9/2023 06:11:45,0.193140,0.571580,9979.527387,8667.630913,3.076052254,1905.512469,0
8/9/2023 06:11:50,0.175009,0.558235,9539.652836,8281.568592,2.966021074,1493.232509,0
8/9/2023 06:11:55,0.152313,0.545098,7809.57532,6795.1099,2.564946614,1182.501324,0
8/9/2023 06:12:00,0.137180,0.537590,5693.817233,4978.416161,2.100232604,1102.397999,0
8/9/2023 06:12:05,0.132981,0.535236,4142.169543,3646.472066,1.878584875,1271.57888,0
8/9/2023 06:12:10,0.134197,0.535874,3607.848644,3189.997694,2.020893597,1553.78181,0
8/9/2023 06:12:15,0.135078,0.538874,3885.025807,3439.818323,2.329195605,1727.88823,0
8/9/2023 06:12:20,0.137393,0.544435,4492.928445,3991.386415,2.502074976,1667.510609,0
8/9/2023 06:12:25,0.146105,0.550763,5122.539193,4569.832003,2.442713825,1431.978421,0
8/9/2023 06:12:30,0.158522,0.554173,5735.72659,5107.088484,2.283703684,1164.105229,0
8/9/2023 06:12:35,0.164586,0.553469,6485.233493,5704.619051,2.188656303,956.7850666,0
8/9/2023 06:12:40,0.159943,0.551944,7536.56756,6525.636363,2.225437053,837.9829226,0
8/9/2023 06:12:45,0.152106,0.552647,8717.647634,7482.565358,2.366538822,803.1409279,0
8/9/2023 06:12:50,0.150559,0.553741,9433.093533,8098.923335,2.519472626,818.394524,0
8/9/2023 06:12:55,0.156978,0.550970,9220.097529,7958.245242,2.587127053,847.6738686,0
8/9/2023 06:13:00,0.167593,0.543457,8304.29234,7216.517885,2.555693469,902.8907344,0
8/9/2023 06:13:05,0.177715,0.535054,7356.260763,6429.632864,2.513104893,1026.166312,0
8/9/2023 06:13:10,0.181361,0.530022,6793.537798,5954.875318,2.555071808,1211.378555,0
8/9/2023 06:13:15,0.173786,0.528667,6515.318483,5710.878332,2.671876996,1382.005027,0
8/9/2023 06:13:20,0.157770,0.528305,6219.322859,5447.889019,2.73829124,1473.323157,0
8/9/2023 06:13:25,0.143043,0.527751,5785.233423,5077.878597,2.632117087,1516.703112,0
8/9/2023 06:13:30,0.137103,0.528804,5353.522608,4731.686465,2.364592526,1590.455419,0
8/9/2023 06:13:35,0.138198,0.533251,5146.712323,4592.002279,2.073601501,1674.97267,0
8/9/2023 06:13:40,0.138692,0.539818,5237.648675,4695.110382,1.904186639,1638.803685,0
8/9/2023 06:13:45,0.134314,0.544086,5440.83667,4853.959229,1.931461194,1429.613777,0
8/9/2023 06:13:50,0.128319,0.541595,5461.313681,4809.834417,2.143339553,1190.810688,0
8/9/2023 06:13:55,0.127025,0.532579,5202.054431,4509.876873,2.40801217,1102.197148,0
8/9/2023 06:14:00,0.132777,0.523500,4862.384797,4171.13133,2.516309033,1179.275333,0
8/9/2023 06:14:05,0.141531,0.521795,4707.150729,4047.866223,2.382468217,1309.309525,0
8/9/2023 06:14:10,0.147213,0.528819,4854.568773,4244.232498,2.179255605,1429.283012,0
8/9/2023 06:14:15,0.147548,0.539261,5268.941194,4714.130306,2.169974611,1585.868392,0
8/9/2023 06:14:20,0.144439,0.546615,5738.834544,5231.059524,2.416539601,1822.107647,0
8/9/2023 06:14:25,0.140293,0.547869,5904.015425,5422.007372,2.730696273,2067.808974,0
8/9/2023 06:14:30,0.136606,0.544452,5604.379974,5121.684657,2.902245971,2184.391862,0
8/9/2023 06:14:35,0.134474,0.540203,5158.49693,4643.674285,2.888647786,2096.277591,0
8/9/2023 06:14:40,0.132814,0.538007,5028.630614,4452.938418,2.769869524,1857.779882,0
8/9/2023 06:14:45,0.128230,0.538016,5275.526794,4637.757718,2.615987835,1629.836866,0
8/9/2023 06:14:50,0.121485,0.538831,5537.977567,4877.484858,2.454328508,1595.216908,0
8/9/2023 06:14:55,0.121252,0.539404,5475.24954,4846.30558,2.312513454,1816.446815,0
8/9/2023 06:15:00,0.134275,0.539721,5071.138042,4502.872267,2.234634711,2151.150178,0
8/9/2023 06:15:05,0.153514,0.540371,4583.888768,4064.779167,2.258453855,2382.466761,0
8/9/2023 06:15:10,0.164027,0.541574,4368.730806,3853.653093,2.392426487,2447.575364,0
8/9/2023 06:15:15,0.161093,0.542489,4682.978595,4112.380249,2.596884443,2451.003672,0
8/9/2023 06:15:20,0.155575,0.541804,5516.239173,4847.185913,2.795054296,2456.324827,1
8/9/2023 06:15:25,0.159174,0.539363,6584.652306,5806.749527,2.942370652,2397.624979,0
8/9/2023 06:15:30,0.170231,0.537182,7492.396531,6609.334659,3.058463779,2220.684598,0
8/9/2023 06:15:35,0.177779,0.538614,7955.458034,6969.662671,3.140272534,1971.413615,0
8/9/2023 06:15:40,0.174193,0.545930,7940.720401,6873.675684,3.084830162,1698.727107,0
8/9/2023 06:15:45,0.159117,0.557981,7576.777835,6488.522911,2.779472964,1386.890416,0
8/9/2023 06:15:50,0.136487,0.570265,6965.821559,5936.834504,2.273615277,1035.231143,0
8/9/2023 06:15:55,0.114161,0.577447,6168.350866,5269.758232,1.79091804,729.1089829,0
8/9/2023 06:16:00,0.102996,0.575721,5356.432866,4624.930271,1.535717973,586.1065578,0
8/9/2023 06:16:05,0.110798,0.564457,4870.965815,4274.196197,1.527597,661.1748381,0
8/9/2023 06:16:10,0.137281,0.547952,4979.05349,4410.792102,1.643813707,927.9256453,0
8/9/2023 06:16:15,0.174000,0.534399,5510.317652,4868.068805,1.782049536,1324.00537,0
8/9/2023 06:16:20,0.207395,0.530507,5908.637415,5189.455608,1.954435749,1766.697544,0
8/9/2023 06:16:25,0.225248,0.536391,5793.297058,5087.495014,2.223570599,2127.179768,0
8/9/2023 06:16:30,0.224112,0.545527,5332.015098,4723.820518,2.567446727,2254.675912,0
8/9/2023 06:16:35,0.211424,0.549868,5055.202602,4539.815913,2.861135644,2086.918553,1
8/9/2023 06:16:40,0.199585,0.546211,5471.435503,4937.214783,2.996479248,1732.17211,0
8/9/2023 06:16:45,0.194646,0.538060,6625.904183,5911.369385,2.948090812,1389.245391,0
8/9/2023 06:16:50,0.190158,0.531456,7777.776792,6809.976968,2.728785662,1174.77667,0
8/9/2023 06:16:55,0.177111,0.529758,7889.667733,6792.315363,2.385154717,1071.186904,0
8/9/2023 06:17:00,0.160007,0.532113,6746.652197,5756.930107,2.052164963,1033.082082,0
8/9/2023 06:17:05,0.155718,0.535532,5325.437016,4570.884195,1.920747833,1066.34732,0
8/9/2023 06:17:10,0.173570,0.538041,4896.831521,4271.833465,2.092741639,1175.043595,0
8/9/2023 06:17:15,0.201759,0.540150,5870.756877,5141.463097,2.468338914,1293.687007,0
8/9/2023 06:17:20,0.219179,0.543622,7510.358657,6531.573713,2.811593716,1341.532366,0
8/9/2023 06:17:25,0.218871,0.549278,8725.732211,7547.426483,2.954325569,1324.612753,0
8/9/2023 06:17:30,0.210547,0.555704,9024.769185,7806.273169,2.893117599,1302.92473,0
8/9/2023 06:17:35,0.200146,0.559574,8560.154668,7433.61043,2.684574172,1267.386422,0
8/9/2023 06:17:40,0.181354,0.558323,7604.588145,6629.828961,2.369195486,1145.86947,0
8/9/2023 06:17:45,0.150869,0.553029,6418.647334,5600.196114,2.028521642,927.0173888,0
8/9/2023 06:17:50,0.119258,0.547456,5377.252815,4678.060394,1.784846731,699.4894455,0
8/9/2023 06:17:55,0.102442,0.544394,4804.216612,4166.001926,1.695984721,575.3929835,0
8/9/2023 06:18:00,0.108585,0.543895,4717.314139,4096.444839,1.721226327,617.2943046,0
8/9/2023 06:18:05,0.133539,0.544375,4867.280242,4255.099472,1.808776446,813.3099181,0
8/9/2023 06:18:10,0.164649,0.544574,5029.757877,4432.19848,1.962948257,1070.073719,0
8/9/2023 06:18:15,0.187812,0.544828,5224.757421,4621.520146,2.192759076,1232.974002,0
8/9/2023 06:18:20,0.193579,0.546696,5581.204703,4922.28471,2.42691151,1176.594266,0
8/9/2023 06:18:25,0.181387,0.550952,6036.329066,5294.348807,2.533693719,928.0474664,0
8/9/2023 06:18:30,0.161447,0.555802,6359.65613,5569.600121,2.443653063,703.5562721,0
8/9/2023 06:18:35,0.150964,0.557610,6463.492507,5686.301038,2.248299062,796.2486188,0
8/9/2023 06:18:40,0.162604,0.553847,6444.046997,5701.0732,2.158002659,1360.883917,0
8/9/2023 06:18:45,0.192045,0.545775,6314.211215,5582.39806,2.316952438,2220.439554,0
8/9/2023 06:18:50,0.218707,0.538436,5997.707436,5255.741654,2.639111698,2893.994564,0
8/9/2023 06:18:55,0.223617,0.536887,5637.241137,4878.841166,2.868836794,2940.711051,1
8/9/2023 06:19:00,0.207079,0.541439,5634.286269,4836.710945,2.842605336,2355.375372,0
8/9/2023 06:19:05,0.186817,0.547441,6253.881261,5373.906541,2.659093475,1597.927281,0
8/9/2023 06:19:10,0.180591,0.550108,7274.189727,6299.448354,2.555867458,1209.251369,0
8/9/2023 06:19:15,0.192130,0.548427,8106.041991,7093.773696,2.65672748,1384.779412,0
8/9/2023 06:19:20,0.209995,0.544437,8268.340267,7308.610782,2.86868343,1858.768189,0
8/9/2023 06:19:25,0.217363,0.540438,7735.113894,6878.893429,2.993850594,2160.769112,1
8/9/2023 06:19:30,0.206275,0.537833,6911.501314,6144.654993,2.923803229,2023.575771,0
8/9/2023 06:19:35,0.185137,0.538061,6403.671792,5666.912237,2.728979775,1583.116789,0
8/9/2023 06:19:40,0.171447,0.543009,6671.810519,5883.540023,2.560214911,1213.461622,0
8/9/2023 06:19:45,0.176581,0.552850,7553.980264,6655.900002,2.496298883,1226.540094,0
8/9/2023 06:19:50,0.197361,0.563610,8129.418675,7165.920707,2.528974323,1713.597657,0
8/9/2023 06:19:55,0.220838,0.568908,7499.227622,6627.371944,2.662684984,2531.428798,0
8/9/2023 06:20:00,0.235181,0.565648,5860.449011,5216.523454,2.927788629,3336.537707,0
8/9/2023 06:20:05,0.235560,0.557242,4456.84215,4004.528725,3.252244206,3705.06347,0
8/9/2023 06:20:10,0.222523,0.549890,4298.198435,3842.913499,3.40966684,3387.741183,1
8/9/2023 06:20:15,0.199282,0.546079,5168.084482,4534.585051,3.210837268,2539.242855,0
8/9/2023 06:20:20,0.172972,0.543260,6044.190183,5225.618201,2.734163908,1655.398106,0
8/9/2023 06:20:25,0.154624,0.538845,6229.390869,5360.654324,2.275934652,1200.388207,0
8/9/2023 06:20:30,0.151349,0.534243,5791.309512,5010.88955,2.0783183,1260.261847,0
8/9/2023 06:20:35,0.160085,0.532852,5210.119042,4560.166394,2.165884841,1564.304172,0
8/9/2023 06:20:40,0.173661,0.535941,5040.513669,4452.053371,2.408057979,1817.794349,0
8/9/2023 06:20:45,0.188423,0.541843,5669.322528,5010.388754,2.65650113,1947.712014,0
8/9/2023 06:20:50,0.201198,0.547697,6969.479146,6133.747491,2.815065515,2012.908091,0
8/9/2023 06:20:55,0.204912,0.551140,8277.641742,7253.875773,2.831463797,1991.254713,0
8/9/2023 06:21:00,0.194350,0.551539,8930.707795,7791.924448,2.689745147,1790.65874,0
8/9/2023 06:21:05,0.174122,0.550060,8811.238179,7646.696407,2.447520901,1440.177189,0
8/9/2023 06:21:10,0.155422,0.547925,8307.823264,7174.991228,2.236476218,1123.050904,0
8/9/2023 06:21:15,0.144705,0.544681,7762.60317,6697.030766,2.155234058,982.3554918,0
8/9/2023 06:21:20,0.139016,0.538842,7078.128176,6128.7539,2.166228166,980.23657,0
8/9/2023 06:21:25,0.132311,0.530558,5986.253761,5217.06059,2.155273731,981.3661401,0
8/9/2023 06:21:30,0.122955,0.523314,4605.596513,4047.215225,2.088883288,925.7361518,0
8/9/2023 06:21:35,0.115177,0.521693,3519.935115,3122.878897,2.051021109,898.1083894,0
8/9/2023 06:21:40,0.116354,0.526919,3300.176828,2945.089161,2.128991331,1045.241063,0
8/9/2023 06:21:45,0.132095,0.535805,4060.776307,3615.221901,2.32481969,1406.927195,0
8/9/2023 06:21:50,0.159909,0.544264,5378.182124,4758.553071,2.5632184,1803.270284,0
8/9/2023 06:21:55,0.187535,0.550310,6501.773008,5716.472706,2.73319007,1941.580141,0
8/9/2023 06:22:00,0.201285,0.553538,6831.707829,5976.073764,2.752438241,1695.778726,0
8/9/2023 06:22:05,0.198015,0.553706,6429.137828,5614.108715,2.634784214,1258.135753,0
8/9/2023 06:22:10,0.188775,0.551139,6016.808056,5278.77531,2.484985349,988.3899258,0
8/9/2023 06:22:15,0.188763,0.547746,6315.840064,5588.67275,2.421895289,1115.696374,0
8/9/2023 06:22:20,0.200635,0.546044,7292.428156,6476.001793,2.491755471,1557.137929,0
8/9/2023 06:22:25,0.209748,0.546781,8155.233273,7218.116167,2.630594605,1990.205454,0
8/9/2023 06:22:30,0.200342,0.548305,8254.91176,7252.183627,2.724869078,2103.937526,0
8/9/2023 06:22:35,0.174132,0.548607,7856.959487,6838.287114,2.711522629,1817.934859,0
8/9/2023 06:22:40,0.148531,0.547525,7765.395671,6702.690695,2.593578891,1314.843939,0
8/9/2023 06:22:45,0.138284,0.547064,8256.002333,7101.136636,2.393808093,879.2829531,0
8/9/2023 06:22:50,0.142720,0.550060,8668.595936,7472.450363,2.163861156,686.9782215,0
8/9/2023 06:22:55,0.150533,0.557326,8127.474404,7062.053302,2.016340909,744.8451711,0
8/9/2023 06:23:00,0.153137,0.564894,6534.505655,5764.920737,2.05712893,993.368097,0
8/9/2023 06:23:05,0.150988,0.566219,4766.508586,4288.287314,2.26555752,1368.542719,0
8/9/2023 06:23:10,0.148746,0.559047,3893.707758,3510.768534,2.487178674,1746.331176,0
8/9/2023 06:23:15,0.147960,0.548395,4239.993111,3725.520423,2.571256945,1949.985755,1
8/9/2023 06:23:20,0.146278,0.541873,5247.194444,4521.398946,2.516026377,1913.709464,0
8/9/2023 06:23:25,0.142916,0.543546,6177.971707,5322.395616,2.459645922,1783.578868,0
8/9/2023 06:23:30,0.142011,0.551723,6753.506387,5888.4341,2.516504381,1758.634848,0
8/9/2023 06:23:35,0.147576,0.560655,7081.556365,6263.871074,2.655692231,1857.135447,0
8/9/2023 06:23:40,0.156837,0.564679,7255.110079,6469.87373,2.752916849,1924.371517,0
8/9/2023 06:23:45,0.163331,0.562327,7252.771299,6455.508659,2.718716757,1855.464853,0
8/9/2023 06:23:50,0.165407,0.556561,7066.584215,6227.397666,2.557631587,1715.221103,0
8/9/2023 06:23:55,0.166095,0.550908,6674.151122,5819.107796,2.325345639,1615.504046,0
8/9/2023 06:24:00,0.166157,0.546357,5992.845464,5229.768817,2.07223597,1576.094252,0
8/9/2023 06:24:05,0.164117,0.542599,5147.421809,4617.682385,1.883649336,1590.936198,0
8/9/2023 06:24:10,0.162804,0.541179,4736.159804,4470.157218,1.92705582,1738.077486,0
8/9/2023 06:24:15,0.168530,0.545247,5458.983516,5256.111275,2.309148261,2063.772453,0
8/9/2023 06:24:20,0.180800,0.555050,7278.402221,6796.755117,2.869344363,2390.975515,1
8/9/2023 06:24:25,0.188534,0.565150,9183.501999,8218.692269,3.256658956,2426.102237,0
8/9/2023 06:24:30,0.182674,0.568372,10080.48046,8739.736846,3.269176944,2103.57019,0
8/9/2023 06:24:35,0.168894,0.562407,9782.711722,8365.27116,3.043868179,1696.766121,0
8/9/2023 06:24:40,0.160394,0.550996,8903.818404,7656.642681,2.874560673,1519.468907,0
8/9/2023 06:24:45,0.160114,0.539292,8012.475864,7000.748739,2.896306831,1594.854667,0
8/9/2023 06:24:50,0.157298,0.530445,7158.852539,6304.175159,2.973885645,1671.776865,0
8/9/2023 06:24:55,0.143347,0.526288,6133.089101,5344.647916,2.85999033,1518.787427,0
8/9/2023 06:25:00,0.127315,0.528275,5089.975281,4339.358427,2.464098078,1165.20493,0
8/9/2023 06:25:05,0.130125,0.536500,4813.909715,4062.989284,1.985614701,868.3335563,0
8/9/2023 06:25:10,0.160695,0.548538,5994.743714,5123.418804,1.74558909,880.7499269,0
8/9/2023 06:25:15,0.201557,0.559446,8069.597345,6986.325692,1.899120422,1281.568233,0
8/9/2023 06:25:20,0.222583,0.563778,9251.07126,8069.011734,2.361656285,1986.49703,0
8/9/2023 06:25:25,0.208467,0.559672,8207.561332,7209.943565,2.937788604,2827.663179,0
8/9/2023 06:25:30,0.171308,0.551008,5528.417965,4916.798834,3.422955388,3617.95423,1
8/9/2023 06:25:35,0.137745,0.543985,3147.290375,2863.196146,3.65656039,4188.881959,1
8/9/2023 06:25:40,0.126439,0.541805,2517.28999,2317.151212,3.597229169,4402.097613,1
8/9/2023 06:25:45,0.137563,0.543335,3594.628767,3253.057644,3.34198959,4192.17364,1
8/9/2023 06:25:50,0.158582,0.545587,5220.708814,4665.826835,3.038129636,3645.535496,1
8/9/2023 06:25:55,0.175381,0.546207,6117.476456,5436.300011,2.784328957,2977.636037,0
8/9/2023 06:26:00,0.179369,0.544543,5752.247253,5098.891115,2.59340485,2374.570354,0
8/9/2023 06:26:05,0.169602,0.541810,4610.386785,4083.030162,2.417880327,1888.957023,0
8/9/2023 06:26:10,0.152793,0.540103,3742.879207,3309.720215,2.229255393,1504.146291,0
8/9/2023 06:26:15,0.140284,0.540412,4001.968976,3519.583917,2.078677331,1226.81854,0
8/9/2023 06:26:20,0.139746,0.541733,5480.328135,4790.041562,2.057429472,1084.126731,0
8/9/2023 06:26:25,0.148318,0.542473,7448.079705,6491.575094,2.211433972,1109.630791,0
8/9/2023 06:26:30,0.155877,0.542271,8861.329933,7729.712644,2.509664124,1361.250562,0
8/9/2023 06:26:35,0.154541,0.542047,9080.892693,7953.234789,2.862643382,1863.042524,0
8/9/2023 06:26:40,0.144448,0.542572,8225.275375,7249.996369,3.150972084,2482.517947,0
8/9/2023 06:26:45,0.131732,0.543185,6916.974432,6137.369717,3.256335038,2914.446573,1
8/9/2023 06:26:50,0.122082,0.541917,5716.373117,5088.84822,3.101564596,2854.326035,1
8/9/2023 06:26:55,0.117411,0.537540,4860.93401,4315.385156,2.718345427,2249.914565,0
8/9/2023 06:27:00,0.117930,0.531805,4479.104484,3944.715608,2.292924309,1392.651727,0
8/9/2023 06:27:05,0.122865,0.528439,4667.592909,4074.354525,2.075243384,721.6001831,0
8/9/2023 06:27:10,0.127691,0.529376,5157.045628,4477.553307,2.194747313,532.9934531,0
8/9/2023 06:27:15,0.126269,0.533778,5300.386619,4605.238855,2.58046027,866.3975923,0
8/9/2023 06:27:20,0.119359,0.541336,4817.748898,4235.301112,3.034240607,1551.413568,0
8/9/2023 06:27:25,0.117492,0.553792,4374.869717,3950.468821,3.335715554,2273.785088,1
8/9/2023 06:27:30,0.131770,0.570565,4957.023547,4569.074535,3.340115998,2705.655301,1
8/9/2023 06:27:35,0.162114,0.584441,6627.132852,6079.032471,3.07577011,2714.218691,0
8/9/2023 06:27:40,0.194315,0.585946,8258.94774,7458.164858,2.725292505,2411.409424,0
8/9/2023 06:27:45,0.208299,0.573213,8632.149995,7668.601105,2.456844747,1967.384074,0
8/9/2023 06:27:50,0.194228,0.554584,7659.459702,6705.690448,2.310516626,1494.065536,0
8/9/2023 06:27:55,0.164531,0.540825,6450.749303,5590.331109,2.249919429,1135.738887,0
8/9/2023 06:28:00,0.144857,0.536871,6117.208392,5291.731129,2.230304264,1079.326663,0
8/9/2023 06:28:05,0.148827,0.540505,6643.425757,5767.886294,2.206714924,1346.383258,0
8/9/2023 06:28:10,0.165747,0.546133,7163.855919,6242.774864,2.163703064,1679.026443,1
8/9/2023 06:28:15,0.174391,0.548917,7093.499472,6198.162174,2.142284029,1761.732134,0
8/9/2023 06:28:20,0.163933,0.547149,6573.466772,5751.530178,2.175334738,1523.246371,0
8/9/2023 06:28:25,0.139651,0.542851,5994.771764,5240.499049,2.212083708,1140.594977,0
8/9/2023 06:28:30,0.112599,0.539647,5548.482022,4836.124962,2.182195101,802.911124,0
8/9/2023 06:28:35,0.090343,0.538801,5337.905735,4637.0746,2.12697243,577.6984642,0
8/9/2023 06:28:40,0.078335,0.538424,5611.373527,4864.949058,2.169146547,478.097322,0
8/9/2023 06:28:45,0.082522,0.536992,6529.910725,5660.800708,2.341324288,544.9584478,0
8/9/2023 06:28:50,0.105576,0.535615,7810.060555,6774.861873,2.537077761,815.2580718,0
8/9/2023 06:28:55,0.142727,0.536452,8975.609057,7787.168408,2.643650893,1250.679049,0
8/9/2023 06:29:00,0.182178,0.540517,9875.004562,8569.017453,2.660483588,1756.469725,0
8/9/2023 06:29:05,0.209190,0.547055,10594.88386,9216.706534,2.688237961,2260.011432,0
8/9/2023 06:29:10,0.214129,0.553633,11075.2691,9696.168204,2.818480406,2700.064123,0
8/9/2023 06:29:15,0.200448,0.556739,11175.15398,9863.864331,3.003094091,2960.101525,0
8/9/2023 06:29:20,0.182208,0.553586,10850.35997,9628.515322,3.056855443,2944.246281,1
8/9/2023 06:29:25,0.171945,0.544758,10079.43178,8944.676472,2.874281041,2754.307746,0
8/9/2023 06:29:30,0.172433,0.535839,8991.330183,7950.570734,2.61450669,2643.696562,0
8/9/2023 06:29:35,0.177232,0.534816,8044.897368,7079.844347,2.541792744,2686.724892,0
8/9/2023 06:29:40,0.175884,0.544454,7625.407382,6673.128004,2.687450514,2619.930528,0
8/9/2023 06:29:45,0.163667,0.557373,7605.697172,6616.925186,2.804528743,2171.374719,0
8/9/2023 06:29:50,0.150623,0.562572,7648.782217,6631.590003,2.669357703,1477.472864,0
8/9/2023 06:29:55,0.156117,0.556888,7581.097375,6584.318369,2.312242032,1035.762959,0
8/9/2023 06:30:00,0.189552,0.546486,7224.043914,6319.416093,1.948054757,1252.765719,0
8/9/2023 06:30:05,0.237123,0.538343,6417.021382,5672.086171,1.787602185,2063.452941,0
8/9/2023 06:30:10,0.269570,0.534618,5445.775517,4862.104353,1.916990969,2952.396006,0
8/9/2023 06:30:15,0.266644,0.534242,4958.482546,4452.297601,2.255306516,3363.580514,0
8/9/2023 06:30:20,0.235897,0.535656,5250.312198,4726.235567,2.589361964,3160.138024,0
8/9/2023 06:30:25,0.203591,0.537350,5878.264559,5320.640574,2.714304713,2689.271984,1
8/9/2023 06:30:30,0.187456,0.538024,6159.877643,5635.541913,2.609289171,2370.989205,0
8/9/2023 06:30:35,0.183977,0.537413,5982.535176,5535.749072,2.456713869,2269.119818,1
8/9/2023 06:30:40,0.180256,0.536585,5885.491712,5441.141661,2.443319044,2132.29153,0
8/9/2023 06:30:45,0.170516,0.536939,6311.897424,5720.26472,2.565932843,1786.624674,0
8/9/2023 06:30:50,0.158945,0.538683,7007.128572,6190.979295,2.653876161,1339.22093,0
8/9/2023 06:30:55,0.151604,0.540367,7235.435542,6277.610342,2.558608109,1013.263431,0
8/9/2023 06:31:00,0.152012,0.540196,6557.061227,5643.091614,2.321260393,928.2264653,0
8/9/2023 06:31:05,0.163528,0.538074,5408.777989,4672.911841,2.15080773,1056.19234,0
8/9/2023 06:31:10,0.188903,0.536310,4881.984956,4278.898854,2.224662312,1295.117984,0
8/9/2023 06:31:15,0.225594,0.537957,5865.195715,5175.856527,2.540168778,1544.68864,0
