cpu_usage,memory_usage,bandwidth_inbound,bandwidth_outbound,tps,response_time,status
0.14796,0.548395,4239.993111,3725.520423,2.571256945,1949.985755,1
0.146278,0.541873,5247.194444,4521.398946,2.516026377,1913.709464,0
0.142916,0.543546,6177.971707,5322.395616,2.459645922,1783.578868,0
0.142011,0.551723,6753.506387,5888.4341,2.516504381,1758.634848,0
0.147576,0.560655,7081.556365,6263.871074,2.655692231,1857.135447,0
0.156837,0.564679,7255.110079,6469.87373,2.752916849,1924.371517,0
0.163331,0.562327,7252.771299,6455.508659,2.718716757,1855.464853,0
0.165407,0.556561,7066.584215,6227.397666,2.557631587,1715.221103,0
0.166095,0.550908,6674.151122,5819.107796,2.325345639,1615.504046,0
0.166157,0.546357,5992.845464,5229.768817,2.07223597,1576.094252,0
0.164117,0.542599,5147.421809,4617.682385,1.883649336,1590.936198,0
0.162804,0.541179,4736.159804,4470.157218,1.92705582,1738.077486,0
0.16853,0.545247,5458.983516,5256.111275,2.309148261,2063.772453,0
0.1808,0.55505,7278.402221,6796.755117,2.869344363,2390.975515,1
0.188534,0.56515,9183.501999,8218.692269,3.256658956,2426.102237,0
0.182674,0.568372,10080.48046,8739.736846,3.269176944,2103.57019,0
0.168894,0.562407,9782.711722,8365.27116,3.043868179,1696.766121,0
0.160394,0.550996,8903.818404,7656.642681,2.874560673,1519.468907,0
0.160114,0.539292,8012.475864,7000.748739,2.896306831,1594.854667,0
0.157298,0.530445,7158.852539,6304.175159,2.973885645,1671.776865,0
0.143347,0.526288,6133.089101,5344.647916,2.85999033,1518.787427,0
0.127315,0.528275,5089.975281,4339.358427,2.464098078,1165.20493,0
0.130125,0.5365,4813.909715,4062.989284,1.985614701,868.3335563,0
0.160695,0.548538,5994.743714,5123.418804,1.74558909,880.7499269,0
0.201557,0.559446,8069.597345,6986.325692,1.899120422,1281.568233,0
0.222583,0.563778,9251.07126,8069.011734,2.361656285,1986.49703,0
0.208467,0.559672,8207.561332,7209.943565,2.937788604,2827.663179,0
0.171308,0.551008,5528.417965,4916.798834,3.422955388,3617.95423,1
0.137745,0.543985,3147.290375,2863.196146,3.65656039,4188.881959,1
0.126439,0.541805,2517.28999,2317.151212,3.597229169,4402.097613,1
0.137563,0.543335,3594.628767,3253.057644,3.34198959,4192.17364,1
0.158582,0.545587,5220.708814,4665.826835,3.038129636,3645.535496,1
0.175381,0.546207,6117.476456,5436.300011,2.784328957,2977.636037,0
0.179369,0.544543,5752.247253,5098.891115,2.59340485,2374.570354,0
0.169602,0.54181,4610.386785,4083.030162,2.417880327,1888.957023,0
0.152793,0.540103,3742.879207,3309.720215,2.229255393,1504.146291,0
0.140284,0.540412,4001.968976,3519.583917,2.078677331,1226.81854,0
0.139746,0.541733,5480.328135,4790.041562,2.057429472,1084.126731,0
0.148318,0.542473,7448.079705,6491.575094,2.211433972,1109.630791,0
0.155877,0.542271,8861.329933,7729.712644,2.509664124,1361.250562,0
0.154541,0.542047,9080.892693,7953.234789,2.862643382,1863.042524,0
0.144448,0.542572,8225.275375,7249.996369,3.150972084,2482.517947,0
0.131732,0.543185,6916.974432,6137.369717,3.256335038,2914.446573,1
0.122082,0.541917,5716.373117,5088.84822,3.101564596,2854.326035,1
0.117411,0.53754,4860.93401,4315.385156,2.718345427,2249.914565,0
0.11793,0.531805,4479.104484,3944.715608,2.292924309,1392.651727,0
0.122865,0.528439,4667.592909,4074.354525,2.075243384,721.6001831,0
0.127691,0.529376,5157.045628,4477.553307,2.194747313,532.9934531,0
0.126269,0.533778,5300.386619,4605.238855,2.58046027,866.3975923,0
0.119359,0.541336,4817.748898,4235.301112,3.034240607,1551.413568,0
0.117492,0.553792,4374.869717,3950.468821,3.335715554,2273.785088,1
0.13177,0.570565,4957.023547,4569.074535,3.340115998,2705.655301,1
0.162114,0.584441,6627.132852,6079.032471,3.07577011,2714.218691,0
0.194315,0.585946,8258.94774,7458.164858,2.725292505,2411.409424,0
0.208299,0.573213,8632.149995,7668.601105,2.456844747,1967.384074,0
0.194228,0.554584,7659.459702,6705.690448,2.310516626,1494.065536,0
0.164531,0.540825,6450.749303,5590.331109,2.249919429,1135.738887,0
0.144857,0.536871,6117.208392,5291.731129,2.230304264,1079.326663,0
0.148827,0.540505,6643.425757,5767.886294,2.206714924,1346.383258,0
0.165747,0.546133,7163.855919,6242.774864,2.163703064,1679.026443,1
0.174391,0.548917,7093.499472,6198.162174,2.142284029,1761.732134,0
0.163933,0.547149,6573.466772,5751.530178,2.175334738,1523.246371,0
0.139651,0.542851,5994.771764,5240.499049,2.212083708,1140.594977,0
0.112599,0.539647,5548.482022,4836.124962,2.182195101,802.911124,0
0.090343,0.538801,5337.905735,4637.0746,2.12697243,577.6984642,0
0.078335,0.538424,5611.373527,4864.949058,2.169146547,478.097322,0
0.082522,0.536992,6529.910725,5660.800708,2.341324288,544.9584478,0
0.105576,0.535615,7810.060555,6774.861873,2.537077761,815.2580718,0
0.142727,0.536452,8975.609057,7787.168408,2.643650893,1250.679049,0
0.182178,0.540517,9875.004562,8569.017453,2.660483588,1756.469725,0
0.20919,0.547055,10594.88386,9216.706534,2.688237961,2260.011432,0
0.214129,0.553633,11075.2691,9696.168204,2.818480406,2700.064123,0
0.200448,0.556739,11175.15398,9863.864331,3.003094091,2960.101525,0
0.182208,0.553586,10850.35997,9628.515322,3.056855443,2944.246281,1
0.171945,0.544758,10079.43178,8944.676472,2.874281041,2754.307746,0
0.172433,0.535839,8991.330183,7950.570734,2.61450669,2643.696562,0
0.177232,0.534816,8044.897368,7079.844347,2.541792744,2686.724892,0
0.175884,0.544454,7625.407382,6673.128004,2.687450514,2619.930528,0
0.163667,0.557373,7605.697172,6616.925186,2.804528743,2171.374719,0
0.150623,0.562572,7648.782217,6631.590003,2.669357703,1477.472864,0
0.156117,0.556888,7581.097375,6584.318369,2.312242032,1035.762959,0
0.189552,0.546486,7224.043914,6319.416093,1.948054757,1252.765719,0
0.237123,0.538343,6417.021382,5672.086171,1.787602185,2063.452941,0
0.26957,0.534618,5445.775517,4862.104353,1.916990969,2952.396006,0
0.266644,0.534242,4958.482546,4452.297601,2.255306516,3363.580514,0
0.235897,0.535656,5250.312198,4726.235567,2.589361964,3160.138024,0
0.203591,0.53735,5878.264559,5320.640574,2.714304713,2689.271984,1
0.187456,0.538024,6159.877643,5635.541913,2.609289171,2370.989205,0
0.183977,0.537413,5982.535176,5535.749072,2.456713869,2269.119818,1
0.180256,0.536585,5885.491712,5441.141661,2.443319044,2132.29153,0
0.170516,0.536939,6311.897424,5720.26472,2.565932843,1786.624674,0
0.158945,0.538683,7007.128572,6190.979295,2.653876161,1339.22093,0
0.151604,0.540367,7235.435542,6277.610342,2.558608109,1013.263431,0
0.152012,0.540196,6557.061227,5643.091614,2.321260393,928.2264653,0
0.163528,0.538074,5408.777989,4672.911841,2.15080773,1056.19234,0
0.188903,0.53631,4881.984956,4278.898854,2.224662312,1295.117984,0
0.225594,0.537957,5865.195715,5175.856527,2.540168778,1544.68864,0
0.263909,0.543817,8237.307763,7224.580637,2.948298311,1729.595914,0
0.289325,0.55056,10679.83449,9295.782359,3.256081479,1783.25628,0
0.288266,0.552685,11485.3897,9953.886482,3.308867476,1660.031552,0
0.257704,0.547779,9986.809199,8652.329499,3.065039747,1386.787952,0
0.209891,0.539266,7141.869087,6215.393536,2.622631498,1071.556462,0
0.163294,0.532799,4545.338207,3996.909976,2.155258213,831.8792906,0
0.129606,0.530971,3134.824167,2788.431685,1.817890091,720.4633833,0
0.111097,0.532201,2898.440768,2578.082627,1.693119137,719.1468318,0
0.104753,0.533432,3313.997415,2922.678265,1.768889509,771.7995714,0
0.104662,0.533391,3804.750502,3329.899833,1.933655451,809.2125258,0
0.105002,0.534014,4065.373613,3537.837956,2.033763324,780.3454925,0
0.105682,0.538247,4191.814526,3634.765506,2.003950849,700.6572305,0
0.11253,0.54551,4442.448481,3856.116481,1.944218555,663.1915966,0
0.12832,0.55034,4857.060704,4245.448042,2.018063987,773.7680175,0
0.147069,0.547245,5217.48796,4607.391977,2.270617155,1060.537015,0
0.160604,0.537274,5374.844821,4787.874181,2.572298686,1428.513334,0
0.166145,0.5289,5464.390403,4872.842255,2.733886528,1705.54794,0
0.164277,0.530665,5679.537207,5020.847379,2.671605047,1786.682833,0
0.155016,0.542214,5913.077148,5176.401031,2.480455665,1755.905496,0
0.140263,0.554331,5865.49771,5148.977528,2.364696522,1824.25233,0
0.126638,0.559003,5556.032901,4999.374295,2.480543121,2118.649594,0
0.121622,0.557532,5444.713669,5092.843801,2.80133664,2535.586385,1
0.127227,0.556713,5891.244679,5635.900541,3.137813558,2823.822168,1
0.139138,0.558974,6738.32128,6390.357653,3.324202347,2819.060026,1
0.151293,0.560432,7621.013143,7022.904584,3.345275279,2559.471197,0
0.159559,0.557945,8390.684433,7481.751275,3.248268108,2177.796717,0
0.161886,0.552858,8933.27943,7777.90997,3.031046948,1778.487273,0
0.158314,0.547426,8916.201052,7697.25867,2.70735564,1445.057356,0
0.152002,0.542144,8211.779291,7132.408071,2.39788192,1252.955025,0
0.147272,0.537187,7371.691508,6494.917603,2.238482734,1199.719239,0
0.144772,0.533422,7132.320571,6325.209407,2.218433903,1174.81237,0
0.140904,0.531605,7466.104285,6547.141129,2.192118078,1058.850378,0
0.133641,0.531881,7628.119464,6564.9077,2.070508911,851.4977045,0
0.126502,0.533752,7189.277999,6112.463729,1.949005266,699.7098083,0
0.124435,0.535961,6488.536299,5541.503644,2.006284916,816.648927,0
0.127102,0.537034,5957.013951,5201.711776,2.309952052,1337.273453,0
0.12852,0.536493,5519.860604,4966.791002,2.729643938,2163.050333,0
0.123556,0.535442,4905.116957,4540.106796,2.993600799,2920.073868,1
0.113934,0.535784,4268.654497,4007.592272,2.873258103,3159.335938,1
0.107521,0.538709,4255.586095,3909.742321,2.400211656,2703.996939,0
0.110674,0.543642,5326.532169,4679.699019,1.86361126,1814.424402,0
0.119782,0.548249,6932.080351,5917.569025,1.530730566,985.835282,0
0.123347,0.549502,7587.783258,6413.446985,1.432847407,606.0527194,0
0.117974,0.545584,6312.42175,5349.504448,1.469599581,781.4940729,0
0.11935,0.537873,3998.537444,3464.879481,1.606090857,1337.115548,0
0.149321,0.531031,2796.266613,2544.64758,1.864175719,1906.711769,0
0.212929,0.529988,4018.375941,3665.485522,2.197992453,2157.397674,0
0.292283,0.535927,6916.75316,6173.306966,2.489125202,2048.954581,0
0.359745,0.545407,9475.915234,8350.116566,2.651685877,1833.201233,0
0.395547,0.553903,10225.68842,8953.453583,2.692341047,1760.878689,0
0.399101,0.559794,9298.66361,8131.11877,2.675038187,1849.156332,0
0.387595,0.563928,7887.315635,6940.624274,2.644389923,1955.660432,0
0.381027,0.565909,6912.334069,6166.699962,2.580169125,2008.380971,0
0.384898,0.563328,6362.260193,5757.04467,2.436514926,2103.427977,0
0.38565,0.555559,5749.094016,5256.878637,2.230023269,2364.25448,0
0.363317,0.546175,4898.807335,4507.35539,2.067295007,2732.917648,0
0.311406,0.540473,4243.147739,3885.398923,2.064623648,2966.320187,0
0.246312,0.541627,4438.577173,3971.767674,2.226188955,2867.995335,0
0.196552,0.548904,5703.92813,4984.612774,2.420034084,2494.447965,1
0.181565,0.557928,7490.573171,6484.274022,2.512621095,2107.890987,0
0.197709,0.563208,8805.734111,7628.289166,2.497894393,1914.052719,0
0.221488,0.56265,8990.142836,7829.511861,2.454627103,1865.066217,0
0.229038,0.559479,8281.285538,7257.41003,2.432071363,1768.190721,0
0.215815,0.557763,7465.369897,6570.43412,2.430462117,1558.452815,0
0.197158,0.557356,7008.244137,6180.141725,2.452556025,1385.86349,0
0.191809,0.555927,6841.826546,6046.153731,2.523607617,1454.691158,0
0.206803,0.553765,6840.377086,6061.214886,2.664708582,1831.368986,0
0.234406,0.552735,6995.822722,6202.293871,2.862254611,2379.002291,0
0.258621,0.552081,7174.817618,6339.831315,3.061740128,2827.499921,0
0.264458,0.549345,7146.699525,6276.333164,3.177448722,2924.763645,0
0.246508,0.545181,6893.794985,6012.984319,3.116419992,2602.457413,1
0.215094,0.543511,6629.949865,5755.741837,2.860422172,2058.476726,0
0.193567,0.545906,6516.908026,5665.055871,2.564109283,1646.371656,0
0.201654,0.548982,6529.810774,5730.73604,2.48757688,1601.518115,0
0.235942,0.548754,6556.52298,5832.334955,2.730105341,1835.26853,1
0.270237,0.545242,6527.340811,5849.103278,3.058235237,2025.855357,1
0.279719,0.54196,6477.128012,5773.282989,3.095166288,1948.986489,0
0.262002,0.542738,6500.401987,5726.971672,2.706490701,1707.371953,0
0.232975,0.549024,6640.445843,5833.532095,2.160456221,1618.455609,0
0.208658,0.55815,6835.165661,6081.385339,1.882058825,1882.948826,0
0.194352,0.564099,6923.310202,6279.071394,2.040857303,2343.66062,0
0.185031,0.562208,6720.902696,6162.185235,2.384379886,2569.965374,1
0.171997,0.553658,6244.231888,5686.704275,2.496614649,2252.464078,0
0.15208,0.544141,5832.867461,5192.733306,2.224546717,1545.931361,0
0.131454,0.538556,5812.822123,5062.810428,1.82801577,963.0746527,0
0.118474,0.537806,6045.949488,5236.578933,1.711980956,907.0648921,0
0.114907,0.539676,6116.335198,5332.573746,2.043469639,1336.270459,0
0.117179,0.541539,5943.103031,5217.547093,2.612730216,1852.939273,0
0.122748,0.542107,5816.03357,5103.279212,3.021628591,2064.146044,1
0.130515,0.541363,5840.085577,5094.489806,3.023493758,1882.849028,0
0.137196,0.53989,5752.017322,5000.62999,2.707807149,1534.354897,0
0.13854,0.538393,5323.598213,4639.101053,2.36352588,1296.576654,0
0.134728,0.537362,4728.021866,4142.146093,2.213366617,1249.607926,0
0.130942,0.537163,4467.669291,3919.94253,2.282439301,1263.187321,0
0.131311,0.538129,4902.333626,4278.672636,2.431892444,1187.878153,0
0.135112,0.539849,5816.42733,5051.014161,2.500755948,1053.377391,0
0.139763,0.54087,6581.169186,5720.030079,2.461097696,1085.067605,0
0.144916,0.54015,6793.833269,5948.558951,2.413321473,1493.253593,0
0.152471,0.538539,6640.620907,5882.691085,2.444605196,2226.723247,0
0.16285,0.538087,6607.18436,5909.512176,2.571428079,2961.60581,0
0.171045,0.540125,6924.457463,6195.067623,2.772920598,3349.006966,0
