time,cpu_usage,memory_usage,bandwidth_inbound,bandwidth_outbound,tps,tps_error,response_time
2023-09-08 01:16:00,0.08999838195597108,0.5349821787140528,7458.203766093103,6448.480003189183,1.9995365731393955,-8.6262613519924e-24,607.0700086407793
2023-09-08 01:16:05,0.14083198071935207,0.5456510966548386,7680.477342917686,6701.942376692811,2.541410345194032,2.822038861747205e-24,1954.2337451053577
2023-09-08 01:16:10,0.16547527082391184,0.5541285409214323,7776.629874429731,6800.995909240435,2.883118106124933,2.646461127290031e-23,2619.7528437153283
2023-09-08 01:16:15,0.1585209261873213,0.5577962693850992,7576.69170790959,6603.820189251836,2.9216811598459747,4.213564426113353e-23,2396.197275681762
2023-09-08 01:16:20,0.1356326953744995,0.555424797338551,6969.16745044673,6060.790671130437,2.7197567616269223,1.3010261583709988e-23,1643.7953429126792
2023-09-08 01:16:25,0.11518648288504085,0.5484612688408602,5972.857827709786,5224.668693891908,2.4521117603512925,-7.957499760990406e-23,938.0537665500644
2023-09-08 01:16:30,0.10380257905260355,0.5398530176408449,4791.297827986187,4260.2844591123685,2.2666272763632622,-1.7960035432187742e-22,632.5001690985191
2023-09-08 01:16:35,0.10012275296464244,0.5325239304525634,3901.0313878572556,3531.924282293441,2.2244335261419246,-1.3723732238561195e-22,730.1384903800044
2023-09-08 01:16:40,0.10515073614559718,0.5289095776780393,3869.8079379200417,3496.9727183414584,2.3319684043624633,1.8751042755824855e-22,1037.7914428377362
2023-09-08 01:16:45,0.12093857077502149,0.5306380778904772,4863.893230752325,4314.927852630779,2.5300471267461377,6.855235249336386e-22,1328.3368659110965
2023-09-08 01:16:50,0.14167599275055107,0.5376757856670493,6418.339656906924,5619.4379482155855,2.6705323006959416,8.098719076269127e-22,1423.7980991128052
2023-09-08 01:16:55,0.1555049211985511,0.5473233264418539,7776.14244381401,6765.183911137241,2.615782565117847,-1.852164085744543e-22,1273.1604675327849
2023-09-08 01:17:00,0.15783418651670672,0.5545655751068269,8402.33224555813,7282.931868357975,2.385924237040515,-2.3367501913999093e-21,996.0642719728853
2023-09-08 01:17:05,0.15678610872510734,0.5549691976485461,8214.710784873014,7113.321566532165,2.159515044805814,-3.8778796845763745e-21,800.4782653562536
2023-09-08 01:17:10,0.16208843562530173,0.5480974761885123,7475.859112799659,6502.989289725199,2.11255431231624,-1.4407231802371026e-21,815.0656668062426
2023-09-08 01:17:15,0.1729595744871755,0.5378845832578217,6582.1930572462925,5787.594829778956,2.2698148272500025,6.872234189403522e-21,991.4455224619348
2023-09-08 01:17:20,0.17976368659805805,0.5296104698521366,5895.844378857273,5244.297264525618,2.5097034701684993,1.629112485291949e-20,1159.9723793359065
2023-09-08 01:17:25,0.17403277023869548,0.5264502264662347,5574.0573128856,4975.639635556001,2.684094582824797,1.3299618109520026e-20,1178.922258697626
2023-09-08 01:17:30,0.1557124331377449,0.5287039639326457,5519.32775830235,4893.973329136667,2.730097868955372,-1.5430098871663038e-20,1055.220865597485
2023-09-08 01:17:35,0.13399591734140148,0.5358099775372874,5591.18888172251,4907.324885063737,2.699493144505477,-6.134951120685981e-20,932.1438597880376
2023-09-08 01:17:40,0.1207986715554975,0.5475159594562539,5756.471200658577,5030.4433732348525,2.6744751391026242,-7.580228740763202e-20,935.0356901754159
2023-09-08 01:17:45,0.12023685060797586,0.5619464509776205,5921.047867051219,5206.998766249576,2.638372773718984,1.0409995492850526e-20,1029.064012409432
2023-09-08 01:17:50,0.12557453797580542,0.5739019385397051,5878.230915999037,5240.079923331011,2.4897210457119994,2.0587014796262766e-19,1079.755074637674
2023-09-08 01:17:55,0.12892934424628927,0.5775274935542968,5669.951196845695,5119.771308089176,2.232831268675894,3.561854045429037e-19,1064.3996253850044
2023-09-08 01:18:00,0.1311079530716544,0.571562317861507,5754.474646774824,5213.465108379049,2.0696423286595165,1.5389532029491168e-19,1128.7334852685162
2023-09-08 01:18:05,0.13769676827379024,0.5612113106617286,6474.0279908367875,5818.8117065846245,2.1769566799021303,-5.912258009270167e-19,1360.407796347642
2023-09-08 01:18:10,0.14749786204209783,0.5539976688241113,7443.75345941014,6605.964004337677,2.4239771290354852,-1.4752517594041085e-18,1595.3537138857546
2023-09-08 01:18:15,0.15121916390293402,0.5533524318096616,7773.433348173925,6807.089165289704,2.4802136248031545,-1.2808803335526907e-18,1578.931829164557
2023-09-08 01:18:20,0.14361184236878902,0.5561222289876708,6975.175845899445,6034.579888313707,2.2309945082272042,1.255355903215561e-18,1279.0920008198927
2023-09-08 01:18:25,0.13102411425482943,0.5565250916552886,5505.033479014927,4735.104878706376,1.9194853067762108,5.480669787243463e-18,915.1764963519526
2023-09-08 01:18:30,0.12213139048770458,0.5522052836431497,4271.951223596251,3704.464206361468,1.833491583173011,7.074770805844171e-18,704.3603097615114
2023-09-08 01:18:35,0.11628233037458759,0.5456129313406954,3694.043621404332,3263.132102138916,1.9959356402213804,-3.681105317619951e-19,693.8659236332098
2023-09-08 01:18:40,0.10748750879785024,0.5402616857830107,3468.3527898409397,3108.53744095916,2.21002025335175,-1.8095048393724597e-17,808.3100905231523
2023-09-08 01:18:45,0.0962565476381601,0.5375206444308096,3233.4956180660693,2916.7365149227776,2.304029157979,-3.2653051770267477e-17,936.236106967918
2023-09-08 01:18:50,0.09134703577129344,0.5369569490215338,3171.3878366834965,2850.266349865089,2.28299564967011,-1.6022943925373652e-17,978.108624794833
2023-09-08 01:18:55,0.1013281512567116,0.5379677113290209,3876.0466724219546,3433.9216879689416,2.2872783424291017,5.06492261395317e-17,909.8956667841343
2023-09-08 01:19:00,0.12681394731190573,0.5402420696521891,5737.511277608604,5021.258993518647,2.430754087562336,1.3336945687183222e-16,807.6587963696434
2023-09-08 01:19:05,0.15904186129754372,0.5434658753766457,8459.08112998857,7369.21709340434,2.6846943964167123,1.2268939373891925e-16,770.3061216952768
2023-09-08 01:19:10,0.1857392365893033,0.5476380986813999,11123.703893319973,9687.945136264685,2.9307298642072865,-1.0070799031808452e-16,842.4967174593261
2023-09-08 01:19:15,0.20021479958082766,0.5533822193236008,12768.59547374376,11141.15488157655,3.093162058218484,-4.88734685177482e-16,1022.9892440166079
2023-09-08 01:19:20,0.2039825160269258,0.5604075338904917,12952.164885641956,11339.080201892464,3.173415423782228,-6.585449518303551e-16,1291.0713836424036
2023-09-08 01:19:25,0.20010539324541368,0.5653549362035379,11815.143429923213,10388.599619072795,3.1845330892472994,-1.8467531417120314e-17,1585.2829268130308
