time,cpu_usage,memory_usage,bandwidth_inbound,bandwidth_outbound,tps,tps_error,response_time
2023-09-08 01:16:00,0.08999316593390755,0.5349985833060354,7459.362899122603,6449.45482045953,1.9999211963887,4.0847398850703705e-61,606.9727237827633
2023-09-08 01:16:05,0.13911554037568288,0.5410473672137539,7336.023904858224,6428.27317596998,2.3932048650369753,1.4059766904233446e-60,1755.336009229321
2023-09-08 01:16:10,0.15898475386206332,0.5515095907443266,7699.572717728137,6737.615489415354,2.774715626455178,4.839403510707821e-60,2377.153282163462
2023-09-08 01:16:15,0.1441765639927774,0.5563576450549949,7378.024216746586,6419.108724373953,2.8525375458042275,1.6657336141468599e-59,2106.106891104774
2023-09-08 01:16:20,0.12101153280213134,0.5514300405026467,6515.962249254457,5665.920421901356,2.588246002018395,5.733492706610305e-59,1381.3177426180023
2023-09-08 01:16:25,0.1151919770952948,0.5463812276627982,6093.036158096715,5321.475912721711,2.3902175473593927,1.9734811339320977e-58,967.6385848611717
2023-09-08 01:16:30,0.12010032779654414,0.5411266358774269,5389.499704417967,4763.0198161166745,2.4351229249308037,6.792766617625051e-58,944.8894294589979
2023-09-08 01:16:35,0.11392093004774309,0.5352251722930392,4238.964984811246,3850.2916927828232,2.367625562850356,2.3380856055910436e-57,942.3061609711237
2023-09-08 01:16:40,0.102406891397757,0.5327457923458263,4056.8647329303217,3665.7397036430575,2.244037888029614,8.047743440629695e-57,998.2937375192375
2023-09-08 01:16:45,0.11412095484262544,0.5337242212965614,5220.721033917152,4552.31856275616,2.4566304461729334,2.7700514613889027e-56,1229.7777216133904
2023-09-08 01:16:50,0.1442363475822637,0.5372568115193618,6489.779527812676,5672.477246384404,2.680710580076367,9.534579668636167e-56,1368.1852027278053
2023-09-08 01:16:55,0.16263337815783072,0.5446994392613255,7515.899122068813,6597.684696991211,2.611488425410305,3.281823847849701e-55,1260.8915371803828
2023-09-08 01:17:00,0.15613952620085902,0.5529207427408468,7963.172429566455,6925.482589742101,2.3889155923394245,1.129611177695012e-54,988.38462090483
2023-09-08 01:17:05,0.14642231141732798,0.5523419819339237,7662.283124582473,6630.398797052827,2.1471384750566274,3.888147176484136e-54,811.401160838727
2023-09-08 01:17:10,0.16082618939152277,0.5458586613575994,7434.6514231362835,6461.615773893059,2.1602860393646974,1.3383090362871075e-53,870.3063173406675
2023-09-08 01:17:15,0.17406265717778072,0.5378310525214155,6690.982338605531,5884.151668443443,2.3645096186861294,4.606489917460649e-53,1005.541221488922
2023-09-08 01:17:20,0.17354728615469214,0.5303770085436359,5819.073996764116,5170.945205547593,2.5072443579710253,1.5855642295098683e-52,1148.6440163547577
2023-09-08 01:17:25,0.17051501658202156,0.530939485596475,5768.522289406584,5126.407889847111,2.662530305553977,5.4575478747321016e-52,1201.903756137571
2023-09-08 01:17:30,0.1579797420963179,0.5352953546789267,6001.281031908888,5309.541239245679,2.7528981552547584,1.878500299808101e-51,1059.2186626967366
2023-09-08 01:17:35,0.13501407319066122,0.538863528267955,5616.8728030782,4950.4580650214275,2.5884047871899107,6.46584044221938e-51,865.3690675435553
2023-09-08 01:17:40,0.11727043508371418,0.5456603567017559,5266.028913244042,4613.825379008026,2.4904496114108348,2.225556877925999e-50,850.1783544358141
2023-09-08 01:17:45,0.1242510311954439,0.5579326593485299,5973.822820842561,5241.053913181654,2.63583033030301,7.66041701948275e-50,1113.8039706240197
2023-09-08 01:17:50,0.13686419956280937,0.5709545657044555,6411.0320451816715,5718.510328618413,2.67003392432013,2.6367328327760754e-49,1298.6920943665398
2023-09-08 01:17:55,0.13451541677575496,0.5756681450887231,5957.766380613944,5392.081701799027,2.392437395886666,9.075693939060237e-49,1106.2172546135212
2023-09-08 01:18:00,0.12612942129789576,0.5698446101924303,5431.328882708429,4883.010662161436,1.9284833386414948,3.123874343718533e-48,921.0490169516677
2023-09-08 01:18:05,0.12749667650008215,0.5602867559062742,6076.664607332225,5397.028535668969,1.9470154319713018,1.0752446017756931e-47,1206.3528747500613
2023-09-08 01:18:10,0.14618366790838042,0.5533914071948094,7326.9452745532,6533.947369941316,2.5667689153444386,3.7010161947536397e-47,1697.5752133547703
2023-09-08 01:18:15,0.15912495003037327,0.5532381138138449,7735.978377316076,6837.418742569365,2.6958105434759947,1.2738981298960432e-46,1635.3783188430089
2023-09-08 01:18:20,0.1428293738888735,0.5586950126863458,7003.223941098824,6027.586321721779,2.1245739577201723,4.384786123478878e-46,1110.3799069935449
2023-09-08 01:18:25,0.1175754324082125,0.5579927203028268,5011.294055822835,4298.785983105054,1.7691679118289723,1.5092532830880203e-45,829.4628981833522
2023-09-08 01:18:30,0.11757414808797666,0.5494813430337903,3909.5377708475708,3445.4185882225274,1.8801085790668257,5.194883874301106e-45,852.5440342036477
2023-09-08 01:18:35,0.12636407616255838,0.5435364657986199,4171.36332981956,3696.410407204293,2.129841319577478,1.788090757851927e-44,837.1522367653481
2023-09-08 01:18:40,0.11326164155208082,0.5415530035873393,4071.715544083729,3599.004566124991,2.2580206780739203,6.154648757659906e-44,760.9518295212054
2023-09-08 01:18:45,0.09801368971431337,0.5400945100696217,3728.151729018477,3317.956396142436,2.31346878615277,2.1184439975334558e-43,898.2046822080105
2023-09-08 01:18:50,0.09924867560063379,0.5387997599194781,3649.9308552885914,3271.5931285470188,2.305624760379146,7.291732066919546e-43,1041.4429425968851
2023-09-08 01:18:55,0.10697842727483696,0.5384574960063332,4264.609958288586,3769.411732850931,2.220898438343374,2.5098306397359986e-42,868.3920766186147
2023-09-08 01:19:00,0.12766492388679054,0.5406404159731455,5970.119437785184,5219.113323609659,2.4322621088285548,8.638893725587456e-42,763.1567933080696
2023-09-08 01:19:05,0.15989873060246496,0.5456654377047736,8308.216392340246,7256.345511047081,2.78614894935503,2.9735267240918085e-41,857.4363469957118
2023-09-08 01:19:10,0.18589316006391535,0.54967767636302,10838.134969712624,9460.501059059869,2.9427832165944396,1.023494611665327e-40,949.0067945567389
2023-09-08 01:19:15,0.19177816557052463,0.5513989239532442,12091.3984563675,10552.361705702704,3.000286578163511,3.5228915604513504e-40,1089.1003981584267
2023-09-08 01:19:20,0.1877498100783314,0.5546776017293324,11679.506008160934,10223.292215250185,3.0582864505673983,1.2125872286231003e-39,1239.3301057746683
2023-09-08 01:19:25,0.19454955949621597,0.5630284942227997,11223.443958838463,9873.938408963,3.1306430082067376,4.173752617101471e-39,1460.73312737487
2023-09-08 01:19:30,0.18844105244068082,0.5653648313489297,10006.695614170229,8821.062823198698,3.0828351490122525,1.43661507374955e-38,1693.8016249934217
2023-09-08 01:19:35,0.1605735479071328,0.5523071745629746,7809.663201416753,6886.428420130529,2.8320333936244184,4.944861517829266e-38,1637.6238100870864
2023-09-08 01:19:40,0.14149621592542122,0.5397817128920569,6322.39253616317,5582.3179951580805,2.636731076210487,1.7020324982871158e-37,1425.7310532708798
2023-09-08 01:19:45,0.13280762444784916,0.5368402172580101,6190.655616136366,5443.031731762154,2.5050671640732487,5.858434285328967e-37,1176.1225201333968
2023-09-08 01:19:50,0.12032063394959563,0.5388195384250649,6523.511556909959,5685.8275952777185,2.208927420839954,2.0164863074035306e-36,875.6160508982771
2023-09-08 01:19:55,0.11618563006934837,0.5404862009927153,6693.527873861649,5821.772968935212,2.014882347194713,6.9407913956273e-36,811.8036432404683
2023-09-08 01:20:00,0.14788950284529614,0.539963269306362,7883.1978252131175,6896.366792953457,2.193131562429578,2.3890360683700622e-35,1103.6899463541217
2023-09-08 01:20:05,0.19759370288918127,0.541542386669309,9225.674868664786,8124.926728751392,2.5327358133835722,8.223116083806822e-35,1539.70694388828
2023-09-08 01:20:10,0.2214720063196085,0.5462269025406028,9018.689412545238,8014.9652811866945,2.8424290075971435,2.8304151211034855e-34,1853.9377468840437
2023-09-08 01:20:15,0.21844729309721705,0.5491388514883037,8688.15483853544,7753.34560613908,3.139005083212862,9.742352748184138e-34,1789.4986420808827
2023-09-08 01:20:20,0.1928081199260579,0.5462274444864881,8103.20376323252,7181.332087516406,3.0700220352985053,3.353339810912522e-33,1334.3672873837686
2023-09-08 01:20:25,0.15990630730790487,0.541544409509116,6445.291343810648,5680.381155912417,2.6025907949458285,1.1542271336404589e-32,896.7646332109596
2023-09-08 01:20:30,0.14070256293635772,0.540403415068403,5147.387699373576,4548.257350366266,2.3129031782487197,3.9728758525946594e-32,734.2295543519381
2023-09-08 01:20:35,0.13744271376603545,0.5481909669845324,5911.023314297176,5210.634355338254,2.305453370725675,1.367472837893479e-31,730.1873255531555
2023-09-08 01:20:40,0.15660675599773105,0.5571756533582122,7811.251750704283,6848.6694685802495,2.3940792692335817,4.706872381011282e-31,824.7918278808685
2023-09-08 01:20:45,0.17162438468930508,0.551737997674228,7851.158266178636,6873.128397301782,2.3858197373367536,1.6201161000941636e-30,942.4250790724454
2023-09-08 01:20:50,0.1652006480863443,0.5397824869922744,7394.963572961689,6461.207323478684,2.266364727727182,5.5764761933494e-30,917.4263351561954
2023-09-08 01:20:55,0.1539268959114891,0.5339471846472824,7900.270703637787,6878.670351713557,2.2618898895391597,1.919435695576706e-29,816.0677881869003
2023-09-08 01:21:00,0.14512531143960677,0.5327848880347179,7180.268117616857,6262.962785689457,2.3646423444054676,6.606740998639809e-29,859.494565291406
2023-09-08 01:21:05,0.15819770314892817,0.5338487234586882,6157.533907775902,5418.494218823762,2.492763384775133,2.2740551675524365e-28,1259.8171097752506
2023-09-08 01:21:10,0.18720557023751694,0.5385487010218746,6884.733372568021,6091.728939443848,2.6949741032072714,7.827349227306791e-28,1914.507554613799
2023-09-08 01:21:15,0.20790685075763415,0.5506963906048707,9053.818295460384,7989.40648366556,3.06173215033895,2.694191275586434e-27,2251.288267165096
2023-09-08 01:21:20,0.2189177237269624,0.5597192377522592,10913.328332393481,9569.865459902616,3.4488167278929547,9.273467196433748e-27,2022.8910268244776
2023-09-08 01:21:25,0.22545467540255423,0.5552615296758954,11483.524168261734,9984.951844807914,3.573968813018169,3.191948345412637e-26,1591.59670136242
2023-09-08 01:21:30,0.22238407808881608,0.5490912478995704,10422.566585290995,9022.577998908548,3.3075106932070275,1.0986758268472255e-25,1337.6230953562988
2023-09-08 01:21:35,0.22084518976693857,0.5469772938450977,8673.035964851493,7544.905833537157,3.0540652206561716,3.781667000448872e-25,1497.9420727228587
2023-09-08 01:21:40,0.2320322058139942,0.5443908628964642,8496.722540823297,7427.1218253338175,3.1541728305300447,1.3016583192989983e-24,1889.8891749356308
2023-09-08 01:21:45,0.21728677852482078,0.5403159344458859,8384.03273409156,7334.670852327874,3.1748826039043703,4.480337322136463e-24,2177.6913012418554
2023-09-08 01:21:50,0.18657898958902647,0.5380877901155701,7667.606163251312,6747.873026189763,3.152075246904701,1.5421422213887416e-23,2513.4699758247966
2023-09-08 01:21:55,0.1767986472217582,0.5390437080086958,7683.365661103955,6781.107908806274,3.13286335775394,5.30808834245487e-23,2716.6566003848147
2023-09-08 01:22:00,0.1710008247961364,0.5396422148291724,7050.918922086348,6218.532743673967,2.910706445449258,1.8270559913684355e-22,2420.2740313165864
2023-09-08 01:22:05,0.15307658533678553,0.5383214290796017,5306.9012500485605,4700.513296054715,2.7070989791414295,6.288767971128917e-22,1782.1877219539203
2023-09-08 01:22:10,0.12575601187558302,0.5362581230247225,4441.115051572738,3919.716668419711,2.5157908451228117,2.1646081336060013e-21,1153.5225346815123
2023-09-08 01:22:15,0.10407663994456928,0.5346420278700742,4690.423746027704,4108.656837520451,2.4384686025447047,7.450630065513678e-21,960.199435000826
2023-09-08 01:22:20,0.10938456672381261,0.5341382777379511,5451.568684276211,4780.3837525806,2.514422587179216,2.5645236895908542e-20,1045.7291877370537
2023-09-08 01:22:25,0.1318179939798132,0.5351735126974184,6483.976607755828,5682.338337882488,2.442109473719144,8.827148437974765e-20,977.0259826262051
2023-09-08 01:22:30,0.14094196605815512,0.5386750537742375,6799.934812304691,5942.969545215859,2.3561256334219385,3.0383244211119574e-19,871.5511182398923
2023-09-08 01:22:35,0.13697127071292725,0.5420467468100768,6331.80145733497,5537.382730987489,2.367382227509193,1.0457981252712794e-18,860.1556254931531
2023-09-08 01:22:40,0.12948570159085732,0.5403017827050247,5299.379276811376,4668.135768963135,2.322126918348693,3.599660757822088e-18,894.0760468748291
2023-09-08 01:22:45,0.12890555750173335,0.5347482984710707,4768.320998365362,4241.7904136129255,2.315207589036136,1.2390113596773857e-17,1077.9937492156005
2023-09-08 01:22:50,0.14895238031656216,0.5313575530458859,6109.8385282453055,5416.823890665893,2.507891102831647,4.264705072759188e-17,1320.3741651406906
2023-09-08 01:22:55,0.16285277665892806,0.5342170716063155,7498.721409746679,6573.360480541125,2.714246342367039,1.4679211143272869e-16,1254.5759041645306
2023-09-08 01:23:00,0.14444593676721534,0.5387520895303252,6667.725795675655,5786.601156497563,2.5121467159482003,5.052617616283959e-16,951.5498785296654
2023-09-08 01:23:05,0.11988150663526986,0.538959354085413,4944.8584255729675,4274.945153208168,2.071209460352931,1.7391223906525999e-15,705.3512638569987
2023-09-08 01:23:10,0.11070472579200968,0.5373636481508117,4291.595045902144,3724.759060678294,1.8402735866149902,5.986098532217194e-15,582.77224095223
2023-09-08 01:23:15,0.10621401608720137,0.5385636674056086,4667.630701395504,4053.424366314192,1.8523686358879963,2.0604286294058057e-14,529.5337289326915
2023-09-08 01:23:20,0.09603017681610859,0.5433390924547212,4896.626101678494,4240.755854028405,1.9551949355967404,7.092041860030399e-14,483.7169890483316
2023-09-08 01:23:25,0.09542764225437299,0.5465363251523807,4647.6563357343975,4043.9046472795167,2.2402766613702867,2.4410968196907797e-13,514.9415058447133
2023-09-08 01:23:30,0.11722288695566394,0.5476308061804642,5200.261542126379,4555.500955489847,2.7683946373203256,8.402310365211093e-13,656.5147050048186
2023-09-08 01:23:35,0.13767174489230188,0.5498181900990972,6667.23970930033,5817.292823796261,2.9818723450570874,2.8920941973238373e-12,805.9098537629955
2023-09-08 01:23:40,0.1367612914272729,0.5469260684350812,6951.301921673776,6039.196089047593,2.644178164473276,9.954653521042691e-12,833.8703593712476
2023-09-08 01:23:45,0.13110588997631487,0.5404407578133528,5903.556713986584,5146.5435278736,2.3830248377163405,3.426414216234868e-11,803.1327128043204
2023-09-08 01:23:50,0.14295944247783549,0.5399167301916195,5988.130820812358,5261.443876415111,2.6122260331833003,1.1793795089300783e-10,1039.8707478334488
2023-09-08 01:23:55,0.16600429838441733,0.5409809829439585,6775.480376406621,5972.2439931614135,2.9492369071847873,4.0594508961983867e-10,1406.3260545997387
2023-09-08 01:24:00,0.1725973818371752,0.5381140514814753,6472.156064829282,5699.378761949432,2.851788326811363,1.3972721633594942e-09,1383.0895072044577
2023-09-08 01:24:05,0.1611674150860427,0.5384766813570526,6207.218230818313,5438.431325855443,2.584183167701589,4.80944233203482e-09,1143.8724936487536
2023-09-08 01:24:10,0.16995182173148932,0.5426971467561563,7215.216051321101,6322.580083889365,2.7223119231052855,1.6554209088052507e-08,1203.732483656489
2023-09-08 01:24:15,0.2063735480795437,0.5446603545058342,8972.91582136384,7938.869726832412,3.1589796032533046,5.69799614199795e-08,1453.2762886906235
2023-09-08 01:24:20,0.22005304759024444,0.5460351096470377,10025.322128363936,8808.20485927688,3.351322474919834,1.9612631362531052e-07,1386.6753685850956
2023-09-08 01:24:25,0.1844467958214343,0.5487701060623745,9337.074358110314,7993.856871279533,2.9395642980690138,6.750711993772267e-07,979.9323195589891
2023-09-08 01:24:30,0.14008561801618996,0.5498073877912851,7807.802667042337,6636.106658327382,2.3364708084104073,2.323610309115582e-06,720.338712662254
2023-09-08 01:24:35,0.12532611802420382,0.5483452725553696,6660.216236935325,5774.050374152632,2.1430746838791617,7.997919143357176e-06,951.2102944907646
2023-09-08 01:24:40,0.13971869928139274,0.5474813590896286,6400.936032626174,5642.35095186606,2.4574449368469735,2.7529018257810337e-05,1467.4506037145834
2023-09-08 01:24:45,0.166618033888452,0.5552478964921914,7494.6661091660335,6575.911197861183,2.8713413826007743,9.47555023569223e-05,1704.231735296159
2023-09-08 01:24:50,0.163402252957551,0.5656096136135943,8042.064631809333,6965.297067673057,2.715820526997147,0.00032615057837616,1415.58560669655
2023-09-08 01:24:55,0.1357614283760225,0.5553706485383096,6557.294646877742,5683.287418681477,2.3278271014683662,0.0011226176541644663,997.5797257838091
2023-09-08 01:25:00,0.1579512002311792,0.5345122790609569,5782.514145205,5074.004916923279,2.4211828631720835,0.0038640753106015304,970.4018709645902
2023-09-08 01:25:05,0.21990506104274135,0.524936754980815,6380.8035767695665,5632.469252090088,2.6378664541324643,0.013300234457040592,1319.4503671470684
2023-09-08 01:25:10,0.2764967871174939,0.5247806776622252,7023.798980645968,6294.833280987073,2.746900605404843,0.04577970727612759,1933.4929352686959
2023-09-08 01:25:15,0.32182137539737365,0.5324742233602469,8024.217566551772,7255.773238214369,3.02381984566761,0.07094731432768252,2700.853888250107
2023-09-08 01:25:20,0.32785412547165627,0.5418556591890704,8871.682472407578,7897.5312236926475,3.1687532027053864,0.04577970727888253,2919.6097997305706
2023-09-08 01:25:25,0.2833902071458765,0.5466556438441986,8968.403341350357,7846.323532401482,2.9130400521145523,0.013300234467323552,2219.4384702527195
2023-09-08 01:25:30,0.2205442982221818,0.5469607782115526,8811.138252411203,7723.775575503047,2.593291964756253,0.003864075346228243,1361.0654016482272
2023-09-08 01:25:35,0.18289710494254538,0.5398346237996006,8803.111943881246,7694.396461473235,2.3485493464072213,0.001122617776859972,1015.6402769190512
2023-09-08 01:25:40,0.1667285088069304,0.5324219469453485,8427.979103778274,7230.8343287605585,2.10129339899796,0.00032615100071648763,1000.0757185910625
2023-09-08 01:25:45,0.1561534637754933,0.535702473274242,7477.603648049022,6426.539198772536,2.1161607442999477,9.475695606756728e-05,1131.4759109458635
2023-09-08 01:25:50,0.15883842307184326,0.5488628164434088,6735.313699696513,5889.124595339438,2.245654849652207,2.7534021964326907e-05,1229.049653872247
2023-09-08 01:25:55,0.14478422273555375,0.557454108735829,5915.602527072406,5194.263861051587,2.1077383522211846,8.015142014635534e-06,995.3593454488916
2023-09-08 01:26:00,0.11216440857129517,0.5477741230937997,4838.352259451087,4321.840824797193,1.9832289325464356,2.3828918210305897e-06,728.9400441864368
2023-09-08 01:26:05,0.11188160490200141,0.5346708330374627,5038.601231158798,4503.398339859958,2.0895452244676527,8.791195018083931e-07,803.7291048931879
2023-09-08 01:26:10,0.1373819173737698,0.5344245030555461,6467.836276493086,5684.0276094188,2.3510030443040795,8.984651773362167e-07,1101.1145659865167
