time,cpu_usage,memory_usage,bandwidth_inbound,bandwidth_outbound,tps,tps_error,response_time
2023-09-08 01:16:00,0.09011587575094239,0.5349890243915869,7462.834964577412,6452.604550215807,2.001066425131376,2.2662316248946057e-23,607.6036670197008
2023-09-08 01:16:05,0.1366916501653234,0.5456969463670519,7705.975552497955,6712.985647041709,2.5177666023579195,1.642237740934295e-22,1845.8004673960297
2023-09-08 01:16:10,0.16119367070746493,0.5540053437180388,7794.88203393174,6806.764002275039,2.849262706468756,2.7074644806312287e-22,2492.3229342080913
2023-09-08 01:16:15,0.1577769096304346,0.5575072926253639,7561.111640348188,6591.7337438981285,2.9005015314341374,1.471521457415599e-22,2348.147713124016
2023-09-08 01:16:20,0.1379108140223208,0.5551919145338656,6911.5154986815105,6021.538457078531,2.722719439827891,-3.480787948926882e-22,1695.7876063917909
2023-09-08 01:16:25,0.11728440669720742,0.5483687032226889,5900.80553764164,5170.729552963632,2.4702530299172554,-1.0342172822146822e-21,1029.286360959272
2023-09-08 01:16:30,0.10418585374053525,0.5398300857048004,4772.167525070659,4241.72855065362,2.2874689642046215,-1.2206987064513633e-21,693.0614048048639
2023-09-08 01:16:35,0.10011721283835738,0.5325990428850068,3977.8417685083687,3589.838803138936,2.2446631990673147,2.947072533621289e-23,737.1569905770551
2023-09-08 01:16:40,0.10586090024458002,0.5292292679312142,3992.034138376708,3598.0849176938464,2.344346762187799,2.937282249888521e-21,1006.1832718523261
2023-09-08 01:16:45,0.12114695953937907,0.5311989623966065,4928.974041810058,4373.501007363945,2.5186898485889704,5.729033036313379e-21,1280.7074941012997
2023-09-08 01:16:50,0.1400435436625837,0.5381225028093234,6379.1621816609095,5587.934310462123,2.6350488152849616,4.382001029992674e-21,1383.3139715293275
2023-09-08 01:16:55,0.15331443772420553,0.5471865439430165,7677.1049777779735,6678.063334693032,2.5842039367301326,-4.861739260049695e-21,1263.1289391797652
2023-09-08 01:17:00,0.15767005711020368,0.5538218729514891,8320.403432791269,7211.4911160443435,2.3880812049358013,-1.9932903996688814e-20,1024.3640348066895
2023-09-08 01:17:05,0.15903632923466515,0.5542010261133954,8191.788381084274,7097.932867866202,2.1933319246710883,-2.7883151697310413e-20,846.257143443029
2023-09-08 01:17:10,0.16440344462425335,0.5479186642034052,7507.120702837658,6535.743589069501,2.1458070228598594,-8.031479291753879e-21,841.9560854948281
2023-09-08 01:17:15,0.1730720297378229,0.5382919890840714,6638.749382887497,5836.871231488176,2.273820878526182,4.990928196842103e-20,978.5046146971943
2023-09-08 01:17:20,0.17769639244608773,0.5300392451849741,5940.326199670669,5276.325747407424,2.485925363793608,1.1746962024975374e-19,1120.8368998278856
2023-09-08 01:17:25,0.1717488701488538,0.5264965876070644,5584.329282698096,4976.2625341457115,2.6598770812283825,1.141843499295718e-19,1151.2086758132266
2023-09-08 01:17:30,0.1553154522033964,0.5286524690712013,5512.918087209848,4885.085257428741,2.731450424479752,-5.1646960190860254e-20,1065.4180517436089
2023-09-08 01:17:35,0.13580635785756895,0.5361842787244911,5589.924938038698,4910.835583591419,2.7220576052625542,-3.712689966683922e-19,965.621312532663
2023-09-08 01:17:40,0.1228337845369836,0.5481668993911786,5733.385017964567,5019.372400164358,2.6834746358044193,-6.11115835556784e-19,948.7266345685678
2023-09-08 01:17:45,0.12029314629839527,0.5620282789017449,5848.2614624800835,5149.496906178795,2.612126898668698,-3.3075079941874797e-19,1004.1644477790377
2023-09-08 01:17:50,0.12394327661605842,0.5729443640773039,5818.087209193374,5186.361317377977,2.4585928164170654,7.884184701600388e-19,1051.4715451875195
2023-09-08 01:17:55,0.12800657418195388,0.5762232155615621,5724.88485812204,5162.706605440817,2.247876394511121,2.3365300771778564e-18,1078.4075689308963
2023-09-08 01:18:00,0.13208048456264576,0.5711677215635969,5907.339975780192,5342.953397277547,2.1270915880957446,2.753045834211805e-18,1174.4190626337736
2023-09-08 01:18:05,0.13890719087159953,0.5621918441261187,6564.682318272402,5894.501004908567,2.2078073291393703,-7.603276729676837e-20,1378.9802745240852
2023-09-08 01:18:10,0.1469546873111792,0.5554589190158935,7354.16830094752,6524.052032094216,2.3826441561269265,-6.643349447017318e-18,1559.1963609475922
2023-09-08 01:18:15,0.149658672776317,0.5539268272920355,7587.8791159220345,6645.974426660327,2.412198839694204,-1.2935427218440651e-17,1528.7448483421933
2023-09-08 01:18:20,0.1434317443390229,0.5553936802781821,6896.503147010461,5973.724154010931,2.2155933117482123,-9.867254068833358e-18,1267.6753832740708
2023-09-08 01:18:25,0.13257961746079325,0.5553894694235741,5615.512484413442,4839.136069878244,1.9689967728349642,1.102998878650929e-17,945.3918411916297
2023-09-08 01:18:30,0.1231429352317703,0.5517605286366933,4434.320473350995,3846.1691669623333,1.8873022522213212,4.504711073157377e-17,741.1758853074713
2023-09-08 01:18:35,0.11521528302800181,0.5460193693657571,3720.977986401947,3281.219079640939,1.9998028166758828,6.291331033495847e-17,710.5262287027548
2023-09-08 01:18:40,0.10562073783699716,0.5408820020126532,3339.256712605909,2991.506713448228,2.1699329752788086,1.795152765211072e-17,800.814956361314
