Time,LINEAR_REGRESSION,RANDOM_FOREST,FEEDFORWARD_NEURAL_NETWORK,Actual,Raw
2023-09-08 04:02:40,0.11207263891426100,0.11337346760390000,0.11438423395156800,0.11336946654192000,0.05800000000000000
2023-09-08 04:02:45,0.12926715554369600,0.12310943923650000,0.12685881555080400,0.12505560939583400,0.12400000000000000
2023-09-08 04:02:50,0.15243539616293800,0.14348360771420000,0.14260122179985000,0.14066382576229800,0.14400000000000000
2023-09-08 04:02:55,0.16568683706450100,0.15768777340490000,0.15599001944065000,0.14610100168114700,0.20600000000000000
2023-09-08 04:03:00,0.16134429110040800,0.15355521626240000,0.15238881111145000,0.13847984972268600,0.12200000000000000
2023-09-08 04:03:05,0.13088736927210100,0.12475211667320000,0.13785511255264200,0.12824221653948700,0.05400000000000000
2023-09-08 04:03:10,0.13391198631018800,0.13081403296030000,0.13830843567848200,0.12582705418995300,0.19200000000000000
2023-09-08 04:03:15,0.14940171390023300,0.14375620834780000,0.14924606680870000,0.13240061884486200,0.11400000000000000
2023-09-08 04:03:20,0.16227593986615200,0.15470840805760000,0.15381802618503500,0.14375152758318700,0.15400000000000000
2023-09-08 04:03:25,0.16489396832504500,0.15989804357090000,0.16672687232494300,0.15594200821309200,0.13600000000000000
2023-09-08 04:03:30,0.16929696422908500,0.17208220879870000,0.16696955263614600,0.16528775388462300,0.17400000000000000
2023-09-08 04:03:35,0.17260199124183800,0.17439983295700000,0.17455688118934600,0.16798116023186400,0.17600000000000000
2023-09-08 04:03:40,0.17778125537278300,0.17498944444540000,0.18917463719844800,0.16273137391018100,0.16400000000000000
2023-09-08 04:03:45,0.17696082344825400,0.17750741945490000,0.18648768961429500,0.15253289708579100,0.13800000000000000
2023-09-08 04:03:50,0.17267806835637100,0.17418895188980000,0.18021355569362600,0.14305418074811800,0.15200000000000000
2023-09-08 04:03:55,0.13849794630336700,0.13520307509860000,0.13807989656925200,0.13992916111658400,0.16600000000000000
2023-09-08 04:04:00,0.14272659500767200,0.13666153733190000,0.14237882196903200,0.14554457517300600,0.08800000000000000
2023-09-08 04:04:05,0.14938537296807300,0.14557715477170000,0.14867703616619100,0.15501754281216600,0.16200000000000000
2023-09-08 04:04:10,0.15360129248047600,0.14837101845780000,0.15534202754497500,0.15795830947592000,0.20000000000000000
2023-09-08 04:04:15,0.15077149689136500,0.14772305797020000,0.15245716273784600,0.14977025747845400,0.16800000000000000
2023-09-08 04:04:20,0.13650118342258600,0.13520307509860000,0.13962498307228000,0.13911990308174100,0.09600000000000000
2023-09-08 04:04:25,0.13946053880558500,0.13588556634590000,0.14112085103988600,0.13826778353734800,0.11800000000000000
2023-09-08 04:04:30,0.15472461401928500,0.14464790856920000,0.15249249339103700,0.14727366746369900,0.15800000000000000
2023-09-08 04:04:35,0.16819835116261100,0.16645293027550000,0.16124661266803700,0.15278250185961700,0.19400000000000000
2023-09-08 04:04:40,0.17128776281808500,0.16785751325840000,0.16335935890674500,0.14178187843575500,0.09200000000000000
