Time,RNN,Actual,Raw
2023-09-08 02:39:20,7819.9897,7408.404766605735,9210.0
2023-09-08 02:39:25,7961.7383,7516.520443316828,5120.0
2023-09-08 02:39:30,7515.6816,7347.992761795736,7500.0
2023-09-08 02:39:35,7011.9365,6743.658715472459,7660.0
2023-09-08 02:39:40,6845.3,5761.925217592074,6520.0
2023-09-08 02:39:45,5014.0684,4937.844546707077,5760.0
2023-09-08 02:39:50,4697.4736,4962.137847176714,1640.0
2023-09-08 02:39:55,5026.1963,5869.308207575664,3830.0
2023-09-08 02:40:00,5691.8936,6817.108283522164,14000.0
2023-09-08 02:40:05,6549.6606,6974.764165889066,2950.0
2023-09-08 02:40:10,6249.0615,6423.510258658634,7310.0
2023-09-08 02:40:15,5719.4785,5978.064964379779,6160.0
2023-09-08 02:40:20,5335.0786,6333.807277803199,4680.0
2023-09-08 02:40:25,5669.1636,7482.850119454635,6520.0
2023-09-08 02:40:30,6246.6577,8841.121963913141,13700.0
2023-09-08 02:40:35,9946.418,9879.601699402441,5960.0
2023-09-08 02:40:40,10064.323,10493.680583932115,12700.0
2023-09-08 02:40:45,8669.083,10696.967079897413,7730.0
2023-09-08 02:40:50,7577.8506,10225.999050650422,11100.0
2023-09-08 02:40:55,6929.672,8766.21384126647,12000.0
2023-09-08 02:41:00,7138.9224,6563.132624140995,5000.0
2023-09-08 02:41:05,5325.8315,4505.248270074886,2220.0
2023-09-08 02:41:10,4953.301,3455.5652299173876,5640.0
2023-09-08 02:41:15,5229.099,3649.972581988567,2880.0
2023-09-08 02:41:20,6358.3965,4693.06939715413,3780.0
2023-09-08 02:41:25,6005.2915,5886.925259830027,7590.0
2023-09-08 02:41:30,6995.288,6631.810042101142,5410.0
2023-09-08 02:41:35,7002.2026,6806.802810313015,8310.0
2023-09-08 02:41:40,7050.275,6876.953356687123,8160.0
2023-09-08 02:41:45,6888.4663,7452.301067619896,2200.0
2023-09-08 02:41:50,8527.327,8548.023190839673,10600.0
2023-09-08 02:41:55,9054.156,9447.485388243804,11500.0
2023-09-08 02:42:00,8367.264,9512.779292481227,10100.0
2023-09-08 02:42:05,7580.578,8880.214202101475,7280.0
2023-09-08 02:42:10,7094.763,8093.428664085752,5770.0
2023-09-08 02:42:15,7896.7104,7338.712651728422,10100.0
2023-09-08 02:42:20,7565.75,6402.948988188005,7340.0
2023-09-08 02:42:25,7107.2173,5203.788408905668,2330.0
2023-09-08 02:42:30,7003.0444,4009.1353570769115,7090.0
2023-09-08 02:42:35,7170.102,3171.0934512116532,761.0
2023-09-08 02:42:40,3422.6624,2779.3733418109946,3120.0
2023-09-08 02:42:45,3995.0244,2528.1475988821035,2010.0
2023-09-08 02:42:50,5042.3696,1976.3105073272588,4020.0
2023-09-08 02:42:55,5963.512,1084.836218347047,285.0
2023-09-08 02:43:00,6627.8657,481.61916632780424,1130.0
2023-09-08 02:43:05,919.0185,1063.890691488878,431.0
2023-09-08 02:43:10,2080.373,3183.5213182938282,474.0
2023-09-08 02:43:15,4104.4023,6124.1408042051025,8590.0
2023-09-08 02:43:20,5798.0835,8438.582433369227,8810.0
2023-09-08 02:43:25,6617.07,8920.377805859527,7330.0
2023-09-08 02:43:30,7779.871,7425.374570761593,11300.0
2023-09-08 02:43:35,5899.51,5021.2128315554555,2450.0
2023-09-08 02:43:40,5200.616,3366.7220883577425,2720.0
2023-09-08 02:43:45,5408.1055,3627.6642749594744,4540.0
2023-09-08 02:43:50,6111.8027,5648.984566236191,3060.0
2023-09-08 02:43:55,7563.1724,7976.2528871467,8910.0
2023-09-08 02:44:00,9420.43,8825.803518305574,10700.0
2023-09-08 02:44:05,8673.002,7502.014678929298,10600.0
2023-09-08 02:44:10,8243.118,5058.161790096471,1090.0
2023-09-08 02:44:15,7309.2954,3350.3144636630545,2030.0
2023-09-08 02:44:20,3698.6973,3359.311845481951,4230.0
2023-09-08 02:44:25,4641.1104,4509.180085059503,3710.0
2023-09-08 02:44:30,5995.5337,5497.250974851731,7940.0
2023-09-08 02:44:35,6636.4487,5635.234718628077,7560.0
2023-09-08 02:44:40,6943.573,5372.18910922664,1630.0
