Without Butterworth,With Butterworth,Actual Value,Filtered Value
0.13835996,0.12945846,0.19,0.142240988
0.15287903,0.16300438,0.164,0.161082565
0.14193478,0.16769966,0.13,0.168462485
0.15397847,0.16538233,0.172,0.166019
0.14241149,0.15704088,0.202,0.158430252
0.14033866,0.14973716,0.124,0.151817819
0.14031543,0.14683467,0.104,0.150831925
0.14694314,0.14560549,0.2,0.153486523
0.14382684,0.14462778,0.19,0.154079365
0.1406284,0.14599897,0.108,0.152113585
0.14389029,0.14625038,0.122,0.151584658
0.12697189,0.15908737,0.186,0.151925506
0.1388844,0.16044526,0.182,0.147681307
0.13551193,0.15697777,0.088,0.13711349
0.13907981,0.15550771,0.126,0.124437052
0.14480884,0.14959471,0.14,0.114492188
0.14128458,0.11295856,0.108,0.110696496
0.14169757,0.11336086,0.104,0.116063783
0.14280115,0.12199657,0.1,0.130640428
0.1465946,0.13099481,0.218,0.149134506
0.14564338,0.13694435,0.124,0.164452144
0.14055102,0.17223068,0.144,0.171841459
0.14151064,0.17005248,0.236,0.169295864
0.14065179,0.16601385,0.128,0.158505914
0.14047894,0.1610074,0.128,0.145281486
0.13954139,0.15540053,0.136,0.134938578
0.14396377,0.13444689,0.162,0.128696726
0.14610037,0.13515344,0.112,0.126412323
0.14613034,0.13727663,0.098,0.128532949
0.15607618,0.14140506,0.158,0.133271976
0.15550894,0.1451774,0.15,0.136424015
0.14725466,0.12657025,0.116,0.136539548
0.14702418,0.11665197,0.156,0.137836872
0.15277916,0.11528508,0.136,0.146623965
0.14932391,0.12015374,0.142,0.165061112
0.14609183,0.12642369,0.212,0.188026493
0.16383961,0.20158294,0.228,0.206334169
0.15115342,0.19825818,0.14,0.213145884
0.15649435,0.18302286,0.298,0.208631131
0.15548377,0.16254005,0.19,0.20268741
0.15064879,0.14965689,0.164,0.212164151
0.17430966,0.25097042,0.25,0.247957674
0.17400992,0.26760194,0.33,0.302467803
0.1670585,0.25887707,0.324,0.351469806
0.16298936,0.22495213,0.366,0.367631884
0.16448961,0.1968102,0.384,0.336652098
0.26999557,0.25140795,0.306,0.26999155
0.24623674,0.19586734,0.116,0.202071984
0.23255411,0.17189051,0.148,0.165629405
0.23790468,0.1737486,0.194,0.166408963
0.2046541,0.17575522,0.23,0.184138342
0.20179425,0.19294663,0.136,0.194190214
0.21396771,0.18417434,0.21,0.18451784
0.22416002,0.1884491,0.208,0.159681568
0.2246356,0.18693988,0.09,0.136661848
0.21484959,0.18345912,0.088,0.131255603
0.14851819,0.15492652,0.152,0.141821295
0.1446148,0.17607653,0.212,0.150698245
0.14826891,0.18275702,0.156,0.145464653
0.15218198,0.18569157,0.08,0.133222076
0.15766683,0.1836712,0.126,0.129829985
0.13376622,0.13976353,0.138,0.140180344
0.14085749,0.16666995,0.182,0.154240963
0.14164524,0.16689159,0.168,0.159896506
0.14305298,0.17295691,0.142,0.154615178
0.14993797,0.17142472,0.118,0.144254009
0.13106087,0.13235988,0.168,0.135024107
0.13361588,0.13010141,0.134,0.12982201
0.13539536,0.13495511,0.086,0.129012166
0.13551252,0.14069155,0.154,0.130485233
0.14000624,0.14719944,0.17,0.131299184
0.13420911,0.1326547,0.086,0.131715601
0.13579738,0.13657646,0.12,0.134405648
0.13353908,0.13973598,0.19,0.139482112
0.13378672,0.14089656,0.118,0.144364408
0.13046382,0.14117071,0.146,0.146942241
0.1371891,0.14477956,0.114,0.145252307
0.1369718,0.14688127,0.226,0.137565869
0.14257036,0.14413752,0.058,0.126117826
0.14135194,0.14312308,0.1,0.1165738
0.13874875,0.14338209,0.164,0.112012967
0.14560775,0.1078641,0.09,0.111961434
0.14250906,0.11578857,0.126,0.116856131
0.14174959,0.12530619,0.094,0.128028858
0.14516744,0.13373105,0.198,0.143252625
0.143307,0.14314729,0.078,0.155338028
0.1253135,0.15581296,0.236,0.155861128
0.13267358,0.1493893,0.11,0.141466689
0.13284104,0.14719957,0.11,0.117828291
0.13113908,0.14196348,0.12,0.096948503
0.14401712,0.14079429,0.066,0.090033171
0.1259753,0.10428685,0.088,0.101383875
0.1305696,0.118107095,0.166,0.126893798
0.13727242,0.13196959,0.142,0.157937541
0.13938758,0.13884845,0.166,0.185998737
0.14706099,0.1388319,0.224,0.203951422
0.16290112,0.20018321,0.222,0.207384704
0.15497126,0.18839176,0.184,0.197099724
0.15723331,0.17768575,0.14,0.177532696
0.15024689,0.16289558,0.21,0.152616164
0.14094187,0.14994545,0.116,0.126375764
0.13717853,0.100924626,0.086,0.105185945
0.1460363,0.097082235,0.066,0.093895481
0.14976518,0.10683133,0.144,0.091617078
0.14648621,0.12580903,0.114,0.096324739
0.14980567,0.14193587,0.05,0.109968538
0.12279803,0.12940942,0.126,0.132475614
0.12562977,0.14441293,0.194,0.15425903
0.13443421,0.1538218,0.166,0.162616779
0.13302985,0.15774095,0.16,0.155010429
0.13914253,0.15344957,0.11,0.141161037
0.13163659,0.13298908,0.136,0.132548558
0.13280095,0.13068208,0.154,0.133106717
0.13274239,0.13208215,0.116,0.139148276
0.13445656,0.13447414,0.148,0.144452992
0.14074373,0.13732135,0.174,0.14562918
0.14202392,0.13816501,0.14,0.145887227
0.14591156,0.14135629,0.13,0.152738896
0.14509727,0.13833286,0.144,0.168707287
0.13997348,0.13888106,0.24,0.185597309
0.14210196,0.13979502,0.17,0.190754672
0.16089611,0.17590941,0.176,0.177526488
0.16142178,0.15978314,0.148,0.148711642
0.15154767,0.14619188,0.142,0.113629385
0.15622357,0.14153422,0.034,0.083251142
0.14354342,0.14522117,0.084,0.064155113
0.12227797,0.061303955,0.058,0.05496092
0.1259171,0.080527894,0.048,0.049694802
0.13343579,0.10779783,0.052,0.044734703
0.13775341,0.12541804,0.048,0.042583207
0.14271723,0.14146173,0.04,0.04975378
0.109907344,0.069702744,0.06,0.069943199
0.11500119,0.08627643,0.08,0.097572613
0.120493926,0.10350438,0.152,0.119443678
0.12947528,0.11670238,0.158,0.125821751
0.13215694,0.12204481,0.06,0.119639947
0.117372334,0.11708411,0.136,0.11283509
0.1293023,0.114335224,0.116,0.115465779
0.1224537,0.11370874,0.132,0.129784882
0.128522,0.12119937,0.116,0.150350206
0.12568678,0.11835758,0.208,0.166875198
0.15672742,0.17308469,0.18,0.170597755
0.1479506,0.16848063,0.12,0.160500568
0.15286517,0.15436114,0.164,0.14290041
0.14708175,0.14253788,0.15,0.127088831
0.14098556,0.13849075,0.088,0.121983283
0.13050349,0.12712598,0.116,0.131784274
0.13007922,0.13665539,0.204,0.151944004
0.13572104,0.14180982,0.118,0.171422451
0.13915958,0.14589772,0.222,0.179471919
0.14079879,0.15010391,0.152,0.17080964
0.15602756,0.15008464,0.15,0.147724929
0.1542429,0.13209175,0.13,0.119770432
0.15509674,0.126288,0.108,0.10080454
0.15377194,0.12852743,0.07,0.102465569
0.14718859,0.13628878,0.118,0.125605207
0.13548104,0.15882996,0.182,0.157688036
0.13986686,0.18524729,0.184,0.182459217
0.14036733,0.18688406,0.246,0.194023297
0.14626668,0.17177683,0.11,0.19903845
0.14681607,0.155056,0.204,0.203355404
0.16228132,0.20447886,0.248,0.200968859
0.1672773,0.19638178,0.182,0.181612163
0.15806411,0.18358956,0.15,0.146580713
0.15016425,0.16581783,0.084,0.111671349
0.15363991,0.15643178,0.114,0.095438438
0.13551772,0.10998106,0.088,0.106487998
0.13881665,0.13864838,0.146,0.138438795
0.14099878,0.15802456,0.15,0.172542385
0.13883415,0.17243858,0.212,0.187232799
0.14996116,0.17060871,0.222,0.17271857
0.17087278,0.13635337,0.1,0.140128731
0.16919875,0.10285741,0.078,0.112776352
0.16110148,0.095520765,0.118,0.105514209
0.15538594,0.10982002,0.124,0.114427787
0.14897649,0.12136026,0.146,0.126197438
0.14300357,0.12920402,0.134,0.132981978
0.14209013,0.12846135,0.082,0.136860612
0.14324133,0.1319354,0.236,0.144406234
0.14519203,0.13729128,0.082,0.160273217
0.14879079,0.14445111,0.182,0.182149995
0.15415944,0.20837258,0.226,0.198829852
0.15004992,0.21355991,0.21,0.197855355
0.15367016,0.20772023,0.186,0.17853252
0.14480537,0.1890871,0.136,0.154692143
0.14717759,0.16676547,0.108,0.142640434
0.13669224,0.15170327,0.188,0.147830489
0.14369743,0.1595259,0.158,0.163852818
0.14355913,0.16316411,0.178,0.181142235
0.14870696,0.16025248,0.192,0.193732398
0.15005228,0.15960118,0.216,0.200008249
0.17196693,0.2024063,0.172,0.200782771
0.1606971,0.19558536,0.21,0.197286393
0.16484424,0.18601047,0.21,0.191015211
0.16194613,0.17679104,0.166,0.185347421
0.15550983,0.16509348,0.192,0.184596782
0.17181833,0.19189118,0.16,0.189237993
0.16685903,0.19955234,0.226,0.193522254
0.1599828,0.19177367,0.19,0.190256313
0.16686293,0.18198739,0.192,0.17753376
0.16353099,0.17342594,0.08,0.158835939
0.15028691,0.14580292,0.256,0.138282066
0.14762315,0.14058499,0.03,0.119030743
0.1546662,0.14161241,0.108,0.104261653
0.15353371,0.14889136,0.176,0.097499387
0.16087356,0.15885197,0.03,0.103483884
0.12084257,0.11978921,0.148,0.125567521
0.13163169,0.14170015,0.118,0.157523685
0.13270882,0.15300582,0.21,0.181736922
0.13169761,0.15706289,0.248,0.182199714
0.1389053,0.15394239,0.08,0.159642819
0.15011439,0.1272236,0.15,0.131164467
0.15228319,0.10627152,0.134,0.117147667
0.15071209,0.11014986,0.14,0.130458041
0.15152214,0.11723834,0.1,0.169913621
0.15141809,0.1331724,0.218,0.215588206
0.1657268,0.24337296,0.326,0.237042386
0.15689111,0.24256551,0.198,0.217703762
0.15833728,0.2179003,0.168,0.171339571
0.15317608,0.19216138,0.076,0.129932624
0.15770416,0.17158473,0.15,0.116521712
0.15131539,0.1303584,0.108,0.130657323
0.15723531,0.14629447,0.186,0.154855996
0.15939347,0.16268043,0.15,0.170798682
0.15993021,0.16794318,0.224,0.172322937
0.1583691,0.16688204,0.122,0.167864562
0.1380688,0.16884577,0.164,0.170697316
0.14695755,0.16983096,0.18,0.18495829
0.14265303,0.16976538,0.224,0.201146191
0.143834,0.16584347,0.174,0.205460573
0.15201148,0.15878521,0.294,0.193803717
0.19116029,0.17625135,0.068,0.177034298
0.1814687,0.16168828,0.196,0.171013275
0.18076673,0.15567987,0.192,0.181427713
0.17121969,0.16086394,0.196,0.199914886
0.14937551,0.1655054,0.204,0.212313445
0.1677678,0.21240433,0.218,0.20876796
0.15942813,0.20051554,0.24,0.191050356
0.15452303,0.18551153,0.108,0.173529695
0.16371252,0.17301176,0.19,0.17295766
0.1614104,0.16696131,0.178,0.193633991
0.17051992,0.2147142,0.22,0.222792794
0.16249686,0.2281538,0.286,0.241047792
0.15799275,0.21988297,0.232,0.237785734
0.17151147,0.20083831,0.174,0.217095361
0.16147894,0.18205339,0.222,0.190825981
0.1769065,0.17509106,0.166,0.169910102
0.17537752,0.17138857,0.166,0.162139465
0.1734717,0.17014425,0.168,0.171364619
0.17711309,0.17554796,0.158,0.19317192
0.16463979,0.18044226,0.224,0.212989427
0.17500968,0.2135875,0.284,0.215077086
0.17232221,0.20019767,0.148,0.197180099
0.16794741,0.19153446,0.17,0.173829362
0.17437346,0.17561029,0.172,0.163717696
0.17131005,0.16502188,0.166,0.17530706
0.17145742,0.20255572,0.182,0.20185524
0.1640792,0.21461892,0.26,0.225900299
0.15699847,0.21320714,0.218,0.230361068
0.15797693,0.19758883,0.24,0.210295014
0.16693307,0.18471804,0.152,0.176230882
0.17445412,0.15349078,0.132,0.145846407
0.17315033,0.13917133,0.134,0.131522628
0.17363848,0.13646413,0.158,0.134764128
0.17281598,0.14323285,0.14,0.149095681
0.1682371,0.15515885,0.106,0.164004341
0.13248444,0.16667983,0.262,0.168789952
0.13817199,0.16682662,0.14,0.160946144
0.1442094,0.16392684,0.13,0.151892411
0.15126738,0.16218214,0.158,0.15843875
0.14994137,0.16095875,0.176,0.186504341
0.15444879,0.22021055,0.21,0.224069576
0.15367751,0.23712131,0.306,0.249451484
0.15261446,0.23024775,0.21,0.247253094
0.15270828,0.20695014,0.25,0.219006212
0.15077102,0.18409942,0.16,0.181043792
0.17911284,0.15977398,0.154,0.152761716
0.17633437,0.15159686,0.1,0.143938203
0.17446275,0.15606,0.224,0.150174215
0.17127389,0.16238278,0.112,0.159537673
0.17942922,0.16203566,0.17,0.162685654
0.15923838,0.1562609,0.194,0.158283357
0.16453412,0.15428963,0.12,0.153317495
0.16082503,0.1566159,0.164,0.15862098
0.15599893,0.15831025,0.19,0.180117428
0.16205806,0.15825875,0.156,0.211437958
0.15134038,0.23461129,0.292,0.234756866
0.15303944,0.24267235,0.238,0.231779414
0.15065971,0.21494788,0.16,0.197577823
0.14959289,0.19902594,0.202,0.146098028
0.14684235,0.17291051,0.092,0.10407203
0.14202237,0.09373179,0.034,0.095705069
0.1586854,0.10162694,0.11,0.125084029
0.150731,0.12543139,0.288,0.173031554
0.15083113,0.14487658,0.142,0.213996902
0.15806736,0.15886521,0.198,0.23255468
0.17614111,0.22715874,0.308,0.226514078
0.17700934,0.22228704,0.23,0.206537601
0.17075156,0.20489886,0.052,0.192268259
0.17331725,0.18550056,0.298,0.197263707
0.16641499,0.17250709,0.196,0.216920594
0.19080403,0.23716551,0.202,0.234226561
0.18986607,0.23117423,0.276,0.234702725
0.18755479,0.22253406,0.276,0.218690974
0.18422078,0.20448217,0.122,0.202924404
0.17546414,0.18604986,0.166,0.204048543
0.18667555,0.22437292,0.254,0.218137821
0.18474378,0.24054831,0.272,0.223692691
0.1824003,0.23890938,0.176,0.206512834
0.18476915,0.21850462,0.218,0.176245175
0.19079036,0.20908093,0.112,0.156904476
0.16793764,0.16438785,0.068,0.162092117
0.16851063,0.17874572,0.33,0.180867642
0.1712767,0.19022661,0.148,0.190271648
0.17606512,0.19068365,0.14,0.178633805
0.17888178,0.1903492,0.224,0.153753479
0.17940779,0.13164513,0.092,0.135040145
0.17520595,0.12617122,0.14,0.140436951
0.18204196,0.13403428,0.142,0.172170114
0.18233007,0.151238,0.194,0.210369632
0.18087475,0.16199173,0.308,0.227158219
0.21426266,0.20297168,0.274,0.214514819
0.19177143,0.16691962,0.074,0.194939411
0.19102107,0.14816186,0.16,0.195654405
0.18280177,0.14488833,0.258,0.214824963
0.17259634,0.15585358,0.268,0.223363125
0.20707385,0.18766955,0.212,0.198776514
0.20119776,0.15730883,0.112,0.148671268
0.19675234,0.14201613,0.098,0.101675106
0.18367031,0.14490522,0.084,0.082151212
0.17611343,0.15746029,0.036,0.093912518
0.12698248,0.12601285,0.23,0.123618283
0.1401226,0.1587061,0.14,0.157216703
0.14223577,0.17191835,0.118,0.190005441
0.14698373,0.17968126,0.258,0.219732037
0.15626141,0.17273061,0.25,0.237831993
0.19747394,0.23126948,0.21,0.234340274
0.18999797,0.2195665,0.264,0.208877353
0.18005605,0.18777427,0.13,0.17362558
0.17242652,0.17369051,0.132,0.145116949
0.16650574,0.1617159,0.144,0.132514133
0.16340399,0.13421711,0.156,0.133763495
0.17213528,0.14660262,0.108,0.141070599
0.17850827,0.16803098,0.158,0.147139982
0.17438531,0.16801058,0.178,0.14884908
0.18138433,0.17296559,0.14,0.149365869
0.15880863,0.15283412,0.106,0.154791459
0.15037872,0.15829869,0.204,0.165985068
0.15045053,0.16380867,0.186,0.176241251
0.14791545,0.15966076,0.15,0.178073145
0.1489326,0.15664415,0.204,0.169617279
0.16358134,0.16045071,0.12,0.155148954
0.15904808,0.15625557,0.194,0.142262699
0.15703848,0.15592213,0.066,0.136972819
0.15250486,0.15281883,0.156,0.138203824
0.14729562,0.15774965,0.186,0.13848021
0.16639735,0.13814937,0.1,0.132919387
0.16495334,0.13006213,0.136,0.125679055
0.16464771,0.12040897,0.114,0.125361598
0.16455947,0.12287264,0.134,0.135579639
0.15802856,0.13448924,0.126,0.150742017
0.1375365,0.1621559,0.238,0.160595405
0.14211339,0.16779223,0.09,0.15886773
0.1418056,0.1590027,0.164,0.14670005
0.14193806,0.15769494,0.136,0.129638707
0.14481558,0.15540126,0.148,0.115629031
,0.105482794,0.058,0.113369467
,0.113369204,0.124,0.125055609
,0.123963974,0.144,0.140663826
,0.134702638,0.206,0.146101002
,0.143681929,0.122,0.13847985
,0.124141969,0.054,0.128242217
,0.122017838,0.192,0.125827054
,0.120944209,0.114,0.132400619
,0.127808124,0.154,0.143751528
,0.132024273,0.136,0.155942008
,0.166740909,0.174,0.165287754
,0.168559849,0.176,0.16798116
,0.160468802,0.164,0.162731374
,0.151034579,0.138,0.152532897
,0.143332034,0.152,0.143054181
,0.135421947,0.166,0.139929161
,0.133511469,0.088,0.145544575
,0.136406556,0.162,0.155017543
,0.139167666,0.2,0.157958309
,0.141638234,0.168,0.149770257
,0.135468557,0.096,0.139119903
,0.13149339,0.118,0.138267784
,0.130788609,0.158,0.147273667
,0.138026729,0.194,0.152782502
,0.139636248,0.092,0.141781878
,0.109415576,0.166,0.1142173
,0.087973483,0.084,0.085021263
,0.087682433,0.032,0.075263551
,0.101748727,0.1,0.09567145
,0.120970592,0.096,0.134643893
,0.163518324,0.258,0.165425619
,0.183150068,0.144,0.168902312
,0.182796687,0.14,0.14917736
,0.166037083,0.118,0.12658424
,0.154895306,0.1,0.118117116
,0.12869589,0.138,0.125175018
,0.137719616,0.142,0.13664528
,0.143821448,0.166,0.140860577
,0.144935951,0.086,0.134612973
,0.144649655,0.172,0.123439968
,0.118573911,0.11,0.116454002
,0.121628366,0.044,0.119403521
,0.128094479,0.214,0.129572836
,0.134320959,0.126,0.139096597
,0.142360061,0.118,0.14379847
,0.141342059,0.164,0.145555181
,0.143008277,0.15,0.147147559
,0.142249241,0.108,0.147866303
,0.143858716,0.196,0.143426328
,0.148873836,0.09,0.130213482
,0.10858877,0.164,0.111458301
,0.093816563,0.074,0.098535787
,0.097311839,0.068,0.10248085
,0.110164821,0.106,0.121847579
,0.123082891,0.228,0.142099676
,0.145139769,0.112,0.149989028
,0.141360864,0.118,0.145044159
,0.130464718,0.174,0.135736022
,0.13050124,0.112,0.12998173
,0.126568839,0.104,0.13038219
,0.131382078,0.176,0.134112806
,0.137279972,0.126,0.136707993
,0.140005589,0.124,0.137055578
,0.142275497,0.16,0.138103104
,0.142129093,0.128,0.143196089
,0.152480721,0.13,0.151903262
,0.154792696,0.19,0.158835826
,0.155522764,0.162,0.158046587
,0.150006548,0.142,0.149187204
,0.147548899,0.118,0.13753404
,0.128784984,0.158,0.128367473
,0.130699053,0.098,0.122995812
,0.134136751,0.112,0.119090856
,0.137299538,0.16,0.114090643
,0.141176954,0.088,0.109491623
,0.105612926,0.084,0.110312868
,0.107982472,0.132,0.118352133
,0.114634246,0.126,0.128876629
,0.123262614,0.182,0.136913196
,0.132213429,0.102,0.144076293
,0.158888459,0.146,0.15482723
,0.165342778,0.166,0.166393267
,0.164510787,0.164,0.167155296
,0.15409629,0.218,0.148717173
,0.143321902,0.076,0.11857841
,0.095539391,0.058,0.096768548
,0.091692649,0.138,0.098815209
,0.098389253,0.11,0.12401498
,0.116350017,0.146,0.157772519
,0.130505696,0.184,0.181174096
,0.182486504,0.244,0.182375585
,0.172477961,0.12,0.164730974
,0.162612364,0.108,0.142313115
,0.15125376,0.152,0.12606711
,0.143662855,0.146,0.118143905
,0.118532419,0.104,0.118463301
,0.119866282,0.11,0.128239627
,0.121175945,0.126,0.143808961
,0.131284326,0.18,0.153325032
,0.134010136,0.174,0.146378805
,0.123326413,0.126,0.127038066
,0.109323986,0.072,0.112814836
,0.109642424,0.122,0.117865845
,0.121937051,0.12,0.138118232
,0.130944341,0.192,0.154297046
,0.148883849,0.168,0.14973435
,0.1398485,0.1,0.125319966
,0.132104099,0.104,0.098045738
,0.132710367,0.076,0.086528299
,0.134947464,0.09,0.09666536
,0.123273201,0.084,0.116792152
,0.1478654,0.194,0.126194922
,0.163062587,0.122,0.113490152
,0.1625911,0.066,0.088584923
,0.159164622,0.03,0.073594321
,0.09509927,0.116,0.08223927
,0.118793346,0.106,0.110447409
,0.139566541,0.154,0.143563038
,0.14622274,0.14,0.167342802
,0.146278962,0.23,0.173930316
,0.166044235,0.096,0.163417682
,0.154602662,0.184,0.142797731
,0.14098902,0.15,0.124051555
,0.132905945,0.068,0.120573476
,0.138060614,0.138,0.138200564
,0.176629946,0.146,0.166852003
,0.202277392,0.274,0.186611681
,0.205439195,0.136,0.18579099
,0.188576505,0.182,0.170317058
,0.165364936,0.114,0.154800039
,0.148203179,0.2,0.148872389
,0.151949927,0.11,0.153421945
,0.151440606,0.212,0.165074028
,0.158860743,0.14,0.180094049
,0.153587177,0.192,0.194815339
,0.203877017,0.266,0.206214992
,0.203045398,0.164,0.213608441
,0.193485081,0.164,0.216846427
,0.178484425,0.326,0.214224816
,0.168108791,0.188,0.208537325
,0.206803858,0.172,0.211222835
,0.194364309,0.178,0.229676276
,0.191879123,0.326,0.252508755
,0.177183703,0.252,0.257284811
,0.176707938,0.258,0.233105495
,0.188170791,0.15,0.190253657
,0.155621782,0.13,0.148846003
,0.148949444,0.174,0.123580821
,0.158178642,0.102,0.119175642
,0.173044413,0.088,0.132085263
,0.153681636,0.206,0.151064262
,0.174243882,0.128,0.160623895
,0.185617521,0.17,0.150220073
,0.184217468,0.148,0.122343177
,0.178517282,0.062,0.092036722
,0.079724692,0.056,0.076025559
,0.080739871,0.09,0.078821081
,0.109383486,0.074,0.089273038
,0.134001911,0.14,0.092407223
,0.151012972,0.102,0.085640123
,0.073545858,0.028,0.082016599
,0.076121904,0.068,0.095117043
,0.093661867,0.17,0.123007387
,0.106547013,0.16,0.150973309
,0.127673745,0.152,0.167031336
,0.168379962,0.168,0.170026391
,0.16951485,0.174,0.165596791
,0.158141568,0.152,0.159314516
,0.148750275,0.13,0.152735755
,0.139977053,0.178,0.143740586
,0.132401973,0.132,0.131920021
,0.124818213,0.14,0.12355514
,0.119496986,0.07,0.126888394
,0.125118047,0.138,0.139794526
,0.137999415,0.166,0.146611009
,0.134403422,0.212,0.133987436
,0.116333358,0.05,0.109241556
,0.106114827,0.064,0.096116545
,0.109043248,0.122,0.110847559
,0.120421894,0.148,0.146892038
,0.186669126,0.208,0.182974651
,0.204402253,0.184,0.201821131
,0.196787164,0.244,0.202048144
,0.173247755,0.154,0.196418223
,0.161746293,0.178,0.199322488
,0.213088512,0.256,0.214248933
,0.216203049,0.212,0.232026843
,0.205226883,0.22,0.238491125
,0.18785432,0.268,0.223931537
,0.17639266,0.206,0.190955512
,0.151737496,0.106,0.15514262
,0.137663975,0.142,0.132846543
,0.131182104,0.084,0.126052202
,0.143317863,0.192,0.122606543
,0.156528011,0.138,0.113273667
,0.097341396,0.048,0.104675717
,0.096900985,0.102,0.110558513
,0.112682238,0.12,0.13261734
,0.134783328,0.202,0.156418341
,0.152144492,0.18,0.166814024
,0.158193365,0.136,0.16223935
,0.144160882,0.124,0.151698422
,0.132853895,0.18,0.142335504
,0.131031647,0.118,0.134518705
,0.132784069,0.132,0.126631192
,0.118291184,0.138,0.119972166
,0.118240029,0.08,0.118343031
,0.121901758,0.16,0.12392549
,0.130439967,0.088,0.133847178
,0.136501759,0.174,0.141785495
,0.142666236,0.182,0.145025566
,0.132739991,0.112,0.149312563
,0.131102562,0.12,0.162015022
,0.126516581,0.2,0.179989643
,0.13503556,0.254,0.191011136
,0.184914306,0.166,0.188745454
,0.172771603,0.112,0.178759676
,0.153233394,0.226,0.168342023
,0.144382536,0.152,0.158928063
,0.14616403,0.16,0.150838629
,0.1448704,0.124,0.147866973
,0.146803394,0.17,0.153196699
,0.153252766,0.138,0.163219083
,0.158277795,0.17,0.167438564
,0.1637716,0.194,0.156645355
,0.12729837,0.154,0.133952966
,0.101567246,0.048,0.115823526
,0.097405992,0.134,0.117601192
,0.112437204,0.132,0.138324315
,0.126065701,0.186,0.162020428
,0.171653703,0.176,0.172223439
,0.167447016,0.148,0.163752194
,0.159906939,0.162,0.143560356
,0.154453129,0.112,0.123965003
,0.152410641,0.0924,0.11415796
,0.120528057,0.132,0.114856865
,0.131691292,0.132,0.120278358
,0.140492633,0.13,0.12528921
,0.14869459,0.098,0.128790744
,0.151632845,0.144,0.130236164
,0.130722478,0.124,0.127007673
,0.125736713,0.152,0.11829676
,0.126296893,0.08,0.109509088
,0.129134223,0.094,0.108944498
,0.132363603,0.146,0.119651727
,0.136507273,0.531,0.541877136
,0.144586816,0.544,0.547437508
,0.146768957,0.558,0.547292867
,0.142546356,0.554,0.53865795
,0.140663013,0.511,0.52567318
