Without Butterworth,With Butterworth,Actual Value,Filtered Value
0.124126528,0.141763848,0.192,0.145394078
0.123823082,0.147696278,0.148,0.145952063
0.123722061,0.152178169,0.102,0.15144208
0.117160339,0.161234144,0.15,0.166245336
0.122206968,0.169643819,0.24,0.182381893
0.123886907,0.176866265,0.192,0.188912595
0.124446132,0.183069087,0.152,0.185718485
0.124632289,0.18839623,0.222,0.183573422
0.163284343,0.185189414,0.132,0.191961368
0.143548017,0.186580051,0.216,0.208962169
0.136913967,0.18777676,0.276,0.224010503
0.134684038,0.188806584,0.238,0.231647669
0.133934483,0.189692797,0.19,0.23957087
0.158204293,0.250229296,0.282,0.258876239
0.147386882,0.259378485,0.232,0.28799828
0.143706625,0.267232144,0.38,0.310360165
0.142454542,0.273973721,0.3,0.309204309
0.142028564,0.279760688,0.316,0.283593569
0.228317678,0.252535817,0.138,0.248174394
0.199289482,0.229107744,0.334,0.21948987
0.189679379,0.211435035,0.134,0.206890393
0.186497849,0.198103821,0.272,0.21349773
0.185444568,0.188047567,0.164,0.236961555
0.187304639,0.265168108,0.316,0.266901326
0.194329754,0.28936501,0.27,0.286850985
0.196447454,0.310122246,0.288,0.283510161
0.197085828,0.327928774,0.292,0.256680955
0.197278265,0.343204047,0.19,0.221816095
0.220809183,0.190862962,0.204,0.201523676
0.229009208,0.164315081,0.194,0.210364209
0.231191688,0.141545496,0.236,0.244222399
0.231772566,0.12201648,0.316,0.282732467
0.23192717,0.105266836,0.29,0.302240595
0.255554098,0.306839029,0.266,0.289450655
0.246463526,0.310786118,0.346,0.249024965
0.244064445,0.314174122,0.126,0.20171947
0.243431307,0.317082233,0.102,0.169500481
0.243264217,0.319578425,0.252,0.157876083
0.236756525,0.155383047,0.136,0.157041846
0.232644107,0.153502565,0.204,0.159516281
0.23153465,0.152084129,0.084,0.167268214
0.231235338,0.151014211,0.186,0.179961662
0.231154589,0.150207178,0.222,0.186116521
0.213355813,0.184944542,0.212,0.173195106
0.210982897,0.184060343,0.072,0.142713897
0.210331508,0.18339326,0.14,0.110434584
0.210152696,0.18288998,0.11,0.095555528
0.21010361,0.182510281,0.11,0.112192056
0.158770286,0.144294889,0.106,0.162333904
0.171732433,0.171740135,0.246,0.228995548
0.175177508,0.195203533,0.32,0.281087351
0.176093138,0.215262783,0.294,0.293591132
0.176336494,0.232411771,0.26,0.265612714
0.221941921,0.226333278,0.24,0.219493911
0.210615101,0.196646842,0.114,0.18316052
0.20724402,0.17421056,0.2,0.170638651
0.206240721,0.157253768,0.176,0.176213038
0.20594212,0.144438239,0.232,0.185799286
nan,0.192972553,0.136,0.191469297
nan,0.198380554,0.228,0.193941402
nan,0.202457703,0.146,0.195387454
nan,0.205531509,0.268,0.195021534
nan,0.207848883,0.138,0.191034093
0.178129953,0.185660368,0.186,0.182058747
0.189665614,0.181607884,0.172,0.165824536
0.192981628,0.178551786,0.154,0.141098856
0.193934841,0.176247093,0.13,0.113542422
0.19420885,0.174509056,0.06,0.09622399
0.141385132,0.088906062,0.098,0.100520593
0.164593502,0.083386739,0.146,0.126331809
0.171211768,0.079223958,0.138,0.161609715
0.173099081,0.076084309,0.206,0.190537943
0.17363728,0.073716324,0.246,0.203482755
0.198545917,0.206903031,0.142,0.201448538
0.184619502,0.209485761,0.184,0.191019173
0.180532498,0.211436041,0.23,0.177109274
0.17933308,0.212908743,0.156,0.16337255
0.178981085,0.214020814,0.108,0.154229286
0.152202816,0.149199709,0.142,0.150208025
0.164915574,0.145404498,0.224,0.146626769
0.168571771,0.142540713,0.14,0.142949074
0.169623295,0.140379762,0.054,0.146580764
0.169925714,0.138749155,0.188,0.161017603
0.171731951,0.177780344,0.244,0.17827056
0.167113158,0.190444787,0.17,0.189517678
0.1658018,0.200012917,0.148,0.194856104
0.165429481,0.207241749,0.192,0.196986995
0.165323773,0.212703214,0.264,0.194865293
0.204028405,0.190345696,0.198,0.190064823
0.186593858,0.186478838,0.088,0.189579543
0.181525401,0.183170449,0.21,0.193914011
0.180051933,0.180339871,0.278,0.191289285
0.179623576,0.177918098,0.156,0.172773585
0.172579481,0.149254424,0.082,0.146011082
0.177348484,0.131508718,0.176,0.127222338
0.178720264,0.118119207,0.096,0.125953272
0.179114849,0.108016538,0.17,0.141275494
0.179228349,0.100393859,0.15,0.166034825
0.162048494,0.18992207,0.164,0.189983559
0.165497659,0.207980534,0.256,0.202614353
0.166485063,0.221632511,0.182,0.198952525
0.166767731,0.231953239,0.18,0.183192913
0.166848651,0.239755583,0.15,0.163402479
0.165591482,0.145896047,0.106,0.142780096
0.170075831,0.132690839,0.232,0.120127612
0.171365598,0.122730069,0.026,0.099095259
0.171736555,0.1152166,0.084,0.090234702
0.171843248,0.109549144,0.094,0.100297718
nan,0.11853563,0.158,0.124735723
nan,0.134119265,0.16,0.153308515
nan,0.147434917,0.12,0.177474628
nan,0.158812659,0.232,0.190682409
nan,0.168534528,0.204,0.188947896
0.177752823,0.1805164,0.158,0.175952123
0.173595482,0.174158107,0.182,0.163324097
0.172936992,0.169363243,0.1,0.160859392
0.172832693,0.165747378,0.19,0.166868956
0.172816173,0.163020611,0.238,0.171552478
0.187069716,0.172707718,0.118,0.169639248
0.172544735,0.173580021,0.134,0.164748067
0.168402307,0.174238682,0.222,0.161862611
0.167220914,0.174736027,0.132,0.16225827
0.166883988,0.175111564,0.16,0.165403131
0.161196522,0.1694401,0.184,0.17014958
0.161532476,0.172890409,0.17,0.174310553
0.161626804,0.175839312,0.172,0.175717863
0.161653288,0.178359674,0.172,0.17366938
0.161660725,0.180513772,0.196,0.169845095
0.175540197,0.166178929,0.15,0.167765354
0.169789781,0.163039725,0.118,0.168549425
0.168173574,0.160351741,0.24,0.167384148
0.167719325,0.158050119,0.144,0.158658938
0.167591654,0.156079325,0.15,0.144281233
0.160529824,0.129961976,0.072,0.13182605
0.163461848,0.117707704,0.198,0.125101417
0.164278269,0.107220625,0.06,0.121387711
0.164505601,0.098245891,0.184,0.117920967
0.164568902,0.090565407,0.086,0.117708521
0.132463328,0.120459116,0.11,0.127166048
0.144999107,0.122814346,0.164,0.147793984
0.148381253,0.124831039,0.14,0.17144594
0.149293754,0.126557856,0.244,0.185847312
0.149539947,0.128036465,0.17,0.185520267
0.160543766,0.178599621,0.156,0.176124233
0.157973063,0.172673912,0.178,0.166955067
0.15727421,0.167600106,0.116,0.16042414
0.157084225,0.163255729,0.222,0.151139803
0.157032577,0.159535917,0.114,0.135440035
0.144327407,0.118024878,0.126,0.118646387
0.152467777,0.103123539,0.038,0.10996269
0.154652785,0.090373157,0.212,0.113065341
0.155239277,0.079463248,0.086,0.12550361
0.155396701,0.070128147,0.102,0.143091876
0.131418258,0.159855261,0.22,0.160369019
0.139136924,0.172532472,0.15,0.171345257
0.141162123,0.182119539,0.164,0.174013619
0.141693488,0.189369703,0.204,0.172390529
0.141832906,0.194852597,0.15,0.173094056
0.152384269,0.176161022,0.164,0.178688537
0.15301218,0.178484569,0.146,0.18261983
0.153177544,0.1802449,0.288,0.175091188
0.153221094,0.181578535,0.13,0.158913311
0.153232563,0.182588903,0.114,0.15373936
0.145160174,0.159662871,0.124,0.176190347
0.153302066,0.164134011,0.29,0.218795348
0.155429474,0.167508882,0.252,0.255056932
0.155985348,0.170056277,0.256,0.262665342
0.156130593,0.171979082,0.234,0.238895955
0.195985656,0.204434009,0.246,0.200258962
0.186057248,0.174959686,0.142,0.172021203
0.183464192,0.149751136,0.08,0.170254966
0.18278695,0.128190981,0.264,0.187106323
0.182610071,0.109751193,0.242,0.198119265
0.201720603,0.199536209,0.13,0.186842135
0.191286449,0.200747504,0.202,0.158095304
0.188583539,0.201782995,0.076,0.128667738
0.187883365,0.202668199,0.126,0.111113961
0.187701989,0.203424928,0.116,0.106539727
0.153341683,0.107174846,0.11,0.108723749
0.163260102,0.107652283,0.102,0.112281853
0.165894558,0.108011186,0.158,0.116997972
0.166594303,0.108280984,0.064,0.125690466
0.166780163,0.108483798,0.162,0.137820902
0.156394711,0.149071071,0.138,0.146011571
0.154908503,0.157551827,0.178,0.14162351
0.154514444,0.163944904,0.096,0.124090392
0.154409962,0.168764221,0.114,0.103036526
0.154382259,0.172397183,0.08,0.091458392
0.1251142,0.087816375,0.11,0.09701127
0.136853238,0.084697341,0.08,0.116676548
0.13990782,0.082026191,0.156,0.13703725
0.140702644,0.079738611,0.164,0.142540793
0.140909463,0.077779521,0.138,0.128561219
0.138850472,0.108690049,0.094,0.107260467
0.139071523,0.093726126,0.092,0.097916586
0.139128978,0.08245759,0.052,0.109072517
0.139143912,0.073971854,0.186,0.130388104
0.139147793,0.067581698,0.186,0.144366959
0.149406626,0.15043029,0.11,0.145022778
0.139889923,0.155622741,0.102,0.140442531
0.137414949,0.160069397,0.17,0.138964379
0.136771292,0.163877377,0.15,0.140327921
0.136603899,0.167138415,0.124,0.140112267
0.131307417,0.138318892,0.136,0.136280565
0.133192092,0.136968621,0.16,0.130778743
0.133678174,0.135951973,0.106,0.127824163
0.133803541,0.135186517,0.076,0.129555326
0.133835874,0.134610188,0.234,0.133190827
0.164946698,0.136074331,0.086,0.135473945
0.15524773,0.138242455,0.128,0.137606843
0.15388545,0.139872679,0.146,0.141463374
0.153694109,0.141098454,0.142,0.144132032
0.153667234,0.142020121,0.164,0.140866657
0.144223335,0.134613615,0.126,0.132143033
0.139212402,0.129909542,0.108,0.124874992
0.137942752,0.126370737,0.144,0.126099322
0.137621053,0.123708545,0.096,0.135823066
0.137539542,0.121705817,0.192,0.145869066
0.15142094,0.15229586,0.112,0.145992777
0.141189608,0.157132806,0.184,0.132648945
0.138609949,0.160773198,0.076,0.112867793
0.137959531,0.163513036,0.092,0.098932759
0.137795539,0.165575098,0.108,0.098390288
0.123140469,0.104365643,0.096,0.109150243
0.126918681,0.108861526,0.156,0.12341293
0.127861512,0.112244247,0.1,0.134860443
0.128096789,0.114789422,0.174,0.14271167
0.128155501,0.116704422,0.148,0.151170702
0.135782616,0.160639136,0.142,0.164737873
0.132739343,0.168729906,0.156,0.181427761
0.131981283,0.175643463,0.25,0.191673405
0.131792455,0.181551092,0.192,0.187625267
0.131745419,0.186599156,0.128,0.171901171
0.140135787,0.154925261,0.174,0.153407403
0.143188724,0.142153407,0.11,0.13694323
0.143956735,0.132544481,0.16,0.121136487
0.14414994,0.125315189,0.108,0.105504889
0.144198543,0.11987622,0.058,0.095547102
0.115017464,0.091206368,0.134,0.099569765
0.129456479,0.08794336,0.106,0.122231189
0.133112994,0.085490498,0.164,0.16042149
0.134038964,0.083646638,0.158,0.201524872
0.134273455,0.082260576,0.29,0.226511443
0.187252206,0.236891734,0.208,0.220973623
0.161171724,0.244713364,0.18,0.186487707
0.154551713,0.250607022,0.16,0.14071488
0.152871355,0.255047939,0.074,0.105857124
0.152444829,0.258394205,0.076,0.094556027
0.124962565,0.095985597,0.146,0.103313654
0.137750792,0.09706156,0.086,0.118459177
0.141090869,0.097871381,0.182,0.128768218
0.141963243,0.098480892,0.092,0.132689445
0.142191093,0.098939639,0.128,0.134649744
0.135817406,0.13663895,0.144,0.136598017
0.13783647,0.138137097,0.136,0.135688815
0.138357949,0.139265408,0.172,0.130297809
0.138492636,0.140115182,0.066,0.124554376
0.138527423,0.140755179,0.142,0.123789307
0.137991358,0.12608142,0.116,0.127329729
0.136962965,0.127810339,0.168,0.129368184
0.136699137,0.129114445,0.1,0.126122013
0.136631454,0.13009812,0.11,0.118828019
0.13661409,0.130840096,0.124,0.110608659
0.130102219,0.103626412,0.112,0.10436429
0.131660459,0.098354897,0.092,0.103785822
0.132058365,0.094374963,0.118,0.112528813
0.132159972,0.091370159,0.122,0.130004964
0.132185918,0.089101567,0.122,0.14833182
0.125451378,0.162201479,0.212,0.155627907
0.126329589,0.172652485,0.126,0.145302873
0.126553051,0.180527482,0.12,0.122544156
0.126609911,0.186461415,0.094,0.100347645
0.12662438,0.190932728,0.084,0.089707527
0.114299634,0.087089816,0.114,0.093604538
0.122025827,0.085120092,0.064,0.107376214
0.123995951,0.083637951,0.174,0.123156791
0.124498319,0.082522699,0.134,0.136140743
0.124626419,0.081683516,0.118,0.1475879
0.122763046,0.158430159,0.158,0.160349987
0.123972217,0.167717376,0.202,0.172987412
0.124279184,0.175672579,0.164,0.180508019
0.124357112,0.182486814,0.158,0.178904035
0.124376895,0.188323722,0.23,0.168195673
0.166397517,0.15537734,0.104,0.153568856
0.150079402,0.145726065,0.146,0.142675593
0.145892759,0.138459354,0.132,0.139585148
0.144818616,0.132988047,0.18,0.143295404
0.14454303,0.12886855,0.138,0.152743259
0.140929199,0.163662592,0.158,0.168667984
0.141674228,0.171895693,0.168,0.187580319
0.141863723,0.178103395,0.194,0.197597279
0.141911921,0.182783958,0.27,0.186809368
0.141924179,0.186313071,0.1,0.157605364
0.138678198,0.12669308,0.13,0.128311455
0.148401683,0.103350501,0.11,0.117713121
0.150846113,0.08572398,0.112,0.129121054
0.151460629,0.072413788,0.158,0.149473286
0.151615115,0.062362954,0.228,0.163128464
0.172900273,0.169502169,0.118,0.166684615
0.158945684,0.174299182,0.152,0.169083292
0.155411538,0.177909536,0.19,0.178074706
0.154516477,0.180626781,0.204,0.190486048
0.154289794,0.182671849,0.154,0.195058412
0.155701961,0.19275754,0.226,0.182037914
0.15612991,0.19102687,0.186,0.153360082
0.156237515,0.189725094,0.086,0.125894307
0.156264571,0.188745925,0.08,0.119019106
0.156271375,0.188009413,0.154,0.134853725
0.152656325,0.156262705,0.152,0.153890748
0.152314457,0.172364976,0.196,0.153277824
0.152227476,0.18447593,0.142,0.129761516
0.152205346,0.193584905,0.076,0.104376052
0.152199715,0.200436011,0.064,0.102939764
0.121467393,0.116675341,0.118,0.130431329
0.136276406,0.126993432,0.214,0.165794369
0.140092603,0.134744326,0.206,0.18332288
0.141076015,0.140566755,0.18,0.177613642
0.141329434,0.144940531,0.128,0.165534201
0.14436201,0.157526005,0.128,0.165095314
0.148616812,0.151527672,0.214,0.176629307
0.149723238,0.147034775,0.222,0.186816868
0.150010954,0.143669486,0.168,0.186936828
0.150085773,0.141148802,0.148,0.181486613
0.155020956,0.176610898,0.244,0.180724017
0.156850173,0.172949618,0.108,0.189566865
0.157326751,0.170200283,0.23,0.202513392
0.157450917,0.168135748,0.25,0.207714662
0.157483267,0.166585443,0.17,0.198345863
0.170405569,0.183585607,0.194,0.179814837
0.170508663,0.172532251,0.148,0.163830599
0.170534869,0.164254843,0.12,0.156054556
0.170541531,0.158056228,0.196,0.151185015
0.170543224,0.153414338,0.172,0.14108977
0.16995031,0.12866641,0.06,0.125977517
0.169429025,0.119344672,0.164,0.114755317
0.16929645,0.112350204,0.08,0.116338301
0.169262733,0.107101979,0.166,0.132872332
0.169254158,0.103164029,0.102,0.157832949
0.139538586,0.180972143,0.208,0.178588907
0.149089244,0.198331937,0.26,0.185581376
0.151519145,0.211355834,0.086,0.181399618
0.152137366,0.221126796,0.202,0.176536451
0.152294656,0.228457297,0.17,0.175652467
0.164285636,0.176291192,0.154,0.173290866
0.162852559,0.176838227,0.256,0.164920983
0.162493165,0.177306734,0.11,0.158548086
0.162403034,0.177707986,0.118,0.169477703
0.16238043,0.178051637,0.214,0.20129361
0.177680301,0.238638448,0.262,0.237821119
0.168673714,0.27055505,0.3,0.258654774
0.166440253,0.297832435,0.212,0.258949685
0.165886398,0.321144932,0.278,0.250360879
0.165749052,0.341068855,0.192,0.244779342
0.189972375,0.242699324,0.232,0.240032478
0.189468657,0.241137931,0.3,0.223319544
0.18934352,0.239965851,0.188,0.189648696
0.189312432,0.239086014,0.102,0.153216587
0.189304709,0.238425553,0.152,0.136493908
0.1790435,0.13473797,0.148,0.149949613
0.185834046,0.133236447,0.142,0.183298622
0.187539133,0.131952476,0.262,0.213872448
0.187967275,0.130854537,0.284,0.22569452
0.188074781,0.129915676,0.164,0.223053609
0.18506403,0.21784928,0.166,0.221675433
0.190358163,0.213949512,0.278,0.226933178
0.191688766,0.211027292,0.224,0.228405541
0.192023193,0.208837581,0.254,0.21721008
0.192107247,0.207196762,0.208,0.201930972
0.20471345,0.190947149,0.132,0.202388043
0.203898994,0.182721743,0.218,0.227400921
0.20369716,0.176562021,0.308,0.262742972
0.203647142,0.171949217,0.324,0.284787366
0.203634747,0.168494848,0.228,0.282745693
0.219972722,0.269858615,0.294,0.263285328
0.217989057,0.258842721,0.17,0.237707423
0.217498862,0.249426319,0.294,0.212112484
0.217377727,0.241377163,0.158,0.190915436
0.217347793,0.234496733,0.228,0.183319836
0.222606261,0.185314314,0.096,0.19808846
0.221309819,0.186809425,0.272,0.230199015
0.220998205,0.187930197,0.288,0.25932533
0.220923306,0.188770356,0.282,0.266898023
0.220905303,0.18940016,0.224,0.252272987
0.225248237,0.232041584,0.21,0.230427682
0.225546292,0.216860916,0.276,0.218853212
0.225617461,0.205470075,0.18,0.228224089
0.225634455,0.196922937,0.228,0.257910616
0.225638513,0.190509578,0.386,0.295077885
0.275448742,0.326813531,0.24,0.320457374
0.249520493,0.350582716,0.328,0.31707546
0.243439385,0.368385227,0.328,0.277696121
0.242013146,0.38171885,0.228,0.212024482
0.241678642,0.391705392,0.07,0.14557058
0.192321985,0.09057644,0.094,0.10318744
0.221662436,0.04345414,0.166,0.09420282
0.228700109,0.003076909,0.11,0.11610721
0.230388182,-0.03152074,0.11,0.163325935
0.230793087,-0.061166095,0.23,0.223410641
nan,0.28070044,0.252,0.272023211
nan,0.329563916,0.388,0.286025644
nan,0.371240434,0.262,0.26554188
nan,0.406787069,0.114,0.235048816
nan,0.437105419,0.266,0.217000744
0.233232182,0.209386782,0.214,0.210222302
0.224896875,0.203673981,0.218,0.198819074
0.222776583,0.199387632,0.224,0.175861437
0.222237234,0.19617156,0.054,0.151618796
0.222100038,0.193758521,0.168,0.140336275
0.196523795,0.138524777,0.166,0.145795176
0.203783033,0.137164659,0.166,0.162661993
0.205630493,0.136143448,0.168,0.186063022
0.206100667,0.135376696,0.232,0.214515323
0.206220325,0.134801,0.216,0.24617737
0.206399846,0.276254076,0.314,0.276297542
0.203954268,0.301963056,0.284,0.298016299
0.203331273,0.323938589,0.262,0.303340017
0.203172569,0.342722845,0.336,0.284630562
0.20313214,0.35877926,0.254,0.240987865
0.234361479,0.190252914,0.164,0.185002306
0.229253266,0.146882614,0.122,0.138078405
0.22792456,0.109807917,0.108,0.116121006
0.227578947,0.078114958,0.158,0.12104463
0.227489049,0.051022527,0.128,0.143966226
0.18117879,0.169253052,0.128,0.171193315
0.195377644,0.188331321,0.24,0.188765526
0.19916877,0.202725392,0.22,0.190893771
0.200181009,0.213585353,0.168,0.187462363
0.200451279,0.221778919,0.13,0.195739359
0.176728614,0.211629779,0.244,0.220700745
0.189180649,0.223598798,0.298,0.248757434
0.192498813,0.232614131,0.238,0.262473806
0.193383023,0.239404681,0.24,0.256173849
0.193618643,0.244519476,0.294,0.237387743
0.236379447,0.217112634,0.148,0.218646118
0.220805205,0.199783165,0.204,0.207905793
0.216595648,0.184971383,0.286,0.204769002
0.215457848,0.172311511,0.138,0.205650105
0.215150313,0.16149091,0.216,0.208791428
0.211406841,0.212600758,0.236,0.21235215
0.210185348,0.215856796,0.184,0.212698753
0.209860508,0.218639905,0.244,0.207330763
0.20977412,0.221018776,0.178,0.197064283
0.209751147,0.223052125,0.158,0.183622472
0.192894273,0.170662101,0.19,0.166230272
0.202161268,0.160885853,0.158,0.14393603
0.204622337,0.153511447,0.128,0.122364871
0.205275932,0.147948796,0.086,0.114122864
0.205449509,0.143752785,0.128,0.128707686
0.170879464,0.153662344,0.144,0.162528584
0.182339851,0.175004023,0.264,0.200750664
0.185402867,0.193255816,0.178,0.228442537
0.186221518,0.208865083,0.248,0.238655759
0.186440319,0.222214414,0.258,0.232793104
0.214286819,0.221690996,0.198,0.218238907
0.202515028,0.213316615,0.208,0.20457288
0.199344931,0.206999772,0.164,0.197339774
0.198491236,0.202234941,0.244,0.195154982
0.198261339,0.198640803,0.192,0.1946542
0.196283896,0.194471188,0.182,0.195678957
0.197432689,0.194333269,0.152,0.197922909
0.197740756,0.194229334,0.266,0.195571526
0.197823369,0.194151008,0.15,0.181647763
0.197845523,0.194091982,0.19,0.157653689
0.193897535,0.133903818,0.096,0.134492078
0.194934513,0.115978417,0.13,0.122454589
0.195210411,0.102449079,0.1,0.121336585
0.195283816,0.092237705,0.154,0.121212419
0.195303346,0.08453059,0.128,0.113504426
0.162495032,0.102489207,0.09,0.100502399
0.171660968,0.094198041,0.056,0.092163623
0.174096519,0.087957273,0.112,0.094514445
0.174743688,0.083259841,0.126,0.104491311
0.174915652,0.079724079,0.1,0.115413826
0.137834719,0.124566882,0.116,0.122956708
0.147764643,0.132404656,0.136,0.125531568
0.150370805,0.139116153,0.134,0.123223768
0.151054806,0.144863216,0.086,0.117661883
0.151234326,0.149784435,0.13,0.111210657
0.138631739,0.105359137,0.126,0.106929333
0.140870507,0.100349272,0.086,0.109722563
0.141451164,0.096060004,0.124,0.124191839
0.141601766,0.092387683,0.158,0.148722884
0.141640827,0.089243573,0.124,0.172415046
0.132811711,0.19053188,0.252,0.180465541
0.135079691,0.206048546,0.168,0.16605999
0.135663429,0.219338227,0.088,0.137255568
0.135813673,0.230720543,0.136,0.10950892
0.135852343,0.240469244,0.06,0.09217075
0.114981257,0.082256911,0.118,0.084288445
0.129135568,0.074774938,0.084,0.081552998
0.132779437,0.069128295,0.08,0.083885655
0.13371751,0.064866774,0.078,0.094799084
0.133959006,0.061650605,0.116,0.114392227
0.121111408,0.134595631,0.138,0.135399785
0.122419155,0.149857306,0.16,0.147344245
0.122753741,0.161385993,0.134,0.144448143
0.122839344,0.170094776,0.152,0.130223466
0.122861245,0.176673401,0.098,0.115393803
0.118924672,0.104943908,0.09,0.110293098
0.124296536,0.097052699,0.138,0.117394636
0.125675622,0.091093674,0.14,0.130536333
0.126029666,0.086593732,0.108,0.14001835
0.126120558,0.083195614,0.152,0.138005359
0.133858128,0.12993514,0.168,0.123731081
0.129198776,0.123841614,0.08,0.10723339
0.128002122,0.119240618,0.072,0.103534678
0.127694786,0.115766575,0.11,0.118358448
0.127615854,0.113143453,0.19,0.142240988
