Without Butterworth,With Butterworth,Actual Value,Filtered Value
0.124683042,0.145620992,0.072,0.103534678
0.136018573,0.150500907,0.11,0.118358448
0.153844767,0.15254221,0.19,0.142240988
0.138018688,0.161483635,0.164,0.161082565
0.122589054,0.177055067,0.13,0.168462485
0.129999014,0.191479099,0.172,0.166019
0.123421028,0.206635367,0.202,0.158430252
0.116544543,0.223167473,0.124,0.151817819
0.138653511,0.146721493,0.104,0.150831925
0.140946287,0.143339874,0.2,0.153486523
0.135637729,0.142066817,0.19,0.154079365
0.150473867,0.143252172,0.108,0.152113585
0.141921765,0.146550283,0.122,0.151584658
0.152747776,0.151352344,0.186,0.151925506
0.171013659,0.148370211,0.182,0.147681307
0.160129095,0.140762559,0.088,0.13711349
0.144545144,0.129446436,0.126,0.124437052
0.152203923,0.116934541,0.14,0.114492188
0.134933095,0.105250797,0.108,0.110696496
0.127552372,0.097393843,0.104,0.116063783
0.126853034,0.091084158,0.1,0.130640428
0.129830214,0.086502822,0.218,0.149134506
0.124462389,0.084000554,0.124,0.164452144
0.144692789,0.182183915,0.144,0.171841459
0.1363281,0.202008497,0.236,0.169295864
0.148238174,0.222122503,0.128,0.158505914
0.166366371,0.239460812,0.128,0.145281486
0.154854174,0.252150291,0.136,0.134938578
0.137211511,0.120903795,0.162,0.128696726
0.144908673,0.105704851,0.112,0.126412323
0.138427124,0.091250496,0.098,0.128532949
0.131102245,0.078236452,0.158,0.133271976
0.130355264,0.066830665,0.15,0.136424015
0.135922064,0.141314807,0.116,0.136539548
0.12990306,0.148240829,0.156,0.137836872
0.144079555,0.157510453,0.136,0.146623965
0.136440987,0.168792167,0.142,0.165061112
0.147491596,0.180306374,0.212,0.188026493
0.179408774,0.208216229,0.228,0.206334169
0.168040055,0.223808958,0.14,0.213145884
0.153147211,0.235747278,0.298,0.208631131
0.160450431,0.24654128,0.19,0.20268741
0.153911349,0.258092242,0.164,0.212164151
0.17359651,0.223078264,0.25,0.247957674
0.172819582,0.235562449,0.33,0.302467803
0.176358357,0.2497447,0.324,0.351469806
0.1706698,0.265950386,0.366,0.367631884
0.184612506,0.28453136,0.384,0.336652098
0.298701811,0.30776273,0.306,0.26999155
0.310186136,0.279160712,0.116,0.202071984
0.328143221,0.247800877,0.148,0.165629405
0.316254137,0.211824684,0.194,0.166408963
0.302576956,0.172171655,0.23,0.184138342
0.228444478,0.200717572,0.136,0.194190214
0.221765196,0.21815496,0.21,0.18451784
0.215550405,0.237202667,0.208,0.159681568
0.215350363,0.25793765,0.09,0.136661848
0.21882492,0.280314439,0.088,0.131255603
0.153446484,0.127634367,0.152,0.141821295
0.167403724,0.126047838,0.212,0.150698245
0.159359146,0.126262026,0.156,0.145464653
0.16939889,0.126735891,0.08,0.133222076
0.187474132,0.124679654,0.126,0.129829985
0.151008482,0.122102513,0.138,0.140180344
0.137702237,0.110826568,0.182,0.154240963
0.143458757,0.098371617,0.168,0.159896506
0.137354088,0.086646724,0.142,0.154615178
0.131167169,0.076431745,0.118,0.144254009
0.134932943,0.135598388,0.168,0.135024107
0.138368485,0.128715721,0.134,0.12982201
0.133519643,0.123721264,0.086,0.129012166
0.147785969,0.12073498,0.154,0.130485233
0.139411639,0.119439685,0.17,0.131299184
0.152514295,0.132320197,0.086,0.131715601
0.170785279,0.130889397,0.12,0.134405648
0.159445301,0.125249109,0.19,0.139482112
0.146543876,0.116110609,0.118,0.144364408
0.152155152,0.105741362,0.146,0.146942241
0.133056742,0.150158851,0.114,0.145252307
0.126715283,0.154829682,0.226,0.137565869
0.12603794,0.161192829,0.058,0.126117826
0.129232965,0.169336143,0.1,0.1165738
0.124064122,0.179376609,0.164,0.112012967
0.142182253,0.109462608,0.09,0.111961434
0.133978163,0.108584637,0.126,0.116856131
0.142748435,0.107911994,0.094,0.128028858
0.161119182,0.104821506,0.198,0.143252625
0.150360899,0.097570347,0.078,0.155338028
0.116058934,0.163938598,0.236,0.155861128
0.121830947,0.171290692,0.11,0.141466689
0.115396814,0.179244328,0.11,0.117828291
0.109918471,0.188596762,0.12,0.096948503
0.108073308,0.199601169,0.066,0.090033171
0.112043549,0.084906516,0.088,0.101383875
0.10737004,0.081706017,0.166,0.126893798
0.121402875,0.080531976,0.142,0.157937541
0.113519044,0.081054134,0.166,0.185998737
0.12200501,0.081822661,0.224,0.203951422
0.178706209,0.219519879,0.222,0.207384704
0.167163787,0.230923748,0.184,0.197099724
0.155063107,0.238788369,0.14,0.177532696
0.159915803,0.245309491,0.21,0.152616164
0.153519972,0.252363936,0.116,0.126375764
0.151813547,0.101562835,0.086,0.105185945
0.149605814,0.078507461,0.066,0.093895481
0.153170198,0.05736376,0.144,0.091617078
0.14908024,0.038240224,0.114,0.096324739
0.16285618,0.021177213,0.05,0.109968538
0.10971378,0.125267404,0.126,0.132475614
0.118388256,0.14073241,0.194,0.15425903
0.137217179,0.153730806,0.166,0.162616779
0.125420439,0.162499374,0.16,0.155010429
0.113125213,0.167690035,0.11,0.141161037
0.136681461,0.125952057,0.136,0.132548558
0.129692319,0.11127542,0.154,0.133106717
0.12414426,0.098043341,0.116,0.139148276
0.121815508,0.086617807,0.148,0.144452992
0.125898466,0.077145598,0.174,0.14562918
0.137789041,0.148845153,0.14,0.145887227
0.151031778,0.154157138,0.13,0.152738896
0.143931871,0.161174496,0.144,0.168707287
0.153167856,0.168356884,0.24,0.185597309
0.17168589,0.173005677,0.17,0.190754672
0.172295963,0.191606298,0.176,0.177526488
0.159696728,0.188866234,0.148,0.148711642
0.165144465,0.184805717,0.142,0.113629385
0.158327353,0.181331246,0.034,0.083251142
0.152559591,0.179324442,0.084,0.064155113
0.110704298,0.046851747,0.058,0.05496092
0.114947847,0.031463859,0.048,0.049694802
0.110466402,0.018106929,0.052,0.044734703
0.123540954,0.00688477,0.048,0.042583207
0.11658737,-0.00256866,0.04,0.04975378
0.077128945,0.057093367,0.06,0.069943199
0.095034101,0.061834409,0.08,0.097572613
0.083482611,0.062173782,0.152,0.119443678
0.070776764,0.058840244,0.158,0.125821751
0.076142706,0.054153196,0.06,0.119639947
0.086316076,0.11407303,0.136,0.11283509
0.080942168,0.11004106,0.116,0.115465779
0.078674949,0.107847761,0.132,0.129784882
0.082809567,0.107575192,0.116,0.150350206
0.078377649,0.109313323,0.208,0.166875198
0.140660614,0.185522695,0.18,0.170597755
0.13370455,0.20597127,0.12,0.160500568
0.143610884,0.226670569,0.164,0.14290041
0.161511093,0.244832085,0.15,0.127088831
0.150545232,0.25857749,0.088,0.121983283
0.12662202,0.113128378,0.116,0.131784274
0.13129191,0.102847493,0.204,0.151944004
0.124343944,0.093175406,0.118,0.171422451
0.118846853,0.085093715,0.222,0.179471919
0.116726269,0.078920187,0.152,0.17080964
0.152185947,0.164101364,0.15,0.147724929
0.148404785,0.159366414,0.13,0.119770432
0.161116979,0.156664997,0.108,0.10080454
0.153780467,0.155673742,0.07,0.102465569
0.163920404,0.15489188,0.118,0.125605207
0.147794328,0.14623408,0.182,0.157688036
0.136464506,0.162546418,0.184,0.182459217
0.124150613,0.17522447,0.246,0.194023297
0.129384239,0.186542564,0.11,0.19903845
0.121913359,0.198448554,0.204,0.203355404
0.15599019,0.20916679,0.248,0.200968859
0.153399798,0.216754322,0.182,0.181612163
0.157355677,0.226175577,0.15,0.146580713
0.153478973,0.237515006,0.084,0.111671349
0.16594105,0.250925936,0.114,0.095438438
0.144539014,0.08104929,0.088,0.106487998
0.154927606,0.06702009,0.146,0.138438795
0.17293909,0.050576913,0.15,0.172542385
0.161703118,0.029817218,0.212,0.187232799
0.149883094,0.005379965,0.222,0.17271857
0.170080168,0.156824219,0.1,0.140128731
0.163286487,0.141523404,0.078,0.112776352
0.158856609,0.1276716,0.118,0.105514209
0.155849615,0.11548138,0.124,0.114427787
0.15955972,0.10501852,0.146,0.126197438
0.126786108,0.13987135,0.134,0.132981978
0.139318202,0.155725862,0.082,0.136860612
0.131675134,0.173575318,0.236,0.144406234
0.142380021,0.191903402,0.082,0.160273217
0.160308877,0.207830772,0.182,0.182149995
0.152504407,0.199589032,0.226,0.198829852
0.140842229,0.213160305,0.21,0.197855355
0.144297327,0.225225663,0.186,0.17853252
0.13740684,0.237900963,0.136,0.154692143
0.133277947,0.252135239,0.108,0.142640434
0.143331161,0.132345882,0.188,0.147830489
0.147174976,0.123785096,0.158,0.163852818
0.142832919,0.117094861,0.178,0.181142235
0.154973818,0.112562091,0.192,0.193732398
0.148399243,0.110045463,0.216,0.200008249
0.188525879,0.206820475,0.172,0.200782771
0.206963983,0.211294092,0.21,0.197286393
0.196592923,0.211334194,0.21,0.191015211
0.1848868,0.207425562,0.166,0.185347421
0.18814462,0.201910144,0.192,0.184596782
0.179351724,0.18442891,0.16,0.189237993
0.175055122,0.185899072,0.226,0.193522254
0.17265406,0.189216288,0.19,0.190256313
0.176268034,0.194324205,0.192,0.17753376
0.172080624,0.20129069,0.08,0.158835939
0.17295228,0.14225669,0.256,0.138282066
0.166574081,0.127644317,0.03,0.119030743
0.175847834,0.113542394,0.108,0.104261653
0.194435639,0.097101062,0.176,0.097499387
0.18411013,0.07625066,0.03,0.103483884
0.118799748,0.105537681,0.148,0.125567521
0.122211118,0.106028644,0.118,0.157523685
0.114874011,0.107133177,0.21,0.181736922
0.111047361,0.109861878,0.248,0.182199714
0.108403502,0.114375864,0.08,0.159642819
0.143809869,0.138817277,0.15,0.131164467
0.138918477,0.119813046,0.134,0.117147667
0.152149008,0.102902063,0.14,0.130458041
0.144334171,0.087960604,0.1,0.169913621
0.154048797,0.073552401,0.218,0.215588206
0.177579598,0.258955719,0.326,0.237042386
0.166375111,0.297990278,0.198,0.217703762
0.155305404,0.333206623,0.168,0.171339571
0.158508892,0.366915004,0.076,0.129932624
0.151814506,0.401165152,0.15,0.116521712
0.151100612,0.10457873,0.108,0.130657323
0.147396225,0.094267255,0.186,0.154855996
0.151436261,0.08563083,0.15,0.170798682
0.146473855,0.078890751,0.224,0.172322937
0.159655632,0.07440134,0.122,0.167864562
0.156911726,0.165520976,0.164,0.170697316
0.167323746,0.163742506,0.18,0.18495829
0.18680784,0.159542538,0.224,0.201146191
0.174847538,0.150801322,0.174,0.205460573
0.163660223,0.138127719,0.294,0.193803717
0.20060727,0.180701062,0.068,0.177034298
0.194435134,0.168340793,0.196,0.171013275
0.190623464,0.157607831,0.192,0.181427713
0.187445226,0.148565351,0.196,0.199914886
0.191219757,0.141128,0.204,0.212313445
0.180270016,0.226492247,0.218,0.20876796
0.19270879,0.242857112,0.24,0.191050356
0.185012135,0.261358155,0.108,0.173529695
0.195459038,0.280482926,0.19,0.17295766
0.215102044,0.297203749,0.178,0.193633991
0.192078391,0.209708857,0.22,0.222792794
0.181732399,0.221760786,0.286,0.241047792
0.182859578,0.232331187,0.232,0.237785734
0.177566978,0.243697004,0.174,0.217095361
0.173733754,0.256774563,0.222,0.190825981
0.199636679,0.166291619,0.166,0.169910102
0.203447504,0.143326197,0.166,0.162139465
0.199101088,0.122046486,0.168,0.171364619
0.211602651,0.102866367,0.158,0.19317192
0.203107555,0.085834897,0.224,0.212989427
0.198825975,0.233533139,0.284,0.215077086
0.218264468,0.251820262,0.148,0.197180099
0.206406174,0.265589224,0.17,0.173829362
0.196536913,0.275281922,0.172,0.163717696
0.197310482,0.283372399,0.166,0.17530706
0.176091713,0.18757486,0.182,0.20185524
0.172581981,0.2015132,0.26,0.225900299
0.169119914,0.217187716,0.218,0.230361068
0.172927842,0.23448387,0.24,0.210295014
0.168607297,0.253542046,0.152,0.176230882
0.204445663,0.144340105,0.132,0.145846407
0.196419802,0.114579531,0.134,0.131522628
0.207648404,0.085451974,0.158,0.134764128
0.226096538,0.053982508,0.14,0.149095681
0.21445742,0.018015491,0.106,0.164004341
0.148755232,0.174946064,0.262,0.168789952
0.149485483,0.184432475,0.14,0.160946144
0.143975628,0.194688788,0.13,0.151892411
0.141005009,0.206590131,0.158,0.15843875
0.137297506,0.220094166,0.176,0.186504341
0.15862697,0.216019677,0.21,0.224069576
0.153793614,0.247190818,0.306,0.249451484
0.165955822,0.280510238,0.21,0.247253094
0.15799163,0.316012567,0.25,0.219006212
0.169297208,0.352222296,0.16,0.181043792
0.226392473,0.140828255,0.154,0.152761716
0.214608269,0.096151498,0.1,0.143938203
0.20585798,0.047505522,0.224,0.150174215
0.205819247,-0.002638529,0.112,0.159537673
0.200285649,-0.051993206,0.17,0.162685654
0.160468392,0.167571214,0.194,0.158283357
0.156897355,0.17418785,0.12,0.153317495
0.160978774,0.182316537,0.164,0.15862098
0.156805639,0.192025022,0.19,0.180117428
0.168265891,0.203706968,0.156,0.211437958
0.162855545,0.244765065,0.292,0.234756866
0.173510367,0.278735251,0.238,0.231779414
0.191556606,0.310489311,0.16,0.197577823
0.179519088,0.337893409,0.202,0.146098028
0.171591455,0.361404506,0.092,0.10407203
0.171398033,0.060572884,0.034,0.095705069
0.166260214,0.017815791,0.11,0.125084029
0.163649508,-0.023241999,0.288,0.173031554
0.159642194,-0.062554709,0.142,0.213996902
0.163982695,-0.100280046,0.198,0.23255468
0.163049242,0.252778511,0.308,0.226514078
0.174229703,0.275018577,0.23,0.206537601
0.167467073,0.299207684,0.052,0.192268259
0.17772119,0.323876615,0.298,0.197263707
0.195206672,0.346154202,0.196,0.216920594
0.205656441,0.232153693,0.202,0.234226561
0.197122229,0.2435829,0.276,0.234702725
0.19599904,0.253733658,0.276,0.218690974
0.191357933,0.264828248,0.122,0.202924404
0.189897419,0.27770265,0.166,0.204048543
0.187153393,0.206838176,0.254,0.218137821
0.191812416,0.211047355,0.272,0.223692691
0.188518463,0.216767109,0.176,0.206512834
0.199155671,0.224411599,0.218,0.176245175
0.191342217,0.234035963,0.112,0.156904476
0.20240447,0.138182482,0.068,0.162092117
0.219150501,0.117196704,0.33,0.180867642
0.207535467,0.091820992,0.148,0.190271648
0.199493628,0.06258147,0.14,0.178633805
0.198385378,0.031990652,0.224,0.153753479
0.181278432,0.129830474,0.092,0.135040145
0.180076455,0.107798629,0.14,0.140436951
0.175758793,0.087513351,0.142,0.172170114
0.18049936,0.068598383,0.194,0.210369632
0.176631435,0.051056406,0.308,0.227158219
0.199583719,0.245773228,0.274,0.214514819
0.191180489,0.266417641,0.074,0.194939411
0.202541555,0.287807419,0.16,0.195654405
0.220784227,0.307010105,0.258,0.214824963
0.208118634,0.321771413,0.268,0.223363125
0.206271712,0.227915134,0.212,0.198776514
0.205703299,0.231025932,0.112,0.148671268
0.199368574,0.235111719,0.098,0.101675106
0.198469963,0.241210244,0.084,0.082151212
0.194186078,0.249192157,0.036,0.093912518
0.128150928,0.107059096,0.23,0.123618283
0.125008214,0.121422759,0.14,0.157216703
0.135554603,0.137422345,0.118,0.190005441
0.125965454,0.155397702,0.258,0.219732037
0.137778158,0.174239778,0.25,0.237831993
0.206662522,0.253872347,0.21,0.234340274
0.194152272,0.265435428,0.264,0.208877353
0.185822291,0.272833001,0.13,0.17362558
0.184639778,0.278641026,0.132,0.145116949
0.178262042,0.285435536,0.144,0.132514133
0.162862428,0.122088578,0.156,0.133763495
0.158318077,0.113733322,0.108,0.141070599
0.164498377,0.106874741,0.158,0.147139982
0.160827415,0.101259259,0.178,0.14884908
0.171174483,0.097275682,0.14,0.149365869
0.152710305,0.151835712,0.106,0.154791459
0.164407888,0.155103961,0.204,0.165985068
0.182772441,0.156201941,0.186,0.176241251
0.17065245,0.15272375,0.15,0.178073145
0.161586158,0.145053695,0.204,0.169617279
0.16594057,0.159630301,0.12,0.155148954
0.159674643,0.150728039,0.194,0.142262699
0.158771031,0.144071212,0.066,0.136972819
0.153965327,0.139507158,0.156,0.138203824
0.160417214,0.136421078,0.186,0.13848021
0.15019874,0.139962537,0.1,0.132919387
0.160249689,0.143055281,0.136,0.125679055
0.151411168,0.148117756,0.114,0.125361598
0.16363966,0.154007579,0.134,0.135579639
0.181790319,0.157733369,0.126,0.150742017
0.143042368,0.161298101,0.238,0.160595405
0.134336544,0.167618315,0.09,0.15886773
0.132672256,0.172372798,0.164,0.14670005
0.126886183,0.178207673,0.136,0.129638707
0.125224231,0.186312793,0.148,0.115629031
,0.103747819,0.058,0.113369467
,0.093330239,0.124,0.125055609
,0.084081004,0.144,0.140663826
,0.076427126,0.206,0.146101002
,0.070779321,0.122,0.13847985
,0.131750822,0.054,0.128242217
,0.122906559,0.192,0.125827054
,0.109463902,0.114,0.132400619
,0.09175313,0.154,0.143751528
,0.072435397,0.136,0.155942008
,0.169173369,0.174,0.165287754
,0.18467616,0.176,0.16798116
,0.202344715,0.164,0.162731374
,0.221540397,0.138,0.152532897
,0.241907122,0.152,0.143054181
,0.135101212,0.166,0.139929161
,0.129063231,0.088,0.145544575
,0.123895409,0.162,0.155017543
,0.116670699,0.2,0.157958309
,0.104927351,0.168,0.149770257
,0.137365446,0.096,0.139119903
,0.123366155,0.118,0.138267784
,0.110397513,0.158,0.147273667
,0.099659825,0.194,0.152782502
,0.091041035,0.092,0.141781878
,0.132283955,0.166,0.1142173
,0.12396837,0.084,0.085021263
,0.11720672,0.032,0.075263551
,0.112399975,0.1,0.09567145
,0.108480748,0.096,0.134643893
,0.17151156,0.258,0.165425619
,0.20380092,0.144,0.168902312
,0.231872134,0.14,0.14917736
,0.258390875,0.118,0.12658424
,0.285972975,0.1,0.118117116
,0.111845968,0.138,0.125175018
,0.107580685,0.142,0.13664528
,0.104708153,0.166,0.140860577
,0.102997505,0.086,0.134612973
,0.102943724,0.172,0.123439968
,0.114391161,0.11,0.116454002
,0.106336107,0.044,0.119403521
,0.096163475,0.214,0.129572836
,0.081300363,0.126,0.139096597
,0.06212257,0.118,0.14379847
,0.146956908,0.164,0.145555181
,0.151266482,0.15,0.147147559
,0.157843401,0.108,0.147866303
,0.16643429,0.196,0.143426328
,0.176360532,0.09,0.130213482
,0.118099764,0.164,0.111458301
,0.107608328,0.074,0.098535787
,0.099252969,0.068,0.10248085
,0.09194379,0.106,0.121847579
,0.082571324,0.228,0.142099676
,0.157670318,0.112,0.149989028
,0.168908061,0.118,0.145044159
,0.178590787,0.174,0.135736022
,0.189413846,0.112,0.12998173
,0.202482721,0.104,0.13038219
,0.132763726,0.176,0.134112806
,0.136420556,0.126,0.136707993
,0.141128618,0.124,0.137055578
,0.14747458,0.16,0.138103104
,0.156035798,0.128,0.143196089
,0.149412424,0.13,0.151903262
,0.153576117,0.19,0.158835826
,0.153021608,0.162,0.158046587
,0.148092434,0.142,0.149187204
,0.141599521,0.118,0.13753404
,0.127045457,0.158,0.128367473
,0.118835841,0.098,0.122995812
,0.112612972,0.112,0.119090856
,0.10765962,0.16,0.114090643
,0.10374371,0.088,0.109491623
,0.106530234,0.084,0.110312868
,0.105798074,0.132,0.118352133
,0.106206402,0.126,0.128876629
,0.104566443,0.182,0.136913196
,0.098193388,0.102,0.144076293
,0.146839711,0.146,0.15482723
,0.148029194,0.166,0.166393267
,0.150384565,0.164,0.167155296
,0.155021049,0.218,0.148717173
,0.161635473,0.076,0.11857841
,0.089706928,0.058,0.096768548
,0.061880601,0.138,0.098815209
,0.035725001,0.11,0.12401498
,0.011838527,0.146,0.157772519
,-0.010888333,0.184,0.181174096
,0.202513783,0.244,0.182375585
,0.219131602,0.12,0.164730974
,0.231390849,0.108,0.142313115
,0.242085271,0.152,0.12606711
,0.253872363,0.146,0.118143905
,0.112380032,0.104,0.118463301
,0.108525531,0.11,0.128239627
,0.10596248,0.126,0.143808961
,0.104561944,0.18,0.153325032
,0.104942703,0.174,0.146378805
,0.141728842,0.126,0.127038066
,0.138162822,0.072,0.112814836
,0.132433173,0.122,0.117865845
,0.121913082,0.12,0.138118232
,0.10704591,0.192,0.154297046
,0.168953464,0.168,0.14973435
,0.184741971,0.1,0.125319966
,0.202717068,0.104,0.098045738
,0.222627911,0.076,0.086528299
,0.243848382,0.09,0.09666536
,0.107915505,0.084,0.116792152
,0.120837192,0.194,0.126194922
,0.135962838,0.122,0.113490152
,0.152183073,0.066,0.088584923
,0.166354118,0.03,0.073594321
,0.053931714,0.116,0.08223927
,0.029927125,0.106,0.110447409
,0.00430976,0.154,0.143563038
,-0.020275493,0.14,0.167342802
,-0.042683807,0.23,0.173930316
,0.182537441,0.096,0.163417682
,0.192575001,0.184,0.142797731
,0.203779749,0.15,0.124051555
,0.216585613,0.068,0.120573476
,0.231456288,0.138,0.138200564
,0.156848795,0.146,0.166852003
,0.173512065,0.274,0.186611681
,0.185648485,0.136,0.18579099
,0.193562837,0.182,0.170317058
,0.199886158,0.114,0.154800039
,0.140251641,0.2,0.148872389
,0.127766505,0.11,0.153421945
,0.117201547,0.212,0.165074028
,0.108011111,0.14,0.180094049
,0.100000917,0.192,0.194815339
,0.211213025,0.266,0.206214992
,0.229781547,0.164,0.213608441
,0.249427174,0.164,0.216846427
,0.267048482,0.326,0.214224816
,0.280051965,0.188,0.208537325
,0.198577482,0.172,0.211222835
,0.187044352,0.178,0.229676276
,0.176526233,0.326,0.252508755
,0.168116221,0.252,0.257284811
,0.1616541,0.258,0.233105495
,0.210318198,0.15,0.190253657
,0.18870898,0.13,0.148846003
,0.168765243,0.174,0.123580821
,0.150974531,0.102,0.119175642
,0.134248857,0.088,0.132085263
,0.142952709,0.206,0.151064262
,0.149216566,0.128,0.160623895
,0.151283982,0.17,0.150220073
,0.15186202,0.148,0.122343177
,0.153468799,0.062,0.092036722
,0.063735261,0.056,0.076025559
,0.03721832,0.09,0.078821081
,0.011982011,0.074,0.089273038
,-0.012073521,0.14,0.092407223
,-0.034381782,0.102,0.085640123
,0.081124647,0.028,0.082016599
,0.077758312,0.068,0.095117043
,0.072402305,0.17,0.123007387
,0.062420531,0.16,0.150973309
,0.048152095,0.152,0.167031336
,0.18151201,0.168,0.170026391
,0.196995322,0.174,0.165596791
,0.214530922,0.152,0.159314516
,0.233923943,0.13,0.152735755
,0.254612124,0.178,0.143740586
,0.135871428,0.132,0.131920021
,0.12967709,0.14,0.12355514
,0.125739107,0.07,0.126888394
,0.123036774,0.138,0.139794526
,0.118437108,0.166,0.146611009
,0.148822485,0.212,0.133987436
,0.146698733,0.05,0.109241556
,0.142942386,0.064,0.096116545
,0.140150477,0.122,0.110847559
,0.139397767,0.148,0.146892038
,0.184781871,0.208,0.182974651
,0.223932472,0.184,0.201821131
,0.264163214,0.244,0.202048144
,0.3060554,0.154,0.196418223
,0.350235509,0.178,0.199322488
,0.203504705,0.256,0.214248933
,0.205763541,0.212,0.232026843
,0.203338139,0.22,0.238491125
,0.19653705,0.268,0.223931537
,0.188177691,0.206,0.190955512
,0.159104922,0.106,0.15514262
,0.129412766,0.142,0.132846543
,0.101577523,0.084,0.126052202
,0.074937116,0.192,0.122606543
,0.04930106,0.138,0.113273667
,0.105584515,0.048,0.104675717
,0.10023888,0.102,0.110558513
,0.096233932,0.12,0.13261734
,0.090335267,0.202,0.156418341
,0.079719499,0.18,0.166814024
,0.172747768,0.136,0.16223935
,0.177019628,0.124,0.151698422
,0.182378537,0.18,0.142335504
,0.189934316,0.118,0.134518705
,0.19941432,0.132,0.126631192
,0.119941046,0.138,0.119972166
,0.114208515,0.08,0.118343031
,0.110113088,0.16,0.12392549
,0.108425758,0.088,0.133847178
,0.10815863,0.174,0.141785495
,0.147844383,0.182,0.145025566
,0.149133657,0.112,0.149312563
,0.14589714,0.12,0.162015022
,0.140985959,0.2,0.179989643
,0.137166098,0.254,0.191011136
,0.204229865,0.166,0.188745454
,0.219350023,0.112,0.178759676
,0.235657057,0.226,0.168342023
,0.252933403,0.152,0.158928063
,0.27186683,0.16,0.150838629
,0.145170865,0.124,0.147866973
,0.140905157,0.17,0.153196699
,0.134750966,0.138,0.163219083
,0.123864518,0.17,0.167438564
,0.108535796,0.194,0.156645355
,0.144212844,0.154,0.133952966
,0.132833112,0.048,0.115823526
,0.123572713,0.134,0.117601192
,0.116177246,0.132,0.138324315
,0.109966171,0.186,0.162020428
,0.18668074,0.176,0.172223439
,0.212993022,0.148,0.163752194
,0.241723821,0.162,0.143560356
,0.271879242,0.112,0.123965003
,0.300165082,0.0924,0.11415796
,0.099613871,0.132,0.114856865
,0.080564397,0.132,0.120278358
,0.059829588,0.13,0.12528921
,0.040168706,0.098,0.128790744
,0.022730947,0.144,0.130236164
,0.133627961,0.124,0.127007673
,0.13821302,0.152,0.11829676
,0.143695441,0.08,0.109509088
,0.150729055,0.094,0.108944498
,0.160114943,0.146,0.119651727
,0.131787189,0.531,0.541877136
,0.142123499,0.544,0.547437508
,0.147797399,0.558,0.547292867
,0.149010398,0.554,0.53865795
,0.148532263,0.511,0.52567318
