FormattedTime,ARIMA,RNN,LSTM,CNN,GRU,Raw,Average
04:06:30,0.5368562059848654,0.5396047830581665,0.5417757630348206,0.5402699708938599,0.5395506620407104,0.5479999999999999,0.539831062469061
04:06:35,0.5369516650566196,0.5413044095039368,0.5418996214866638,0.5411220788955688,0.5424361824989319,0.532,0.5410591391514937
04:06:40,0.5370309104899164,0.5421052575111389,0.5432537198066711,0.5412033796310425,0.5439938306808472,0.583,0.541902718133117
04:06:45,0.5370966961568308,0.542621374130249,0.5437332987785339,0.5427670478820801,0.5430753231048584,0.5429999999999999,0.5422481431752582
04:06:50,0.5514675135405929,0.5509222149848938,0.5458769202232361,0.5475701689720154,0.5495368838310242,0.556,0.5489047097203127
04:06:55,0.5482904307042612,0.5423942804336548,0.5384528636932373,0.5416438579559326,0.5422987341880798,0.535,0.5421762032425849
04:07:00,0.5456664777672611,0.5374853610992432,0.5391278862953186,0.5399200916290283,0.5373179316520691,0.532,0.5394344564048525
04:07:05,0.5434993548528516,0.5396390557289124,0.5410739183425903,0.5367990136146545,0.5367465019226074,0.541,0.5392677786336619
04:07:10,0.5417095278860891,0.5421043634414673,0.542258620262146,0.5381179451942444,0.5385550856590271,0.532,0.5404870875592094
04:07:15,0.5357953642536573,0.5372942090034485,0.5349745154380798,0.5374135375022888,0.536953330039978,0.539,0.5365309436068184
04:07:20,0.5367309579240536,0.5396945476531982,0.5395866632461548,0.5397061109542847,0.5373229384422302,0.537,0.5387374850860318
04:07:25,0.5375061457997664,0.5427144169807434,0.5403650999069214,0.5408594012260437,0.541282057762146,0.54,0.5407835532147787
04:07:30,0.5381484291559564,0.543498158454895,0.541994571685791,0.5412840247154236,0.5422370433807373,0.529,0.5416951499080653
04:07:35,0.5386805942253071,0.5442260503768921,0.5434864163398743,0.5428879857063293,0.5434162020683289,0.55,0.5428398639818719
04:07:40,0.537768136344612,0.5362603068351746,0.5356575846672058,0.5376381278038025,0.5360594391822815,0.556,0.5365775742630806
04:07:45,0.535879489918395,0.5321769118309021,0.5334783792495728,0.5364556312561035,0.5309150815010071,0.5,0.5335833742102064
04:07:50,0.5343128692277095,0.5318254232406616,0.535169780254364,0.5373449325561523,0.5313812494277954,0.547,0.5339336488549702
04:07:55,0.5330133669204408,0.53553706407547,0.541477382183075,0.5397278070449829,0.5357840061187744,0.531,0.5373729159158387
04:08:00,0.5319354376829188,0.5400041341781616,0.5450782179832458,0.5432103276252747,0.5396119356155396,0.542,0.5405224427222719
04:08:05,0.5497368786980363,0.5477019548416138,0.5511888861656189,0.5492504239082336,0.5478617548942566,0.5539999999999999,0.5490964464441712
04:08:10,0.5552721189995857,0.5483496785163879,0.5490720868110657,0.5495194792747498,0.5502603054046631,0.5589999999999999,0.5501731587012518
04:08:15,0.559857461428094,0.5461852550506592,0.5460344552993774,0.5456466674804688,0.5483220219612122,0.532,0.5485101542139407
04:08:20,0.5636559171483981,0.543550968170166,0.5400888323783875,0.5413881540298462,0.5441080331802368,0.562,0.5454302575102028
04:08:25,0.5668025231181959,0.5432237982749939,0.5366783738136292,0.5393425822257996,0.540555477142334,0.542,0.5438938478993111
04:08:30,0.5439112901849669,0.5441468954086304,0.5409426093101501,0.5429120659828186,0.5429521799087524,0.544,0.5429132016862834
04:08:35,0.541999154874025,0.542266845703125,0.5396928787231445,0.5418892502784729,0.5400593876838684,0.54,0.5411171082797797
04:08:40,0.5404135803455391,0.5416088104248047,0.5402023792266846,0.5398255586624146,0.5396214723587036,0.54,0.5403342989525948
04:08:45,0.5390987954707467,0.5416314005851746,0.5421921610832214,0.5397091507911682,0.5401560664176941,0.534,0.5406661662125491
04:08:50,0.5380085538984165,0.5418440699577332,0.5419778227806091,0.5399232506752014,0.5429205298423767,0.537,0.5411585709328093
04:08:55,0.5316122446003526,0.5310300588607788,0.5311262607574463,0.5325828194618225,0.5317695736885071,0.531,0.531614936466168
04:09:00,0.5302839629692174,0.5327840447425842,0.5337233543395996,0.5341836214065552,0.5337362289428711,0.5329999999999999,0.5331101061005825
04:09:05,0.5291821242482446,0.5354597568511963,0.5385626554489136,0.5376549959182739,0.5371728539466858,0.534,0.5360185806052307
04:09:10,0.5282681248835184,0.5390217304229736,0.541538655757904,0.5409213304519653,0.5411180853843689,0.56,0.5388197882009351
04:09:15,0.5275099423811079,0.5413879752159119,0.5422312617301941,0.5426737070083618,0.5435099005699158,0.531,0.5402497490083401
04:09:20,0.5477876355086597,0.5478315949440002,0.5447014570236206,0.5477721095085144,0.5441307425498962,0.563,0.5463376949068934
04:09:25,0.5482596900754798,0.5448105931282043,0.5437920689582825,0.5468071103096008,0.5415154099464417,0.534,0.54479009168362
04:09:30,0.5486511430420873,0.5419593453407288,0.5414544939994812,0.5427923798561096,0.5414029359817505,0.542,0.5428848179764327
04:09:35,0.5489757568385347,0.539259672164917,0.5407141447067261,0.5416077971458435,0.5415371060371399,0.527,0.5419773540302543
04:09:40,0.5492449440100032,0.5388876795768738,0.5396353602409363,0.5422289371490479,0.5423080921173096,0.557,0.5420025232789175
04:09:45,0.5380024076431057,0.538879930973053,0.5337258577346802,0.5401504635810852,0.535912811756134,0.529,0.5372648830398508
04:09:50,0.5374270636083068,0.5374233722686768,0.5358333587646484,0.5414187908172607,0.533086359500885,0.536,0.536962473565817
04:09:55,0.5369502031866986,0.5381237864494324,0.5375281572341919,0.5439457893371582,0.534022331237793,0.529,0.5381252150980654
04:10:00,0.5365549686001857,0.5398255586624146,0.5409385561943054,0.5450223088264465,0.5373690128326416,0.537,0.5401074039838174
04:10:05,0.5362273876744104,0.5407472252845764,0.5421194434165955,0.5449486374855042,0.5412404537200928,0.5379999999999999,0.5413365604022076
04:10:10,0.5441724247123015,0.5452689528465271,0.5479576587677002,0.5436629056930542,0.543722927570343,0.521,0.5450091474455223
04:10:15,0.5498133789613596,0.5522207617759705,0.5497273206710815,0.549961507320404,0.5495920777320862,0.579,0.5502956508231001
04:10:20,0.5544818420744747,0.5556830167770386,0.548008382320404,0.5509368181228638,0.5509578585624695,0.5589999999999999,0.5518759760192951
04:10:25,0.558345469906974,0.552118718624115,0.5430172681808472,0.5484524369239807,0.5487426519393921,0.529,0.5496409770913145
04:10:30,0.5615430147234098,0.5479739308357239,0.5400106310844421,0.545921266078949,0.5444607734680176,0.5479999999999999,0.5471411346439308
04:10:35,0.5332901004354247,0.5343219041824341,0.5357629060745239,0.5335587859153748,0.5341818928718567,0.529,0.5342872381532217
04:10:40,0.5286869178933397,0.5332417488098145,0.5375676155090332,0.5318737626075745,0.5336254239082336,0.5329999999999999,0.5332715970682402
04:10:45,0.525396867231979,0.5365082621574402,0.5399374961853027,0.534649133682251,0.536212146282196,0.532,0.5351077281284553
04:10:50,0.5230453564553899,0.5419917106628418,0.5442849397659302,0.5399811863899231,0.5401923060417175,0.5329999999999999,0.5388064945193218
04:10:55,0.5213646519612749,0.5445390939712524,0.5440342426300049,0.5426986217498779,0.5429766774177551,0.531,0.5402085784690154
04:11:00,0.5319594563016591,0.5335623621940613,0.5349626541137695,0.5331209897994995,0.531465470790863,0.536,0.5330687558842649
04:11:05,0.5319717774709702,0.5358241200447083,0.5396794676780701,0.5350452065467834,0.533423900604248,0.53,0.5353628205337754
04:11:10,0.531980576702585,0.5389347076416016,0.540868878364563,0.5380834937095642,0.5364579558372498,0.534,0.5375641720029432
04:11:15,0.5319868607227989,0.5423450469970703,0.5416703224182129,0.5415630340576172,0.5402732491493225,0.544,0.540008445628863
04:11:20,0.531991348490797,0.543044924736023,0.5440852046012878,0.5440638065338135,0.5430164337158203,0.547,0.54177587973321
04:11:25,0.542475282441178,0.5407612919807434,0.5394488573074341,0.5395618081092834,0.5390154123306274,0.541,0.540121849009711
04:11:30,0.5421115312186149,0.5368922352790833,0.5378034710884094,0.5379883050918579,0.5374374389648438,0.532,0.5382243440857807
04:11:35,0.5418100485916887,0.5355015397071838,0.5374665856361389,0.5359651446342468,0.5372312068939209,0.53,0.5373495225072751
04:11:40,0.5415601751377993,0.5374155044555664,0.5388056039810181,0.5372740030288696,0.5399097204208374,0.534,0.5388548772046687
04:11:45,0.5413530761629921,0.5399057865142822,0.5403514504432678,0.5401688814163208,0.542741060256958,0.531,0.540892219153839
04:11:50,0.5406225113824965,0.5418139100074768,0.5439877510070801,0.5414126515388489,0.539336621761322,0.5379999999999999,0.5414654418318275
04:11:55,0.5461832328383436,0.5499637722969055,0.547888457775116,0.5464497208595276,0.5484026074409485,0.5529999999999999,0.5478894705701186
04:12:00,0.5507935839430042,0.551078200340271,0.5468397736549377,0.5488420128822327,0.5502163767814636,0.5720000000000001,0.5495002533666009
04:12:05,0.5546159903478233,0.5485715270042419,0.5451266169548035,0.5460008978843689,0.5482107996940613,0.564,0.5481694875919235
04:12:10,0.557785117902736,0.5446652173995972,0.5422561168670654,0.5422715544700623,0.5438454151153564,0.551,0.5455006577474164
04:12:15,0.5490719860848389,0.5478330850601196,0.54557865858078,0.5486222505569458,0.5506291389465332,0.536,0.5483195701516427
04:12:20,0.5431356758724765,0.5438639521598816,0.5448302626609802,0.5435236692428589,0.5432418584823608,0.551,0.5437462698604034
04:12:25,0.5382188655950889,0.5420225262641907,0.5415521860122681,0.5403303503990173,0.5401449799537659,0.537,0.5405785852926042
04:12:30,0.5341464666740422,0.5438085794448853,0.5398998260498047,0.5412983298301697,0.5398685336112976,0.539,0.5401231100098648
04:12:35,0.5307734601847711,0.5444098711013794,0.5428037047386169,0.5417348146438599,0.5416166186332703,0.531,0.5407974736368335
04:12:40,0.5556387270508927,0.5625618100166321,0.5545677542686462,0.5577033758163452,0.5596083998680115,0.5329999999999999,0.5581904416538601
04:12:45,0.5657086457307844,0.5792829990386963,0.5543540120124817,0.5658172369003296,0.5744098424911499,0.598,0.5681640920106459
04:12:50,0.5729708578121926,0.5798914432525635,0.5534998774528503,0.5636572241783142,0.5741289854049683,0.628,0.5687588428980538
04:12:55,0.578208211359115,0.5662646889686584,0.5492957830429077,0.5539543628692627,0.5587639212608337,0.5760000000000001,0.5604852774363381
04:13:00,0.5819852798153893,0.5464482307434082,0.5467944145202637,0.5444695353507996,0.5422016382217407,0.5379999999999999,0.5507941603501063
04:13:05,0.5457347017837032,0.5491151213645935,0.5428375005722046,0.5441673398017883,0.5499574542045593,0.5329999999999999,0.5464505454366011
04:13:10,0.5312551920198488,0.5447747707366943,0.5340505242347717,0.5350887775421143,0.5426197648048401,0.579,0.5381457638274343
04:13:15,0.5192364579161481,0.5414679050445557,0.534159779548645,0.5340052843093872,0.5390291810035706,0.5329999999999999,0.5344849455371851
04:13:20,0.5092602935424031,0.5461319088935852,0.5391681790351868,0.5368468761444092,0.5423818826675415,0.56,0.5362214749786811
04:13:25,0.5009795665745491,0.5450928807258606,0.5446972250938416,0.5403096079826355,0.5433968305587769,0.537,0.5366426336653128
04:13:30,0.5608355517114874,0.5600064992904663,0.5594474077224731,0.5607160329818726,0.5614601969718933,0.581,0.5604982168836727
04:13:35,0.5636105984121849,0.5560229420661926,0.5566525459289551,0.5614898800849915,0.5605064630508423,0.55,0.5593916360382154
04:13:40,0.5655939549900328,0.5520960092544556,0.5522961020469666,0.5537838935852051,0.5531200170516968,0.563,0.5547183054629994
04:13:45,0.5670114818784648,0.546890139579773,0.545187771320343,0.5484946370124817,0.5450835824012756,0.532,0.5494774996340202
04:13:50,0.5680246040279917,0.5447818040847778,0.5426106452941895,0.5395920872688293,0.538708508014679,0.5489999999999999,0.5454083029270896
04:13:55,0.5371187271860806,0.537357747554779,0.533307671546936,0.5413524508476257,0.5377950072288513,0.54,0.5374487921123559
04:14:00,0.5327030244171536,0.5340962409973145,0.5343071222305298,0.5395629405975342,0.5350401401519775,0.5429999999999999,0.5352513437041577
04:14:05,0.5290436186675576,0.5358706712722778,0.5370439291000366,0.5410562753677368,0.536318302154541,0.502,0.5362441354875661
04:14:10,0.5260109755887685,0.5375239849090576,0.5390632152557373,0.541427731513977,0.540140688419342,0.5379999999999999,0.5375103039874993
04:14:15,0.5234977467552776,0.541479229927063,0.5426891446113586,0.5418058037757874,0.542851984500885,0.54,0.5394459390128493
04:14:20,0.5360008018914392,0.5359587073326111,0.5332938432693481,0.5380750894546509,0.5325056910514832,0.536,0.5350964517760841
04:14:25,0.5392802051537355,0.5386183857917786,0.5364601612091064,0.5445924997329712,0.5349129438400269,0.514,0.5386652164059982
04:14:30,0.5419969552472046,0.540330171585083,0.5409467220306396,0.5470278263092041,0.5409287810325623,0.57,0.5421808916508317
04:14:35,0.5442475875970657,0.5403772592544556,0.5424715280532837,0.5438240766525269,0.5410763621330261,0.532,0.5422112465641524
04:14:40,0.546112074870451,0.5416187047958374,0.5428596138954163,0.5398638844490051,0.5433706045150757,0.534,0.542570611687028
04:14:45,0.5435003756191109,0.5498813390731812,0.5523778200149536,0.5456526875495911,0.5492092967033386,0.534,0.548412304292972
04:14:50,0.5467786940255125,0.5605028867721558,0.5543485283851624,0.5500837564468384,0.557211697101593,0.557,0.5544064982302723
04:14:55,0.5491315148078131,0.564969539642334,0.554324209690094,0.5483255982398987,0.5596233010292053,0.5870000000000001,0.5559675905602143
04:15:00,0.5508201139453515,0.5584083199501038,0.546110987663269,0.5471389889717102,0.5528655052185059,0.59,0.5513619113315571
04:15:05,0.5520320069500142,0.5459385514259338,0.5391950607299805,0.5436432957649231,0.544318437576294,0.524,0.5447169652387351
04:15:10,0.5376524670927336,0.5377656817436218,0.5339199304580688,0.5402642488479614,0.5384938716888428,0.534,0.5376670813485032
04:15:15,0.5274977910158574,0.5321483016014099,0.530696451663971,0.534397542476654,0.5330318808555603,0.535,0.5318117206441612
04:15:20,0.5202190529358928,0.5359463691711426,0.534072995185852,0.5361818075180054,0.5339072942733765,0.531,0.5328007883194764
04:15:25,0.5150017493374677,0.540887176990509,0.5399179458618164,0.5433643460273743,0.5385417342185974,0.5539999999999999,0.5367605803519528
04:15:30,0.5112620548273622,0.5452142953872681,0.5422405004501343,0.5476328134536743,0.5412862300872803,0.532,0.5391158190696729
04:15:35,0.5364892305080324,0.5355522036552429,0.5328357815742493,0.534639835357666,0.5348848104476929,0.537,0.5348368894968634
04:15:40,0.535172599531339,0.5339043140411377,0.5339783430099487,0.532275915145874,0.5330814719200134,0.53,0.5335959157786133
04:15:45,0.5340822426593879,0.5338961482048035,0.5389999151229858,0.5309478640556335,0.5358995199203491,0.53,0.5347840174145666
04:15:50,0.5331792727845662,0.5370442271232605,0.5452840924263,0.5349158644676208,0.5397215485572815,0.547,0.5382599206961787
04:15:55,0.5324314858757019,0.5410677194595337,0.547852635383606,0.5376225709915161,0.5433863401412964,0.546,0.5409527425315799
04:16:00,0.5441545575166007,0.5431963801383972,0.5412082672119141,0.5416695475578308,0.5421303510665894,0.5429999999999999,0.542406015751351
04:16:05,0.5450700402681702,0.5406414866447449,0.5384910106658936,0.5386924743652344,0.5384593605995178,0.5379999999999999,0.5399959428272164
04:16:10,0.5457248475725742,0.5390637516975403,0.5382418632507324,0.5356977581977844,0.5364212393760681,0.542,0.5386216644948344
04:16:15,0.5461932044096264,0.5378965735435486,0.5383911728858948,0.5352654457092285,0.5373725295066833,0.54,0.5385784360443256
04:16:20,0.5465282008663521,0.5401771664619446,0.5422552824020386,0.5377493500709534,0.5417536497116089,0.541,0.5413957587501872
04:16:25,0.5489515863463448,0.5477210879325867,0.5495147705078125,0.552333652973175,0.5489047765731812,0.556,0.549437437718435
04:16:30,0.5515299187429571,0.5465691685676575,0.5470935702323914,0.5530022382736206,0.5510209798812866,0.5539999999999999,0.5496917313537144
04:16:35,0.5536692607993853,0.5438336133956909,0.5446723103523254,0.5495750904083252,0.5473109483718872,0.532,0.5473834555073326
04:16:40,0.5554443556011321,0.5412697196006775,0.542005717754364,0.5464417934417725,0.5444640517234802,0.5329999999999999,0.5452663713169109
04:16:45,0.5569172203754776,0.5409708619117737,0.5390776991844177,0.5430715084075928,0.5413658618927002,0.55,0.5434744462077565
04:16:50,0.5365283419042212,0.5350942015647888,0.5356873869895935,0.5396876931190491,0.5356500744819641,0.5329999999999999,0.5364612138127114
04:16:55,0.5357455917907181,0.5344828963279724,0.5370575189590454,0.5429742336273193,0.5363055467605591,0.54,0.5372732188591502
04:17:00,0.535186975637762,0.5379185080528259,0.5388489961624146,0.5444788932800293,0.5381261110305786,0.534,0.5390472201991967
04:17:05,0.5347883145568366,0.5417062044143677,0.540360152721405,0.5463219881057739,0.5404871106147766,0.5379999999999999,0.541060811107867
04:17:10,0.5345038067483826,0.5437245965003967,0.5423094034194946,0.5457940697669983,0.5419104695320129,0.5539999999999999,0.5420841937264085
04:17:15,0.5497310989741675,0.5491594672203064,0.5447099208831787,0.5508236885070801,0.5495067238807678,0.551,0.5487821277612341
04:17:20,0.5518294953760351,0.5457037687301636,0.5459849238395691,0.5507522821426392,0.5479018092155457,0.544,0.5481661457436312
04:17:25,0.553320793342162,0.5447936654090881,0.5446557402610779,0.5472522377967834,0.5467740893363953,0.5429999999999999,0.5469668518515184
04:17:30,0.5543806358112945,0.5420186519622803,0.5440018177032471,0.5445411801338196,0.5421425700187683,0.54,0.5447712835872716
04:17:35,0.5551338495116351,0.5414320230484009,0.5424391031265259,0.5421616435050964,0.539652943611145,0.541,0.5434071504384944
04:17:40,0.5368124329272497,0.5377824306488037,0.5374825596809387,0.5354778170585632,0.5382677316665649,0.54,0.5372313048465609
04:17:45,0.5357451209715833,0.5386643409729004,0.5380261540412903,0.5357246398925781,0.5385581254959106,0.5379999999999999,0.5374986445251958
04:17:50,0.5349815679511808,0.540503740310669,0.5399224162101746,0.5374686121940613,0.5412242412567139,0.536,0.5391312211568335
04:17:55,0.5344353235173294,0.542879045009613,0.5419335961341858,0.5401095747947693,0.5422360301017761,0.5670000000000001,0.540748112588527
04:18:00,0.5340445412487237,0.5445040464401245,0.542621374130249,0.5431423783302307,0.5432133674621582,0.544,0.5420245620913613
04:18:05,0.5582728583710365,0.5569393634796143,0.557266891002655,0.5561651587486267,0.5556249618530273,0.5660000000000001,0.556751010995136
04:18:10,0.5597280374231738,0.5528205633163452,0.5518980026245117,0.5503495335578918,0.5515821576118469,0.5529999999999999,0.5528912962769403
04:18:15,0.560769066843018,0.5475343465805054,0.54588782787323,0.5435091853141785,0.545507550239563,0.537,0.5479125851719474
04:18:20,0.5615138152307778,0.5421976447105408,0.5431828498840332,0.5404651165008545,0.5404952168464661,0.55,0.5445224719460182
04:18:25,0.5620466053234476,0.539480447769165,0.5414779186248779,0.5378126502037048,0.5375921726226807,0.5379999999999999,0.542456463161049
04:18:30,0.5420572644827116,0.5418533086776733,0.5415436029434204,0.5402451157569885,0.5445563793182373,0.534,0.5421114610677269
04:18:35,0.542418122747996,0.5429877638816833,0.5430442094802856,0.5416078567504883,0.5460493564605713,0.563,0.5433297862627788
04:18:40,0.5426759260847939,0.5425740480422974,0.5419447422027588,0.5438052415847778,0.5462436676025391,0.534,0.5435365596749058
04:18:45,0.5428601052123297,0.542650580406189,0.5412179231643677,0.544193685054779,0.5450849533081055,0.5379999999999999,0.543254213308218
04:18:50,0.5429916859414281,0.5424407124519348,0.5418238043785095,0.5452458262443542,0.5434143543243408,0.544,0.5431781479135335
04:18:55,0.5400412071081415,0.5399845242500305,0.5432220697402954,0.5424105525016785,0.540641188621521,0.544,0.5412638064839436
04:19:00,0.5395570608342084,0.5407488942146301,0.5416700839996338,0.5454820394515991,0.5426082611083984,0.536,0.5421161986887189
04:19:05,0.5392118527808664,0.5421566367149353,0.5429184436798096,0.5465555191040039,0.5427351593971252,0.537,0.542879576111897
04:19:10,0.538965711053648,0.5422871708869934,0.543692946434021,0.547339916229248,0.5445260405540466,0.551,0.5435852138143755
04:19:15,0.5387902060233004,0.5426017642021179,0.5420096516609192,0.5457144379615784,0.5435036420822144,0.535,0.5427454355317952
04:19:20,0.5354001403953825,0.5340503454208374,0.5367732048034668,0.5342055559158325,0.5338135361671448,0.534,0.5347656730851783
04:19:25,0.5329881694723437,0.5325242280960083,0.5361102223396301,0.5332449078559875,0.5328994989395142,0.537,0.5335306796429478
04:19:30,0.5309903335059425,0.5348299741744995,0.5377187132835388,0.5358105897903442,0.5338928699493408,0.5329999999999999,0.534817810454784
04:19:35,0.5293355256015347,0.5397540330886841,0.540372908115387,0.5408130884170532,0.5387073755264282,0.542,0.5383083534059648
04:19:40,0.5279648479049953,0.5431178212165833,0.5420984029769897,0.5442235469818115,0.5431165099143982,0.544,0.5408898255766516
04:19:45,0.5538050100097854,0.5522433519363403,0.5551270246505737,0.5518014430999756,0.5501880645751953,0.5670000000000001,0.5524968104062847
04:19:50,0.5577197947463227,0.5504595041275024,0.5513359904289246,0.548603892326355,0.5484094619750977,0.551,0.5508787074964208
04:19:55,0.5609645170449217,0.5459315180778503,0.5449706315994263,0.5420583486557007,0.5472565293312073,0.535,0.5474921467752398
04:20:00,0.5636538661416328,0.5410866737365723,0.5423939824104309,0.5399339199066162,0.5449729561805725,0.5379999999999999,0.5453286281865259
04:20:05,0.5658829008319372,0.5389767289161682,0.5400958061218262,0.5406476259231567,0.5444673895835876,0.5539999999999999,0.5447460388835235
04:20:10,0.5453858216553179,0.5452291369438171,0.5425393581390381,0.5445430874824524,0.5443139672279358,0.5529999999999999,0.5443772619815529
04:20:15,0.5455919631104356,0.5408136248588562,0.5398226976394653,0.5457825064659119,0.5417430996894836,0.5429999999999999,0.5425197453721531
04:20:20,0.5457626428500022,0.5386038422584534,0.5396422743797302,0.5457101464271545,0.5401402711868286,0.53,0.5416267668865425
04:20:25,0.5459039612154999,0.5396376848220825,0.5426620244979858,0.5442084670066833,0.5388867855072021,0.535,0.5419051558332009
