Time,RNN,Actual,Raw
2023-09-08 02:39:20,0.16091642,0.1626237870812055,0.156
2023-09-08 02:39:25,0.14974609,0.1542481441653949,0.154
2023-09-08 02:39:30,0.1353726,0.14888917680619732,0.128
2023-09-08 02:39:35,0.122725844,0.1415198641553361,0.154
2023-09-08 02:39:40,0.11645992,0.1288251886242025,0.162
2023-09-08 02:39:45,0.11263639,0.11709413042836854,0.122
2023-09-08 02:39:50,0.10766849,0.11929213401046847,0.0559999999999999
2023-09-08 02:39:55,0.111008815,0.14035676222323507,0.148
2023-09-08 02:40:00,0.13419591,0.16857697954889028,0.2019999999999999
2023-09-08 02:40:05,0.16173418,0.18549749354662937,0.18
2023-09-08 02:40:10,0.18524958,0.1829028093742992,0.192
2023-09-08 02:40:15,0.17260157,0.16899642383909824,0.18
2023-09-08 02:40:20,0.17424248,0.15965058685709227,0.124
2023-09-08 02:40:25,0.18274409,0.16320698998130662,0.138
2023-09-08 02:40:30,0.19469792,0.17306524667275877,0.22
2023-09-08 02:40:35,0.17319472,0.17644368348774056,0.186
2023-09-08 02:40:40,0.15693933,0.16897608682054455,0.16
2023-09-08 02:40:45,0.13836525,0.15750173312574214,0.138
2023-09-08 02:40:50,0.12040812,0.15008689455770197,0.156
2023-09-08 02:40:55,0.109726086,0.14737697896725646,0.136
2023-09-08 02:41:00,0.14104253,0.14405330324515295,0.178
2023-09-08 02:41:05,0.13711038,0.13619019960558554,0.108
2023-09-08 02:41:10,0.12393277,0.1259826698960419,0.146
2023-09-08 02:41:15,0.1349016,0.1201988221522518,0.126
2023-09-08 02:41:20,0.14826214,0.12387741496607907,0.078
2023-09-08 02:41:25,0.13623343,0.13398211825962394,0.154
2023-09-08 02:41:30,0.14908953,0.14049464622797597,0.158
2023-09-08 02:41:35,0.15840094,0.13672978430013724,0.136
2023-09-08 02:41:40,0.1564738,0.12801592428461706,0.162
2023-09-08 02:41:45,0.15336347,0.1269329137790061,0.04
2023-09-08 02:41:50,0.13920851,0.13924273102234327,0.166
2023-09-08 02:41:55,0.15415043,0.15815233007573215,0.206
2023-09-08 02:42:00,0.16253342,0.17362061291735206,0.156
2023-09-08 02:42:05,0.15730707,0.18130619733522735,0.148
2023-09-08 02:42:10,0.14348978,0.17973210572986353,0.2
2023-09-08 02:42:15,0.16610001,0.1657050848160929,0.168
2023-09-08 02:42:20,0.14417945,0.13781304058483543,0.144
2023-09-08 02:42:25,0.13179806,0.102037219309357,0.106
2023-09-08 02:42:30,0.1237035,0.07061668327666851,0.066
2023-09-08 02:42:35,0.12778006,0.05394882303387801,0.0279999999999999
2023-09-08 02:42:40,0.056603856,0.05264135133620339,0.066
2023-09-08 02:42:45,0.061271105,0.05768735895560854,0.066
2023-09-08 02:42:50,0.090535,0.05900554074251792,0.064
