Time,status,cpu_usage_0,cpu_usage_1,cpu_usage_2,cpu_usage_3,cpu_usage_4,cpu_usage_5,cpu_usage_6,cpu_usage_7,cpu_usage_8,cpu_usage_9,memory_usage_0,memory_usage_1,memory_usage_2,memory_usage_3,memory_usage_4,memory_usage_5,memory_usage_6,memory_usage_7,memory_usage_8,memory_usage_9,bandwidth_inbound_0,bandwidth_inbound_1,bandwidth_inbound_2,bandwidth_inbound_3,bandwidth_inbound_4,bandwidth_inbound_5,bandwidth_inbound_6,bandwidth_inbound_7,bandwidth_inbound_8,bandwidth_inbound_9,bandwidth_outbound_0,bandwidth_outbound_1,bandwidth_outbound_2,bandwidth_outbound_3,bandwidth_outbound_4,bandwidth_outbound_5,bandwidth_outbound_6,bandwidth_outbound_7,bandwidth_outbound_8,bandwidth_outbound_9,tps_0,tps_1,tps_2,tps_3,tps_4,tps_5,tps_6,tps_7,tps_8,tps_9,response_time_0,response_time_1,response_time_2,response_time_3,response_time_4,response_time_5,response_time_6,response_time_7,response_time_8,response_time_9

8/9/2023 01:17:10,0,0.115186,0.103803,0.100123,0.105151,0.120939,0.141676,0.155505,0.157834,0.156786,0.162088,0.548461,0.539853,0.532524,0.52891,0.530638,0.537676,0.547323,0.554566,0.554969,0.548097,5972.857828,4791.297828,3901.031388,3869.807938,4863.893231,6418.339657,7776.142444,8402.332246,8214.710785,7475.859113,5224.668694,4260.284459,3531.924282,3496.972718,4314.927853,5619.437948,6765.183911,7282.931868,7113.321567,6502.98929,2.45211176,2.266627276,2.224433526,2.331968404,2.530047127,2.670532301,2.615782565,2.385924237,2.159515045,2.112554312,938.0537666,632.5001691,730.1384904,1037.791443,1328.336866,1423.798099,1273.160468,996.064272,800.4782654,815.0656668

8/9/2023 01:17:15,0,0.103803,0.100123,0.105151,0.120939,0.141676,0.155505,0.157834,0.156786,0.162088,0.17296,0.539853,0.532524,0.52891,0.530638,0.537676,0.547323,0.554566,0.554969,0.548097,0.537885,4791.297828,3901.031388,3869.807938,4863.893231,6418.339657,7776.142444,8402.332246,8214.710785,7475.859113,6582.193057,4260.284459,3531.924282,3496.972718,4314.927853,5619.437948,6765.183911,7282.931868,7113.321567,6502.98929,5787.59483,2.266627276,2.224433526,2.331968404,2.530047127,2.670532301,2.615782565,2.385924237,2.159515045,2.112554312,2.269814827,632.5001691,730.1384904,1037.791443,1328.336866,1423.798099,1273.160468,996.064272,800.4782654,815.0656668,991.4455225

8/9/2023 01:17:20,0,0.100123,0.105151,0.120939,0.141676,0.155505,0.157834,0.156786,0.162088,0.17296,0.179764,0.532524,0.52891,0.530638,0.537676,0.547323,0.554566,0.554969,0.548097,0.537885,0.52961,3901.031388,3869.807938,4863.893231,6418.339657,7776.142444,8402.332246,8214.710785,7475.859113,6582.193057,5895.844379,3531.924282,3496.972718,4314.927853,5619.437948,6765.183911,7282.931868,7113.321567,6502.98929,5787.59483,5244.297265,2.224433526,2.331968404,2.530047127,2.670532301,2.615782565,2.385924237,2.159515045,2.112554312,2.269814827,2.50970347,730.1384904,1037.791443,1328.336866,1423.798099,1273.160468,996.064272,800.4782654,815.0656668,991.4455225,1159.972379

8/9/2023 01:17:25,0,0.105151,0.120939,0.141676,0.155505,0.157834,0.156786,0.162088,0.17296,0.179764,0.174033,0.52891,0.530638,0.537676,0.547323,0.554566,0.554969,0.548097,0.537885,0.52961,0.52645,3869.807938,4863.893231,6418.339657,7776.142444,8402.332246,8214.710785,7475.859113,6582.193057,5895.844379,5574.057313,3496.972718,4314.927853,5619.437948,6765.183911,7282.931868,7113.321567,6502.98929,5787.59483,5244.297265,4975.639636,2.331968404,2.530047127,2.670532301,2.615782565,2.385924237,2.159515045,2.112554312,2.269814827,2.50970347,2.684094583,1037.791443,1328.336866,1423.798099,1273.160468,996.064272,800.4782654,815.0656668,991.4455225,1159.972379,1178.922259

8/9/2023 01:17:30,0,0.120939,0.141676,0.155505,0.157834,0.156786,0.162088,0.17296,0.179764,0.174033,0.155712,0.530638,0.537676,0.547323,0.554566,0.554969,0.548097,0.537885,0.52961,0.52645,0.528704,4863.893231,6418.339657,7776.142444,8402.332246,8214.710785,7475.859113,6582.193057,5895.844379,5574.057313,5519.327758,4314.927853,5619.437948,6765.183911,7282.931868,7113.321567,6502.98929,5787.59483,5244.297265,4975.639636,4893.973329,2.530047127,2.670532301,2.615782565,2.385924237,2.159515045,2.112554312,2.269814827,2.50970347,2.684094583,2.730097869,1328.336866,1423.798099,1273.160468,996.064272,800.4782654,815.0656668,991.4455225,1159.972379,1178.922259,1055.220866

8/9/2023 01:17:35,0,0.141676,0.155505,0.157834,0.156786,0.162088,0.17296,0.179764,0.174033,0.155712,0.133996,0.537676,0.547323,0.554566,0.554969,0.548097,0.537885,0.52961,0.52645,0.528704,0.53581,6418.339657,7776.142444,8402.332246,8214.710785,7475.859113,6582.193057,5895.844379,5574.057313,5519.327758,5591.188882,5619.437948,6765.183911,7282.931868,7113.321567,6502.98929,5787.59483,5244.297265,4975.639636,4893.973329,4907.324885,2.670532301,2.615782565,2.385924237,2.159515045,2.112554312,2.269814827,2.50970347,2.684094583,2.730097869,2.699493145,1423.798099,1273.160468,996.064272,800.4782654,815.0656668,991.4455225,1159.972379,1178.922259,1055.220866,932.1438598

8/9/2023 01:17:40,0,0.155505,0.157834,0.156786,0.162088,0.17296,0.179764,0.174033,0.155712,0.133996,0.120799,0.547323,0.554566,0.554969,0.548097,0.537885,0.52961,0.52645,0.528704,0.53581,0.547516,7776.142444,8402.332246,8214.710785,7475.859113,6582.193057,5895.844379,5574.057313,5519.327758,5591.188882,5756.471201,6765.183911,7282.931868,7113.321567,6502.98929,5787.59483,5244.297265,4975.639636,4893.973329,4907.324885,5030.443373,2.615782565,2.385924237,2.159515045,2.112554312,2.269814827,2.50970347,2.684094583,2.730097869,2.699493145,2.674475139,1273.160468,996.064272,800.4782654,815.0656668,991.4455225,1159.972379,1178.922259,1055.220866,932.1438598,935.0356902

8/9/2023 01:17:45,0,0.157834,0.156786,0.162088,0.17296,0.179764,0.174033,0.155712,0.133996,0.120799,0.120237,0.554566,0.554969,0.548097,0.537885,0.52961,0.52645,0.528704,0.53581,0.547516,0.561946,8402.332246,8214.710785,7475.859113,6582.193057,5895.844379,5574.057313,5519.327758,5591.188882,5756.471201,5921.047867,7282.931868,7113.321567,6502.98929,5787.59483,5244.297265,4975.639636,4893.973329,4907.324885,5030.443373,5206.998766,2.385924237,2.159515045,2.112554312,2.269814827,2.50970347,2.684094583,2.730097869,2.699493145,2.674475139,2.638372774,996.064272,800.4782654,815.0656668,991.4455225,1159.972379,1178.922259,1055.220866,932.1438598,935.0356902,1029.064012

8/9/2023 01:17:50,0,0.156786,0.162088,0.17296,0.179764,0.174033,0.155712,0.133996,0.120799,0.120237,0.125575,0.554969,0.548097,0.537885,0.52961,0.52645,0.528704,0.53581,0.547516,0.561946,0.573902,8214.710785,7475.859113,6582.193057,5895.844379,5574.057313,5519.327758,5591.188882,5756.471201,5921.047867,5878.230916,7113.321567,6502.98929,5787.59483,5244.297265,4975.639636,4893.973329,4907.324885,5030.443373,5206.998766,5240.079923,2.159515045,2.112554312,2.269814827,2.50970347,2.684094583,2.730097869,2.699493145,2.674475139,2.638372774,2.489721046,800.4782654,815.0656668,991.4455225,1159.972379,1178.922259,1055.220866,932.1438598,935.0356902,1029.064012,1079.755075

8/9/2023 01:17:55,0,0.162088,0.17296,0.179764,0.174033,0.155712,0.133996,0.120799,0.120237,0.125575,0.128929,0.548097,0.537885,0.52961,0.52645,0.528704,0.53581,0.547516,0.561946,0.573902,0.577527,7475.859113,6582.193057,5895.844379,5574.057313,5519.327758,5591.188882,5756.471201,5921.047867,5878.230916,5669.951197,6502.98929,5787.59483,5244.297265,4975.639636,4893.973329,4907.324885,5030.443373,5206.998766,5240.079923,5119.771308,2.112554312,2.269814827,2.50970347,2.684094583,2.730097869,2.699493145,2.674475139,2.638372774,2.489721046,2.232831269,815.0656668,991.4455225,1159.972379,1178.922259,1055.220866,932.1438598,935.0356902,1029.064012,1079.755075,1064.399625

8/9/2023 01:18:00,0,0.17296,0.179764,0.174033,0.155712,0.133996,0.120799,0.120237,0.125575,0.128929,0.131108,0.537885,0.52961,0.52645,0.528704,0.53581,0.547516,0.561946,0.573902,0.577527,0.571562,6582.193057,5895.844379,5574.057313,5519.327758,5591.188882,5756.471201,5921.047867,5878.230916,5669.951197,5754.474647,5787.59483,5244.297265,4975.639636,4893.973329,4907.324885,5030.443373,5206.998766,5240.079923,5119.771308,5213.465108,2.269814827,2.50970347,2.684094583,2.730097869,2.699493145,2.674475139,2.638372774,2.489721046,2.232831269,2.069642329,991.4455225,1159.972379,1178.922259,1055.220866,932.1438598,935.0356902,1029.064012,1079.755075,1064.399625,1128.733485

8/9/2023 01:18:05,0,0.179764,0.174033,0.155712,0.133996,0.120799,0.120237,0.125575,0.128929,0.131108,0.137697,0.52961,0.52645,0.528704,0.53581,0.547516,0.561946,0.573902,0.577527,0.571562,0.561211,5895.844379,5574.057313,5519.327758,5591.188882,5756.471201,5921.047867,5878.230916,5669.951197,5754.474647,6474.027991,5244.297265,4975.639636,4893.973329,4907.324885,5030.443373,5206.998766,5240.079923,5119.771308,5213.465108,5818.811707,2.50970347,2.684094583,2.730097869,2.699493145,2.674475139,2.638372774,2.489721046,2.232831269,2.069642329,2.17695668,1159.972379,1178.922259,1055.220866,932.1438598,935.0356902,1029.064012,1079.755075,1064.399625,1128.733485,1360.407796

8/9/2023 01:18:10,0,0.174033,0.155712,0.133996,0.120799,0.120237,0.125575,0.128929,0.131108,0.137697,0.147498,0.52645,0.528704,0.53581,0.547516,0.561946,0.573902,0.577527,0.571562,0.561211,0.553998,5574.057313,5519.327758,5591.188882,5756.471201,5921.047867,5878.230916,5669.951197,5754.474647,6474.027991,7443.753459,4975.639636,4893.973329,4907.324885,5030.443373,5206.998766,5240.079923,5119.771308,5213.465108,5818.811707,6605.964004,2.684094583,2.730097869,2.699493145,2.674475139,2.638372774,2.489721046,2.232831269,2.069642329,2.17695668,2.423977129,1178.922259,1055.220866,932.1438598,935.0356902,1029.064012,1079.755075,1064.399625,1128.733485,1360.407796,1595.353714

8/9/2023 01:18:15,0,0.155712,0.133996,0.120799,0.120237,0.125575,0.128929,0.131108,0.137697,0.147498,0.151219,0.528704,0.53581,0.547516,0.561946,0.573902,0.577527,0.571562,0.561211,0.553998,0.553352,5519.327758,5591.188882,5756.471201,5921.047867,5878.230916,5669.951197,5754.474647,6474.027991,7443.753459,7773.433348,4893.973329,4907.324885,5030.443373,5206.998766,5240.079923,5119.771308,5213.465108,5818.811707,6605.964004,6807.089165,2.730097869,2.699493145,2.674475139,2.638372774,2.489721046,2.232831269,2.069642329,2.17695668,2.423977129,2.480213625,1055.220866,932.1438598,935.0356902,1029.064012,1079.755075,1064.399625,1128.733485,1360.407796,1595.353714,1578.931829

8/9/2023 01:18:20,0,0.133996,0.120799,0.120237,0.125575,0.128929,0.131108,0.137697,0.147498,0.151219,0.143612,0.53581,0.547516,0.561946,0.573902,0.577527,0.571562,0.561211,0.553998,0.553352,0.556122,5591.188882,5756.471201,5921.047867,5878.230916,5669.951197,5754.474647,6474.027991,7443.753459,7773.433348,6975.175846,4907.324885,5030.443373,5206.998766,5240.079923,5119.771308,5213.465108,5818.811707,6605.964004,6807.089165,6034.579888,2.699493145,2.674475139,2.638372774,2.489721046,2.232831269,2.069642329,2.17695668,2.423977129,2.480213625,2.230994508,932.1438598,935.0356902,1029.064012,1079.755075,1064.399625,1128.733485,1360.407796,1595.353714,1578.931829,1279.092001

8/9/2023 01:18:25,0,0.120799,0.120237,0.125575,0.128929,0.131108,0.137697,0.147498,0.151219,0.143612,0.131024,0.547516,0.561946,0.573902,0.577527,0.571562,0.561211,0.553998,0.553352,0.556122,0.556525,5756.471201,5921.047867,5878.230916,5669.951197,5754.474647,6474.027991,7443.753459,7773.433348,6975.175846,5505.033479,5030.443373,5206.998766,5240.079923,5119.771308,5213.465108,5818.811707,6605.964004,6807.089165,6034.579888,4735.104879,2.674475139,2.638372774,2.489721046,2.232831269,2.069642329,2.17695668,2.423977129,2.480213625,2.230994508,1.919485307,935.0356902,1029.064012,1079.755075,1064.399625,1128.733485,1360.407796,1595.353714,1578.931829,1279.092001,915.1764964

8/9/2023 01:18:30,0,0.120237,0.125575,0.128929,0.131108,0.137697,0.147498,0.151219,0.143612,0.131024,0.122131,0.561946,0.573902,0.577527,0.571562,0.561211,0.553998,0.553352,0.556122,0.556525,0.552205,5921.047867,5878.230916,5669.951197,5754.474647,6474.027991,7443.753459,7773.433348,6975.175846,5505.033479,4271.951224,5206.998766,5240.079923,5119.771308,5213.465108,5818.811707,6605.964004,6807.089165,6034.579888,4735.104879,3704.464206,2.638372774,2.489721046,2.232831269,2.069642329,2.17695668,2.423977129,2.480213625,2.230994508,1.919485307,1.833491583,1029.064012,1079.755075,1064.399625,1128.733485,1360.407796,1595.353714,1578.931829,1279.092001,915.1764964,704.3603098

8/9/2023 01:18:35,0,0.125575,0.128929,0.131108,0.137697,0.147498,0.151219,0.143612,0.131024,0.122131,0.116282,0.573902,0.577527,0.571562,0.561211,0.553998,0.553352,0.556122,0.556525,0.552205,0.545613,5878.230916,5669.951197,5754.474647,6474.027991,7443.753459,7773.433348,6975.175846,5505.033479,4271.951224,3694.043621,5240.079923,5119.771308,5213.465108,5818.811707,6605.964004,6807.089165,6034.579888,4735.104879,3704.464206,3263.132102,2.489721046,2.232831269,2.069642329,2.17695668,2.423977129,2.480213625,2.230994508,1.919485307,1.833491583,1.99593564,1079.755075,1064.399625,1128.733485,1360.407796,1595.353714,1578.931829,1279.092001,915.1764964,704.3603098,693.8659236

8/9/2023 01:18:40,0,0.128929,0.131108,0.137697,0.147498,0.151219,0.143612,0.131024,0.122131,0.116282,0.107488,0.577527,0.571562,0.561211,0.553998,0.553352,0.556122,0.556525,0.552205,0.545613,0.540262,5669.951197,5754.474647,6474.027991,7443.753459,7773.433348,6975.175846,5505.033479,4271.951224,3694.043621,3468.35279,5119.771308,5213.465108,5818.811707,6605.964004,6807.089165,6034.579888,4735.104879,3704.464206,3263.132102,3108.537441,2.232831269,2.069642329,2.17695668,2.423977129,2.480213625,2.230994508,1.919485307,1.833491583,1.99593564,2.210020253,1064.399625,1128.733485,1360.407796,1595.353714,1578.931829,1279.092001,915.1764964,704.3603098,693.8659236,808.3100905

8/9/2023 01:18:45,0,0.131108,0.137697,0.147498,0.151219,0.143612,0.131024,0.122131,0.116282,0.107488,0.096257,0.571562,0.561211,0.553998,0.553352,0.556122,0.556525,0.552205,0.545613,0.540262,0.537521,5754.474647,6474.027991,7443.753459,7773.433348,6975.175846,5505.033479,4271.951224,3694.043621,3468.35279,3233.495618,5213.465108,5818.811707,6605.964004,6807.089165,6034.579888,4735.104879,3704.464206,3263.132102,3108.537441,2916.736515,2.069642329,2.17695668,2.423977129,2.480213625,2.230994508,1.919485307,1.833491583,1.99593564,2.210020253,2.304029158,1128.733485,1360.407796,1595.353714,1578.931829,1279.092001,915.1764964,704.3603098,693.8659236,808.3100905,936.236107

8/9/2023 01:18:50,0,0.137697,0.147498,0.151219,0.143612,0.131024,0.122131,0.116282,0.107488,0.096257,0.091347,0.561211,0.553998,0.553352,0.556122,0.556525,0.552205,0.545613,0.540262,0.537521,0.536957,6474.027991,7443.753459,7773.433348,6975.175846,5505.033479,4271.951224,3694.043621,3468.35279,3233.495618,3171.387837,5818.811707,6605.964004,6807.089165,6034.579888,4735.104879,3704.464206,3263.132102,3108.537441,2916.736515,2850.26635,2.17695668,2.423977129,2.480213625,2.230994508,1.919485307,1.833491583,1.99593564,2.210020253,2.304029158,2.28299565,1360.407796,1595.353714,1578.931829,1279.092001,915.1764964,704.3603098,693.8659236,808.3100905,936.236107,978.1086248

8/9/2023 01:18:55,0,0.147498,0.151219,0.143612,0.131024,0.122131,0.116282,0.107488,0.096257,0.091347,0.101328,0.553998,0.553352,0.556122,0.556525,0.552205,0.545613,0.540262,0.537521,0.536957,0.537968,7443.753459,7773.433348,6975.175846,5505.033479,4271.951224,3694.043621,3468.35279,3233.495618,3171.387837,3876.046672,6605.964004,6807.089165,6034.579888,4735.104879,3704.464206,3263.132102,3108.537441,2916.736515,2850.26635,3433.921688,2.423977129,2.480213625,2.230994508,1.919485307,1.833491583,1.99593564,2.210020253,2.304029158,2.28299565,2.287278342,1595.353714,1578.931829,1279.092001,915.1764964,704.3603098,693.8659236,808.3100905,936.236107,978.1086248,909.8956668

8/9/2023 01:19:00,0,0.151219,0.143612,0.131024,0.122131,0.116282,0.107488,0.096257,0.091347,0.101328,0.126814,0.553352,0.556122,0.556525,0.552205,0.545613,0.540262,0.537521,0.536957,0.537968,0.540242,7773.433348,6975.175846,5505.033479,4271.951224,3694.043621,3468.35279,3233.495618,3171.387837,3876.046672,5737.511278,6807.089165,6034.579888,4735.104879,3704.464206,3263.132102,3108.537441,2916.736515,2850.26635,3433.921688,5021.258994,2.480213625,2.230994508,1.919485307,1.833491583,1.99593564,2.210020253,2.304029158,2.28299565,2.287278342,2.430754088,1578.931829,1279.092001,915.1764964,704.3603098,693.8659236,808.3100905,936.236107,978.1086248,909.8956668,807.6587964

8/9/2023 01:19:05,0,0.143612,0.131024,0.122131,0.116282,0.107488,0.096257,0.091347,0.101328,0.126814,0.159042,0.556122,0.556525,0.552205,0.545613,0.540262,0.537521,0.536957,0.537968,0.540242,0.543466,6975.175846,5505.033479,4271.951224,3694.043621,3468.35279,3233.495618,3171.387837,3876.046672,5737.511278,8459.08113,6034.579888,4735.104879,3704.464206,3263.132102,3108.537441,2916.736515,2850.26635,3433.921688,5021.258994,7369.217093,2.230994508,1.919485307,1.833491583,1.99593564,2.210020253,2.304029158,2.28299565,2.287278342,2.430754088,2.684694396,1279.092001,915.1764964,704.3603098,693.8659236,808.3100905,936.236107,978.1086248,909.8956668,807.6587964,770.3061217

8/9/2023 01:19:10,0,0.131024,0.122131,0.116282,0.107488,0.096257,0.091347,0.101328,0.126814,0.159042,0.185739,0.556525,0.552205,0.545613,0.540262,0.537521,0.536957,0.537968,0.540242,0.543466,0.547638,5505.033479,4271.951224,3694.043621,3468.35279,3233.495618,3171.387837,3876.046672,5737.511278,8459.08113,11123.70389,4735.104879,3704.464206,3263.132102,3108.537441,2916.736515,2850.26635,3433.921688,5021.258994,7369.217093,9687.945136,1.919485307,1.833491583,1.99593564,2.210020253,2.304029158,2.28299565,2.287278342,2.430754088,2.684694396,2.930729864,915.1764964,704.3603098,693.8659236,808.3100905,936.236107,978.1086248,909.8956668,807.6587964,770.3061217,842.4967175

8/9/2023 01:19:15,0,0.122131,0.116282,0.107488,0.096257,0.091347,0.101328,0.126814,0.159042,0.185739,0.200215,0.552205,0.545613,0.540262,0.537521,0.536957,0.537968,0.540242,0.543466,0.547638,0.553382,4271.951224,3694.043621,3468.35279,3233.495618,3171.387837,3876.046672,5737.511278,8459.08113,11123.70389,12768.59547,3704.464206,3263.132102,3108.537441,2916.736515,2850.26635,3433.921688,5021.258994,7369.217093,9687.945136,11141.15488,1.833491583,1.99593564,2.210020253,2.304029158,2.28299565,2.287278342,2.430754088,2.684694396,2.930729864,3.093162058,704.3603098,693.8659236,808.3100905,936.236107,978.1086248,909.8956668,807.6587964,770.3061217,842.4967175,1022.989244

8/9/2023 01:19:20,0,0.116282,0.107488,0.096257,0.091347,0.101328,0.126814,0.159042,0.185739,0.200215,0.203983,0.545613,0.540262,0.537521,0.536957,0.537968,0.540242,0.543466,0.547638,0.553382,0.560408,3694.043621,3468.35279,3233.495618,3171.387837,3876.046672,5737.511278,8459.08113,11123.70389,12768.59547,12952.16489,3263.132102,3108.537441,2916.736515,2850.26635,3433.921688,5021.258994,7369.217093,9687.945136,11141.15488,11339.0802,1.99593564,2.210020253,2.304029158,2.28299565,2.287278342,2.430754088,2.684694396,2.930729864,3.093162058,3.173415424,693.8659236,808.3100905,936.236107,978.1086248,909.8956668,807.6587964,770.3061217,842.4967175,1022.989244,1291.071384

8/9/2023 01:19:25,0,0.107488,0.096257,0.091347,0.101328,0.126814,0.159042,0.185739,0.200215,0.203983,0.200105,0.540262,0.537521,0.536957,0.537968,0.540242,0.543466,0.547638,0.553382,0.560408,0.565355,3468.35279,3233.495618,3171.387837,3876.046672,5737.511278,8459.08113,11123.70389,12768.59547,12952.16489,11815.14343,3108.537441,2916.736515,2850.26635,3433.921688,5021.258994,7369.217093,9687.945136,11141.15488,11339.0802,10388.59962,2.210020253,2.304029158,2.28299565,2.287278342,2.430754088,2.684694396,2.930729864,3.093162058,3.173415424,3.184533089,808.3100905,936.236107,978.1086248,909.8956668,807.6587964,770.3061217,842.4967175,1022.989244,1291.071384,1585.282927

8/9/2023 01:19:30,0,0.096257,0.091347,0.101328,0.126814,0.159042,0.185739,0.200215,0.203983,0.200105,0.188026,0.537521,0.536957,0.537968,0.540242,0.543466,0.547638,0.553382,0.560408,0.565355,0.563451,3233.495618,3171.387837,3876.046672,5737.511278,8459.08113,11123.70389,12768.59547,12952.16489,11815.14343,9825.289071,2916.736515,2850.26635,3433.921688,5021.258994,7369.217093,9687.945136,11141.15488,11339.0802,10388.59962,8677.624589,2.304029158,2.28299565,2.287278342,2.430754088,2.684694396,2.930729864,3.093162058,3.173415424,3.184533089,3.112848306,936.236107,978.1086248,909.8956668,807.6587964,770.3061217,842.4967175,1022.989244,1291.071384,1585.282927,1782.951912

8/9/2023 01:19:35,0,0.091347,0.101328,0.126814,0.159042,0.185739,0.200215,0.203983,0.200105,0.188026,0.166983,0.536957,0.537968,0.540242,0.543466,0.547638,0.553382,0.560408,0.565355,0.563451,0.553977,3171.387837,3876.046672,5737.511278,8459.08113,11123.70389,12768.59547,12952.16489,11815.14343,9825.289071,7650.543485,2850.26635,3433.921688,5021.258994,7369.217093,9687.945136,11141.15488,11339.0802,10388.59962,8677.624589,6777.02531,2.28299565,2.287278342,2.430754088,2.684694396,2.930729864,3.093162058,3.173415424,3.184533089,3.112848306,2.943805554,978.1086248,909.8956668,807.6587964,770.3061217,842.4967175,1022.989244,1291.071384,1585.282927,1782.951912,1755.454744

8/9/2023 01:19:40,0,0.101328,0.126814,0.159042,0.185739,0.200215,0.203983,0.200105,0.188026,0.166983,0.140301,0.537968,0.540242,0.543466,0.547638,0.553382,0.560408,0.565355,0.563451,0.553977,0.542343,3876.046672,5737.511278,8459.08113,11123.70389,12768.59547,12952.16489,11815.14343,9825.289071,7650.543485,6017.579544,3433.921688,5021.258994,7369.217093,9687.945136,11141.15488,11339.0802,10388.59962,8677.624589,6777.02531,5320.472973,2.287278342,2.430754088,2.684694396,2.930729864,3.093162058,3.173415424,3.184533089,3.112848306,2.943805554,2.682811485,909.8956668,807.6587964,770.3061217,842.4967175,1022.989244,1291.071384,1585.282927,1782.951912,1755.454744,1470.878193

